,userid,placeid,category_id,category_name,lat,lon,timezone,datetime,LZ_entropy,Pi,mean_ent,median_ent,std_ent,count_ent,nunique_ent,mean_Pi,median_Pi,std_Pi,count_Pi,nunique_Pi
579,2085,4b0b3091f964a5205e2e23e3,4bf58dd8d48988d1fd941735,Mall,35.6657865198251,139.730960726738,540,2012-04-04 09:42:43,2.786709515378334,0.6535933514830056,3.941152843809769,3.6556839544418005,1.0849644680620123,302,87,0.5473273383374595,0.5987285366453139,0.12068720613808866,302,87
583,1557,4b6adbd8f964a520cfe32be3,4bf58dd8d48988d122951735,Shop/Store,35.704704684613,139.581545591354,540,2012-04-04 09:44:41,3.5176732472913503,0.6542584630162683,4.29052630499895,4.29785386469843,0.7637272499869218,230,74,0.5283953876673845,0.5400381517136671,0.1054348772662371,230,74
587,329,4b5aa058f964a52068ce28e3,4bf58dd8d48988d1f6941735,Shop/Store,35.6877053765294,139.702137708664,540,2012-04-04 09:45:47,3.670744684754073,0.5637997118304485,4.310031614363063,4.677797461477162,1.327531099234132,90,54,0.5143090071541234,0.4631481858212489,0.16143885465619986,90,54
588,1062,4b36fbbef964a520d33e25e3,4bf58dd8d48988d122951735,Shop/Store,35.7111492717682,139.774455428123,540,2012-04-04 09:46:12,4.035476124701191,0.47704292583846186,4.357214340494206,4.719391971617417,0.871007795734157,86,52,0.5164438977516271,0.494007430470771,0.11074533095089778,86,52
590,65,4b56df1df964a5209f1d28e3,4bf58dd8d48988d164941735,Plaza,35.6670809018577,139.757396578789,540,2012-04-04 09:47:04,4.87879045410661,0.5291565200846081,3.989248058418178,3.6533922346299423,0.9496344061670969,134,64,0.5620403513728348,0.5558343415651091,0.1291608552346435,134,64
597,849,4b39cbf8f964a520045f25e3,4bf58dd8d48988d122951735,Shop/Store,35.6925676706105,139.698704481125,540,2012-04-04 09:50:43,6.7786039817075086,0.37424634790463235,4.147208432798296,4.006935271569383,0.934398513952795,151,89,0.5407390169606415,0.5543127924514737,0.10861850571253066,151,89
604,1983,4b67a5c4f964a52069592be3,4bf58dd8d48988d129951735,Commute,35.670676297388795,139.702523946762,540,2012-04-04 09:52:20,4.355050167962744,0.46403378812413504,3.756872583063439,4.099790971722304,1.1677703061419562,625,250,0.5766705207940507,0.5520544186490652,0.14341870232770978,625,251
611,439,4b56ed1df964a520801f28e3,4bf58dd8d48988d1fd931735,Commute,35.69807878353971,139.7659984231,540,2012-04-04 09:56:21,3.279501642664411,0.6367758337842927,3.697418294262918,3.279501642664411,0.9025888828784521,296,55,0.5968821344349614,0.6367758337842927,0.08917196137045458,296,55
626,2018,4b2b6565f964a52020b624e3,4bf58dd8d48988d1fd931735,Commute,35.6684885729729,139.70538854599,540,2012-04-04 10:05:51,3.248117198941617,0.6222183760555775,4.441937346201966,4.504819269253315,0.8449189622692208,139,81,0.5035584357087806,0.50299134306167,0.10888461458028573,139,81
627,467,4b3f182ef964a520f5a325e3,4bf58dd8d48988d122951735,Shop/Store,35.5295675922331,139.69642460346202,540,2012-04-04 10:05:54,3.669925001442312,0.562551713881322,4.069073302671673,4.047730177125208,0.8426696101440645,289,84,0.552456658749036,0.5291565200846081,0.11202550355214642,289,84
637,80,4bbdb5038ec3d13adf501c28,4bf58dd8d48988d129951735,Commute,35.6916875999234,139.770880043507,540,2012-04-04 10:10:07,4.521124336377602,0.42679309854964836,3.9275126352893697,3.4822435418928728,1.068593338118741,109,54,0.5572627284209434,0.6105168927459931,0.13089918503398698,109,54
641,2212,4b604b77f964a5201dde29e3,4bf58dd8d48988d129951735,Commute,35.698677794605295,139.774222075939,540,2012-04-04 10:12:11,2.478579387799988,0.7525654219524863,3.262113663390588,3.3901462942712777,0.9301247933689715,561,60,0.6399799948439049,0.6359724108347621,0.11478223285800021,561,60
644,1948,4b6cc500f964a52026532ce3,5032792091d4c4b30a586d5c,Concert Hall,35.7032061726602,139.754569530487,540,2012-04-04 10:12:51,3.4474811792597015,0.6638509538305691,3.9251424705984315,3.4474811792597015,0.7076130143379739,158,60,0.5714516506093742,0.5987627167398945,0.09640881564486853,158,60
645,1948,4b7544c3f964a520a8032ee3,4bf58dd8d48988d18c941735,Stadium,35.7055846116453,139.751908779144,540,2012-04-04 10:13:12,3.4474811792597015,0.6638509538305691,4.0042548299123455,3.809775429933599,0.9485480135178224,218,97,0.5550357208995758,0.577074780700652,0.12616107183580555,218,97
654,1945,4b5bcda1f964a520161729e3,4bf58dd8d48988d114951735,Bookstore,35.6988063091204,139.774782657623,540,2012-04-04 10:19:36,5.48524473073064,0.35785263872904743,4.319591334505288,4.53864823228834,0.8696359668649261,138,58,0.5317230418460294,0.5273783296130822,0.09875625982538949,138,58
678,1948,4b5ab7bff964a520eed128e3,4bf58dd8d48988d1fb941735,Shop/Store,35.6983271014002,139.771628379822,540,2012-04-04 10:30:11,3.4474811792597015,0.6638509538305691,4.088261646659077,4.239047522644486,0.8942839074031478,545,138,0.5518609335148751,0.5582096179163013,0.10010300559798321,545,138
692,1676,4cec9db113aea143694c629f,4bf58dd8d48988d129951735,Commute,35.607041101222,139.735008363658,540,2012-04-04 10:36:33,3.628136121132981,0.6627022306306308,3.639005278143952,3.6190772582227666,0.9154180095760102,959,211,0.6010405574996732,0.6365418344927742,0.10666185981442032,959,211
705,955,4b7291c5f964a520d17e2de3,4bf58dd8d48988d1fd931735,Commute,35.6568804855928,139.754338016832,540,2012-04-04 10:41:14,2.7613652149396284,0.7098962245651292,3.9721475434030835,3.670794494277299,0.9759521170819634,110,50,0.55258093167162,0.5795462552928012,0.1201462181345255,110,50
706,1866,4b23d1faf964a5206c5a24e3,4bf58dd8d48988d129951735,Commute,35.7334538244125,139.73948381317499,540,2012-04-04 10:43:34,5.041659124337214,0.4394282584916439,3.6666903368986277,4.201811582280779,1.2273137320047658,494,94,0.5956651892670121,0.6033021666136023,0.13364782659017174,494,94
721,571,4b5c0fe0f964a520d62229e3,4bf58dd8d48988d1f6941735,Shop/Store,35.729477985517605,139.71199699788,540,2012-04-04 10:54:01,5.349401897657995,0.36595178605377293,4.425651227098832,4.453424556693133,1.00294815192847,181,93,0.5131751609143932,0.49826904460356386,0.12579652550454654,181,93
735,1398,4e5c49741850ca78f0812408,4bf58dd8d48988d1fd941735,Mall,35.6252098662508,139.775619506836,540,2012-04-04 11:07:50,3.006607270989637,0.6082697953726937,4.380305910834132,4.421436800224813,0.9760529368427031,205,128,0.5032877930203128,0.520430651393164,0.12035338888443473,205,128
747,2018,4b151fbff964a52083a823e3,4bf58dd8d48988d129951735,Commute,35.6435652025368,139.67065930366502,540,2012-04-04 11:16:37,3.248117198941617,0.6222183760555775,4.007421731482238,3.628136121132981,0.8731764948917773,235,52,0.5456799503227198,0.6019651956215496,0.10431556292407818,235,52
749,1944,4b4fc05df964a520001427e3,4bf58dd8d48988d129951735,Commute,35.701293786556796,139.700040891767,540,2012-04-04 11:19:42,1.509651485541626,0.8404253577124513,3.0777520553441815,3.1798536312146677,1.5334829490890212,271,91,0.6574740342551398,0.6728146585071627,0.1821497395298261,271,91
760,1273,4b46ad4cf964a520ad2626e3,4bf58dd8d48988d129951735,Commute,35.710349988316395,139.80903983116102,540,2012-04-04 11:30:54,2.2865383252440794,0.7546863038677109,3.109886835327361,2.2865383252440794,1.156632488402785,269,81,0.655380380762596,0.7546863038677109,0.14172667877601436,269,81
764,1921,4b5dcff1f964a520196d29e3,4bf58dd8d48988d145941735,Restaurant,35.7008493290588,139.770871338211,540,2012-04-04 11:33:24,5.1191084770040485,0.4195991806043392,4.26139814982636,4.309281408992854,0.6135825837277256,308,83,0.5182872019270596,0.5223136645309643,0.07064036339644975,308,83
776,1097,4b0587a1f964a520989d22e3,4bf58dd8d48988d130941735,Building,35.7293476794105,139.718166589737,540,2012-04-04 11:38:59,2.644649333410232,0.689723350505042,3.719199487452477,3.376796282492687,1.1577915694899787,263,114,0.5759308843353504,0.6130354803733868,0.12882114381963342,263,114
811,1189,4b62dc94f964a5200e562ae3,4bf58dd8d48988d10d951735,Shop/Store,35.6899448570382,139.701547622681,540,2012-04-04 12:08:56,5.2560348049307395,0.40072545863965475,4.715701011422367,4.703019607075344,0.8239142841481144,265,117,0.46032841048205103,0.4501706221522248,0.10315714330414975,265,117
827,733,4c589d0667ac0f479b4a024c,4bf58dd8d48988d129951735,Commute,35.6973729396936,139.785130716582,540,2012-04-04 12:25:30,3.855747510575574,0.6126374029808939,4.202951871213839,4.138009199791529,0.8116958046656424,123,50,0.5462631294200928,0.577019554738088,0.10770808767702192,123,50
828,2022,4b166583f964a520acb823e3,4bf58dd8d48988d122951735,Shop/Store,35.6898097928748,139.697905182838,540,2012-04-04 12:27:26,4.072002206635045,0.5264793855171461,4.231148519749739,4.214090367568442,0.9289342612098045,341,144,0.530254635891304,0.539405488176701,0.10705123228132211,341,144
846,192,4b506ecdf964a520202327e3,4bf58dd8d48988d129951735,Commute,35.7318429129503,139.728063941002,540,2012-04-04 12:39:59,4.018830073774127,0.5408258357976509,4.158525570890109,4.018830073774127,0.7449776614753969,185,64,0.5325031370511242,0.5408258357976509,0.08641059186203784,185,64
874,464,4cb139ed562d224bf38b1d88,4bf58dd8d48988d129951735,Commute,35.6666145780893,139.758174419403,540,2012-04-04 13:12:52,3.272515160522094,0.6135311893734876,4.163567032512001,4.064393568138479,0.8174489515118257,232,84,0.5380356203309409,0.5765119915053935,0.1005949569887092,232,84
880,1104,4b4ed7cef964a52039f626e3,4bf58dd8d48988d126951735,Shop/Store,35.6598177089652,139.700375497341,540,2012-04-04 13:19:17,5.005152730012505,0.41503834384233484,4.43216472895118,4.432546474257485,0.6331278897613795,225,82,0.50368421092499,0.4849504667737195,0.09311356937563672,225,82
897,1789,4b972069f964a52026f934e3,4bf58dd8d48988d129951735,Commute,35.689319638747705,139.70046132803,540,2012-04-04 13:40:06,2.4909511495565906,0.7454273362310603,3.43849416895848,3.302182454495974,0.9715885243742411,231,64,0.6249723503259148,0.6018547722489811,0.11795655687019303,231,64
915,63,4b5e3de5f964a520b58529e3,4bf58dd8d48988d1fc931735,Light Rail,35.6654972421835,139.759639576077,540,2012-04-04 13:59:40,4.681133543038018,0.5360552688344982,4.185644684639898,4.064478149177556,0.8658057927674614,240,130,0.5330591018102953,0.5360552688344982,0.10856434168300061,240,130
927,63,4b56d7f0f964a520c21c28e3,4bf58dd8d48988d1df941735,Bridge,35.635194645643104,139.767524600029,540,2012-04-04 14:19:44,4.681133543038018,0.5360552688344982,4.452553274681245,4.681133543038018,0.8244228243447193,138,64,0.5057691770427384,0.5297187062214374,0.08942113016103578,138,64
983,1611,4cec9db113aea143694c629f,4bf58dd8d48988d129951735,Commute,35.6071787373597,139.73472897110202,540,2012-04-04 22:50:22,2.6261962319782373,0.6853928881516277,3.639005278143952,3.6190772582227666,0.9154180095760102,959,211,0.6010405574996732,0.6365418344927742,0.10666185981442032,959,211
996,1187,4b79d5cbf964a5202a152fe3,4bf58dd8d48988d1fd931735,Commute,35.681736026037605,139.764847755432,540,2012-04-04 22:59:39,3.6281968789039656,0.6389048268349027,3.8599677572790294,3.6281968789039656,0.8226377263345057,163,50,0.594702918451357,0.6389048268349027,0.11006597695851686,163,51
1008,1563,4bbac8b753649c742f7249fb,4bf58dd8d48988d125941735,Office,35.6996538356382,139.772374003559,540,2012-04-04 23:06:49,3.4521154791725754,0.601519809019208,4.093868800162429,3.960090075626394,0.9262131083672299,406,181,0.5418069207106142,0.5422139559995843,0.10750619775290665,406,181
1012,363,4b5653a9f964a520810b28e3,4bf58dd8d48988d129951735,Commute,35.6344098609835,139.791613519192,540,2012-04-04 23:09:24,6.509245244322007,0.2673781274118915,4.1782937129337325,4.3113068204574345,0.8847674986470883,764,301,0.5294096446025822,0.5274588832876634,0.10660033266674633,764,302
1016,161,4b5a4723f964a5209eb928e3,4bf58dd8d48988d129951735,Commute,35.6279829235156,139.73796701206,540,2012-04-04 23:10:45,4.066818594045976,0.5735820694741599,3.4753147986165147,3.2196059908627683,0.8947747861577743,1182,181,0.6132556406880205,0.653626801764549,0.10189286475788945,1182,181
1039,392,4c2044b08b3aa5937dc69e5f,4bf58dd8d48988d129951735,Commute,35.5500044060634,139.786462336779,540,2012-04-04 23:29:47,5.005950143899822,0.4254201156950531,4.255634433940413,4.157537414221361,0.8860328186159561,215,90,0.5237784821658197,0.5284383810581808,0.11279931822904891,215,91
1046,113,4b5ecbf5f964a520fd9829e3,4bf58dd8d48988d129951735,Commute,35.689100502624,139.70005959870198,540,2012-04-04 23:35:21,2.8375688039224505,0.7233031881954729,3.525907729047071,3.681503520377259,1.0123133485542166,538,95,0.616189186191094,0.6404511701559579,0.13044391237718467,538,95
1062,1849,4b23d1faf964a5206c5a24e3,4bf58dd8d48988d129951735,Commute,35.733436230696505,139.73936905384,540,2012-04-04 23:45:19,2.2158274331368317,0.7431305068762881,3.6666903368986277,4.201811582280779,1.2273137320047658,494,94,0.5956651892670121,0.6033021666136023,0.13364782659017174,494,94
1068,1001,4b5c0445f964a520502129e3,4bf58dd8d48988d129951735,Commute,35.7882741540956,139.61291491822598,540,2012-04-04 23:47:45,2.9715749341603477,0.6298533529366993,3.903622635312429,3.8612984567795814,0.948951387278836,415,69,0.5623440774540756,0.558791436702551,0.10166913786398019,415,69
1073,770,4b498d9df964a5202f7126e3,4bf58dd8d48988d129951735,Commute,35.681167389425795,139.71143960952801,540,2012-04-04 23:49:23,3.1711791337645905,0.6389533754081266,3.888246176526292,3.681503520377259,0.7946066237366819,163,59,0.5629277795359844,0.6032255336821659,0.09058144862841508,163,59
1076,1553,4b90bfe9f964a5202c9633e3,4f4531504b9074f6e4fb0102,Commute,35.6813700075338,139.766457080841,540,2012-04-04 23:50:00,5.319807937818428,0.34154035175020653,4.113924773206137,4.238092900503725,1.0101852010600871,102,55,0.5387977569394088,0.520026585749579,0.12749017030245088,102,55
1119,1004,4b4dc6bff964a5207ad726e3,4bf58dd8d48988d1fd931735,Commute,35.6823983409668,139.773859977722,540,2012-04-05 00:20:02,4.643503332709147,0.50299134306167,4.164524401939217,3.95737608415862,0.8396708700663917,237,97,0.5389698691058223,0.5360552688344982,0.09526047926127659,237,97
1120,1010,4b22ebb2f964a5205c5024e3,4bf58dd8d48988d1fd931735,Commute,35.6715780099165,139.741255126746,540,2012-04-05 00:20:06,3.8248302299020147,0.5337810984987468,4.0378003273063365,4.039405729820008,0.8600417012026255,299,90,0.5418799448436104,0.5273783296130822,0.11136010637629679,299,90
1126,520,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Commute,35.713328220789,139.776223196796,540,2012-04-05 00:22:59,2.798229259374843,0.6846748319158401,3.7958135875752474,3.8165328322800622,0.9604691406715834,2046,408,0.5811691850355941,0.5849767347781526,0.11750076754099478,2046,410
1128,113,4b21c0def964a520104124e3,4bf58dd8d48988d129951735,Commute,35.65136821320171,139.63663816452,540,2012-04-05 08:15:18,2.8375688039224505,0.7233031881954729,4.170695009670402,4.292172767815693,1.058753037532201,215,63,0.539152888710117,0.5173316215614234,0.12312859779538682,215,63
1129,560,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Commute,35.7133209173141,139.776278115754,540,2012-04-05 08:16:30,4.32789014461038,0.5900379136841394,3.7958135875752474,3.8165328322800622,0.9604691406715834,2046,408,0.5811691850355941,0.5849767347781526,0.11750076754099478,2046,410
1134,1949,4e1e82a4814d82553443a3df,4bf58dd8d48988d1f3941735,Shop/Store,35.6992049206209,139.770426750183,540,2012-04-05 08:21:05,4.255244276872427,0.4803787560630945,4.15295413618047,4.057337191354944,0.7163650595926735,132,53,0.5410297017230644,0.5582096179163013,0.08996165254352402,132,53
1166,1518,4b557b9ff964a52072e527e3,4bf58dd8d48988d1fb941735,Shop/Store,35.7301075799274,139.717630147934,540,2012-04-05 08:50:11,4.467098761848431,0.565080679881253,4.3005593658155945,4.638968385388922,1.0196717290825552,162,78,0.5232377544883183,0.49826904460356386,0.11724410308701481,162,78
1167,874,4b1211bcf964a520cb8823e3,4bf58dd8d48988d114951735,Bookstore,35.6994989770079,139.771102666855,540,2012-04-05 08:50:32,3.0908951258875876,0.6655117338423401,3.755896999784143,3.5722747310141383,0.7972643673846666,276,67,0.595367447784333,0.6454434187692542,0.0952325653666113,276,68
1176,874,4b0bc75ff964a520923323e3,4bf58dd8d48988d114951735,Bookstore,35.7004268811637,139.771751761436,540,2012-04-05 08:57:51,3.0908951258875876,0.6655117338423401,3.9376242771697822,3.673208284124049,0.8514558450505932,385,111,0.5664575469878089,0.6023245671563605,0.102969776986278,385,111
1180,1998,4b5585f7f964a5206ee627e3,4bf58dd8d48988d1e1931735,Arcade,35.689875146530795,139.702266454697,540,2012-04-05 08:59:07,3.7512042536699988,0.5803131725576304,4.260417394759982,4.1559523563310545,0.6242674804668633,247,56,0.5094692808257208,0.5035841750137465,0.08015592295859231,247,56
1189,874,4b713b79f964a5207e3d2de3,4bf58dd8d48988d122951735,Shop/Store,35.7010454779351,139.771800041199,540,2012-04-05 09:02:04,3.0908951258875876,0.6655117338423401,3.6946191509017225,3.0908951258875876,0.8584572054735032,195,58,0.5974038620424502,0.6655117338423401,0.10126070118192698,195,58
1219,320,4d56cb97c0432d432330fcb1,4bf58dd8d48988d122951735,Shop/Store,35.70068555,139.770708,540,2012-04-05 09:26:34,4.039658535176716,0.4989091202897805,4.320505045303589,4.184512295369311,0.8674086068878947,85,50,0.5304031813256591,0.5296004266705346,0.09859291572484236,85,50
1229,1893,4b2350f5f964a5201f5524e3,4bf58dd8d48988d129951735,Commute,35.72056,139.70635088,540,2012-04-05 09:32:27,5.45590771786886,0.33344090267262283,3.839895499318233,4.363960227281599,1.1264544451958662,178,54,0.5521992898704875,0.5202027158053543,0.13036868654591827,178,54
1259,168,4ce62908595cb1f75ac4ba14,4bf58dd8d48988d1fd941735,Mall,35.6982530417683,139.773151874542,540,2012-04-05 09:52:45,3.3523712914328847,0.6773183261718788,4.152840443401844,3.9867357572942947,0.9597029832996501,117,67,0.5395298012967369,0.5330151834046069,0.11672456177308328,117,67
1310,63,4b807315f964a5206f7330e3,4bf58dd8d48988d1fc931735,Light Rail,35.6537525566013,139.795435667038,540,2012-04-05 10:14:11,4.681133543038018,0.5360552688344982,4.24723955187047,4.575305068668974,1.0314152058183892,155,81,0.5247056171362123,0.5223136645309643,0.11531127417019432,155,81
1342,2108,4b5982cbf964a520a58a28e3,4bf58dd8d48988d171941735,Event Space,35.6999716431502,139.770810306072,540,2012-04-05 10:34:09,4.712361490316977,0.48706316073386374,4.198836962094054,4.021179955555803,0.8323561637765748,246,114,0.5313133923970056,0.5520544186490652,0.09408593803892863,246,114
1351,1961,4b23286ff964a520f65324e3,4bf58dd8d48988d1fd931735,Commute,35.656868252570895,139.754547162523,540,2012-04-05 10:54:46,5.916557436673695,0.3126346029987443,4.4006801346685736,4.293581952729122,1.0595772506913277,119,70,0.5153629040748807,0.5202027158053543,0.1276081473016397,119,70
1415,1324,4b563f2ef964a520460728e3,4bf58dd8d48988d129951735,Commute,35.7012242477548,139.744992522474,540,2012-04-06 12:52:34,3.6192680148820906,0.5600510125999082,3.856438375417847,4.397935295674357,1.1934298012485112,182,61,0.568459636071951,0.5456627420639525,0.13538204993783995,182,61
1427,1737,4b792714f964a52018ed2ee3,4bf58dd8d48988d129951735,Commute,35.6808296914358,139.768087863922,540,2012-04-06 13:18:23,5.2781716438378545,0.3662370181810111,4.560777770155278,4.723028819990845,0.8762817783430876,176,82,0.48151502630842147,0.45597240382004217,0.10459873431413746,176,82
1440,701,4b5ed39cf964a520079a29e3,4bf58dd8d48988d1eb931735,Airport,35.5486936909137,139.784486574249,540,2012-04-06 13:39:01,3.4599862766646083,0.5700698484450776,4.121600585726705,4.06090767026625,0.9409921000201695,372,150,0.5289802071130723,0.5520353028852214,0.11323806398223189,372,150
1445,38,4b5bc369f964a520c31429e3,4bf58dd8d48988d10d951735,Shop/Store,35.698843338688,139.77475315332399,540,2012-04-06 13:45:58,5.322854546102564,0.3503224359762481,4.744064281831542,4.8633764726252835,0.7991087438790138,95,54,0.46788356835662814,0.462681566851752,0.10570517095968053,95,54
1487,1324,4b580648f964a520f14828e3,4eb1d80a4b900d56c88a45ff,Shrine,35.6944236294328,139.743078947067,540,2012-04-06 14:31:55,3.6192680148820906,0.5600510125999082,4.361532353677416,4.445081408219302,0.7953622806445941,74,52,0.5268377971797139,0.5489005769473274,0.10573541105492117,74,52
1492,1087,4e99bbd6e5e8dffcaeb36897,4bf58dd8d48988d129951735,Commute,35.6342834227343,139.715672135353,540,2012-04-06 14:35:07,3.1410030282928574,0.6686580162931185,4.467377406028637,4.4738568169958,0.7731620899132426,116,64,0.4970474886406714,0.5047611921466723,0.10552713838400517,116,64
1502,1418,4b6954c7f964a520fd9e2be3,4bf58dd8d48988d130941735,Building,35.69249469482121,139.701128527522,540,2012-04-06 14:48:50,1.9447985783064394,0.7704872439708507,4.775087706807714,4.765339466169598,1.1785052798785232,103,65,0.483891254597795,0.4566205163228423,0.12401162152400114,103,65
1533,520,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Commute,35.7134117258436,139.776058440226,540,2012-04-07 00:20:51,2.798229259374843,0.6846748319158401,3.7958135875752474,3.8165328322800622,0.9604691406715834,2046,408,0.5811691850355941,0.5849767347781526,0.11750076754099478,2046,410
1534,1034,4b4ea120f964a520f8f226e3,4bf58dd8d48988d1fc931735,Light Rail,35.630228572826795,139.791366755962,540,2012-04-07 00:22:12,4.504819269253315,0.49164418029725365,4.390570372948141,4.519876362617097,0.879370309060464,230,141,0.5169292486257436,0.49826904460356386,0.09648326197471992,230,141
1537,87,4b5966d3f964a5203c8728e3,4bf58dd8d48988d122951735,Shop/Store,35.730993758478796,139.71370339393602,540,2012-04-07 12:29:20,6.232831713289035,0.27495991953292437,4.250587906284485,4.538787603142963,1.0288358485702365,187,100,0.5290653297550965,0.5306634731725269,0.12060590610740292,187,100
1540,1608,4b493c33f964a520fc6a26e3,4bf58dd8d48988d129951735,Commute,35.691295486094106,139.735472202301,540,2012-04-07 12:33:58,4.812824038297092,0.4457682481613384,4.2722112849759055,4.3529420262281295,0.7677938761401012,310,121,0.5231263375108461,0.5207541865265125,0.10156619234519097,310,121
1557,759,4b6d99b8f964a5203e7f2ce3,4bf58dd8d48988d1eb931735,Airport,35.545059780342896,139.769032001495,540,2012-04-07 12:49:52,5.432452074111722,0.3233421424249896,4.099450545517998,4.067222386718394,0.9761133131865981,216,106,0.5348203242005295,0.539311000071318,0.11482980935218973,216,106
1584,1746,4e6c70a5d4c09a17a599b141,4bf58dd8d48988d129951735,Commute,35.70220544,139.580353029961,540,2012-04-07 13:28:28,2.7920649217399,0.7002287124413028,4.1201484386501095,3.826116539022131,0.7554379065854577,256,50,0.5623052382864312,0.5869313846702563,0.09821333221047875,256,50
1623,1650,4b575064f964a520ce3028e3,4bf58dd8d48988d1fd931735,Commute,35.692131993266294,139.782754182816,540,2012-04-07 14:55:25,4.492558980883918,0.539405488176701,3.8857790914391366,3.9867357572942947,1.132883168120464,164,65,0.5847918502160864,0.5894094960718801,0.13928489112906456,164,65
1646,1890,4b5ecbf5f964a520fd9829e3,4bf58dd8d48988d129951735,Commute,35.689240645611896,139.700009736512,540,2012-04-07 20:10:37,4.8728310299222075,0.4355589244710357,3.525907729047071,3.681503520377259,1.0123133485542166,538,95,0.616189186191094,0.6404511701559579,0.13044391237718467,538,95
1687,459,4b5fde71f964a5203fcf29e3,4bf58dd8d48988d1fc931735,Light Rail,35.634627857495204,139.793246984482,540,2012-04-07 23:20:04,3.641894074596805,0.5769488080663829,4.359176373239306,4.538787603142963,0.7581482195545948,76,51,0.5169551378275664,0.5252310886661394,0.09911404459663309,76,51
1695,459,4b6a4f2df964a520b0d12be3,4bf58dd8d48988d1ff931735,Convention Center,35.6298666783749,139.794266223907,540,2012-04-07 23:32:33,3.641894074596805,0.5769488080663829,4.3462725708525145,4.481795357004298,0.9249743170725443,795,362,0.5092394450731441,0.48882249741299205,0.10770528874154736,795,362
1702,1034,4b45c7a5f964a5203e1026e3,4bf58dd8d48988d1fd931735,Commute,35.654864063477895,139.796267151833,540,2012-04-07 23:40:05,4.504819269253315,0.49164418029725365,4.099618884066074,4.031332084626069,0.8737286956328231,365,112,0.5355119035336698,0.5520544186490652,0.09537761944353595,365,112
1729,113,4b385a52f964a520b44d25e3,4bf58dd8d48988d129951735,Commute,35.589812720948,139.668803215027,540,2012-04-08 00:24:28,2.8375688039224505,0.7233031881954729,3.707826480569409,3.628136121132981,0.9866874982866933,158,54,0.602001875817531,0.6438766717557473,0.12787032429896572,158,54
1736,364,4b92005ef964a520ebe233e3,4bf58dd8d48988d129951735,Commute,35.6300236448444,139.740386009216,540,2012-04-08 00:36:44,5.256726657533167,0.4252704311274789,4.425306678152704,4.570996580058383,0.8839519030608175,181,65,0.4994250571340063,0.47310195404975847,0.10960943215622365,181,65
1747,1913,4bd01f4477b29c74032d8a82,4bf58dd8d48988d129951735,Commute,35.6984948244299,139.772513508797,540,2012-04-08 00:51:09,3.673208284124049,0.6454434187692542,3.9428837740800535,3.805953216846757,0.7684781667125915,524,121,0.5721481190445212,0.5648240806735157,0.09341261709664106,524,121
1784,1570,4b5680f8f964a520331328e3,4bf58dd8d48988d164941735,Plaza,35.6590680348799,139.700579345226,540,2012-04-08 01:41:00,4.9227449994097014,0.4756067365433356,4.362352953451734,4.402605101612333,0.9633601170152521,102,73,0.5152703775416222,0.4979318901391403,0.1181741754743237,102,74
1958,888,4e9f55d99adfb559cc1964f3,4bf58dd8d48988d16d941735,Cafe/Sandwich,35.699527,139.770389,540,2012-04-08 03:47:46,4.921381944211779,0.511149234861843,4.118585469266783,4.173049174406913,0.699284057452008,136,51,0.5307810664642745,0.516146776218415,0.09029427119833057,136,51
1994,1069,4b0dfb78f964a520815323e3,4bf58dd8d48988d1fd931735,Commute,35.6751452572282,139.759751558304,540,2012-04-08 04:23:42,5.291498339837822,0.3799248968722838,4.198734633293905,4.192652313358633,1.0427693965515097,144,108,0.541680809387686,0.5678872877940141,0.12427306100354522,144,108
2009,2268,4b911bdbf964a52039a433e3,4bf58dd8d48988d129951735,Commute,35.7129459968605,139.70402598381,540,2012-04-08 04:37:09,4.877780026362707,0.41022975051017424,3.3295025044135667,3.157878282085547,1.003254226028534,487,52,0.6326042987544173,0.6147314594686147,0.11804511197015456,487,52
2058,1948,4f502b8de4b0a637ab34f0e3,4bf58dd8d48988d1d1941735,Ramen /  Noodle House,35.702364715464796,139.770526878752,540,2012-04-08 05:11:59,3.4474811792597015,0.6638509538305691,4.213430540597122,4.397935295674357,0.6216874386166589,75,50,0.541340856266028,0.5310783141397367,0.08383125535213012,75,50
2066,1045,4b5b278df964a5200fe728e3,4bf58dd8d48988d1ff941735,Shop/Store,35.7007492490941,139.77191805839502,540,2012-04-08 05:19:36,4.812767191732077,0.47225265959198853,4.250378746099831,4.254049076780257,0.8232269169569681,261,106,0.5202714731216868,0.5185262235735911,0.10119779511551251,261,106
2077,1977,4e0db092cc3fffc1d3a2bf4c,4bf58dd8d48988d114951735,Bookstore,35.6995076897732,139.770453572273,540,2012-04-08 05:31:28,4.640466942135658,0.4445290931818597,3.9225028746358475,3.535562639265855,0.6984809812139506,369,79,0.5699709318905548,0.6231430193380567,0.08778925040718835,369,79
2118,1045,4b73ab38f964a520e1b72de3,4bf58dd8d48988d1e1931735,Arcade,35.69876710132421,139.770120978355,540,2012-04-08 06:00:07,4.812767191732077,0.47225265959198853,4.211579400456608,4.383234986069922,0.7951363778902373,160,70,0.5263353060892707,0.510668574991581,0.10484536527677098,160,70
