userid_x,userid_y,meetup,percent
laura-fisher,casey-hopkins,1,0.01
laura-fisher,chad-bryant,1,0.01
laura-fisher,charline-couchot,1,0.01
laura-fisher,chris-iversen,1,0.01
laura-fisher,chris-swinko,1,0.01
laura-fisher,christine-van-renssen,1,0.01
laura-fisher,clark,1,0.01
laura-fisher,constanza-seguel-arenas,1,0.01
laura-fisher,cooper-smith,1,0.01
laura-fisher,dan-hammond,1,0.01
laura-fisher,daniel-oakley,1,0.01
laura-fisher,daniel-wanderman,1,0.01
laura-fisher,dede-villela,1,0.01
laura-fisher,detavio-samuels,1,0.01
laura-fisher,dimitry-hennart,1,0.01
laura-fisher,elisabeth-bromberg,1,0.01
laura-fisher,emanuele-bartolomucci,1,0.01
laura-fisher,eric-miltsch,1,0.01
laura-fisher,iamkhayyam,1,0.01
laura-fisher,jackie-banda,1,0.01
laura-fisher,jasmine-whitehorn,1,0.01
laura-fisher,jason-fardo,1,0.01
laura-fisher,jason-lee,1,0.01
laura-fisher,jeff-mccullor,1,0.01
laura-fisher,jeff-morin,1,0.01
laura-fisher,jennifer-burns,1,0.01
laura-fisher,jere-keys,1,0.01
laura-fisher,jesse-harris,1,0.01
laura-fisher,jim-winters,1,0.01
laura-fisher,joe-c,1,0.01
laura-fisher,jon-blaj,1,0.01
laura-fisher,jon-mcdonald,1,0.01
laura-fisher,joseph-ayoub,1,0.01
laura-fisher,josh-dean,1,0.01
laura-fisher,julie-minevich,1,0.01
laura-fisher,julien-leveque,1,0.01
laura-fisher,julien-zac,1,0.01
laura-fisher,katie-ginley,1,0.01
laura-fisher,keegan-y-v,1,0.01
laura-fisher,kevin-smith8,1,0.01
laura-fisher,kris-aguero,1,0.01
laura-fisher,kristin-shaff,1,0.01
laura-fisher,leighton-evans,1,0.01
laura-fisher,leslie-elsaifi,1,0.01
laura-fisher,loop99,1,0.01
laura-fisher,loren-vandegrift,1,0.01
laura-fisher,manuel-paredes,1,0.01
laura-fisher,marcelo-lo-guzzo,1,0.01
laura-fisher,marco-bonito,1,0.01
laura-fisher,marcos-r-dos-santos,1,0.01
laura-fisher,martin-puller,1,0.01
laura-fisher,masta-jerikan,1,0.01
laura-fisher,mike-jett,1,0.01
laura-fisher,mike-street,1,0.01
laura-fisher,mikey-il,1,0.01
laura-fisher,nate-folkert,1,0.01
laura-fisher,nathan-king,1,0.01
laura-fisher,nick-giaimo,1,0.01
laura-fisher,noel-ballantyne,1,0.01
laura-fisher,onepiece-chopper,1,0.01
laura-fisher,per-hansson,1,0.01
laura-fisher,pete-schott,1,0.01
laura-fisher,peter-stetson,1,0.01
laura-fisher,phoebe-e,1,0.01
laura-fisher,preston-mcclellan,1,0.01
laura-fisher,rafael-caricio,1,0.01
laura-fisher,randy-nichols,1,0.01
laura-fisher,romain-b,1,0.01
laura-fisher,ron-a,1,0.01
laura-fisher,ryan-lack,1,0.01
laura-fisher,selene-liszka,1,0.01
laura-fisher,shawn-roller,1,0.01
laura-fisher,sheila-dichoso,1,0.01
laura-fisher,shinya-sakemoto,1,0.01
laura-fisher,skip-fredricks,1,0.01
laura-fisher,solopedrito-querebalu-godoy,1,0.01
laura-fisher,steve-johnson1,1,0.01
laura-fisher,terrence,1,0.01
laura-fisher,tony-yu,1,0.01
laura-fisher,tyler-t,1,0.01
laura-fisher,willou,1,0.01
laura-fisher,wini-strudl,1,0.01
lisa-spitalewitz,byrne-hobart,2,0.01904761904761905
lisa-spitalewitz,jonathan-vingiano,2,0.01904761904761905
lisa-spitalewitz,kate-hypes,2,0.01904761904761905
lisa-spitalewitz,mike-odea,2,0.01904761904761905
lisa-spitalewitz,sarah-cooley,2,0.01904761904761905
lisa-spitalewitz,alana-cadiz,1,0.009523809523809525
lisa-spitalewitz,alden-wicker,1,0.009523809523809525
lisa-spitalewitz,alex-carusillo,1,0.009523809523809525
lisa-spitalewitz,alex-gordon,1,0.009523809523809525
lisa-spitalewitz,alex-krug,1,0.009523809523809525
lisa-spitalewitz,ami-greko,1,0.009523809523809525
lisa-spitalewitz,ana-visan,1,0.009523809523809525
lisa-spitalewitz,andrea-rosen,1,0.009523809523809525
lisa-spitalewitz,andy-cataldo,1,0.009523809523809525
lisa-spitalewitz,andy-downtowneandybrowne,1,0.009523809523809525
lisa-spitalewitz,anna-frenkel,1,0.009523809523809525
lisa-spitalewitz,anthony-z,1,0.009523809523809525
lisa-spitalewitz,armand-gaerlan,1,0.009523809523809525
lisa-spitalewitz,audrey-henderson,1,0.009523809523809525
lisa-spitalewitz,barney-robinson,1,0.009523809523809525
lisa-spitalewitz,beamer-w,1,0.009523809523809525
lisa-spitalewitz,beep-iams,1,0.009523809523809525
lisa-spitalewitz,ben-breier,1,0.009523809523809525
lisa-spitalewitz,brian-kalma,1,0.009523809523809525
lisa-spitalewitz,caitlin-b,1,0.009523809523809525
lisa-spitalewitz,carolyn-weiss,1,0.009523809523809525
lisa-spitalewitz,charl-castelyn,1,0.009523809523809525
lisa-spitalewitz,chris-oleary,1,0.009523809523809525
lisa-spitalewitz,claudeland-louis,1,0.009523809523809525
lisa-spitalewitz,crystal-williams,1,0.009523809523809525
lisa-spitalewitz,danny-torres,1,0.009523809523809525
lisa-spitalewitz,dario-meli,1,0.009523809523809525
lisa-spitalewitz,david-altobelli,1,0.009523809523809525
lisa-spitalewitz,david-ambrose,1,0.009523809523809525
lisa-spitalewitz,david-laster,1,0.009523809523809525
lisa-spitalewitz,dennis-mykytyn,1,0.009523809523809525
lisa-spitalewitz,ed-c3,1,0.009523809523809525
lisa-spitalewitz,ed-roche-kelly,1,0.009523809523809525
lisa-spitalewitz,emilyspearl,1,0.009523809523809525
lisa-spitalewitz,florian-fangohr,1,0.009523809523809525
lisa-spitalewitz,foughtthebattle,1,0.009523809523809525
lisa-spitalewitz,jack-cheng,1,0.009523809523809525
lisa-spitalewitz,jake-furst,1,0.009523809523809525
lisa-spitalewitz,jason-liszka,1,0.009523809523809525
lisa-spitalewitz,jason-percival,1,0.009523809523809525
lisa-spitalewitz,jason-untulis,1,0.009523809523809525
lisa-spitalewitz,jere-keys,1,0.009523809523809525
lisa-spitalewitz,jeremy-goldman,1,0.009523809523809525
lisa-spitalewitz,jerseybred323,1,0.009523809523809525
lisa-spitalewitz,jessica-herman,1,0.009523809523809525
lisa-spitalewitz,joanna-belbey,1,0.009523809523809525
lisa-spitalewitz,john-decicco,1,0.009523809523809525
lisa-spitalewitz,jon-clark,1,0.009523809523809525
lisa-spitalewitz,josh-rubin,1,0.009523809523809525
lisa-spitalewitz,josh-weinberger-kitson,1,0.009523809523809525
lisa-spitalewitz,justin-moore,1,0.009523809523809525
lisa-spitalewitz,kenji-summers,1,0.009523809523809525
lisa-spitalewitz,kristin-maverick,1,0.009523809523809525
lisa-spitalewitz,kushal-dave,1,0.009523809523809525
lisa-spitalewitz,mark-birch,1,0.009523809523809525
lisa-spitalewitz,mark11,1,0.009523809523809525
lisa-spitalewitz,matt-trotta,1,0.009523809523809525
lisa-spitalewitz,matthew-lucero,1,0.009523809523809525
lisa-spitalewitz,matthew-pantoja,1,0.009523809523809525
lisa-spitalewitz,maura-johnston,1,0.009523809523809525
lisa-spitalewitz,melissa-andrada,1,0.009523809523809525
lisa-spitalewitz,michael-schmidt3,1,0.009523809523809525
lisa-spitalewitz,michele-b,1,0.009523809523809525
lisa-spitalewitz,mike-dizon,1,0.009523809523809525
lisa-spitalewitz,mike-street,1,0.009523809523809525
lisa-spitalewitz,miriam-ryan,1,0.009523809523809525
lisa-spitalewitz,natanielle-murta,1,0.009523809523809525
lisa-spitalewitz,nick-johnson,1,0.009523809523809525
lisa-spitalewitz,paul-sailer,1,0.009523809523809525
lisa-spitalewitz,pete-3,1,0.009523809523809525
lisa-spitalewitz,peter-hughes,1,0.009523809523809525
lisa-spitalewitz,rotem-raffe,1,0.009523809523809525
lisa-spitalewitz,ryan-matzner,1,0.009523809523809525
lisa-spitalewitz,sahu-habibi,1,0.009523809523809525
lisa-spitalewitz,sam-rosen,1,0.009523809523809525
lisa-spitalewitz,sarah-conley,1,0.009523809523809525
lisa-spitalewitz,scott-goodwin,1,0.009523809523809525
lisa-spitalewitz,scott-sparks,1,0.009523809523809525
lisa-spitalewitz,selene-liszka,1,0.009523809523809525
lisa-spitalewitz,sergiu-pelau,1,0.009523809523809525
lisa-spitalewitz,sheena-beaston,1,0.009523809523809525
lisa-spitalewitz,steve-levine2,1,0.009523809523809525
lisa-spitalewitz,steve-spillman,1,0.009523809523809525
lisa-spitalewitz,stuart-tracte,1,0.009523809523809525
lisa-spitalewitz,tara-jepson,1,0.009523809523809525
lisa-spitalewitz,tara-mann,1,0.009523809523809525
lisa-spitalewitz,ted-sink,1,0.009523809523809525
lisa-spitalewitz,thefatapple,1,0.009523809523809525
lisa-spitalewitz,tim-clarke6,1,0.009523809523809525
lisa-spitalewitz,tim-shey,1,0.009523809523809525
lisa-spitalewitz,veronica-carvallo,1,0.009523809523809525
lisa-spitalewitz,vivek-sharma,1,0.009523809523809525
lisa-spitalewitz,wvshrk,1,0.009523809523809525
lisa-spitalewitz,yawen-c,1,0.009523809523809525
lisa-spitalewitz,yuna-park,1,0.009523809523809525
marcelo-lo-guzzo,alain-dominguez-lucas,1,0.01
marcelo-lo-guzzo,alex-brooks,1,0.01
marcelo-lo-guzzo,alex5,1,0.01
marcelo-lo-guzzo,alexander-toder,1,0.01
marcelo-lo-guzzo,amasamas,1,0.01
marcelo-lo-guzzo,anders-graae,1,0.01
marcelo-lo-guzzo,andreas-gebhard,1,0.01
marcelo-lo-guzzo,angela-baxley,1,0.01
marcelo-lo-guzzo,ani-gulbenk,1,0.01
marcelo-lo-guzzo,anthony-cathey,1,0.01
marcelo-lo-guzzo,anthony-ryan,1,0.01
marcelo-lo-guzzo,anthony-zhang,1,0.01
marcelo-lo-guzzo,art-kerdmanee,1,0.01
marcelo-lo-guzzo,barrett-lane,1,0.01
marcelo-lo-guzzo,bill-playford,1,0.01
marcelo-lo-guzzo,bruno-mendonca,1,0.01
marcelo-lo-guzzo,carmen-sutter,1,0.01
marcelo-lo-guzzo,carrie-brown-smith,1,0.01
marcelo-lo-guzzo,casey-hopkins,1,0.01
marcelo-lo-guzzo,chad-bryant,1,0.01
marcelo-lo-guzzo,charline-couchot,1,0.01
marcelo-lo-guzzo,chris-iversen,1,0.01
marcelo-lo-guzzo,chris-swinko,1,0.01
marcelo-lo-guzzo,christine-van-renssen,1,0.01
marcelo-lo-guzzo,clark,1,0.01
marcelo-lo-guzzo,constanza-seguel-arenas,1,0.01
marcelo-lo-guzzo,cooper-smith,1,0.01
marcelo-lo-guzzo,dan-hammond,1,0.01
marcelo-lo-guzzo,daniel-oakley,1,0.01
marcelo-lo-guzzo,daniel-wanderman,1,0.01
marcelo-lo-guzzo,dede-villela,1,0.01
marcelo-lo-guzzo,detavio-samuels,1,0.01
marcelo-lo-guzzo,dimitry-hennart,1,0.01
marcelo-lo-guzzo,elisabeth-bromberg,1,0.01
marcelo-lo-guzzo,emanuele-bartolomucci,1,0.01
marcelo-lo-guzzo,eric-miltsch,1,0.01
marcelo-lo-guzzo,iamkhayyam,1,0.01
marcelo-lo-guzzo,jackie-banda,1,0.01
marcelo-lo-guzzo,jasmine-whitehorn,1,0.01
marcelo-lo-guzzo,jason-fardo,1,0.01
marcelo-lo-guzzo,jason-lee,1,0.01
marcelo-lo-guzzo,jeff-morin,1,0.01
marcelo-lo-guzzo,jennifer-burns,1,0.01
marcelo-lo-guzzo,jere-keys,1,0.01
marcelo-lo-guzzo,jesse-harris,1,0.01
marcelo-lo-guzzo,jim-winters,1,0.01
marcelo-lo-guzzo,joe-c,1,0.01
marcelo-lo-guzzo,jon-blaj,1,0.01
marcelo-lo-guzzo,jon-mcdonald,1,0.01
marcelo-lo-guzzo,joseph-ayoub,1,0.01
marcelo-lo-guzzo,josh-dean,1,0.01
marcelo-lo-guzzo,julie-minevich,1,0.01
marcelo-lo-guzzo,julien-leveque,1,0.01
marcelo-lo-guzzo,julien-zac,1,0.01
marcelo-lo-guzzo,katie-ginley,1,0.01
marcelo-lo-guzzo,keegan-y-v,1,0.01
marcelo-lo-guzzo,kevin-smith8,1,0.01
marcelo-lo-guzzo,kris-aguero,1,0.01
marcelo-lo-guzzo,kristin-shaff,1,0.01
marcelo-lo-guzzo,laura-fisher,1,0.01
marcelo-lo-guzzo,leighton-evans,1,0.01
marcelo-lo-guzzo,leslie-elsaifi,1,0.01
marcelo-lo-guzzo,loop99,1,0.01
marcelo-lo-guzzo,loren-vandegrift,1,0.01
marcelo-lo-guzzo,manuel-paredes,1,0.01
marcelo-lo-guzzo,marco-bonito,1,0.01
marcelo-lo-guzzo,marcos-r-dos-santos,1,0.01
marcelo-lo-guzzo,martin-puller,1,0.01
marcelo-lo-guzzo,masta-jerikan,1,0.01
marcelo-lo-guzzo,mike-jett,1,0.01
marcelo-lo-guzzo,mike-street,1,0.01
marcelo-lo-guzzo,mikey-il,1,0.01
marcelo-lo-guzzo,nate-folkert,1,0.01
marcelo-lo-guzzo,nathan-king,1,0.01
marcelo-lo-guzzo,nick-giaimo,1,0.01
marcelo-lo-guzzo,noel-ballantyne,1,0.01
marcelo-lo-guzzo,onepiece-chopper,1,0.01
marcelo-lo-guzzo,per-hansson,1,0.01
marcelo-lo-guzzo,pete-schott,1,0.01
marcelo-lo-guzzo,peter-stetson,1,0.01
marcelo-lo-guzzo,phoebe-e,1,0.01
marcelo-lo-guzzo,preston-mcclellan,1,0.01
marcelo-lo-guzzo,rafael-caricio,1,0.01
marcelo-lo-guzzo,randy-nichols,1,0.01
marcelo-lo-guzzo,roberto-o-fernandez-crisial,1,0.01
marcelo-lo-guzzo,romain-b,1,0.01
marcelo-lo-guzzo,ron-a,1,0.01
marcelo-lo-guzzo,ryan-lack,1,0.01
marcelo-lo-guzzo,selene-liszka,1,0.01
marcelo-lo-guzzo,shawn-roller,1,0.01
marcelo-lo-guzzo,sheila-dichoso,1,0.01
marcelo-lo-guzzo,shinya-sakemoto,1,0.01
marcelo-lo-guzzo,skip-fredricks,1,0.01
marcelo-lo-guzzo,solopedrito-querebalu-godoy,1,0.01
marcelo-lo-guzzo,steve-johnson1,1,0.01
marcelo-lo-guzzo,terrence,1,0.01
marcelo-lo-guzzo,tony-yu,1,0.01
marcelo-lo-guzzo,tyler-t,1,0.01
marcelo-lo-guzzo,willou,1,0.01
marcelo-lo-guzzo,wini-strudl,1,0.01
marcus-colina,547,1,0.01
marcus-colina,aaron-cruz,1,0.01
marcus-colina,aaron-friedman9,1,0.01
marcus-colina,alex-brooks,1,0.01
marcus-colina,amber-rinehard,1,0.01
marcus-colina,amy-young,1,0.01
marcus-colina,andrew-whitfield,1,0.01
marcus-colina,andy-tyler,1,0.01
marcus-colina,ashley-randazzo,1,0.01
marcus-colina,barry-goldlist,1,0.01
marcus-colina,bill-graney,1,0.01
marcus-colina,brian-detweiler,1,0.01
marcus-colina,brian-gioielli,1,0.01
marcus-colina,brian-moore3,1,0.01
marcus-colina,brittany-deterding,1,0.01
marcus-colina,chelsea-naftelberg,1,0.01
marcus-colina,chris-burner,1,0.01
marcus-colina,chris-h5,1,0.01
marcus-colina,chris-iversen,1,0.01
marcus-colina,claudio-baram,1,0.01
marcus-colina,clinton-gillette,1,0.01
marcus-colina,colin-mccabe,1,0.01
marcus-colina,corbin-kappler,1,0.01
marcus-colina,courtney-harris,1,0.01
marcus-colina,daniel-pinto,1,0.01
marcus-colina,daniel-wanderman,1,0.01
marcus-colina,david-villarreal,1,0.01
marcus-colina,dennis-p,1,0.01
marcus-colina,detavio-samuels,1,0.01
marcus-colina,dimitry-hennart,1,0.01
marcus-colina,douglas-strinz,1,0.01
marcus-colina,drew-austin,1,0.01
marcus-colina,dudu-magalhaes,1,0.01
marcus-colina,elan-miller,1,0.01
marcus-colina,enrico-gatti,1,0.01
marcus-colina,eric-miltsch,1,0.01
marcus-colina,erik-michaels-ober,1,0.01
marcus-colina,francois-jean,1,0.01
marcus-colina,greg-wilson,1,0.01
marcus-colina,hyunwoo-yi,1,0.01
marcus-colina,jeff-lombardo,1,0.01
marcus-colina,jeff-morin,1,0.01
marcus-colina,jenn-ng,1,0.01
marcus-colina,jennifer-macleod,1,0.01
marcus-colina,john-sanchez2,1,0.01
marcus-colina,jon-rohan,1,0.01
marcus-colina,jonathan,1,0.01
marcus-colina,jong-hyeon-choi,1,0.01
marcus-colina,justin-henderson,1,0.01
marcus-colina,justin-hoover,1,0.01
marcus-colina,kevin-skobac,1,0.01
marcus-colina,kirtan-patel,1,0.01
marcus-colina,kristin-shaff,1,0.01
marcus-colina,kwan-seob-yoon,1,0.01
marcus-colina,marcos-r-dos-santos,1,0.01
marcus-colina,mark-kimitch,1,0.01
marcus-colina,matt-apps,1,0.01
marcus-colina,matthew-scott,1,0.01
marcus-colina,matthew-tilleard,1,0.01
marcus-colina,michael-crile,1,0.01
marcus-colina,mikael-larsson,1,0.01
marcus-colina,mike-dudas,1,0.01
marcus-colina,mike-h3,1,0.01
marcus-colina,mike-hoffman,1,0.01
marcus-colina,mike-rosenberg,1,0.01
marcus-colina,molly-gilbert,1,0.01
marcus-colina,nathan-reimer,1,0.01
marcus-colina,nick-runge,1,0.01
marcus-colina,onepiece-chopper,1,0.01
marcus-colina,patrick-campbell1,1,0.01
marcus-colina,paul-whitaker,1,0.01
marcus-colina,phil-adams,1,0.01
marcus-colina,rafael-rivera,1,0.01
marcus-colina,rommie-johnson,1,0.01
marcus-colina,ross-hurst,1,0.01
marcus-colina,ruslan-aliev,1,0.01
marcus-colina,sam-cole,1,0.01
marcus-colina,sean-oliver,1,0.01
marcus-colina,sean-rose,1,0.01
marcus-colina,sean-weller,1,0.01
marcus-colina,shinya-sakemoto,1,0.01
marcus-colina,shion-guha,1,0.01
marcus-colina,steve-l,1,0.01
marcus-colina,steve-marcus,1,0.01
marcus-colina,steve5,1,0.01
marcus-colina,terrence,1,0.01
marcus-colina,thibault-penicaut,1,0.01
marcus-colina,tiago-mateus-pereira,1,0.01
marcus-colina,tim-marshall0,1,0.01
marcus-colina,tom-brucato,1,0.01
marcus-colina,tom-teotico,1,0.01
marcus-colina,tyler-t,1,0.01
marcus-colina,vaughn-allen,1,0.01
marcus-colina,victor-hlebetz,1,0.01
marcus-colina,vincent-lim-show-chen,1,0.01
marcus-colina,wayne-r,1,0.01
marcus-colina,willie-myers,1,0.01
marcus-colina,willou,1,0.01
marcus-colina,wini-strudl,1,0.01
marcus-colina,zachary-fouts,1,0.01
matthew-harrison,lindsey-jaffe,52,0.3151515151515151
matthew-harrison,christina-cacioppo,3,0.01818181818181818
matthew-harrison,jennifer-mcknight,3,0.01818181818181818
matthew-harrison,brian-fountain,2,0.012121212121212121
matthew-harrison,bryan-swift,2,0.012121212121212121
matthew-harrison,catherine-gambrell,2,0.012121212121212121
matthew-harrison,dan-hopwood,2,0.012121212121212121
matthew-harrison,dana-brandon-kreiss,2,0.012121212121212121
matthew-harrison,dina-fierro,2,0.012121212121212121
matthew-harrison,jim-morrissey,2,0.012121212121212121
matthew-harrison,michele-b,2,0.012121212121212121
matthew-harrison,nichelle-stephens,2,0.012121212121212121
matthew-harrison,topher-lorette,2,0.012121212121212121
matthew-harrison,aaron-palmer,1,0.006060606060606061
matthew-harrison,adam-ostrow,1,0.006060606060606061
matthew-harrison,alaa-mendili,1,0.006060606060606061
matthew-harrison,alden-wicker,1,0.006060606060606061
matthew-harrison,alex-rainert,1,0.006060606060606061
matthew-harrison,alhan-keser,1,0.006060606060606061
matthew-harrison,amanda-barash,1,0.006060606060606061
matthew-harrison,amanda-johnson4,1,0.006060606060606061
matthew-harrison,amber-rae-lambke,1,0.006060606060606061
matthew-harrison,andrew-dumas,1,0.006060606060606061
matthew-harrison,andrew-mitchell,1,0.006060606060606061
matthew-harrison,andrew-won,1,0.006060606060606061
matthew-harrison,armand-gaerlan,1,0.006060606060606061
matthew-harrison,asher-fusco,1,0.006060606060606061
matthew-harrison,barret-wertz,1,0.006060606060606061
matthew-harrison,ben-jackson,1,0.006060606060606061
matthew-harrison,blake-whitman,1,0.006060606060606061
matthew-harrison,brian-carley,1,0.006060606060606061
matthew-harrison,brian-papa,1,0.006060606060606061
matthew-harrison,brian-stelter,1,0.006060606060606061
matthew-harrison,caitlin-b,1,0.006060606060606061
matthew-harrison,cesar-razuri,1,0.006060606060606061
matthew-harrison,chris-ackermann,1,0.006060606060606061
matthew-harrison,cristina-r,1,0.006060606060606061
matthew-harrison,dan-entin,1,0.006060606060606061
matthew-harrison,david-weisfelner,1,0.006060606060606061
matthew-harrison,dennis-mykytyn,1,0.006060606060606061
matthew-harrison,dens,1,0.006060606060606061
matthew-harrison,diana-ostrow,1,0.006060606060606061
matthew-harrison,doug-tabuchi,1,0.006060606060606061
matthew-harrison,dylan-armajani,1,0.006060606060606061
matthew-harrison,eileen-tang,1,0.006060606060606061
matthew-harrison,emily-morgan,1,0.006060606060606061
matthew-harrison,erica-j,1,0.006060606060606061
matthew-harrison,erik-nordlander,1,0.006060606060606061
matthew-harrison,erin-gleason,1,0.006060606060606061
matthew-harrison,eugene-chung,1,0.006060606060606061
matthew-harrison,felicia-sullivan,1,0.006060606060606061
matthew-harrison,grant-bigman,1,0.006060606060606061
matthew-harrison,greg-meyer,1,0.006060606060606061
matthew-harrison,james-philbin,1,0.006060606060606061
matthew-harrison,jarid-maged,1,0.006060606060606061
matthew-harrison,jenny-muller,1,0.006060606060606061
matthew-harrison,jeremy-davis,1,0.006060606060606061
matthew-harrison,jeremy-goldman,1,0.006060606060606061
matthew-harrison,jesse-brightman,1,0.006060606060606061
matthew-harrison,john-baker,1,0.006060606060606061
matthew-harrison,john-carew,1,0.006060606060606061
matthew-harrison,john-hyland,1,0.006060606060606061
matthew-harrison,jon-narong,1,0.006060606060606061
matthew-harrison,josh-mohrer,1,0.006060606060606061
matthew-harrison,julia-heffernan,1,0.006060606060606061
matthew-harrison,kibbe,1,0.006060606060606061
matthew-harrison,kiril-savino,1,0.006060606060606061
matthew-harrison,kristin-maverick,1,0.006060606060606061
matthew-harrison,laura-macleod,1,0.006060606060606061
matthew-harrison,lauren-omanoff,1,0.006060606060606061
matthew-harrison,leslie-q,1,0.006060606060606061
matthew-harrison,lindsay-silva,1,0.006060606060606061
matthew-harrison,lindsey-lanpher,1,0.006060606060606061
matthew-harrison,malcolm-ong,1,0.006060606060606061
matthew-harrison,margaret-cody,1,0.006060606060606061
matthew-harrison,mariana-cardier,1,0.006060606060606061
matthew-harrison,mark-graham,1,0.006060606060606061
matthew-harrison,mary-ann-porch,1,0.006060606060606061
matthew-harrison,matt-raoul,1,0.006060606060606061
matthew-harrison,michael-loper,1,0.006060606060606061
matthew-harrison,palbi,1,0.006060606060606061
matthew-harrison,paul-parker,1,0.006060606060606061
matthew-harrison,paulie-dery,1,0.006060606060606061
matthew-harrison,phoebe-e,1,0.006060606060606061
matthew-harrison,rafael-p,1,0.006060606060606061
matthew-harrison,regina-walton,1,0.006060606060606061
matthew-harrison,robert-parker,1,0.006060606060606061
matthew-harrison,ross-neumann,1,0.006060606060606061
matthew-harrison,rupa-naipaul,1,0.006060606060606061
matthew-harrison,ryan-straus,1,0.006060606060606061
matthew-harrison,sam7,1,0.006060606060606061
matthew-harrison,samuel-wong,1,0.006060606060606061
matthew-harrison,scott-steinmetz,1,0.006060606060606061
matthew-harrison,sebastien-chalmeton,1,0.006060606060606061
matthew-harrison,sriram-venkitachalam,1,0.006060606060606061
matthew-harrison,stuart-tracte,1,0.006060606060606061
matthew-harrison,thomas-delorme,1,0.006060606060606061
matthew-harrison,tim-geisenheimer,1,0.006060606060606061
matthew-harrison,tobias-bostrom,1,0.006060606060606061
matthew-harrison,tony-bacigalupo,1,0.006060606060606061
michael-janiak,ike-brooker,23,0.125
michael-janiak,matthew-lucero,21,0.11413043478260869
michael-janiak,maggie-w,8,0.043478260869565216
michael-janiak,zachary-mcgeary,8,0.043478260869565216
michael-janiak,tricia-desjardins,7,0.03804347826086957
michael-janiak,enrico-gatti,4,0.021739130434782608
michael-janiak,phil-gillman,4,0.021739130434782608
michael-janiak,veena-r,4,0.021739130434782608
michael-janiak,kate-ritchie,3,0.016304347826086956
michael-janiak,ami-greko,2,0.010869565217391304
michael-janiak,big-ced,2,0.010869565217391304
michael-janiak,david-berkowitz,2,0.010869565217391304
michael-janiak,duncan-milne,2,0.010869565217391304
michael-janiak,inaki-escudero,2,0.010869565217391304
michael-janiak,jenn-bee,2,0.010869565217391304
michael-janiak,jon-accarrino,2,0.010869565217391304
michael-janiak,jonathan-betz,2,0.010869565217391304
michael-janiak,joslyn-hansen,2,0.010869565217391304
michael-janiak,sarah2,2,0.010869565217391304
michael-janiak,torsten-gross,2,0.010869565217391304
michael-janiak,adam-cohen,1,0.005434782608695652
michael-janiak,adam-maldonado,1,0.005434782608695652
michael-janiak,adam-tatz,1,0.005434782608695652
michael-janiak,alex-carusillo,1,0.005434782608695652
michael-janiak,andrew-shults,1,0.005434782608695652
michael-janiak,anita-brooklynbybike-singh,1,0.005434782608695652
michael-janiak,arielle-smith,1,0.005434782608695652
michael-janiak,ashley-eckel,1,0.005434782608695652
michael-janiak,barry-joseph,1,0.005434782608695652
michael-janiak,ben-cheney,1,0.005434782608695652
michael-janiak,brendan-gallagher,1,0.005434782608695652
michael-janiak,brian-white8,1,0.005434782608695652
michael-janiak,bryan-fuhr,1,0.005434782608695652
michael-janiak,carla-blumenthal,1,0.005434782608695652
michael-janiak,cesar-razuri,1,0.005434782608695652
michael-janiak,chris-w5,1,0.005434782608695652
michael-janiak,cooper-smith,1,0.005434782608695652
michael-janiak,damon-garrett,1,0.005434782608695652
michael-janiak,dan-manco,1,0.005434782608695652
michael-janiak,dana-brandon-kreiss,1,0.005434782608695652
michael-janiak,daniel-bellury,1,0.005434782608695652
michael-janiak,david-w4,1,0.005434782608695652
michael-janiak,dennis-mykytyn,1,0.005434782608695652
michael-janiak,dominic-preuss,1,0.005434782608695652
michael-janiak,eddie-mansfield,1,0.005434782608695652
michael-janiak,emilee-romano,1,0.005434782608695652
michael-janiak,emilie-bandy,1,0.005434782608695652
michael-janiak,erin27,1,0.005434782608695652
michael-janiak,grace-paet,1,0.005434782608695652
michael-janiak,henry-hsieh,1,0.005434782608695652
michael-janiak,jase-patrizio,1,0.005434782608695652
michael-janiak,jenn-spaeth,1,0.005434782608695652
michael-janiak,jeremiah-malina,1,0.005434782608695652
michael-janiak,jessica01,1,0.005434782608695652
michael-janiak,joanna-belbey,1,0.005434782608695652
michael-janiak,john-swartz,1,0.005434782608695652
michael-janiak,jon-pospischil,1,0.005434782608695652
michael-janiak,josh-hilliard,1,0.005434782608695652
michael-janiak,joy-engel,1,0.005434782608695652
michael-janiak,justin-lilly,1,0.005434782608695652
michael-janiak,kate-goldsmith,1,0.005434782608695652
michael-janiak,kristin-maverick,1,0.005434782608695652
michael-janiak,krystina,1,0.005434782608695652
michael-janiak,lexie-kier,1,0.005434782608695652
michael-janiak,lisa-gansky,1,0.005434782608695652
michael-janiak,mark-g,1,0.005434782608695652
michael-janiak,mary-crosse,1,0.005434782608695652
michael-janiak,matt-ellsworth,1,0.005434782608695652
michael-janiak,matt-pfeffer3,1,0.005434782608695652
michael-janiak,matt-zarzecki,1,0.005434782608695652
michael-janiak,melis-t,1,0.005434782608695652
michael-janiak,melody-koh,1,0.005434782608695652
michael-janiak,michael-domo-b,1,0.005434782608695652
michael-janiak,michael-kantrow,1,0.005434782608695652
michael-janiak,michele-b,1,0.005434782608695652
michael-janiak,michelle-crum,1,0.005434782608695652
michael-janiak,mike-odea,1,0.005434782608695652
michael-janiak,naiel-iqbal,1,0.005434782608695652
michael-janiak,nick-foden,1,0.005434782608695652
