userid_x,userid_y,group,CE_alter,Pi_alter,N_previous,LZ,Pi
6304.0,2140.0,useless,,,761,6.104647782638576,0.271176442012297
6304.0,2986.0,useless,9.951855568013023,,1000,6.104647782638576,0.271176442012297
6304.0,3167.0,useless,10.240261008965076,,1440,6.104647782638576,0.271176442012297
6304.0,3711.0,useless,8.375097586322056,,365,6.104647782638576,0.271176442012297
6304.0,7527.0,useless,10.624449490309743,,1200,6.104647782638576,0.271176442012297
6304.0,7607.0,useless,9.488559122984828,,522,6.104647782638576,0.271176442012297
6304.0,8907.0,useless,,,781,6.104647782638576,0.271176442012297
6304.0,9012.0,useless,8.030281432135416,,269,6.104647782638576,0.271176442012297
6304.0,9126.0,useless,9.0602833699146,,588,6.104647782638576,0.271176442012297
6304.0,9130.0,useless,7.864436960696327,,267,6.104647782638576,0.271176442012297
6304.0,11523.0,useless,9.983215739251198,,1044,6.104647782638576,0.271176442012297
6304.0,17706.0,useless,7.787089222947784,,240,6.104647782638576,0.271176442012297
6329.0,2426.0,useless,6.55764301516878,,524,3.056640695924845,0.6378791465777415
6329.0,1505.0,useless,8.716637150463722,,932,3.056640695924845,0.6378791465777415
6329.0,9748.0,useless,8.308355902136618,,1077,3.056640695924845,0.6378791465777415
6329.0,3081.0,useless,10.792728606394217,,1755,3.056640695924845,0.6378791465777415
6329.0,3108.0,useless,9.439299617167933,,1653,3.056640695924845,0.6378791465777415
6329.0,7646.0,useless,9.176710815434182,,377,3.056640695924845,0.6378791465777415
6329.0,31238.0,useless,7.405749642365725,,239,3.056640695924845,0.6378791465777415
6331.0,3259.0,useless,8.122542169080665,,297,5.3527983374251304,0.3591365761769082
6332.0,51130.0,useless,6.253081752543766,,201,2.456292137990416,0.72250798165047
6332.0,54079.0,useless,8.843689448447835,,383,2.456292137990416,0.72250798165047
6345.0,7614.0,useless,8.185300803652646,,190,3.3629736898300773,0.5891377866556026
6345.0,1999.0,useless,9.507485779474427,,832,3.3629736898300773,0.5891377866556026
6345.0,8758.0,useless,7.791567635775616,,223,3.3629736898300773,0.5891377866556026
6381.0,16155.0,useful,0.15403254949253278,0.9862496482227462,120,0.10021788331235809,0.9915889862287166
6409.0,1047.0,useless,4.45994654538784,,133,1.931972924750756,0.7362849327665572
6409.0,28454.0,useless,4.546280687392895,,195,1.931972924750756,0.7362849327665572
6409.0,1505.0,useless,6.4663535593729735,,668,1.931972924750756,0.7362849327665572
6409.0,3094.0,useless,4.842612206378201,,223,1.931972924750756,0.7362849327665572
6409.0,5011.0,useless,6.6590861458620525,,94,1.931972924750756,0.7362849327665572
6409.0,5767.0,useless,5.464033021279114,,142,1.931972924750756,0.7362849327665572
6409.0,11753.0,useless,6.762539346474886,,101,1.931972924750756,0.7362849327665572
6409.0,12347.0,useless,7.797420734404323,,303,1.931972924750756,0.7362849327665572
6507.0,7361.0,useless,9.731343561558502,,850,5.516869093188969,0.36622992329173054
6507.0,26669.0,useless,7.953179421497622,,202,5.516869093188969,0.36622992329173054
6520.0,1865.0,useless,9.360457257792453,,1985,2.764469551074499,0.7051817627008529
6520.0,13259.0,useless,9.280352880378171,,1766,2.764469551074499,0.7051817627008529
6520.0,30394.0,useless,9.276382941930352,,679,2.764469551074499,0.7051817627008529
6580.0,20800.0,useful,6.139760950970908,0.37054978262403476,157,3.037877124965568,0.7330182612473787
6580.0,27179.0,useful,7.996932145733148,0.07765076628087249,874,3.037877124965568,0.7330182612473787
6580.0,53709.0,useful,6.7057856247069205,0.29224006377681305,315,3.037877124965568,0.7330182612473787
6580.0,1854.0,useless,8.455016695417953,,932,3.037877124965568,0.7330182612473787
6580.0,1895.0,useful,7.743898462423598,0.12728282517590708,1941,3.037877124965568,0.7330182612473787
6580.0,2836.0,useless,10.079306812014588,,1967,3.037877124965568,0.7330182612473787
6580.0,2217.0,useful,7.492347100284245,0.1712063707641927,580,3.037877124965568,0.7330182612473787
6580.0,12097.0,useful,7.30396557658046,0.2019995796725804,479,3.037877124965568,0.7330182612473787
6580.0,18128.0,useful,8.127452862855012,0.04746197023603651,958,3.037877124965568,0.7330182612473787
6580.0,27796.0,useful,6.823068852597769,0.27526009008755453,333,3.037877124965568,0.7330182612473787
6581.0,47889.0,useless,,,96,3.525690422316039,0.6820909203121549
6586.0,6825.0,useless,9.153286054574323,,909,4.231514948282239,0.4667559207474431
6587.0,7621.0,useful,5.968701293749177,0.4154335484562675,1664,3.3623872929688243,0.7081226782413923
6588.0,7756.0,useful,7.519463340252569,0.26674352553794345,219,4.701117536020956,0.5912462699060447
6588.0,1864.0,useless,10.60465516408844,,2092,4.701117536020956,0.5912462699060447
6588.0,7527.0,useless,9.820419787412924,,1764,4.701117536020956,0.5912462699060447
6588.0,7526.0,useless,9.85759889955119,,2100,4.701117536020956,0.5912462699060447
6588.0,6980.0,useful,7.941812839193469,0.20993421430734288,279,4.701117536020956,0.5912462699060447
6588.0,1997.0,useless,10.619086718613909,,1612,4.701117536020956,0.5912462699060447
6588.0,13250.0,useful,7.401400854238039,0.28205507330402785,178,4.701117536020956,0.5912462699060447
6588.0,13489.0,useless,,,118,4.701117536020956,0.5912462699060447
6588.0,14488.0,useful,8.69253075357256,0.0964213290247408,432,4.701117536020956,0.5912462699060447
6588.0,21648.0,useful,7.49657119213701,0.26972977019292366,197,4.701117536020956,0.5912462699060447
6588.0,47889.0,useful,9.04279928309294,0.02800467811191062,529,4.701117536020956,0.5912462699060447
6589.0,7607.0,useful,0.041432740544993824,0.9962636571805448,743,0.03517509319132562,0.9969037928506758
6589.0,26184.0,useful,0.03518761036884318,0.9969025304627153,1696,0.03517509319132562,0.9969037928506758
6589.0,7566.0,useful,0.03759608662281097,0.9966582520741792,678,0.03517509319132562,0.9969037928506758
6589.0,26180.0,useful,0.07866452027642062,0.9921446058501526,660,0.03517509319132562,0.9969037928506758
6589.0,11525.0,useful,0.15029429033634428,0.9831205964313692,472,0.03517509319132562,0.9969037928506758
6589.0,8400.0,useful,0.6889031390426852,0.8868017391763322,467,0.03517509319132562,0.9969037928506758
6589.0,1776.0,useful,0.5909075336599157,0.90759454506717,1307,0.03517509319132562,0.9969037928506758
6589.0,1997.0,useful,0.12230697268167687,0.9867927854424418,1612,0.03517509319132562,0.9969037928506758
6589.0,215.0,useful,0.20734344427008372,0.9751369641406576,834,0.03517509319132562,0.9969037928506758
6589.0,1769.0,useless,3.4543204580853937,,2003,0.03517509319132562,0.9969037928506758
6589.0,4612.0,useful,0.4597654563859466,0.9331956978669358,1884,0.03517509319132562,0.9969037928506758
6589.0,219.0,useful,0.2493500797664993,0.9688726402169318,1036,0.03517509319132562,0.9969037928506758
6589.0,654.0,useful,0.4165482594029322,0.9410764981389562,724,0.03517509319132562,0.9969037928506758
6589.0,195.0,useful,0.8416113919410404,0.8514584161828943,1158,0.03517509319132562,0.9969037928506758
6589.0,2959.0,useful,1.780512736192183,0.5074502403309141,2090,0.03517509319132562,0.9969037928506758
6589.0,17581.0,useful,0.14939813396206783,0.9832408175660176,494,0.03517509319132562,0.9969037928506758
6589.0,11995.0,useful,1.086841674398489,0.7864040996565995,357,0.03517509319132562,0.9969037928506758
6589.0,901.0,useful,0.5989125358683051,0.9059497564739869,1663,0.03517509319132562,0.9969037928506758
6589.0,13652.0,useful,0.24860725580437446,0.9689860877529938,286,0.03517509319132562,0.9969037928506758
6589.0,11790.0,useful,0.11911798249658592,0.987200007563676,165,0.03517509319132562,0.9969037928506758
6589.0,27399.0,useful,1.7376859529860726,0.5326320653876921,284,0.03517509319132562,0.9969037928506758
6589.0,48315.0,useful,0.34541647232728884,0.9534365855395266,292,0.03517509319132562,0.9969037928506758
6589.0,753.0,useful,0.8216753710263741,0.8562834359470858,340,0.03517509319132562,0.9969037928506758
6589.0,928.0,useful,0.45688140180823666,0.9337302443511438,518,0.03517509319132562,0.9969037928506758
6589.0,27446.0,useful,0.33328955124603765,0.9554664408706327,164,0.03517509319132562,0.9969037928506758
6589.0,3159.0,useful,1.320291757137784,0.7127952544620992,237,0.03517509319132562,0.9969037928506758
6589.0,7375.0,useful,1.6852266981761854,0.5609012148009535,1018,0.03517509319132562,0.9969037928506758
6589.0,7700.0,useful,0.7691425544925996,0.8686897268141343,2099,0.03517509319132562,0.9969037928506758
6589.0,9448.0,useful,0.20767970364200022,0.9750880681892535,365,0.03517509319132562,0.9969037928506758
6589.0,4545.0,useful,1.4478944972737806,0.6661720275155759,2100,0.03517509319132562,0.9969037928506758
6589.0,6837.0,useful,0.3776732461692351,0.9479268256332466,401,0.03517509319132562,0.9969037928506758
6589.0,13854.0,useless,2.0865970506008154,,171,0.03517509319132562,0.9969037928506758
6589.0,49190.0,useful,0.3390317946365656,0.9545081332296221,162,0.03517509319132562,0.9969037928506758
6589.0,898.0,useful,1.7601043652665116,0.5197194511614323,408,0.03517509319132562,0.9969037928506758
6589.0,922.0,useless,5.313931065488162,,555,0.03517509319132562,0.9969037928506758
6589.0,2977.0,useful,0.42403521802451755,0.9397311282291484,893,0.03517509319132562,0.9969037928506758
6589.0,18093.0,useful,0.851298825925197,0.8490901883112794,151,0.03517509319132562,0.9969037928506758
6589.0,1430.0,useless,2.047056746355042,,388,0.03517509319132562,0.9969037928506758
6589.0,2001.0,useless,3.5634655243926603,,1545,0.03517509319132562,0.9969037928506758
6589.0,3100.0,useful,0.8255455225941312,0.8553518511110275,987,0.03517509319132562,0.9969037928506758
6589.0,3395.0,useful,1.2093821540051213,0.7494117416088059,243,0.03517509319132562,0.9969037928506758
6589.0,7001.0,useful,1.9851257862414866,0.3137710554038075,294,0.03517509319132562,0.9969037928506758
6589.0,11523.0,useless,3.6124448840665364,,1393,0.03517509319132562,0.9969037928506758
6589.0,11592.0,useful,0.4700193068339406,0.9312852381882342,865,0.03517509319132562,0.9969037928506758
6589.0,22121.0,useless,4.47894187121194,,780,0.03517509319132562,0.9969037928506758
6589.0,27394.0,useless,3.6400913026520696,,286,0.03517509319132562,0.9969037928506758
6589.0,11.0,useless,7.217078511255039,,2097,0.03517509319132562,0.9969037928506758
6589.0,45.0,useful,1.34619518981033,0.7037529853623783,2066,0.03517509319132562,0.9969037928506758
6589.0,71.0,useless,3.090291061443998,,318,0.03517509319132562,0.9969037928506758
6589.0,159.0,useless,2.3386564087197845,,801,0.03517509319132562,0.9969037928506758
6589.0,882.0,useful,0.47989027362541464,0.9294314550885626,489,0.03517509319132562,0.9969037928506758
6589.0,883.0,useful,1.0632869191574892,0.7931445802246363,511,0.03517509319132562,0.9969037928506758
6589.0,891.0,useless,7.2088592555994175,,403,0.03517509319132562,0.9969037928506758
6589.0,920.0,useless,2.9290357146520973,,930,0.03517509319132562,0.9969037928506758
6589.0,1033.0,useless,2.313442214509055,,397,0.03517509319132562,0.9969037928506758
6589.0,1645.0,useless,3.778015718626283,,168,0.03517509319132562,0.9969037928506758
6589.0,1887.0,useless,5.327195629551159,,2100,0.03517509319132562,0.9969037928506758
6589.0,1895.0,useless,3.2976605040061377,,1941,0.03517509319132562,0.9969037928506758
6589.0,1898.0,useful,1.1480080606529253,0.7683575588746552,1144,0.03517509319132562,0.9969037928506758
6589.0,2262.0,useless,4.443457417591169,,279,0.03517509319132562,0.9969037928506758
6589.0,2264.0,useless,2.6333141804139806,,1080,0.03517509319132562,0.9969037928506758
6589.0,2360.0,useless,6.299614304716989,,415,0.03517509319132562,0.9969037928506758
6589.0,2376.0,useless,5.316588116551084,,382,0.03517509319132562,0.9969037928506758
6589.0,2824.0,useless,7.767028655471032,,1189,0.03517509319132562,0.9969037928506758
6589.0,2911.0,useless,3.9496936395667235,,305,0.03517509319132562,0.9969037928506758
6589.0,3348.0,useless,4.124393705069432,,1762,0.03517509319132562,0.9969037928506758
6589.0,3428.0,useless,3.5142750695783067,,206,0.03517509319132562,0.9969037928506758
6589.0,3711.0,useless,2.9619580338463125,,374,0.03517509319132562,0.9969037928506758
6589.0,3784.0,useless,2.014864168752106,,590,0.03517509319132562,0.9969037928506758
6589.0,4535.0,useless,2.6751879877943754,,255,0.03517509319132562,0.9969037928506758
6589.0,4553.0,useful,0.9098014382289215,0.8344531179587864,378,0.03517509319132562,0.9969037928506758
6589.0,4936.0,useless,4.984406835280426,,318,0.03517509319132562,0.9969037928506758
6589.0,5752.0,useless,4.700576688294397,,183,0.03517509319132562,0.9969037928506758
6589.0,6918.0,useless,2.616603627010813,,2098,0.03517509319132562,0.9969037928506758
6589.0,7005.0,useless,6.577585790207186,,217,0.03517509319132562,0.9969037928506758
6589.0,7647.0,useless,3.118463569571986,,1305,0.03517509319132562,0.9969037928506758
6589.0,8090.0,useless,2.4208899720987724,,215,0.03517509319132562,0.9969037928506758
6589.0,8577.0,useless,5.991230639305268,,304,0.03517509319132562,0.9969037928506758
6589.0,9137.0,useful,1.390209960687857,0.6879145051940393,218,0.03517509319132562,0.9969037928506758
6589.0,9497.0,useless,3.844021434647305,,684,0.03517509319132562,0.9969037928506758
6589.0,9562.0,useless,4.35514179187814,,1364,0.03517509319132562,0.9969037928506758
6589.0,12357.0,useful,1.3145246023782196,0.7147816137356868,197,0.03517509319132562,0.9969037928506758
6589.0,18036.0,useless,4.44454714119402,,176,0.03517509319132562,0.9969037928506758
6589.0,22006.0,useless,4.364470054407342,,258,0.03517509319132562,0.9969037928506758
6589.0,27383.0,useless,2.610028230444621,,185,0.03517509319132562,0.9969037928506758
6589.0,28536.0,useless,4.327210198699762,,168,0.03517509319132562,0.9969037928506758
6589.0,30344.0,useless,2.767680561555549,,175,0.03517509319132562,0.9969037928506758
6589.0,30684.0,useless,3.7298935732057967,,867,0.03517509319132562,0.9969037928506758
6590.0,8924.0,useful,8.61781515638538,0.075489565545662,1132,4.187258247633336,0.6359699471184059
6590.0,10653.0,useless,9.905385419634761,,1549,4.187258247633336,0.6359699471184059
6590.0,10963.0,useless,9.964925288608683,,1166,4.187258247633336,0.6359699471184059
6590.0,8946.0,useless,9.922013934694176,,1321,4.187258247633336,0.6359699471184059
6590.0,1071.0,useless,9.657007018336365,,1056,4.187258247633336,0.6359699471184059
6590.0,11003.0,useless,10.411805099181832,,1728,4.187258247633336,0.6359699471184059
6590.0,10535.0,useful,8.67352766151519,0.0647196634470143,419,4.187258247633336,0.6359699471184059
6590.0,17070.0,useful,7.74461641109382,0.2144117479476577,234,4.187258247633336,0.6359699471184059
6590.0,10334.0,useless,9.626779576703601,,811,4.187258247633336,0.6359699471184059
6590.0,7155.0,useless,9.658824811391266,,824,4.187258247633336,0.6359699471184059
6590.0,8956.0,useless,9.284613468407468,,686,4.187258247633336,0.6359699471184059
6590.0,10668.0,useless,9.052876874204667,,544,4.187258247633336,0.6359699471184059
6590.0,15280.0,useful,8.593300864474894,0.08008355551533733,410,4.187258247633336,0.6359699471184059
6590.0,15313.0,useful,8.251919083809574,0.13835190799562083,315,4.187258247633336,0.6359699471184059
6590.0,13252.0,useful,8.505417889415847,0.09597837194808848,391,4.187258247633336,0.6359699471184059
6590.0,18359.0,useful,8.075780119986456,0.16577631046646307,289,4.187258247633336,0.6359699471184059
6595.0,21535.0,useful,3.0688252795334012,0.7116249116771348,455,2.5792163223256863,0.7652159005182707
6595.0,25576.0,useful,3.1623273690717313,0.7011227637377736,441,2.5792163223256863,0.7652159005182707
6595.0,47822.0,useful,2.6806789154144095,0.75430336367782,177,2.5792163223256863,0.7652159005182707
6595.0,2001.0,useful,4.398368139954307,0.5538913355612535,1545,2.5792163223256863,0.7652159005182707
6595.0,7369.0,useful,2.9452402840344667,0.7253740003999524,291,2.5792163223256863,0.7652159005182707
6595.0,15964.0,useful,5.033311173375359,0.471540150685861,530,2.5792163223256863,0.7652159005182707
6595.0,235.0,useless,10.920286964137308,,2091,2.5792163223256863,0.7652159005182707
6595.0,1350.0,useful,6.234887047977185,0.2987583526780453,242,2.5792163223256863,0.7652159005182707
6595.0,2165.0,useful,5.819757258479779,0.3615218344051174,853,2.5792163223256863,0.7652159005182707
6595.0,3642.0,useful,6.217948376423172,0.30139892673100377,564,2.5792163223256863,0.7652159005182707
6595.0,6621.0,useful,7.1863779106557715,0.13303736654574547,1431,2.5792163223256863,0.7652159005182707
6595.0,13383.0,useless,8.107446640166591,,303,2.5792163223256863,0.7652159005182707
6595.0,25318.0,useless,10.044941142479855,,1187,2.5792163223256863,0.7652159005182707
6595.0,26571.0,useful,4.4584221247572895,0.546315208006209,258,2.5792163223256863,0.7652159005182707
6595.0,40324.0,useful,3.13819602037775,0.7038414477597581,230,2.5792163223256863,0.7652159005182707
6596.0,2896.0,useless,10.995277698132087,,2055,3.8626935750148146,0.664673620444243
6596.0,6929.0,useful,7.798160836326803,0.19162740918597654,229,3.8626935750148146,0.664673620444243
6596.0,8113.0,useless,10.978392598875194,,2100,3.8626935750148146,0.664673620444243
6596.0,10348.0,useless,10.920533467424528,,2099,3.8626935750148146,0.664673620444243
6596.0,21787.0,useful,7.507381923448435,0.23386185945389792,187,3.8626935750148146,0.664673620444243
6597.0,13113.0,useless,10.854657599189117,,2100,6.470990791013772,0.2801720697125504
6597.0,47889.0,useless,,,208,6.470990791013772,0.2801720697125504
6598.0,26830.0,useful,4.365386259645309,0.38357567539164056,474,1.256046888244607,0.8723492396685136
6598.0,1872.0,useful,4.077011067679572,0.4411143579694896,1269,1.256046888244607,0.8723492396685136
6598.0,23050.0,useful,2.7477533335928994,0.6684631290641408,174,1.256046888244607,0.8723492396685136
6598.0,5082.0,useless,6.18915046430008,,173,1.256046888244607,0.8723492396685136
6598.0,13.0,useless,7.643750338692615,,1016,1.256046888244607,0.8723492396685136
6598.0,21.0,useless,10.426078616131718,,2091,1.256046888244607,0.8723492396685136
6598.0,167.0,useless,10.418251146006297,,2083,1.256046888244607,0.8723492396685136
6598.0,209.0,useless,11.002911803356168,,2087,1.256046888244607,0.8723492396685136
6598.0,988.0,useless,8.656486664654802,,473,1.256046888244607,0.8723492396685136
6598.0,1944.0,useless,9.736132528112977,,1115,1.256046888244607,0.8723492396685136
6598.0,3384.0,useless,10.612604353588658,,2097,1.256046888244607,0.8723492396685136
6598.0,11926.0,useless,7.045574674732334,,287,1.256046888244607,0.8723492396685136
6598.0,13172.0,useful,2.1709844690270907,0.752975300568579,1192,1.256046888244607,0.8723492396685136
6598.0,22389.0,useless,8.5649593330674,,397,1.256046888244607,0.8723492396685136
6598.0,26180.0,useless,9.341587208398336,,660,1.256046888244607,0.8723492396685136
6598.0,57502.0,useless,7.428666424015446,,333,1.256046888244607,0.8723492396685136
6599.0,16024.0,useful,3.797238695912691,0.6901446596915941,305,2.3502651441397746,0.8214633568032597
6599.0,28899.0,useful,4.257116517383944,0.6458503409481017,434,2.3502651441397746,0.8214633568032597
6599.0,10362.0,useful,5.843661806388858,0.48313750669079036,302,2.3502651441397746,0.8214633568032597
6599.0,629.0,useless,10.492098965178563,,1151,2.3502651441397746,0.8214633568032597
6599.0,7629.0,useful,5.223379192101637,0.5486731423951299,387,2.3502651441397746,0.8214633568032597
6599.0,1971.0,useful,8.957509787944439,0.09136716683146281,2079,2.3502651441397746,0.8214633568032597
6599.0,2951.0,useless,9.838133158565194,,1026,2.3502651441397746,0.8214633568032597
6599.0,2958.0,useful,9.157304971521384,0.0563841390979541,1696,2.3502651441397746,0.8214633568032597
6599.0,6916.0,useless,9.811117736703507,,502,2.3502651441397746,0.8214633568032597
6599.0,7404.0,useless,10.072127156176583,,2100,2.3502651441397746,0.8214633568032597
6599.0,7556.0,useful,6.381363834900509,0.4240756516033374,298,2.3502651441397746,0.8214633568032597
6599.0,7686.0,useful,8.586885348633816,0.14852670754626865,367,2.3502651441397746,0.8214633568032597
6599.0,10558.0,useful,6.654782366076869,0.39314349372104773,156,2.3502651441397746,0.8214633568032597
6599.0,13442.0,useful,8.766560049542422,0.1216777858294663,379,2.3502651441397746,0.8214633568032597
6600.0,2969.0,useless,7.894643427539489,,1352,3.997324962984699,0.5574499264436765
6600.0,47889.0,useless,,,387,3.997324962984699,0.5574499264436765
6601.0,8155.0,useless,,,217,0.057735003271350505,0.9933392831932609
6604.0,10966.0,useful,7.471676290719141,0.22408151202030901,577,5.565899370439019,0.4712787776295064
6604.0,2880.0,useless,9.80295501600325,,2066,5.565899370439019,0.4712787776295064
6604.0,1876.0,useful,8.093652913907174,0.12673261076242995,947,5.565899370439019,0.4712787776295064
6604.0,10752.0,useful,7.1043669628013255,0.2761535949734602,285,5.565899370439019,0.4712787776295064
6604.0,10972.0,useful,6.807776272417986,0.3162829385984575,322,5.565899370439019,0.4712787776295064
6604.0,10781.0,useful,6.876116600722343,0.3071678509772784,311,5.565899370439019,0.4712787776295064
6604.0,2902.0,useful,8.442775870469386,0.061386301168082184,1372,5.565899370439019,0.4712787776295064
6604.0,11328.0,useful,8.097397169856068,0.12609272370382266,283,5.565899370439019,0.4712787776295064
6604.0,10590.0,useful,7.36988794966101,0.23881514327476028,192,5.565899370439019,0.4712787776295064
6604.0,1875.0,useless,10.661356057007263,,1791,5.565899370439019,0.4712787776295064
6604.0,5318.0,useless,8.693585669813212,,539,5.565899370439019,0.4712787776295064
6604.0,10559.0,useful,8.04072391402675,0.13568417508152983,278,5.565899370439019,0.4712787776295064
6604.0,10986.0,useless,9.224662607884623,,665,5.565899370439019,0.4712787776295064
6605.0,7523.0,useless,8.877950334991409,,2020,2.953965617942785,0.7447413350708483
6605.0,1872.0,useful,8.110121398355004,0.07688947482441752,1269,2.953965617942785,0.7447413350708483
6605.0,158.0,useless,10.635440022704875,,2035,2.953965617942785,0.7447413350708483
6605.0,1939.0,useless,10.264682219412867,,1291,2.953965617942785,0.7447413350708483
6605.0,2377.0,useless,8.692490505906882,,490,2.953965617942785,0.7447413350708483
6605.0,5803.0,useful,8.298514027624494,0.03205000119455066,388,2.953965617942785,0.7447413350708483
6605.0,7469.0,useful,7.995493859245326,0.09985573315245115,943,2.953965617942785,0.7447413350708483
6605.0,23050.0,useful,6.590771148768278,0.319963168588468,174,2.953965617942785,0.7447413350708483
6606.0,1077.0,useless,10.388488544699674,,1360,5.402523925553952,0.4588584050497828
6606.0,10964.0,useless,8.720713252039031,,465,5.402523925553952,0.4588584050497828
6609.0,10350.0,useless,9.957513307394821,,1008,5.563630759822587,0.4594404752021495
6610.0,18124.0,useless,7.9055902174386015,,300,4.831034905296438,0.4784989818423163
6610.0,2265.0,useless,,,276,4.831034905296438,0.4784989818423163
6612.0,19367.0,useful,1.2308756295129497,0.8744091375947394,936,0.4408662515246386,0.9619642358977621
6612.0,7599.0,useful,4.806981088130015,0.2749150400281986,2100,0.4408662515246386,0.9619642358977621
6612.0,650.0,useless,6.408303454635414,,896,0.4408662515246386,0.9619642358977621
6612.0,14417.0,useful,1.0787825021005661,0.8925511245096287,175,0.4408662515246386,0.9619642358977621
6612.0,19384.0,useful,4.220691595612508,0.405299791769625,222,0.4408662515246386,0.9619642358977621
6612.0,13489.0,useless,,,307,0.4408662515246386,0.9619642358977621
6612.0,19401.0,useful,3.9955600784346954,0.449980998709142,266,0.4408662515246386,0.9619642358977621
6613.0,10500.0,useful,7.16672212553577,0.07686117244845787,164,4.206662591797596,0.5616196171169024
6613.0,10126.0,useless,9.093730554587081,,917,4.206662591797596,0.5616196171169024
6614.0,651.0,useless,10.88089950973483,,2003,5.572577527491149,0.5076563005254309
6614.0,6899.0,useless,10.426495306136868,,1367,5.572577527491149,0.5076563005254309
6614.0,15307.0,useful,7.79944892746884,0.24708945582534975,236,5.572577527491149,0.5076563005254309
6617.0,2918.0,useful,6.751727752091676,0.23623166921263067,721,4.627876406958066,0.5348759113895594
6617.0,263.0,useless,8.920113371067997,,2044,4.627876406958066,0.5348759113895594
6617.0,1886.0,useless,8.37056944703364,,765,4.627876406958066,0.5348759113895594
6617.0,6622.0,useless,9.115752125067273,,1305,4.627876406958066,0.5348759113895594
6617.0,0.0,useless,10.849575034202385,,2082,4.627876406958066,0.5348759113895594
6617.0,21.0,useless,10.934734065924415,,2096,4.627876406958066,0.5348759113895594
6617.0,66.0,useless,10.535184234820806,,1585,4.627876406958066,0.5348759113895594
6617.0,143.0,useless,10.586787228812803,,1901,4.627876406958066,0.5348759113895594
6617.0,969.0,useless,10.298266053755608,,1414,4.627876406958066,0.5348759113895594
6617.0,1156.0,useless,8.993059882452659,,533,4.627876406958066,0.5348759113895594
6617.0,2998.0,useless,10.75777653725612,,1852,4.627876406958066,0.5348759113895594
6620.0,3618.0,useful,1.7141067075403853,0.6847348101713501,154,0.3628367509687583,0.9575937264313241
6621.0,1970.0,useful,8.524557021202476,0.1228800820271665,2086,4.0401018545854726,0.6580834382588434
6621.0,644.0,useless,10.081296354773306,,2063,4.0401018545854726,0.6580834382588434
6621.0,235.0,useless,11.014583100467332,,2081,4.0401018545854726,0.6580834382588434
6621.0,6595.0,useless,9.75283175362365,,891,4.0401018545854726,0.6580834382588434
6621.0,7377.0,useful,7.239130161430448,0.30206532979764644,240,4.0401018545854726,0.6580834382588434
6621.0,11692.0,useless,9.794194350219733,,931,4.0401018545854726,0.6580834382588434
6621.0,17155.0,useful,8.879473129365543,0.0614599531385667,574,4.0401018545854726,0.6580834382588434
6621.0,18856.0,useful,7.866675398246984,0.2194642171309121,299,4.0401018545854726,0.6580834382588434
6621.0,26982.0,useful,7.943246650121333,0.20887389376881477,409,4.0401018545854726,0.6580834382588434
6621.0,29561.0,useful,4.948534744397794,0.5650327010755967,459,4.0401018545854726,0.6580834382588434
6621.0,43475.0,useful,6.886725598365862,0.3458758348024944,163,4.0401018545854726,0.6580834382588434
6621.0,57545.0,useful,7.412207215478272,0.27993513213863297,237,4.0401018545854726,0.6580834382588434
6622.0,263.0,useful,7.9996205254312125,0.15278261311705474,2044,4.868973860617054,0.5550132184608387
6622.0,1886.0,useful,7.2343792236932405,0.26566105824035113,765,4.868973860617054,0.5550132184608387
6622.0,2918.0,useful,7.719303028821977,0.19612068102093289,721,4.868973860617054,0.5550132184608387
6622.0,6617.0,useful,7.546594877344031,0.22154959731361087,553,4.868973860617054,0.5550132184608387
6625.0,146.0,useless,9.75758369649854,,1977,4.009454977874761,0.6094272063060849
6625.0,301.0,useless,10.424633064435186,,2100,4.009454977874761,0.6094272063060849
6629.0,922.0,useful,8.253422853456213,0.14838231848834624,555,5.948575401439863,0.44807436466789036
6629.0,1769.0,useless,10.932514633875586,,1966,5.948575401439863,0.44807436466789036
6629.0,2942.0,useful,8.637123063272337,0.08486688925167998,422,5.948575401439863,0.44807436466789036
6629.0,7375.0,useless,9.858523219172858,,1018,5.948575401439863,0.44807436466789036
6629.0,7607.0,useless,9.441686997528192,,742,5.948575401439863,0.44807436466789036
6632.0,1863.0,useless,10.723161363048037,,2045,7.220005863340259,0.1903092474660078
6632.0,2204.0,useful,7.962914736169675,0.042064507066551675,254,7.220005863340259,0.1903092474660078
6632.0,7544.0,useless,8.945464865322283,,498,7.220005863340259,0.1903092474660078
6632.0,11788.0,useful,7.899248592303827,0.058783130830987074,243,7.220005863340259,0.1903092474660078
6636.0,8467.0,useless,8.28139703984355,,898,4.80204778128081,0.5016544816512547
6636.0,2954.0,useless,8.424405444195878,,928,4.80204778128081,0.5016544816512547
6636.0,10685.0,useless,8.004869150350833,,847,4.80204778128081,0.5016544816512547
6636.0,262.0,useless,10.399348419962113,,1967,4.80204778128081,0.5016544816512547
6636.0,651.0,useless,10.765253645541014,,1982,4.80204778128081,0.5016544816512547
6636.0,2850.0,useless,9.584401136156133,,1946,4.80204778128081,0.5016544816512547
6636.0,2880.0,useless,9.268841170441089,,2004,4.80204778128081,0.5016544816512547
6636.0,2902.0,useless,9.845349719823329,,1367,4.80204778128081,0.5016544816512547
6636.0,6782.0,useless,9.614548660892595,,1276,4.80204778128081,0.5016544816512547
6636.0,10342.0,useless,10.108136288308339,,1074,4.80204778128081,0.5016544816512547
