userid_x,userid_y,meetup,N_previous
2181.0,21700.0,1,343.0
2181.0,55156.0,1,288.0
2184.0,23991.0,2,174.0
2184.0,153.0,1,1459.0
2184.0,1511.0,1,1208.0
2184.0,4613.0,1,1486.0
2184.0,20572.0,1,316.0
2189.0,1899.0,1,1621.0
2189.0,2167.0,1,608.0
2191.0,2949.0,12,2069.0
2191.0,13138.0,1,463.0
2194.0,36.0,4,2098.0
2194.0,1999.0,1,1106.0
2194.0,4622.0,1,1098.0
2195.0,2831.0,1,951.0
2195.0,7416.0,1,1333.0
2195.0,8013.0,1,778.0
2195.0,25184.0,1,1198.0
2195.0,36838.0,1,169.0
2199.0,7361.0,7,870.0
2199.0,157.0,5,274.0
2199.0,3402.0,3,756.0
2199.0,2250.0,1,176.0
2199.0,2255.0,1,476.0
2199.0,2296.0,1,250.0
2199.0,5577.0,1,642.0
2199.0,8003.0,1,827.0
2199.0,8212.0,1,2100.0
2199.0,9306.0,1,269.0
2199.0,9313.0,1,278.0
2199.0,11429.0,1,288.0
2199.0,13981.0,1,240.0
2199.0,35355.0,1,253.0
2201.0,49.0,3,1927.0
2201.0,2371.0,3,890.0
2201.0,18.0,2,812.0
2201.0,19.0,2,1050.0
2201.0,1179.0,2,748.0
2201.0,5408.0,2,1361.0
2201.0,24677.0,2,308.0
2201.0,17.0,1,1561.0
2201.0,21.0,1,2095.0
2201.0,37.0,1,2100.0
2201.0,47.0,1,1545.0
2201.0,69.0,1,1598.0
2201.0,78.0,1,373.0
2201.0,105.0,1,260.0
2201.0,112.0,1,452.0
2201.0,324.0,1,327.0
2201.0,362.0,1,746.0
2201.0,659.0,1,2100.0
2201.0,824.0,1,716.0
2201.0,971.0,1,294.0
2201.0,1307.0,1,797.0
2201.0,1333.0,1,249.0
2201.0,1511.0,1,1210.0
2201.0,1523.0,1,1085.0
2201.0,1899.0,1,1621.0
2201.0,2453.0,1,166.0
2201.0,3846.0,1,167.0
2201.0,4622.0,1,1098.0
2201.0,4995.0,1,189.0
2201.0,6119.0,1,1257.0
2201.0,8304.0,1,381.0
2201.0,8454.0,1,288.0
2204.0,3433.0,2,669.0
2204.0,6632.0,1,299.0
2206.0,13834.0,31,295.0
2206.0,5014.0,4,765.0
2206.0,195.0,3,1158.0
2206.0,6941.0,3,273.0
2206.0,17581.0,3,494.0
2206.0,2038.0,2,1018.0
2206.0,901.0,1,1663.0
2206.0,2644.0,1,175.0
2206.0,6837.0,1,400.0
2206.0,7375.0,1,1012.0
2206.0,8541.0,1,2010.0
2206.0,9315.0,1,616.0
2206.0,18007.0,1,362.0
2208.0,2336.0,13,619.0
2208.0,23865.0,6,242.0
2208.0,419.0,1,233.0
2208.0,652.0,1,1349.0
2208.0,2030.0,1,1614.0
2208.0,2167.0,1,608.0
2208.0,2224.0,1,1179.0
2208.0,2235.0,1,1574.0
2208.0,3402.0,1,756.0
2208.0,7361.0,1,869.0
2208.0,9315.0,1,616.0
2208.0,11217.0,1,303.0
2208.0,13789.0,1,411.0
2208.0,24079.0,1,636.0
2208.0,39936.0,1,767.0
2208.0,54481.0,1,250.0
2208.0,57502.0,1,333.0
2209.0,7361.0,2,869.0
2209.0,9909.0,1,1466.0
2215.0,7656.0,37,447.0
2215.0,11217.0,8,303.0
2215.0,13789.0,6,411.0
2215.0,2001.0,4,1545.0
2215.0,9723.0,3,237.0
2215.0,5700.0,2,1238.0
2215.0,11534.0,2,2065.0
2215.0,19318.0,2,169.0
2215.0,280.0,1,816.0
2215.0,295.0,1,1171.0
2215.0,961.0,1,296.0
2215.0,2052.0,1,304.0
2215.0,3270.0,1,177.0
2215.0,5767.0,1,388.0
2215.0,6804.0,1,858.0
2215.0,9566.0,1,2017.0
2215.0,11926.0,1,287.0
2215.0,14410.0,1,273.0
2215.0,14897.0,1,550.0
2215.0,22911.0,1,224.0
2215.0,37811.0,1,240.0
2215.0,54267.0,1,158.0
2215.0,54481.0,1,250.0
2216.0,7607.0,1,705.0
2216.0,8024.0,1,243.0
2216.0,11523.0,1,1349.0
2216.0,43797.0,1,552.0
2217.0,12097.0,11,479.0
2217.0,16636.0,10,1010.0
2217.0,27796.0,9,333.0
2217.0,46944.0,6,2100.0
2217.0,1895.0,5,1924.0
2217.0,18128.0,4,958.0
2217.0,22825.0,4,185.0
2217.0,35936.0,4,228.0
2217.0,53709.0,4,315.0
2217.0,58.0,3,179.0
2217.0,1013.0,3,157.0
2217.0,5430.0,3,1523.0
2217.0,6269.0,2,1603.0
2217.0,20800.0,2,108.0
2217.0,1854.0,1,932.0
2217.0,2029.0,1,1320.0
2217.0,6580.0,1,1937.0
2217.0,7688.0,1,218.0
2217.0,14907.0,1,872.0
2217.0,22034.0,1,325.0
2217.0,27179.0,1,874.0
2218.0,2377.0,2,489.0
2218.0,1531.0,1,1246.0
2218.0,1985.0,1,368.0
2218.0,3100.0,1,942.0
2218.0,9109.0,1,1629.0
2218.0,9596.0,1,193.0
2218.0,17573.0,1,880.0
2220.0,7734.0,3,695.0
2220.0,39936.0,1,767.0
2220.0,54481.0,1,250.0
2222.0,6865.0,1,384.0
2223.0,2287.0,3,774.0
2223.0,5428.0,1,529.0
2224.0,1890.0,7,2075.0
2224.0,2287.0,7,850.0
2224.0,2436.0,3,231.0
2224.0,36.0,2,2098.0
2224.0,2171.0,1,240.0
2224.0,2208.0,1,956.0
2224.0,2356.0,1,323.0
2224.0,2366.0,1,189.0
2224.0,2385.0,1,160.0
2224.0,2465.0,1,244.0
2224.0,3081.0,1,2099.0
2224.0,3292.0,1,987.0
2224.0,54481.0,1,250.0
2224.0,57502.0,1,333.0
2226.0,36.0,1,2097.0
2226.0,24356.0,1,395.0
2235.0,33348.0,37,569.0
2235.0,3200.0,18,656.0
2235.0,2278.0,4,976.0
2235.0,69.0,3,1227.0
2235.0,18124.0,3,186.0
2235.0,362.0,2,619.0
2235.0,824.0,2,580.0
2235.0,4844.0,2,232.0
2235.0,295.0,1,971.0
2235.0,981.0,1,472.0
2235.0,2061.0,1,916.0
2235.0,2077.0,1,429.0
2235.0,2208.0,1,443.0
2235.0,2294.0,1,276.0
2235.0,3368.0,1,760.0
2235.0,3396.0,1,629.0
2235.0,6154.0,1,175.0
2235.0,9000.0,1,329.0
2235.0,9548.0,1,809.0
2235.0,11217.0,1,217.0
2235.0,11579.0,1,995.0
2235.0,13410.0,1,258.0
2235.0,19406.0,1,267.0
2235.0,21409.0,1,179.0
2235.0,22949.0,1,111.0
2235.0,23725.0,1,654.0
2235.0,31092.0,1,261.0
2235.0,37998.0,1,158.0
2235.0,43797.0,1,308.0
2236.0,4627.0,1,680.0
2236.0,27399.0,1,284.0
2238.0,14897.0,1,550.0
2243.0,836.0,2,2072.0
2243.0,105.0,1,260.0
2243.0,1140.0,1,1366.0
2243.0,1315.0,1,1446.0
2243.0,42838.0,1,264.0
2244.0,271.0,2,349.0
2244.0,1940.0,1,1133.0
2244.0,15504.0,1,540.0
2250.0,1511.0,2,1210.0
2250.0,7361.0,2,863.0
2250.0,9315.0,2,616.0
2250.0,36.0,1,2098.0
2250.0,157.0,1,270.0
2250.0,305.0,1,145.0
2250.0,2199.0,1,1023.0
2250.0,2287.0,1,850.0
2250.0,2877.0,1,2099.0
2250.0,3402.0,1,756.0
2250.0,7281.0,1,978.0
2250.0,9309.0,1,343.0
2255.0,36.0,1,1989.0
2255.0,2199.0,1,990.0
2257.0,1070.0,1,1675.0
2259.0,2348.0,2,666.0
2260.0,13172.0,1,1175.0
2260.0,21686.0,1,272.0
2261.0,1970.0,1,2086.0
2261.0,2001.0,1,1545.0
2261.0,2265.0,1,276.0
2261.0,11948.0,1,623.0
2262.0,349.0,2,479.0
2262.0,689.0,2,1124.0
2262.0,215.0,1,797.0
2262.0,1786.0,1,309.0
2262.0,2038.0,1,1018.0
2262.0,5011.0,1,204.0
2262.0,6187.0,1,882.0
2262.0,6589.0,1,1679.0
2262.0,8899.0,1,1666.0
2262.0,9995.0,1,1001.0
2262.0,39556.0,1,340.0
2264.0,3081.0,6,2093.0
2264.0,1513.0,3,855.0
2264.0,9722.0,2,543.0
2264.0,486.0,1,286.0
2264.0,568.0,1,2100.0
2264.0,650.0,1,781.0
2264.0,981.0,1,499.0
2264.0,1776.0,1,1307.0
2264.0,2069.0,1,1817.0
2264.0,2115.0,1,159.0
2264.0,2316.0,1,214.0
2264.0,2967.0,1,495.0
2264.0,3085.0,1,1701.0
2264.0,4984.0,1,523.0
2264.0,6217.0,1,768.0
2264.0,6589.0,1,1642.0
2264.0,7308.0,1,238.0
2264.0,7546.0,1,1022.0
2264.0,7599.0,1,2054.0
2264.0,7607.0,1,668.0
2264.0,8308.0,1,1150.0
2264.0,9566.0,1,1972.0
2264.0,11358.0,1,297.0
2264.0,12415.0,1,176.0
2264.0,12748.0,1,351.0
2264.0,14907.0,1,872.0
2264.0,17581.0,1,494.0
2264.0,19750.0,1,399.0
2264.0,19788.0,1,236.0
2264.0,25580.0,1,174.0
2264.0,31603.0,1,1006.0
2265.0,2038.0,1,1018.0
2265.0,2261.0,1,1616.0
2265.0,2282.0,1,959.0
2265.0,6196.0,1,1173.0
2265.0,6610.0,1,288.0
2265.0,8899.0,1,1666.0
2265.0,18194.0,1,816.0
2268.0,2030.0,1,814.0
2268.0,18031.0,1,94.0
2272.0,17390.0,2,1346.0
2272.0,1094.0,1,861.0
2272.0,16500.0,1,236.0
2276.0,7575.0,3,923.0
2276.0,5.0,1,401.0
2276.0,2286.0,1,312.0
2276.0,9309.0,1,298.0
2276.0,9722.0,1,511.0
2276.0,10142.0,1,397.0
2278.0,2235.0,4,1574.0
2278.0,31092.0,1,277.0
2282.0,20919.0,62,398.0
2282.0,18813.0,14,180.0
2282.0,11840.0,13,313.0
2282.0,20920.0,11,507.0
2282.0,36.0,4,2097.0
2282.0,4640.0,4,633.0
2282.0,2283.0,3,1269.0
2282.0,21408.0,3,688.0
2282.0,18.0,2,753.0
2282.0,1511.0,2,1209.0
2282.0,2360.0,2,415.0
2282.0,51.0,1,920.0
2282.0,66.0,1,1583.0
2282.0,189.0,1,1223.0
2282.0,295.0,1,1149.0
2282.0,959.0,1,2094.0
2282.0,987.0,1,286.0
2282.0,1087.0,1,2100.0
2282.0,1143.0,1,654.0
2282.0,1240.0,1,1289.0
2282.0,2059.0,1,641.0
2282.0,2265.0,1,276.0
2282.0,2343.0,1,495.0
2282.0,5632.0,1,356.0
2282.0,13429.0,1,2074.0
2282.0,31838.0,1,178.0
2283.0,36.0,11,2041.0
2283.0,18.0,4,740.0
2283.0,1240.0,3,1272.0
2283.0,2282.0,3,967.0
2283.0,69.0,2,1593.0
2283.0,83.0,2,290.0
2283.0,2360.0,2,415.0
2283.0,7310.0,1,320.0
2283.0,16085.0,1,1692.0
2286.0,229.0,3,1548.0
2286.0,2276.0,1,712.0
2287.0,36.0,67,1982.0
2287.0,1890.0,12,1810.0
2287.0,2224.0,7,1153.0
2287.0,295.0,3,1147.0
2287.0,2223.0,3,279.0
2287.0,229.0,2,1437.0
2287.0,1511.0,2,1184.0
2287.0,1925.0,2,669.0
2287.0,24937.0,2,186.0
2287.0,300.0,1,732.0
2287.0,305.0,1,144.0
2287.0,711.0,1,654.0
2287.0,1522.0,1,216.0
2287.0,2135.0,1,298.0
2287.0,2250.0,1,174.0
2287.0,2385.0,1,160.0
2287.0,2436.0,1,231.0
2287.0,3292.0,1,987.0
2287.0,4613.0,1,1325.0
2287.0,7281.0,1,920.0
2287.0,9454.0,1,362.0
2287.0,21999.0,1,378.0
2287.0,24079.0,1,636.0
2288.0,1899.0,6,1620.0
2288.0,1356.0,1,450.0
2288.0,1999.0,1,1106.0
2288.0,2418.0,1,219.0
2288.0,7545.0,1,652.0
2288.0,19153.0,1,473.0
2288.0,19709.0,1,309.0
2289.0,5609.0,1,778.0
2292.0,8899.0,8,1666.0
2292.0,7437.0,5,2100.0
2292.0,18194.0,2,816.0
2292.0,7578.0,1,1616.0
2292.0,8283.0,1,1157.0
2292.0,12313.0,1,1806.0
2292.0,13219.0,1,351.0
2294.0,572.0,3,459.0
2294.0,1720.0,3,641.0
2294.0,354.0,2,332.0
2294.0,557.0,2,694.0
2294.0,981.0,2,499.0
2294.0,8565.0,2,503.0
2294.0,10044.0,2,245.0
2294.0,17208.0,2,805.0
2294.0,33500.0,2,193.0
2294.0,42.0,1,544.0
2294.0,124.0,1,669.0
2294.0,125.0,1,199.0
2294.0,229.0,1,1531.0
2294.0,362.0,1,746.0
2294.0,727.0,1,336.0
2294.0,740.0,1,264.0
2294.0,1094.0,1,861.0
2294.0,1959.0,1,437.0
2294.0,2058.0,1,302.0
2294.0,2235.0,1,1574.0
2294.0,2348.0,1,666.0
2294.0,2366.0,1,189.0
2294.0,2497.0,1,478.0
2294.0,6194.0,1,198.0
2294.0,7001.0,1,294.0
2294.0,7421.0,1,599.0
2294.0,8210.0,1,1472.0
2294.0,9000.0,1,331.0
2294.0,9454.0,1,366.0
2294.0,11838.0,1,172.0
2294.0,12091.0,1,179.0
2294.0,14160.0,1,181.0
2294.0,22675.0,1,463.0
2294.0,25872.0,1,250.0
2294.0,28454.0,1,496.0
2294.0,33348.0,1,925.0
2294.0,37811.0,1,240.0
2295.0,2015.0,17,2100.0
2295.0,21686.0,2,270.0
2295.0,2030.0,1,1614.0
2295.0,21701.0,1,168.0
2295.0,35355.0,1,253.0
2296.0,7361.0,10,751.0
2296.0,7364.0,9,315.0
2296.0,1530.0,8,406.0
2296.0,3402.0,4,756.0
2296.0,157.0,3,206.0
2296.0,7281.0,3,908.0
2296.0,9309.0,3,206.0
2296.0,1522.0,2,215.0
2296.0,11429.0,2,288.0
2296.0,882.0,1,483.0
2296.0,2199.0,1,988.0
2296.0,9315.0,1,509.0
2296.0,9494.0,1,461.0
2296.0,12237.0,1,436.0
2296.0,26669.0,1,192.0
2303.0,10534.0,2,201.0
2303.0,2877.0,1,2083.0
2303.0,7361.0,1,822.0
2305.0,1510.0,1,506.0
2305.0,8021.0,1,213.0
2306.0,1168.0,7,1070.0
2306.0,1072.0,5,316.0
2306.0,947.0,4,422.0
2306.0,183.0,3,708.0
2306.0,2772.0,3,534.0
2306.0,2.0,2,1870.0
2306.0,21.0,2,1588.0
2306.0,68.0,2,368.0
2306.0,167.0,2,1500.0
2306.0,836.0,2,2065.0
2306.0,1087.0,2,2089.0
2306.0,1944.0,2,964.0
2306.0,62.0,1,1833.0
2306.0,75.0,1,424.0
2306.0,86.0,1,381.0
2306.0,180.0,1,1842.0
2306.0,703.0,1,1997.0
2306.0,882.0,1,468.0
2306.0,988.0,1,473.0
2306.0,1160.0,1,743.0
2306.0,1309.0,1,311.0
2306.0,1315.0,1,1438.0
2306.0,1350.0,1,242.0
2306.0,2774.0,1,679.0
2306.0,4693.0,1,295.0
2306.0,4854.0,1,189.0
2306.0,39235.0,1,582.0
2313.0,2376.0,1,382.0
2313.0,2483.0,1,741.0
2313.0,7734.0,1,686.0
2315.0,2115.0,3,159.0
2315.0,572.0,2,437.0
2315.0,7555.0,2,1173.0
2315.0,115.0,1,469.0
2315.0,577.0,1,219.0
2315.0,1350.0,1,242.0
2315.0,1393.0,1,746.0
2315.0,3668.0,1,10.0
2315.0,4548.0,1,941.0
2315.0,12659.0,1,427.0
2315.0,14136.0,1,223.0
2315.0,14978.0,1,81.0
2315.0,18205.0,1,403.0
2316.0,4247.0,2,185.0
2316.0,2138.0,1,227.0
2316.0,2264.0,1,188.0
2316.0,2933.0,1,339.0
2316.0,3206.0,1,340.0
2316.0,5378.0,1,98.0
2316.0,16636.0,1,312.0
2316.0,18113.0,1,223.0
2318.0,1033.0,1,397.0
2318.0,2115.0,1,159.0
2318.0,14039.0,1,915.0
2319.0,2348.0,2,666.0
2319.0,36.0,1,2061.0
2319.0,711.0,1,654.0
2319.0,24937.0,1,212.0
2323.0,6119.0,2,1240.0
2323.0,353.0,1,165.0
2323.0,7758.0,1,613.0
2327.0,1695.0,1,270.0
2333.0,22767.0,3,529.0
2334.0,3354.0,1,175.0
2334.0,3402.0,1,756.0
2334.0,11574.0,1,600.0
2334.0,16620.0,1,383.0
2334.0,24601.0,1,433.0
2334.0,26669.0,1,196.0
2336.0,23865.0,19,242.0
2336.0,2208.0,13,845.0
2340.0,3366.0,1,173.0
2340.0,8382.0,1,843.0
2341.0,3828.0,1,259.0
2343.0,5682.0,2,1386.0
2343.0,1326.0,1,437.0
2343.0,2282.0,1,965.0
2343.0,3371.0,1,416.0
2343.0,4622.0,1,1098.0
2343.0,7622.0,1,388.0
2343.0,8533.0,1,457.0
2343.0,11746.0,1,523.0
2343.0,14309.0,1,292.0
2343.0,18398.0,1,955.0
2343.0,37997.0,1,935.0
2344.0,8133.0,10,198.0
2344.0,28201.0,6,79.0
2344.0,10667.0,4,245.0
2344.0,7788.0,2,299.0
2344.0,7591.0,1,105.0
2344.0,20944.0,1,1.0
2346.0,14266.0,7,321.0
2346.0,1451.0,1,678.0
2347.0,3100.0,1,942.0
2348.0,1925.0,12,704.0
2348.0,36.0,5,2013.0
2348.0,229.0,3,1465.0
2348.0,2259.0,2,349.0
2348.0,2319.0,2,229.0
2348.0,1696.0,1,162.0
2348.0,2294.0,1,341.0
2348.0,2394.0,1,1032.0
2349.0,1949.0,1,223.0
2349.0,20528.0,1,322.0
2349.0,22421.0,1,752.0
2354.0,47897.0,1,223.0
2355.0,20932.0,1,540.0
2355.0,24601.0,1,396.0
2356.0,431.0,1,353.0
2356.0,433.0,1,380.0
2356.0,1890.0,1,1591.0
2356.0,2224.0,1,1035.0
2356.0,2374.0,1,181.0
2356.0,31180.0,1,153.0
2359.0,12.0,1,1533.0
2359.0,25.0,1,1620.0
2359.0,27.0,1,671.0
2359.0,66.0,1,1567.0
2359.0,67.0,1,1824.0
2359.0,881.0,1,869.0
2359.0,1014.0,1,309.0
2359.0,1170.0,1,791.0
2359.0,1253.0,1,309.0
2359.0,1500.0,1,577.0
2359.0,1533.0,1,197.0
2359.0,2497.0,1,478.0
2359.0,5767.0,1,388.0
2359.0,8404.0,1,476.0
2359.0,19793.0,1,274.0
2360.0,36.0,6,1983.0
2360.0,2282.0,2,960.0
2360.0,2283.0,2,1250.0
2360.0,83.0,1,286.0
2360.0,280.0,1,735.0
2360.0,1240.0,1,1238.0
2360.0,2386.0,1,471.0
2360.0,6589.0,1,1294.0
2360.0,7686.0,1,274.0
2360.0,10089.0,1,159.0
2364.0,1047.0,1,328.0
2364.0,26322.0,1,756.0
2366.0,25872.0,2,250.0
2366.0,36.0,1,1983.0
2366.0,1890.0,1,1820.0
2366.0,2224.0,1,1163.0
2366.0,2294.0,1,341.0
2366.0,2639.0,1,182.0
2371.0,659.0,6,2072.0
2371.0,47.0,5,1539.0
2371.0,49.0,5,1921.0
2371.0,21.0,4,1752.0
2371.0,1511.0,4,1185.0
2371.0,1899.0,4,1592.0
2371.0,5408.0,4,1119.0
2371.0,36457.0,4,680.0
2371.0,36.0,3,1983.0
2371.0,61.0,3,959.0
2371.0,1179.0,3,748.0
2371.0,1240.0,3,1224.0
2371.0,2201.0,3,1109.0
2371.0,6123.0,3,292.0
2371.0,13640.0,3,231.0
2371.0,17.0,2,1390.0
2371.0,18.0,2,690.0
2371.0,19.0,2,1003.0
2371.0,30.0,2,1728.0
2371.0,45.0,2,2066.0
2371.0,102.0,2,1576.0
2371.0,112.0,2,452.0
2371.0,324.0,2,263.0
2371.0,1523.0,2,1084.0
2371.0,6196.0,2,1317.0
2371.0,7742.0,2,392.0
2371.0,8454.0,2,288.0
2371.0,12.0,1,1528.0
2371.0,27.0,1,671.0
2371.0,37.0,1,1827.0
2371.0,69.0,1,1579.0
2371.0,78.0,1,373.0
2371.0,105.0,1,260.0
2371.0,280.0,1,735.0
2371.0,355.0,1,379.0
2371.0,362.0,1,746.0
2371.0,364.0,1,1979.0
2371.0,419.0,1,231.0
2371.0,824.0,1,716.0
2371.0,969.0,1,1393.0
2371.0,1302.0,1,1222.0
2371.0,1319.0,1,669.0
2371.0,2397.0,1,251.0
2371.0,2453.0,1,166.0
2371.0,4767.0,1,192.0
2371.0,4995.0,1,189.0
2371.0,5682.0,1,1352.0
2371.0,7693.0,1,260.0
2371.0,8304.0,1,375.0
2371.0,11830.0,1,209.0
2371.0,13388.0,1,392.0
2371.0,17571.0,1,569.0
2371.0,17706.0,1,240.0
2371.0,22604.0,1,327.0
2371.0,30070.0,1,70.0
2374.0,568.0,1,2100.0
2374.0,1667.0,1,248.0
2374.0,2356.0,1,323.0
2374.0,3344.0,1,837.0
2374.0,22820.0,1,307.0
2376.0,3292.0,4,987.0
2376.0,9454.0,2,362.0
2376.0,21.0,1,1750.0
2376.0,167.0,1,1703.0
2376.0,233.0,1,2014.0
2376.0,644.0,1,1971.0
2376.0,711.0,1,654.0
2376.0,768.0,1,902.0
2376.0,2313.0,1,168.0
2376.0,2497.0,1,478.0
2376.0,2959.0,1,1670.0
2376.0,6589.0,1,1250.0
2376.0,6948.0,1,1924.0
2376.0,11523.0,1,1111.0
2376.0,11790.0,1,104.0
2376.0,26184.0,1,1011.0
2376.0,27446.0,1,164.0
2377.0,2218.0,2,1066.0
2377.0,5694.0,2,2067.0
2377.0,1872.0,1,1269.0
2377.0,6605.0,1,1195.0
2377.0,13677.0,1,214.0
2377.0,18227.0,1,1126.0
2377.0,33622.0,1,267.0
2378.0,6283.0,32,155.0
2378.0,364.0,2,1975.0
2378.0,689.0,2,913.0
2378.0,959.0,2,1913.0
2378.0,961.0,2,296.0
2378.0,973.0,2,439.0
2378.0,995.0,2,161.0
2378.0,1321.0,2,257.0
2378.0,6196.0,2,1300.0
2378.0,52025.0,2,209.0
2378.0,47.0,1,1539.0
2378.0,51.0,1,920.0
2378.0,115.0,1,469.0
2378.0,189.0,1,1211.0
2378.0,280.0,1,735.0
2378.0,295.0,1,1147.0
2378.0,300.0,1,731.0
2378.0,324.0,1,263.0
2378.0,419.0,1,229.0
2378.0,659.0,1,2060.0
2378.0,693.0,1,627.0
2378.0,1148.0,1,444.0
2378.0,1333.0,1,249.0
2378.0,1525.0,1,175.0
2378.0,1923.0,1,1100.0
2378.0,2059.0,1,641.0
2378.0,2090.0,1,275.0
2378.0,2453.0,1,166.0
2378.0,7281.0,1,920.0
2378.0,7443.0,1,204.0
2378.0,7545.0,1,527.0
2378.0,7727.0,1,645.0
2378.0,8304.0,1,372.0
2378.0,8588.0,1,410.0
2378.0,17706.0,1,240.0
2379.0,3081.0,2,1924.0
2379.0,7369.0,1,244.0
2379.0,8925.0,1,622.0
2379.0,26103.0,1,410.0
2379.0,33500.0,1,193.0
2385.0,1890.0,1,1768.0
2385.0,2224.0,1,1118.0
2385.0,2287.0,1,848.0
2385.0,2436.0,1,231.0
2385.0,40459.0,1,227.0
2386.0,2360.0,1,408.0
2386.0,4612.0,1,1661.0
2394.0,6880.0,6,1015.0
2394.0,1890.0,3,1569.0
2394.0,1925.0,1,502.0
2394.0,2348.0,1,514.0
2397.0,19.0,3,970.0
2397.0,659.0,2,1989.0
2397.0,5408.0,2,1038.0
2397.0,17.0,1,1338.0
2397.0,21.0,1,1727.0
2397.0,27.0,1,667.0
2397.0,30.0,1,1666.0
2397.0,36.0,1,1982.0
2397.0,37.0,1,1703.0
2397.0,47.0,1,1532.0
2397.0,49.0,1,1909.0
2397.0,61.0,1,945.0
2397.0,69.0,1,1576.0
2397.0,824.0,1,716.0
2397.0,1240.0,1,1208.0
2397.0,1321.0,1,257.0
2397.0,1511.0,1,1179.0
2397.0,1525.0,1,164.0
2397.0,1582.0,1,242.0
2397.0,2371.0,1,889.0
2397.0,2436.0,1,231.0
2397.0,4985.0,1,1270.0
2397.0,6196.0,1,1182.0
2397.0,7266.0,1,368.0
2397.0,8304.0,1,355.0
2397.0,8454.0,1,288.0
2398.0,1083.0,3,1278.0
2398.0,41.0,2,539.0
2398.0,947.0,2,422.0
2398.0,1087.0,2,2100.0
2398.0,25.0,1,1576.0
2398.0,29.0,1,1634.0
2398.0,703.0,1,2014.0
2398.0,900.0,1,815.0
2398.0,988.0,1,473.0
2398.0,1714.0,1,525.0
2398.0,2988.0,1,682.0
2398.0,3384.0,1,2096.0
2399.0,2058.0,5,302.0
2399.0,2181.0,3,294.0
2399.0,306.0,1,386.0
2399.0,1986.0,1,2058.0
2399.0,2414.0,1,217.0
2399.0,8965.0,1,1352.0
2399.0,11704.0,1,383.0
2399.0,11911.0,1,660.0
2401.0,2015.0,4,2086.0
2401.0,21699.0,2,691.0
2404.0,7737.0,1,1805.0
2404.0,18654.0,1,185.0
2404.0,25231.0,1,302.0
2408.0,383.0,1,517.0
2408.0,5226.0,1,391.0
2410.0,4985.0,11,1261.0
2410.0,883.0,1,491.0
2410.0,1570.0,1,503.0
2414.0,22767.0,6,529.0
2414.0,2030.0,1,1582.0
2414.0,2039.0,1,747.0
2414.0,2399.0,1,380.0
2414.0,8965.0,1,1351.0
2414.0,12237.0,1,436.0
2414.0,21699.0,1,691.0
2414.0,21701.0,1,168.0
2418.0,8899.0,26,1490.0
2418.0,7437.0,6,2020.0
2418.0,8283.0,6,1140.0
2418.0,37997.0,6,764.0
2418.0,1326.0,2,345.0
2418.0,3640.0,2,184.0
2418.0,11544.0,2,176.0
2418.0,23506.0,2,263.0
2418.0,386.0,1,472.0
2418.0,2288.0,1,527.0
2418.0,7905.0,1,508.0
2418.0,18194.0,1,731.0
2418.0,26408.0,1,330.0
2421.0,13120.0,9,1303.0
2421.0,11172.0,3,573.0
2421.0,1538.0,2,279.0
2421.0,6123.0,2,289.0
2421.0,30251.0,2,289.0
2421.0,36457.0,2,680.0
2421.0,86.0,1,376.0
2421.0,277.0,1,1809.0
2421.0,386.0,1,477.0
2421.0,1083.0,1,1234.0
2421.0,1240.0,1,1175.0
2421.0,2005.0,1,1231.0
2421.0,2046.0,1,347.0
2421.0,2960.0,1,356.0
2421.0,5767.0,1,388.0
2421.0,5786.0,1,153.0
2421.0,6196.0,1,1130.0
2421.0,8214.0,1,242.0
2421.0,8899.0,1,1660.0
2421.0,11544.0,1,184.0
2421.0,13026.0,1,164.0
2421.0,16409.0,1,185.0
2421.0,18194.0,1,815.0
2421.0,48315.0,1,292.0
2424.0,920.0,1,930.0
2424.0,1890.0,1,1597.0
2424.0,3403.0,1,439.0
2424.0,13297.0,1,1496.0
2424.0,14588.0,1,218.0
2426.0,9751.0,17,434.0
2426.0,214.0,9,1532.0
2426.0,7440.0,9,209.0
2426.0,8040.0,8,180.0
2426.0,5658.0,6,1077.0
2426.0,6329.0,6,266.0
2426.0,1505.0,5,947.0
2426.0,5627.0,4,714.0
2426.0,9961.0,3,106.0
2426.0,7646.0,2,507.0
2426.0,9737.0,2,143.0
2426.0,3108.0,1,1903.0
2426.0,9748.0,1,1203.0
2426.0,26989.0,1,607.0
2426.0,31238.0,1,240.0
2426.0,40322.0,1,292.0
2428.0,41.0,1,539.0
2428.0,69.0,1,1557.0
2428.0,1696.0,1,141.0
2428.0,2050.0,1,150.0
2428.0,2115.0,1,159.0
2428.0,3232.0,1,1262.0
2428.0,3384.0,1,2040.0
2428.0,3410.0,1,323.0
2428.0,5626.0,1,661.0
2428.0,8565.0,1,493.0
2428.0,13801.0,1,185.0
2428.0,17390.0,1,1188.0
2428.0,20587.0,1,250.0
2428.0,27383.0,1,185.0
2428.0,54481.0,1,239.0
2436.0,1890.0,4,1579.0
2436.0,2224.0,3,1026.0
2436.0,36.0,1,1950.0
2436.0,362.0,1,745.0
2436.0,364.0,1,1910.0
2436.0,677.0,1,674.0
2436.0,2287.0,1,779.0
2436.0,2385.0,1,127.0
2436.0,2397.0,1,239.0
2436.0,7266.0,1,357.0
2436.0,18899.0,1,151.0
2443.0,597.0,1,448.0
2453.0,36.0,2,1879.0
2453.0,280.0,2,735.0
