userid_x,userid_y,meetup,N_previous
5601.0,8088.0,2,173.0
5601.0,8743.0,2,459.0
5601.0,13399.0,2,224.0
5601.0,20001.0,2,185.0
5601.0,81.0,1,224.0
5601.0,96.0,1,250.0
5601.0,143.0,1,547.0
5601.0,172.0,1,372.0
5601.0,217.0,1,189.0
5601.0,252.0,1,257.0
5601.0,267.0,1,1738.0
5601.0,313.0,1,739.0
5601.0,363.0,1,319.0
5601.0,376.0,1,485.0
5601.0,476.0,1,590.0
5601.0,483.0,1,679.0
5601.0,486.0,1,1421.0
5601.0,490.0,1,1116.0
5601.0,521.0,1,1772.0
5601.0,573.0,1,1712.0
5601.0,588.0,1,1975.0
5601.0,716.0,1,322.0
5601.0,830.0,1,446.0
5601.0,1388.0,1,1154.0
5601.0,1409.0,1,225.0
5601.0,1642.0,1,263.0
5601.0,1651.0,1,526.0
5601.0,1768.0,1,259.0
5601.0,1941.0,1,237.0
5601.0,1985.0,1,221.0
5601.0,2028.0,1,289.0
5601.0,2073.0,1,219.0
5601.0,2255.0,1,884.0
5601.0,2754.0,1,512.0
5601.0,2755.0,1,362.0
5601.0,3018.0,1,760.0
5601.0,3229.0,1,1154.0
5601.0,3305.0,1,519.0
5601.0,3485.0,1,265.0
5601.0,3559.0,1,405.0
5601.0,3675.0,1,367.0
5601.0,3697.0,1,549.0
5601.0,3733.0,1,171.0
5601.0,3751.0,1,251.0
5601.0,3756.0,1,1920.0
5601.0,3817.0,1,797.0
5601.0,3895.0,1,316.0
5601.0,3973.0,1,184.0
5601.0,4117.0,1,380.0
5601.0,4165.0,1,773.0
5601.0,4185.0,1,198.0
5601.0,4195.0,1,334.0
5601.0,4210.0,1,535.0
5601.0,4308.0,1,514.0
5601.0,4319.0,1,943.0
5601.0,4370.0,1,412.0
5601.0,4383.0,1,261.0
5601.0,4390.0,1,1058.0
5601.0,4402.0,1,179.0
5601.0,4405.0,1,196.0
5601.0,4485.0,1,730.0
5601.0,4487.0,1,228.0
5601.0,4511.0,1,244.0
5601.0,4529.0,1,202.0
5601.0,4609.0,1,345.0
5601.0,4617.0,1,605.0
5601.0,4633.0,1,319.0
5601.0,4678.0,1,1441.0
5601.0,4679.0,1,229.0
5601.0,4743.0,1,509.0
5601.0,4794.0,1,1566.0
5601.0,4804.0,1,1395.0
5601.0,4809.0,1,471.0
5601.0,4867.0,1,426.0
5601.0,4989.0,1,1773.0
5601.0,5277.0,1,573.0
5601.0,5439.0,1,223.0
5601.0,5533.0,1,158.0
5601.0,5576.0,1,886.0
5601.0,5829.0,1,388.0
5601.0,5845.0,1,674.0
5601.0,5970.0,1,612.0
5601.0,6031.0,1,165.0
5601.0,6089.0,1,171.0
5601.0,6112.0,1,449.0
5601.0,6257.0,1,503.0
5601.0,6291.0,1,561.0
5601.0,6299.0,1,480.0
5601.0,6581.0,1,295.0
5601.0,6763.0,1,350.0
5601.0,7292.0,1,207.0
5601.0,7319.0,1,299.0
5601.0,8091.0,1,324.0
5601.0,8579.0,1,160.0
5601.0,8821.0,1,600.0
5601.0,9631.0,1,201.0
5601.0,10107.0,1,650.0
5601.0,10285.0,1,212.0
5601.0,10310.0,1,276.0
5601.0,10695.0,1,157.0
5601.0,10702.0,1,180.0
5601.0,11210.0,1,398.0
5601.0,11243.0,1,299.0
5601.0,11601.0,1,150.0
5601.0,18190.0,1,924.0
5601.0,19096.0,1,2081.0
5601.0,19378.0,1,1139.0
5601.0,19537.0,1,677.0
5601.0,26663.0,1,178.0
5601.0,27422.0,1,266.0
5601.0,28794.0,1,151.0
5601.0,29242.0,1,390.0
5601.0,36514.0,1,182.0
5601.0,41519.0,1,270.0
5601.0,55283.0,1,228.0
5601.0,69125.0,1,314.0
5601.0,70730.0,1,475.0
5601.0,75709.0,1,306.0
5601.0,79141.0,1,175.0
5601.0,83728.0,1,197.0
5601.0,107604.0,1,163.0
5601.0,109500.0,1,214.0
5601.0,122158.0,1,184.0
5604.0,81.0,1,224.0
5604.0,221.0,1,1004.0
5604.0,435.0,1,249.0
5604.0,1897.0,1,529.0
5604.0,4251.0,1,188.0
5604.0,5556.0,1,1078.0
5604.0,5563.0,1,259.0
5604.0,8683.0,1,175.0
5604.0,19675.0,1,288.0
5604.0,33434.0,1,325.0
5604.0,70052.0,1,234.0
5604.0,122357.0,1,556.0
5607.0,6183.0,10,492.0
5607.0,10168.0,2,336.0
5607.0,11053.0,2,466.0
5607.0,18584.0,2,1844.0
5607.0,53.0,1,1962.0
5607.0,89.0,1,471.0
5607.0,197.0,1,611.0
5607.0,304.0,1,398.0
5607.0,347.0,1,298.0
5607.0,365.0,1,197.0
5607.0,413.0,1,659.0
5607.0,434.0,1,466.0
5607.0,577.0,1,555.0
5607.0,741.0,1,683.0
5607.0,1120.0,1,1044.0
5607.0,1768.0,1,259.0
5607.0,2613.0,1,770.0
5607.0,2960.0,1,456.0
5607.0,3030.0,1,305.0
5607.0,3145.0,1,186.0
5607.0,3528.0,1,309.0
5607.0,3539.0,1,310.0
5607.0,3617.0,1,412.0
5607.0,4084.0,1,248.0
5607.0,4308.0,1,513.0
5607.0,4370.0,1,411.0
5607.0,4476.0,1,221.0
5607.0,4676.0,1,429.0
5607.0,4678.0,1,1437.0
5607.0,5131.0,1,248.0
5607.0,5235.0,1,408.0
5607.0,5596.0,1,549.0
5607.0,5692.0,1,383.0
5607.0,5829.0,1,388.0
5607.0,8154.0,1,288.0
5607.0,10346.0,1,360.0
5607.0,10412.0,1,840.0
5607.0,10812.0,1,1530.0
5607.0,11097.0,1,964.0
5607.0,11882.0,1,174.0
5607.0,19537.0,1,672.0
5607.0,26856.0,1,275.0
5607.0,29073.0,1,364.0
5607.0,32576.0,1,174.0
5607.0,102535.0,1,150.0
5607.0,120878.0,1,195.0
5607.0,143433.0,1,175.0
5611.0,9204.0,144,325.0
5611.0,170.0,1,968.0
5611.0,865.0,1,566.0
5611.0,4771.0,1,829.0
5611.0,10446.0,1,225.0
5611.0,18362.0,1,359.0
5611.0,27369.0,1,91.0
5611.0,28450.0,1,271.0
5611.0,33048.0,1,238.0
5611.0,38277.0,1,90.0
5611.0,38279.0,1,86.0
5611.0,38347.0,1,192.0
5611.0,110661.0,1,662.0
5617.0,107.0,2,522.0
5617.0,2241.0,2,936.0
5617.0,3716.0,2,516.0
5617.0,4467.0,2,702.0
5617.0,5837.0,2,246.0
5617.0,7557.0,2,325.0
5617.0,19.0,1,200.0
5617.0,52.0,1,339.0
5617.0,124.0,1,1162.0
5617.0,133.0,1,249.0
5617.0,135.0,1,723.0
5617.0,141.0,1,760.0
5617.0,211.0,1,1098.0
5617.0,313.0,1,739.0
5617.0,471.0,1,403.0
5617.0,490.0,1,1118.0
5617.0,510.0,1,915.0
5617.0,577.0,1,558.0
5617.0,830.0,1,446.0
5617.0,859.0,1,629.0
5617.0,1108.0,1,1962.0
5617.0,1642.0,1,263.0
5617.0,2105.0,1,532.0
5617.0,2277.0,1,373.0
5617.0,2754.0,1,512.0
5617.0,2810.0,1,1884.0
5617.0,3086.0,1,198.0
5617.0,3559.0,1,405.0
5617.0,3679.0,1,297.0
5617.0,3736.0,1,234.0
5617.0,3756.0,1,1921.0
5617.0,4005.0,1,172.0
5617.0,4057.0,1,389.0
5617.0,4165.0,1,774.0
5617.0,4299.0,1,151.0
5617.0,4362.0,1,226.0
5617.0,4383.0,1,261.0
5617.0,4405.0,1,196.0
5617.0,4447.0,1,343.0
5617.0,4529.0,1,202.0
5617.0,4587.0,1,528.0
5617.0,4678.0,1,1442.0
5617.0,4809.0,1,471.0
5617.0,4936.0,1,821.0
5617.0,4967.0,1,174.0
5617.0,5438.0,1,400.0
5617.0,5737.0,1,385.0
5617.0,5970.0,1,612.0
5617.0,6299.0,1,482.0
5617.0,6351.0,1,160.0
5617.0,6547.0,1,341.0
5617.0,6594.0,1,656.0
5617.0,7473.0,1,196.0
5617.0,8088.0,1,173.0
5617.0,8606.0,1,749.0
5617.0,8626.0,1,669.0
5617.0,8739.0,1,250.0
5617.0,8743.0,1,461.0
5617.0,9867.0,1,436.0
5617.0,10310.0,1,276.0
5617.0,11351.0,1,546.0
5617.0,13411.0,1,190.0
5617.0,15189.0,1,154.0
5617.0,15505.0,1,1000.0
5617.0,15974.0,1,591.0
5617.0,20001.0,1,185.0
5617.0,23543.0,1,280.0
5617.0,24230.0,1,167.0
5617.0,27422.0,1,266.0
5617.0,28957.0,1,590.0
5617.0,39379.0,1,168.0
5617.0,39697.0,1,163.0
5617.0,56292.0,1,291.0
5617.0,120430.0,1,250.0
5627.0,76339.0,4,164.0
5627.0,319.0,3,734.0
5627.0,5438.0,2,400.0
5627.0,138.0,1,959.0
5627.0,156.0,1,275.0
5627.0,267.0,1,1732.0
5627.0,282.0,1,518.0
5627.0,396.0,1,147.0
5627.0,430.0,1,362.0
5627.0,3541.0,1,214.0
5627.0,5118.0,1,280.0
5627.0,5338.0,1,459.0
5627.0,11151.0,1,280.0
5627.0,34211.0,1,168.0
5627.0,112171.0,1,313.0
5627.0,124685.0,1,522.0
5628.0,3529.0,1,271.0
5628.0,4467.0,1,695.0
5628.0,11005.0,1,275.0
5631.0,39384.0,2,360.0
5631.0,285.0,1,274.0
5631.0,363.0,1,319.0
5631.0,578.0,1,2017.0
5631.0,1777.0,1,288.0
5631.0,3082.0,1,462.0
5631.0,3302.0,1,294.0
5631.0,4467.0,1,702.0
5631.0,4774.0,1,414.0
5631.0,4879.0,1,1589.0
5631.0,5559.0,1,157.0
5631.0,29400.0,1,254.0
5631.0,33089.0,1,325.0
5631.0,34061.0,1,244.0
5631.0,45165.0,1,176.0
5631.0,116880.0,1,340.0
5631.0,124688.0,1,253.0
5634.0,53.0,2,2007.0
5634.0,52.0,1,340.0
5634.0,218.0,1,616.0
5634.0,376.0,1,485.0
5634.0,515.0,1,975.0
5634.0,1784.0,1,213.0
5634.0,2755.0,1,362.0
5634.0,4466.0,1,1678.0
5634.0,5526.0,1,299.0
5634.0,78126.0,1,175.0
5634.0,116441.0,1,1567.0
5654.0,5736.0,2,533.0
5654.0,5738.0,2,243.0
5654.0,5739.0,2,898.0
5654.0,10811.0,2,169.0
5654.0,11053.0,2,468.0
5654.0,419.0,1,480.0
5654.0,605.0,1,279.0
5654.0,2278.0,1,310.0
5654.0,3587.0,1,228.0
5654.0,3675.0,1,367.0
5654.0,3762.0,1,202.0
5654.0,5137.0,1,173.0
5654.0,5155.0,1,200.0
5654.0,5717.0,1,887.0
5654.0,5732.0,1,285.0
5654.0,6248.0,1,745.0
5654.0,7291.0,1,200.0
5654.0,10248.0,1,508.0
5654.0,11206.0,1,700.0
5654.0,15324.0,1,319.0
5654.0,38406.0,1,246.0
5654.0,69894.0,1,271.0
5654.0,116410.0,1,155.0
5655.0,5235.0,15,420.0
5655.0,5670.0,7,244.0
5655.0,5692.0,6,388.0
5655.0,5734.0,4,463.0
5655.0,2241.0,3,940.0
5655.0,334.0,2,325.0
5655.0,654.0,2,433.0
5655.0,3584.0,2,205.0
5655.0,5663.0,2,577.0
5655.0,5683.0,2,375.0
5655.0,5717.0,2,894.0
5655.0,5767.0,2,302.0
5655.0,10837.0,2,1596.0
5655.0,22531.0,2,250.0
5655.0,24175.0,2,178.0
5655.0,15.0,1,150.0
5655.0,41.0,1,400.0
5655.0,89.0,1,472.0
5655.0,267.0,1,1749.0
5655.0,282.0,1,525.0
5655.0,419.0,1,481.0
5655.0,515.0,1,977.0
5655.0,533.0,1,797.0
5655.0,535.0,1,563.0
5655.0,537.0,1,218.0
5655.0,582.0,1,221.0
5655.0,605.0,1,279.0
5655.0,1198.0,1,1970.0
5655.0,1369.0,1,175.0
5655.0,2859.0,1,340.0
5655.0,3021.0,1,294.0
5655.0,3053.0,1,160.0
5655.0,3070.0,1,226.0
5655.0,3205.0,1,418.0
5655.0,3426.0,1,655.0
5655.0,3574.0,1,1150.0
5655.0,3667.0,1,1075.0
5655.0,3806.0,1,399.0
5655.0,3870.0,1,745.0
5655.0,3895.0,1,318.0
5655.0,3978.0,1,221.0
5655.0,4792.0,1,891.0
5655.0,4904.0,1,608.0
5655.0,5270.0,1,177.0
5655.0,5677.0,1,360.0
5655.0,5689.0,1,187.0
5655.0,5714.0,1,227.0
5655.0,5722.0,1,176.0
5655.0,5729.0,1,278.0
5655.0,5732.0,1,286.0
5655.0,5735.0,1,171.0
5655.0,5736.0,1,534.0
5655.0,5749.0,1,186.0
5655.0,5764.0,1,455.0
5655.0,6152.0,1,534.0
5655.0,6153.0,1,581.0
5655.0,8493.0,1,200.0
5655.0,8833.0,1,247.0
5655.0,9439.0,1,150.0
5655.0,9629.0,1,250.0
5655.0,10285.0,1,212.0
5655.0,11075.0,1,149.0
5655.0,11298.0,1,399.0
5655.0,12044.0,1,262.0
5655.0,12052.0,1,374.0
5655.0,12395.0,1,200.0
5655.0,13105.0,1,225.0
5655.0,13114.0,1,225.0
5655.0,15067.0,1,875.0
5655.0,25650.0,1,152.0
5655.0,33182.0,1,275.0
5655.0,33308.0,1,325.0
5655.0,35669.0,1,175.0
5655.0,37816.0,1,158.0
5655.0,38216.0,1,230.0
5655.0,48954.0,1,250.0
5655.0,68488.0,1,200.0
5655.0,78909.0,1,174.0
5655.0,127197.0,1,150.0
5655.0,148481.0,1,400.0
5663.0,5235.0,14,420.0
5663.0,5717.0,12,894.0
5663.0,334.0,9,325.0
5663.0,5734.0,9,463.0
5663.0,2241.0,8,940.0
5663.0,5764.0,8,455.0
5663.0,5670.0,7,244.0
5663.0,5692.0,7,388.0
5663.0,5736.0,7,534.0
5663.0,41.0,4,400.0
5663.0,5729.0,3,278.0
5663.0,27.0,2,175.0
5663.0,327.0,2,199.0
5663.0,401.0,2,1875.0
5663.0,1388.0,2,1161.0
5663.0,1548.0,2,176.0
5663.0,3086.0,2,198.0
5663.0,3715.0,2,242.0
5663.0,3817.0,2,808.0
5663.0,4904.0,2,608.0
5663.0,5655.0,2,279.0
5663.0,5677.0,2,360.0
5663.0,6257.0,2,513.0
5663.0,11220.0,2,275.0
5663.0,13399.0,2,225.0
5663.0,15249.0,2,739.0
5663.0,22.0,1,2050.0
5663.0,52.0,1,340.0
5663.0,66.0,1,275.0
5663.0,77.0,1,208.0
5663.0,138.0,1,960.0
5663.0,153.0,1,285.0
5663.0,163.0,1,337.0
5663.0,197.0,1,625.0
5663.0,209.0,1,939.0
5663.0,224.0,1,456.0
5663.0,242.0,1,673.0
5663.0,256.0,1,541.0
5663.0,267.0,1,1749.0
5663.0,282.0,1,525.0
5663.0,290.0,1,262.0
5663.0,312.0,1,701.0
5663.0,335.0,1,725.0
5663.0,373.0,1,209.0
5663.0,437.0,1,225.0
5663.0,459.0,1,205.0
5663.0,490.0,1,1123.0
5663.0,511.0,1,231.0
5663.0,535.0,1,563.0
5663.0,539.0,1,532.0
5663.0,544.0,1,159.0
5663.0,582.0,1,221.0
5663.0,1545.0,1,173.0
5663.0,1766.0,1,1775.0
5663.0,1999.0,1,435.0
5663.0,2141.0,1,674.0
5663.0,2255.0,1,895.0
5663.0,2378.0,1,350.0
5663.0,3018.0,1,766.0
5663.0,3044.0,1,343.0
5663.0,3205.0,1,418.0
5663.0,3591.0,1,352.0
5663.0,3742.0,1,505.0
5663.0,3745.0,1,331.0
5663.0,3756.0,1,1922.0
5663.0,3806.0,1,399.0
5663.0,3821.0,1,184.0
5663.0,3888.0,1,647.0
5663.0,3930.0,1,184.0
5663.0,3965.0,1,309.0
5663.0,4103.0,1,486.0
5663.0,4141.0,1,1096.0
5663.0,4151.0,1,528.0
5663.0,4198.0,1,229.0
5663.0,4211.0,1,297.0
5663.0,4216.0,1,872.0
5663.0,4370.0,1,412.0
5663.0,4390.0,1,1062.0
5663.0,4487.0,1,228.0
5663.0,4533.0,1,321.0
5663.0,4560.0,1,209.0
5663.0,4609.0,1,345.0
5663.0,4617.0,1,607.0
5663.0,4678.0,1,1445.0
5663.0,4690.0,1,1049.0
5663.0,4936.0,1,821.0
5663.0,5237.0,1,832.0
5663.0,5735.0,1,171.0
5663.0,5749.0,1,186.0
5663.0,5770.0,1,182.0
5663.0,5829.0,1,388.0
5663.0,5882.0,1,420.0
5663.0,6087.0,1,302.0
5663.0,6133.0,1,357.0
5663.0,6135.0,1,522.0
5663.0,6153.0,1,581.0
5663.0,6248.0,1,749.0
5663.0,6296.0,1,643.0
5663.0,6581.0,1,295.0
5663.0,8626.0,1,673.0
5663.0,9793.0,1,214.0
5663.0,10233.0,1,174.0
5663.0,10283.0,1,253.0
5663.0,10290.0,1,172.0
5663.0,10695.0,1,157.0
5663.0,10702.0,1,180.0
5663.0,10811.0,1,171.0
5663.0,10812.0,1,1558.0
5663.0,10823.0,1,192.0
5663.0,10829.0,1,231.0
5663.0,10832.0,1,308.0
5663.0,10833.0,1,488.0
5663.0,10837.0,1,1596.0
5663.0,10962.0,1,675.0
5663.0,11061.0,1,365.0
5663.0,11096.0,1,1127.0
5663.0,11351.0,1,550.0
5663.0,14522.0,1,453.0
5663.0,14799.0,1,415.0
5663.0,19096.0,1,2097.0
5663.0,22531.0,1,250.0
5663.0,25142.0,1,225.0
5663.0,25487.0,1,225.0
5663.0,29242.0,1,391.0
5663.0,29702.0,1,157.0
5663.0,37816.0,1,158.0
5663.0,49331.0,1,179.0
5663.0,50405.0,1,250.0
5663.0,51234.0,1,150.0
5663.0,69971.0,1,299.0
5663.0,79141.0,1,175.0
5663.0,83000.0,1,225.0
5663.0,99791.0,1,232.0
5663.0,105847.0,1,811.0
5667.0,323.0,4,1299.0
5667.0,654.0,3,433.0
5667.0,10282.0,3,450.0
5667.0,267.0,2,1749.0
5667.0,2241.0,2,940.0
5667.0,3703.0,2,858.0
5667.0,3791.0,2,351.0
5667.0,10310.0,2,276.0
5667.0,11143.0,2,413.0
5667.0,19571.0,2,442.0
5667.0,32.0,1,350.0
5667.0,88.0,1,225.0
5667.0,141.0,1,761.0
5667.0,153.0,1,284.0
5667.0,375.0,1,583.0
5667.0,535.0,1,563.0
5667.0,574.0,1,274.0
5667.0,716.0,1,325.0
5667.0,819.0,1,1969.0
5667.0,1198.0,1,1970.0
5667.0,1416.0,1,471.0
5667.0,1432.0,1,265.0
5667.0,1499.0,1,224.0
5667.0,1543.0,1,328.0
5667.0,1545.0,1,173.0
5667.0,1948.0,1,1636.0
5667.0,1990.0,1,150.0
5667.0,2278.0,1,310.0
5667.0,2861.0,1,424.0
5667.0,2899.0,1,379.0
5667.0,2918.0,1,160.0
5667.0,2992.0,1,265.0
5667.0,3018.0,1,766.0
5667.0,3205.0,1,418.0
5667.0,3383.0,1,645.0
5667.0,3631.0,1,1534.0
5667.0,3667.0,1,1075.0
5667.0,3817.0,1,807.0
5667.0,3870.0,1,745.0
5667.0,3888.0,1,647.0
5667.0,3895.0,1,318.0
5667.0,3914.0,1,768.0
5667.0,3930.0,1,184.0
5667.0,4064.0,1,209.0
5667.0,4150.0,1,195.0
5667.0,4151.0,1,528.0
5667.0,4756.0,1,351.0
5667.0,4967.0,1,174.0
5667.0,5262.0,1,350.0
5667.0,5264.0,1,189.0
5667.0,5268.0,1,320.0
5667.0,5719.0,1,203.0
5667.0,5729.0,1,278.0
5667.0,5739.0,1,901.0
5667.0,5749.0,1,186.0
5667.0,5767.0,1,302.0
5667.0,6135.0,1,522.0
5667.0,6159.0,1,314.0
5667.0,6243.0,1,259.0
5667.0,8500.0,1,174.0
5667.0,8723.0,1,167.0
5667.0,10283.0,1,253.0
5667.0,10285.0,1,212.0
5667.0,10822.0,1,328.0
5667.0,10823.0,1,192.0
5667.0,11216.0,1,179.0
5667.0,12033.0,1,353.0
5667.0,12395.0,1,200.0
5667.0,13105.0,1,225.0
5667.0,14522.0,1,453.0
5667.0,22096.0,1,426.0
5667.0,22531.0,1,250.0
5667.0,29702.0,1,157.0
5667.0,35811.0,1,150.0
5667.0,37816.0,1,158.0
5667.0,38216.0,1,230.0
5667.0,50405.0,1,250.0
5667.0,69125.0,1,316.0
5667.0,100876.0,1,178.0
5667.0,101690.0,1,157.0
5667.0,114057.0,1,226.0
5670.0,5235.0,19,418.0
5670.0,334.0,15,325.0
5670.0,5734.0,12,462.0
5670.0,5692.0,10,386.0
5670.0,2241.0,8,936.0
5670.0,5717.0,8,886.0
5670.0,5655.0,7,275.0
5670.0,5663.0,7,576.0
5670.0,5736.0,6,533.0
5670.0,5689.0,5,185.0
5670.0,5735.0,4,171.0
5670.0,41.0,3,395.0
5670.0,5764.0,3,450.0
5670.0,434.0,2,467.0
5670.0,3978.0,2,221.0
5670.0,4467.0,2,702.0
5670.0,4756.0,2,350.0
5670.0,4788.0,2,245.0
5670.0,5146.0,2,269.0
5670.0,5677.0,2,353.0
5670.0,10832.0,2,307.0
5670.0,15.0,1,150.0
5670.0,163.0,1,337.0
5670.0,172.0,1,372.0
5670.0,312.0,1,698.0
5670.0,419.0,1,480.0
5670.0,483.0,1,682.0
5670.0,494.0,1,888.0
5670.0,537.0,1,216.0
5670.0,557.0,1,169.0
5670.0,605.0,1,279.0
5670.0,1198.0,1,1961.0
5670.0,1548.0,1,176.0
5670.0,2838.0,1,500.0
5670.0,3584.0,1,203.0
5670.0,3587.0,1,228.0
5670.0,3806.0,1,398.0
5670.0,4057.0,1,389.0
5670.0,4084.0,1,248.0
5670.0,4590.0,1,241.0
5670.0,4609.0,1,345.0
5670.0,4617.0,1,606.0
5670.0,4826.0,1,173.0
5670.0,5243.0,1,600.0
5670.0,5683.0,1,372.0
5670.0,5714.0,1,225.0
5670.0,5738.0,1,243.0
5670.0,5739.0,1,897.0
5670.0,5770.0,1,181.0
5670.0,6135.0,1,520.0
5670.0,6152.0,1,534.0
5670.0,8741.0,1,247.0
5670.0,8844.0,1,148.0
5670.0,9793.0,1,212.0
5670.0,10811.0,1,169.0
5670.0,11298.0,1,398.0
5670.0,12044.0,1,259.0
5670.0,12052.0,1,367.0
5670.0,14673.0,1,606.0
5670.0,14869.0,1,731.0
5670.0,18217.0,1,345.0
5670.0,19544.0,1,905.0
5670.0,22531.0,1,250.0
5670.0,33023.0,1,249.0
5670.0,49403.0,1,372.0
5670.0,50405.0,1,250.0
5670.0,63588.0,1,150.0
5670.0,95056.0,1,225.0
5670.0,108999.0,1,390.0
5670.0,125288.0,1,378.0
5677.0,2241.0,19,940.0
5677.0,35811.0,4,150.0
5677.0,41.0,3,400.0
5677.0,66.0,3,275.0
5677.0,267.0,3,1750.0
5677.0,3584.0,3,205.0
5677.0,5235.0,3,420.0
5677.0,5739.0,3,901.0
5677.0,515.0,2,977.0
5677.0,1499.0,2,224.0
5677.0,3030.0,2,308.0
5677.0,4756.0,2,351.0
5677.0,5663.0,2,578.0
5677.0,5670.0,2,244.0
5677.0,5729.0,2,278.0
5677.0,5738.0,2,244.0
5677.0,5764.0,2,455.0
5677.0,5882.0,2,420.0
5677.0,10248.0,2,512.0
5677.0,18898.0,2,1642.0
5677.0,121.0,1,304.0
5677.0,131.0,1,697.0
5677.0,133.0,1,250.0
5677.0,172.0,1,372.0
5677.0,203.0,1,355.0
5677.0,242.0,1,673.0
5677.0,266.0,1,726.0
5677.0,334.0,1,325.0
5677.0,336.0,1,300.0
5677.0,350.0,1,1848.0
5677.0,434.0,1,467.0
5677.0,437.0,1,225.0
5677.0,471.0,1,405.0
5677.0,483.0,1,684.0
5677.0,535.0,1,563.0
5677.0,573.0,1,1717.0
5677.0,574.0,1,274.0
5677.0,776.0,1,2172.0
5677.0,2686.0,1,254.0
5677.0,3138.0,1,438.0
5677.0,3155.0,1,1475.0
5677.0,3205.0,1,418.0
5677.0,3376.0,1,435.0
5677.0,3631.0,1,1534.0
5677.0,3675.0,1,368.0
5677.0,3703.0,1,858.0
5677.0,3806.0,1,399.0
5677.0,3870.0,1,745.0
5677.0,3988.0,1,584.0
5677.0,4216.0,1,872.0
5677.0,4726.0,1,204.0
5677.0,4792.0,1,891.0
5677.0,4840.0,1,292.0
5677.0,5146.0,1,269.0
5677.0,5230.0,1,818.0
5677.0,5269.0,1,250.0
5677.0,5270.0,1,177.0
5677.0,5655.0,1,279.0
5677.0,5692.0,1,388.0
5677.0,5728.0,1,160.0
5677.0,5732.0,1,286.0
5677.0,5734.0,1,463.0
5677.0,6135.0,1,523.0
5677.0,6162.0,1,177.0
5677.0,6303.0,1,363.0
5677.0,8154.0,1,289.0
5677.0,8741.0,1,249.0
5677.0,10152.0,1,442.0
5677.0,10158.0,1,200.0
5677.0,10168.0,1,336.0
5677.0,10832.0,1,308.0
5677.0,11053.0,1,468.0
5677.0,11075.0,1,149.0
5677.0,11263.0,1,175.0
5677.0,11267.0,1,492.0
5677.0,12033.0,1,353.0
5677.0,12050.0,1,425.0
5677.0,13248.0,1,200.0
5677.0,14506.0,1,176.0
5677.0,14814.0,1,816.0
5677.0,16664.0,1,173.0
5677.0,23631.0,1,200.0
5677.0,24378.0,1,177.0
5677.0,32870.0,1,225.0
5677.0,39374.0,1,220.0
5677.0,46639.0,1,198.0
5677.0,50404.0,1,300.0
5677.0,68803.0,1,150.0
5677.0,90834.0,1,175.0
5677.0,105646.0,1,205.0
5677.0,123913.0,1,253.0
5683.0,2241.0,3,940.0
5683.0,5692.0,3,388.0
5683.0,5764.0,3,455.0
5683.0,3667.0,2,1075.0
5683.0,3819.0,2,254.0
5683.0,5655.0,2,278.0
5683.0,5717.0,2,893.0
5683.0,9439.0,2,150.0
5683.0,10152.0,2,442.0
5683.0,203.0,1,355.0
5683.0,233.0,1,375.0
5683.0,267.0,1,1749.0
5683.0,483.0,1,683.0
5683.0,1773.0,1,1076.0
5683.0,2704.0,1,1693.0
5683.0,2859.0,1,340.0
5683.0,3684.0,1,403.0
5683.0,3733.0,1,171.0
5683.0,3947.0,1,206.0
5683.0,3965.0,1,309.0
5683.0,5270.0,1,177.0
5683.0,5670.0,1,244.0
5683.0,5734.0,1,463.0
5683.0,5739.0,1,901.0
5683.0,8804.0,1,173.0
5683.0,10290.0,1,171.0
5683.0,13137.0,1,449.0
5683.0,14522.0,1,453.0
5683.0,17898.0,1,175.0
5683.0,22531.0,1,250.0
5683.0,25650.0,1,152.0
5683.0,32870.0,1,225.0
5683.0,35811.0,1,150.0
5683.0,45688.0,1,175.0
5683.0,84663.0,1,425.0
5683.0,90303.0,1,153.0
5683.0,125288.0,1,378.0
5689.0,5717.0,66,888.0
5689.0,5736.0,24,534.0
5689.0,5692.0,6,387.0
5689.0,5670.0,5,244.0
5689.0,4678.0,4,1444.0
5689.0,267.0,3,1748.0
5689.0,282.0,3,525.0
5689.0,515.0,3,975.0
5689.0,2241.0,3,939.0
5689.0,8741.0,3,247.0
5689.0,10702.0,3,180.0
5689.0,98.0,2,950.0
5689.0,116.0,2,962.0
5689.0,124.0,2,1164.0
5689.0,138.0,2,960.0
5689.0,211.0,2,1098.0
5689.0,224.0,2,456.0
5689.0,476.0,2,592.0
5689.0,483.0,2,683.0
5689.0,559.0,2,501.0
5689.0,1548.0,2,176.0
5689.0,4879.0,2,1589.0
5689.0,5146.0,2,269.0
5689.0,5235.0,2,420.0
5689.0,5722.0,2,176.0
5689.0,5729.0,2,276.0
5689.0,5734.0,2,462.0
5689.0,5764.0,2,453.0
5689.0,5845.0,2,675.0
5689.0,6112.0,2,449.0
5689.0,7319.0,2,305.0
5689.0,13399.0,2,225.0
5689.0,19096.0,2,2097.0
5689.0,24175.0,2,176.0
5689.0,24598.0,2,325.0
5689.0,38216.0,2,230.0
5689.0,50405.0,2,250.0
5689.0,0.0,1,225.0
5689.0,52.0,1,340.0
5689.0,66.0,1,274.0
5689.0,89.0,1,471.0
5689.0,107.0,1,525.0
5689.0,121.0,1,304.0
5689.0,156.0,1,275.0
5689.0,180.0,1,668.0
5689.0,197.0,1,623.0
5689.0,227.0,1,217.0
5689.0,234.0,1,695.0
