Included,userid,userid_y,category,USLR,SLR
5,654.0,11525.0,D-MFN,0.004545454545454545,0.19475138121546962
6,654.0,2959.0,D-MFN,0.013636363636363636,0.17265193370165746
7,654.0,7566.0,D-MFN,0.004545454545454545,0.19475138121546962
8,654.0,13652.0,D-MFN,0.013636363636363636,0.15193370165745856
9,654.0,26184.0,D-MFN,0.004545454545454545,0.19475138121546962
10,654.0,7700.0,D-MFN,0.00909090909090909,0.106353591160221
1,659.0,1523.0,D-MFN,0.12649164677804295,0.14095238095238094
2,659.0,678.0,D-MFN,0.13365155131264916,0.13476190476190475
3,659.0,1499.0,D-MFN,0.06443914081145585,0.11047619047619048
4,659.0,1548.0,D-MFN,0.03579952267303103,0.08333333333333333
5,659.0,1515.0,D-MFN,0.07637231503579953,0.07904761904761905
6,659.0,16091.0,D-MFN,0.05250596658711217,0.03571428571428571
7,659.0,635.0,D-MFN,0.08591885441527446,0.09380952380952381
8,659.0,1143.0,D-MFN,0.06443914081145585,0.02857142857142857
9,659.0,1537.0,D-MFN,0.05250596658711217,0.03666666666666667
10,659.0,9792.0,D-MFN,0.09307875894988067,0.03142857142857143
1,678.0,1515.0,D-MFN,0.10112359550561797,0.08161953727506427
2,678.0,1499.0,D-MFN,0.09269662921348315,0.08033419023136247
3,678.0,1143.0,D-MFN,0.10112359550561797,0.04048843187660668
4,678.0,11923.0,D-MFN,0.07303370786516854,0.032776349614395885
5,678.0,444.0,D-MFN,0.07584269662921349,0.02892030848329049
6,678.0,11559.0,D-MFN,0.06741573033707865,0.02634961439588689
7,678.0,9792.0,D-MFN,0.09269662921348315,0.03598971722365039
8,678.0,11886.0,D-MFN,0.05056179775280899,0.02313624678663239
9,678.0,1582.0,D-MFN,0.047752808988764044,0.05077120822622108
10,678.0,9101.0,D-MFN,0.07303370786516854,0.02506426735218509
1,703.0,836.0,D-MFN,0.08256880733944955,0.3125897558640498
2,703.0,62.0,D-MFN,0.0581039755351682,0.1977022498803255
3,703.0,1140.0,D-MFN,0.0856269113149847,0.14025849688846337
4,703.0,1315.0,D-MFN,0.04281345565749235,0.14025849688846337
5,703.0,75.0,D-MFN,0.021406727828746176,0.1235040689325036
6,703.0,68.0,D-MFN,0.021406727828746176,0.125418860698899
7,703.0,1156.0,D-MFN,0.04281345565749235,0.14839636189564384
8,703.0,1350.0,D-MFN,0.01529051987767584,0.0794638583054093
9,703.0,2772.0,D-MFN,0.01529051987767584,0.1057922450933461
10,703.0,1095.0,D-MFN,0.039755351681957186,0.07132599329822882
1,824.0,69.0,D-MFN,0.771978021978022,0.6634078212290503
2,824.0,362.0,D-MFN,0.016483516483516484,0.10474860335195531
3,824.0,4639.0,D-MFN,0.02197802197802198,0.10195530726256984
4,824.0,557.0,D-MFN,0.01098901098901099,0.0935754189944134
5,824.0,354.0,D-MFN,0.008241758241758242,0.08798882681564246
6,824.0,9000.0,D-MFN,0.008241758241758242,0.09217877094972067
7,824.0,4984.0,D-MFN,0.03021978021978022,0.10335195530726257
8,824.0,8565.0,D-MFN,0.008241758241758242,0.0893854748603352
9,824.0,1033.0,D-MFN,0.0027472527472527475,0.08379888268156424
10,824.0,10044.0,D-MFN,0.0027472527472527475,0.08379888268156424
1,836.0,703.0,D-MFN,0.12735849056603774,0.31500241196333817
2,836.0,1140.0,D-MFN,0.12264150943396226,0.12493970091654606
3,836.0,62.0,D-MFN,0.05188679245283019,0.18958031837916064
4,836.0,1315.0,D-MFN,0.0660377358490566,0.14423540762180415
5,836.0,75.0,D-MFN,0.03773584905660377,0.1287988422575977
6,836.0,68.0,D-MFN,0.02830188679245283,0.1326579835986493
7,836.0,1350.0,D-MFN,0.02830188679245283,0.08779546550892427
8,836.0,115.0,D-MFN,0.06132075471698113,0.10033767486734202
9,836.0,1160.0,D-MFN,0.07547169811320754,0.06222865412445731
10,836.0,1156.0,D-MFN,0.04245283018867924,0.18137964302942594
1,900.0,1087.0,D-MFN,0.08080808080808081,0.42857142857142855
2,900.0,167.0,D-MFN,0.04040404040404041,0.42621015348288077
3,900.0,3384.0,D-MFN,0.08080808080808081,0.448642266824085
4,900.0,39235.0,D-MFN,0.020202020202020204,0.4179456906729634
5,900.0,1944.0,D-MFN,0.06060606060606061,0.33412042502951594
6,900.0,1083.0,D-MFN,0.050505050505050504,0.4297520661157025
7,900.0,66.0,D-MFN,0.06060606060606061,0.33412042502951594
8,900.0,21.0,D-MFN,0.06060606060606061,0.43683589138134593
9,900.0,25.0,D-MFN,0.050505050505050504,0.371900826446281
10,900.0,988.0,D-MFN,0.04040404040404041,0.21605667060212513
1,959.0,6855.0,D-MFN,0.00338409475465313,0.0380952380952381
2,959.0,961.0,D-MFN,0.07952622673434856,0.035238095238095235
3,959.0,8168.0,D-MFN,0.00676818950930626,0.039047619047619046
4,959.0,188.0,D-MFN,0.00338409475465313,0.03142857142857143
5,959.0,32827.0,D-MFN,0.008460236886632826,0.041428571428571426
6,959.0,355.0,D-MFN,0.01353637901861252,0.017619047619047618
7,959.0,15649.0,D-MFN,0.00338409475465313,0.0380952380952381
8,959.0,18792.0,D-MFN,0.00676818950930626,0.017142857142857144
9,959.0,993.0,D-MFN,0.018612521150592216,0.008571428571428572
10,959.0,981.0,D-MFN,0.008460236886632826,0.010952380952380953
1,969.0,1087.0,D-MFN,0.030226700251889168,0.18811881188118812
2,969.0,3384.0,D-MFN,0.015113350125944584,0.1782178217821782
3,969.0,167.0,D-MFN,0.017632241813602016,0.1867043847241867
4,969.0,66.0,D-MFN,0.0327455919395466,0.18811881188118812
5,969.0,39235.0,D-MFN,0.005037783375314861,0.16973125884016974
6,969.0,1083.0,D-MFN,0.02518891687657431,0.18246110325318246
7,969.0,2.0,D-MFN,0.037783375314861464,0.18882602545968882
8,969.0,900.0,D-MFN,0.005037783375314861,0.17114568599717114
9,969.0,25.0,D-MFN,0.022670025188916875,0.1867043847241867
10,969.0,1944.0,D-MFN,0.030226700251889168,0.18175388967468176
1,1033.0,2989.0,D-MFN,0.16666666666666666,0.8236775818639799
2,1033.0,4639.0,D-MFN,0.03333333333333333,0.4760705289672544
3,1033.0,557.0,D-MFN,0.13333333333333333,0.7581863979848866
4,1033.0,354.0,D-MFN,0.16666666666666666,0.7455919395465995
5,1033.0,2061.0,D-MFN,0.1,0.7632241813602015
6,1033.0,43797.0,D-MFN,0.1,0.46851385390428213
7,1033.0,2967.0,D-MFN,0.03333333333333333,0.21662468513853905
8,1033.0,362.0,D-MFN,0.3,0.690176322418136
9,1033.0,47690.0,D-MFN,0.06666666666666667,0.3425692695214106
10,1033.0,4984.0,D-MFN,0.03333333333333333,0.2871536523929471
1,1087.0,3384.0,D-MFN,0.0410958904109589,0.24285714285714285
2,1087.0,167.0,D-MFN,0.03767123287671233,0.44047619047619047
3,1087.0,39235.0,D-MFN,0.010273972602739725,0.20952380952380953
4,1087.0,1083.0,D-MFN,0.03767123287671233,0.2123809523809524
5,1087.0,1944.0,D-MFN,0.06506849315068493,0.1457142857142857
6,1087.0,66.0,D-MFN,0.03767123287671233,0.14333333333333334
7,1087.0,900.0,D-MFN,0.0273972602739726,0.17285714285714285
8,1087.0,25.0,D-MFN,0.0410958904109589,0.15619047619047619
9,1087.0,35.0,D-MFN,0.4246575342465753,0.14285714285714285
10,1087.0,21.0,D-MFN,0.04452054794520548,0.22666666666666666
1,1140.0,836.0,D-MFN,0.060324825986078884,0.18905109489051095
2,1140.0,1160.0,D-MFN,0.06264501160092807,0.12408759124087591
3,1140.0,963.0,D-MFN,0.060324825986078884,0.10948905109489052
4,1140.0,75.0,D-MFN,0.013921113689095127,0.16423357664233576
5,1140.0,68.0,D-MFN,0.013921113689095127,0.16496350364963502
6,1140.0,1095.0,D-MFN,0.04176334106728538,0.10510948905109489
7,1140.0,1156.0,D-MFN,0.02320185614849188,0.16642335766423358
8,1140.0,1350.0,D-MFN,0.01160092807424594,0.1145985401459854
9,1140.0,49.0,D-MFN,0.10904872389791183,0.11605839416058394
10,1140.0,8794.0,D-MFN,0.02088167053364269,0.13138686131386862
1,1142.0,3149.0,D-MFN,0.07510729613733906,0.04859456884230586
2,1142.0,1170.0,D-MFN,0.0944206008583691,0.0505002382086708
3,1142.0,17.0,D-MFN,0.11373390557939914,0.0505002382086708
4,1142.0,836.0,D-MFN,0.060085836909871244,0.08194378275369224
5,1142.0,1149.0,D-MFN,0.05150214592274678,0.029537875178656504
6,1142.0,1148.0,D-MFN,0.05150214592274678,0.0266793711291091
7,1142.0,1180.0,D-MFN,0.0536480686695279,0.019056693663649357
8,1142.0,1309.0,D-MFN,0.02145922746781116,0.01095759885659838
9,1142.0,1072.0,D-MFN,0.017167381974248927,0.006669842782277275
10,1142.0,169.0,D-MFN,0.023605150214592276,0.007622677465459742
1,1156.0,62.0,D-MFN,0.1111111111111111,0.5384615384615384
2,1156.0,836.0,D-MFN,0.14285714285714285,0.7054409005628518
3,1156.0,703.0,D-MFN,0.2222222222222222,0.5816135084427767
4,1156.0,1315.0,D-MFN,0.09523809523809523,0.5272045028142589
5,1156.0,1140.0,D-MFN,0.15873015873015872,0.4277673545966229
6,1156.0,2772.0,D-MFN,0.06349206349206349,0.450281425891182
7,1156.0,1168.0,D-MFN,0.06349206349206349,0.1294559099437148
8,1156.0,21.0,D-MFN,0.1111111111111111,0.2045028142589118
9,1156.0,1944.0,D-MFN,0.07936507936507936,0.18386491557223264
10,1156.0,68.0,D-MFN,0.06349206349206349,0.525328330206379
1,1160.0,1350.0,D-MFN,0.01809954751131222,0.13060179257362356
2,1160.0,1528.0,D-MFN,0.04072398190045249,0.17797695262483995
3,1160.0,75.0,D-MFN,0.013574660633484163,0.13060179257362356
4,1160.0,68.0,D-MFN,0.004524886877828055,0.1267605633802817
5,1160.0,115.0,D-MFN,0.03167420814479638,0.13444302176696543
6,1160.0,1180.0,D-MFN,0.08144796380090498,0.06914212548015365
7,1160.0,189.0,D-MFN,0.18099547511312217,0.16261203585147246
8,1160.0,101.0,D-MFN,0.05429864253393665,0.07042253521126761
9,1160.0,995.0,D-MFN,0.049773755656108594,0.019206145966709345
10,1160.0,50.0,D-MFN,0.07692307692307693,0.09475032010243278
1,1164.0,988.0,D-MFN,0.0243161094224924,0.05626326963906582
2,1164.0,974.0,D-MFN,0.060790273556231005,0.06263269639065817
3,1164.0,882.0,D-MFN,0.00911854103343465,0.04670912951167728
4,1164.0,1309.0,D-MFN,0.0243161094224924,0.05307855626326964
5,1164.0,1708.0,D-MFN,0.015197568389057751,0.045647558386411886
6,1164.0,1504.0,D-MFN,0.00911854103343465,0.04246284501061571
7,1164.0,958.0,D-MFN,0.015197568389057751,0.049893842887473464
8,1164.0,6662.0,D-MFN,0.00911854103343465,0.03927813163481953
9,1164.0,947.0,D-MFN,0.0060790273556231,0.03821656050955414
10,1164.0,86.0,D-MFN,0.00911854103343465,0.040339702760084924
1,1168.0,1072.0,D-MFN,0.025252525252525252,0.12040656763096169
2,1168.0,2306.0,D-MFN,0.017676767676767676,0.12978889757623144
3,1168.0,1156.0,D-MFN,0.010101010101010102,0.05394839718530102
4,1168.0,1253.0,D-MFN,0.012626262626262626,0.03205629397967162
5,1168.0,1140.0,D-MFN,0.03535353535353535,0.06802189210320563
6,1168.0,6662.0,D-MFN,0.015151515151515152,0.024237685691946835
7,1168.0,836.0,D-MFN,0.03282828282828283,0.07818608287724785
8,1168.0,29.0,D-MFN,0.020202020202020204,0.029710711493354185
9,1168.0,68.0,D-MFN,0.012626262626262626,0.05551211884284597
10,1168.0,2998.0,D-MFN,0.017676767676767676,0.01641907740422205
1,1499.0,1515.0,D-MFN,0.40522875816993464,0.493006993006993
2,1499.0,1523.0,D-MFN,0.1111111111111111,0.34265734265734266
3,1499.0,1548.0,D-MFN,0.042483660130718956,0.20745920745920746
4,1499.0,659.0,D-MFN,0.08823529411764706,0.2703962703962704
5,1499.0,678.0,D-MFN,0.10784313725490197,0.1456876456876457
6,1499.0,1562.0,D-MFN,0.042483660130718956,0.06177156177156177
7,1499.0,1143.0,D-MFN,0.06862745098039216,0.06993006993006994
8,1499.0,1582.0,D-MFN,0.0457516339869281,0.08624708624708624
9,1499.0,16091.0,D-MFN,0.0457516339869281,0.05710955710955711
10,1499.0,1497.0,D-MFN,0.0392156862745098,0.053613053613053616
1,1505.0,5627.0,D-MFN,0.03508771929824561,0.4858342077649528
2,1505.0,9751.0,D-MFN,0.017543859649122806,0.45750262329485836
3,1505.0,2426.0,D-MFN,0.03508771929824561,0.2738719832109129
4,1505.0,3108.0,D-MFN,0.10526315789473684,0.11857292759706191
5,1505.0,7440.0,D-MFN,0.017543859649122806,0.18363064008394545
6,1505.0,7646.0,D-MFN,0.05263157894736842,0.18677859391395593
7,1505.0,8040.0,D-MFN,0.017543859649122806,0.15424973767051417
8,1505.0,8987.0,D-MFN,0.10526315789473684,0.1311647429171039
9,1505.0,6186.0,D-MFN,0.03508771929824561,0.05771248688352571
10,1505.0,9730.0,D-MFN,0.05263157894736842,0.0472193074501574
1,1515.0,1499.0,D-MFN,0.4065573770491803,0.4017094017094017
2,1515.0,1523.0,D-MFN,0.12459016393442623,0.2905982905982906
3,1515.0,678.0,D-MFN,0.1180327868852459,0.12060778727445394
4,1515.0,1143.0,D-MFN,0.06885245901639345,0.0560303893637227
5,1515.0,1562.0,D-MFN,0.02622950819672131,0.04653371320037987
6,1515.0,1582.0,D-MFN,0.04262295081967213,0.05887939221272555
7,1515.0,16091.0,D-MFN,0.04262295081967213,0.04653371320037987
8,1515.0,6759.0,D-MFN,0.04262295081967213,0.03513770180436847
9,1515.0,9792.0,D-MFN,0.04918032786885246,0.02184235517568851
10,1515.0,11559.0,D-MFN,0.04262295081967213,0.027540360873694207
1,1523.0,1515.0,D-MFN,0.11242603550295859,0.2820276497695853
2,1523.0,1499.0,D-MFN,0.10059171597633136,0.2709677419354839
3,1523.0,659.0,D-MFN,0.15680473372781065,0.2728110599078341
4,1523.0,1548.0,D-MFN,0.029585798816568046,0.1631336405529954
5,1523.0,678.0,D-MFN,0.15384615384615385,0.1815668202764977
6,1523.0,1582.0,D-MFN,0.08875739644970414,0.08755760368663594
7,1523.0,9012.0,D-MFN,0.09171597633136094,0.05069124423963134
8,1523.0,1143.0,D-MFN,0.07692307692307693,0.04976958525345622
9,1523.0,9792.0,D-MFN,0.08284023668639054,0.03870967741935484
10,1523.0,1562.0,D-MFN,0.026627218934911243,0.04055299539170507
1,1861.0,24653.0,D-MFN,0.003134796238244514,0.0765625
2,1861.0,9792.0,D-MFN,0.10658307210031348,0.04140625
3,1861.0,1605.0,D-MFN,0.047021943573667714,0.0453125
4,1861.0,8572.0,D-MFN,0.07210031347962383,0.046875
5,1861.0,417.0,D-MFN,0.034482758620689655,0.1078125
6,1861.0,712.0,D-MFN,0.047021943573667714,0.0265625
7,1861.0,9101.0,D-MFN,0.07210031347962383,0.02265625
8,1861.0,444.0,D-MFN,0.05956112852664577,0.02578125
9,1861.0,1948.0,D-MFN,0.0438871473354232,0.02109375
10,1861.0,13654.0,D-MFN,0.012539184952978056,0.02109375
1,1895.0,16636.0,D-MFN,0.06666666666666667,0.46986089644513135
2,1895.0,18128.0,D-MFN,0.08333333333333333,0.42761463163317875
3,1895.0,27179.0,D-MFN,0.03333333333333333,0.22514167954662545
4,1895.0,12097.0,D-MFN,0.05,0.19783616692426584
5,1895.0,2968.0,D-MFN,0.008333333333333333,0.11695002575991757
6,1895.0,5430.0,D-MFN,0.05,0.0973724884080371
7,1895.0,3698.0,D-MFN,0.058333333333333334,0.16950025759917567
8,1895.0,53709.0,D-MFN,0.03333333333333333,0.15404430705821742
9,1895.0,7482.0,D-MFN,0.05,0.14683153013910355
10,1895.0,13044.0,D-MFN,0.05,0.15146831530139104
1,1898.0,1895.0,D-MFN,0.12121212121212122,0.5882867132867133
2,1898.0,16636.0,D-MFN,0.10606060606060606,0.5909090909090909
3,1898.0,13044.0,D-MFN,0.09090909090909091,0.256993006993007
4,1898.0,5014.0,D-MFN,0.5,0.20804195804195805
5,1898.0,18128.0,D-MFN,0.13636363636363635,0.5856643356643356
6,1898.0,7482.0,D-MFN,0.09090909090909091,0.24737762237762237
7,1898.0,2061.0,D-MFN,0.045454545454545456,0.19230769230769232
8,1898.0,354.0,D-MFN,0.045454545454545456,0.19230769230769232
9,1898.0,362.0,D-MFN,0.09090909090909091,0.19842657342657344
10,1898.0,3545.0,D-MFN,0.06060606060606061,0.08216783216783216
1,2030.0,1986.0,D-MFN,0.35802469135802467,0.2385377942998761
2,2030.0,2039.0,D-MFN,0.07818930041152264,0.12825278810408922
3,2030.0,22767.0,D-MFN,0.16049382716049382,0.11895910780669144
4,2030.0,35355.0,D-MFN,0.024691358024691357,0.06505576208178439
5,2030.0,21701.0,D-MFN,0.13168724279835392,0.045229244114002476
6,2030.0,21700.0,D-MFN,0.04938271604938271,0.09665427509293681
7,2030.0,3380.0,D-MFN,0.13168724279835392,0.05452292441140025
8,2030.0,3407.0,D-MFN,0.053497942386831275,0.02973977695167286
9,2030.0,21699.0,D-MFN,0.09465020576131687,0.04584882280049566
10,2030.0,1959.0,D-MFN,0.037037037037037035,0.011152416356877323
1,2880.0,6604.0,D-MFN,0.1014799154334038,0.07108317214700194
2,2880.0,10966.0,D-MFN,0.09090909090909091,0.061895551257253385
3,2880.0,2902.0,D-MFN,0.10993657505285412,0.07108317214700194
4,2880.0,10972.0,D-MFN,0.09090909090909091,0.044003868471953575
5,2880.0,1876.0,D-MFN,0.09090909090909091,0.05851063829787234
6,2880.0,10752.0,D-MFN,0.048625792811839326,0.031914893617021274
7,2880.0,10781.0,D-MFN,0.040169133192389,0.030947775628626693
8,2880.0,6636.0,D-MFN,0.042283298097251586,0.013539651837524178
9,2880.0,10423.0,D-MFN,0.02536997885835095,0.010154738878143133
10,2880.0,11014.0,D-MFN,0.03805496828752643,0.013539651837524178
1,4612.0,6589.0,D-MFN,0.04477611940298507,0.19002123142250532
2,4612.0,1776.0,D-MFN,0.1044776119402985,0.18365180467091294
3,4612.0,1995.0,D-MFN,0.07462686567164178,0.1464968152866242
4,4612.0,195.0,D-MFN,0.05970149253731343,0.18099787685774946
5,4612.0,27399.0,D-MFN,0.07462686567164178,0.06422505307855626
6,4612.0,7566.0,D-MFN,0.014925373134328358,0.173036093418259
7,4612.0,17581.0,D-MFN,0.05970149253731343,0.1756900212314225
8,4612.0,928.0,D-MFN,0.13432835820895522,0.14437367303609341
9,4612.0,27446.0,D-MFN,0.029850746268656716,0.054140127388535034
10,4612.0,219.0,D-MFN,0.029850746268656716,0.0870488322717622
1,6910.0,7170.0,D-MFN,0.035046728971962614,0.20526960784313725
2,6910.0,3352.0,D-MFN,0.002336448598130841,0.1409313725490196
3,6910.0,663.0,D-MFN,0.004672897196261682,0.05821078431372549
4,6910.0,1900.0,D-MFN,0.009345794392523364,0.06862745098039216
5,6910.0,8467.0,D-MFN,0.04205607476635514,0.061274509803921566
6,6910.0,1860.0,D-MFN,0.014018691588785047,0.05698529411764706
7,6910.0,28060.0,D-MFN,0.009345794392523364,0.015931372549019607
8,6910.0,10470.0,D-MFN,0.004672897196261682,0.1017156862745098
9,6910.0,1880.0,D-MFN,0.011682242990654205,0.05392156862745098
10,6910.0,2929.0,D-MFN,0.037383177570093455,0.03676470588235294
1,7170.0,6910.0,D-MFN,0.03164556962025317,0.1853901494189264
2,7170.0,8467.0,D-MFN,0.03375527426160337,0.0570005534034311
3,7170.0,3352.0,D-MFN,0.002109704641350211,0.12728278915329275
4,7170.0,1860.0,D-MFN,0.023206751054852322,0.059767570558937465
5,7170.0,1880.0,D-MFN,0.012658227848101266,0.05257332595462092
6,7170.0,663.0,D-MFN,0.004219409282700422,0.053126729385722195
7,7170.0,1900.0,D-MFN,0.006329113924050633,0.06087437742114001
8,7170.0,28060.0,D-MFN,0.006329113924050633,0.01383508577753182
9,7170.0,2902.0,D-MFN,0.046413502109704644,0.028223574986164915
10,7170.0,2842.0,D-MFN,0.010548523206751054,0.013281682346430549
1,10348.0,10430.0,D-MFN,0.0014749262536873156,0.09480705097665555
2,10348.0,10961.0,D-MFN,0.011799410029498525,0.03430204859456884
3,10348.0,2842.0,D-MFN,0.007374631268436578,0.026202953787517864
4,10348.0,15542.0,D-MFN,0.0029498525073746312,0.016198189614101955
5,10348.0,6902.0,D-MFN,0.0058997050147492625,0.010481181515007145
6,10348.0,10332.0,D-MFN,0.007374631268436578,0.010004764173415913
7,10348.0,10371.0,D-MFN,0.0058997050147492625,0.011910433539780848
8,10348.0,10743.0,D-MFN,0.01032448377581121,0.01810385898046689
9,10348.0,3016.0,D-MFN,0.004424778761061947,0.010481181515007145
10,10348.0,2819.0,D-MFN,0.004424778761061947,0.007622677465459742
1,0.0,54.0,TFN,0.01607717041800643,0.027338129496402876
2,0.0,2.0,TFN,0.2090032154340836,0.22589928057553957
3,0.0,83.0,TFN,0.003215434083601286,0.0009592326139088729
4,0.0,55.0,TFN,0.02090032154340836,0.027817745803357313
5,0.0,41.0,TFN,0.02572347266881029,0.08345323741007195
6,0.0,58.0,TFN,0.003215434083601286,0.0019184652278177458
7,0.0,116.0,TFN,0.001607717041800643,0.00047961630695443646
8,0.0,30.0,TFN,0.15594855305466238,0.26666666666666666
9,0.0,20.0,TFN,0.01607717041800643,0.008633093525179856
10,0.0,105.0,TFN,0.014469453376205787,0.00815347721822542
1,2.0,184.0,TFN,0.006072874493927126,0.003811338732729871
2,2.0,20.0,TFN,0.024291497975708502,0.008099094807050978
3,2.0,50.0,TFN,0.012145748987854251,0.007622677465459742
4,2.0,55.0,TFN,0.024291497975708502,0.020009528346831826
5,2.0,34.0,TFN,0.02834008097165992,0.021438780371605525
6,2.0,169.0,TFN,0.022267206477732792,0.009051929490233444
7,2.0,183.0,TFN,0.008097165991902834,0.02191519771319676
8,2.0,10.0,TFN,0.010121457489878543,0.006669842782277275
9,2.0,193.0,TFN,0.01417004048582996,0.004287756074321105
10,2.0,13.0,TFN,0.04048582995951417,0.06669842782277274
1,3.0,46.0,TFN,0.016908212560386472,0.044134078212290505
2,3.0,116.0,TFN,0.0012077294685990338,0.007262569832402235
3,3.0,291.0,TFN,0.0036231884057971015,0.009497206703910615
4,3.0,54.0,TFN,0.0036231884057971015,0.003910614525139665
5,3.0,257.0,TFN,0.0024154589371980675,0.0033519553072625698
6,3.0,296.0,TFN,0.006038647342995169,0.0033519553072625698
7,3.0,374.0,TFN,0.0036231884057971015,0.0022346368715083797
8,3.0,275.0,TFN,0.0024154589371980675,0.0011173184357541898
9,3.0,473.0,TFN,0.0012077294685990338,0.003910614525139665
10,3.0,387.0,TFN,0.0012077294685990338,0.0016759776536312849
1,7.0,5.0,TFN,0.023297491039426525,0.09541511771995044
2,7.0,56.0,TFN,0.03046594982078853,0.03903345724907063
3,7.0,1.0,TFN,0.03763440860215054,0.3228004956629492
4,7.0,74.0,TFN,0.034050179211469536,0.03593556381660471
5,7.0,727.0,TFN,0.008960573476702509,0.008674101610904586
6,7.0,124.0,TFN,0.06989247311827956,0.1970260223048327
7,7.0,42.0,TFN,0.08422939068100359,0.1536555142503098
8,7.0,54.0,TFN,0.008960573476702509,0.006195786864931847
9,7.0,23.0,TFN,0.09498207885304659,0.18587360594795538
10,7.0,26.0,TFN,0.025089605734767026,0.03469640644361834
1,11.0,56.0,TFN,0.031746031746031744,0.01764425369575584
2,11.0,54.0,TFN,0.018140589569160998,0.008106819265617548
3,11.0,46.0,TFN,0.027210884353741496,0.023843586075345733
4,11.0,5.0,TFN,0.02947845804988662,0.01430615164520744
5,11.0,42.0,TFN,0.06802721088435375,0.08631378159275155
6,11.0,531.0,TFN,0.0022675736961451248,0.001430615164520744
7,11.0,766.0,TFN,0.0022675736961451248,0.0004768717215069146
8,11.0,124.0,TFN,0.08843537414965986,0.09251311397234144
9,11.0,74.0,TFN,0.04308390022675737,0.018121125417262757
10,11.0,132.0,TFN,0.0045351473922902496,0.002384358607534573
1,12.0,51.0,TFN,0.03529411764705882,0.046723646723646726
2,12.0,61.0,TFN,0.06352941176470588,0.06153846153846154
3,12.0,906.0,TFN,0.023529411764705882,0.03418803418803419
4,12.0,914.0,TFN,0.004705882352941176,0.02735042735042735
5,12.0,909.0,TFN,0.011764705882352941,0.03076923076923077
6,12.0,916.0,TFN,0.03294117647058824,0.013675213675213675
7,12.0,912.0,TFN,0.02588235294117647,0.013105413105413105
8,12.0,41.0,TFN,0.02588235294117647,0.11737891737891738
9,12.0,900.0,TFN,0.05647058823529412,0.1623931623931624
10,12.0,903.0,TFN,0.007058823529411765,0.036467236467236465
1,13.0,987.0,TFN,0.018072289156626505,0.11296660117878192
2,13.0,1013.0,TFN,0.0030120481927710845,0.003929273084479371
3,13.0,985.0,TFN,0.030120481927710843,0.01768172888015717
4,13.0,967.0,TFN,0.012048192771084338,0.0206286836935167
5,13.0,1014.0,TFN,0.015060240963855422,0.11100196463654224
6,13.0,958.0,TFN,0.03614457831325301,0.12573673870333987
7,13.0,86.0,TFN,0.04216867469879518,0.11984282907662082
8,13.0,914.0,TFN,0.009036144578313253,0.04911591355599214
9,13.0,115.0,TFN,0.04819277108433735,0.05697445972495088
10,13.0,995.0,TFN,0.04819277108433735,0.0206286836935167
1,17.0,1213.0,TFN,0.03143712574850299,0.017121116043119847
2,17.0,1208.0,TFN,0.040419161676646706,0.024096385542168676
3,17.0,1180.0,TFN,0.12425149700598802,0.09384908053265695
4,17.0,995.0,TFN,0.023952095808383235,0.012048192771084338
5,17.0,1144.0,TFN,0.01347305389221557,0.031071655041217502
6,17.0,1171.0,TFN,0.03143712574850299,0.02219403931515536
7,17.0,1165.0,TFN,0.0029940119760479044,0.0025364616360177552
8,17.0,1102.0,TFN,0.016467065868263474,0.013950538998097653
9,17.0,1202.0,TFN,0.0014970059880239522,0.0006341154090044388
10,17.0,1153.0,TFN,0.011976047904191617,0.0057070386810399495
1,21.0,183.0,TFN,0.022448979591836733,0.04103053435114504
2,21.0,1387.0,TFN,0.018367346938775512,0.015744274809160304
3,21.0,75.0,TFN,0.018367346938775512,0.02767175572519084
4,21.0,25.0,TFN,0.04897959183673469,0.17795801526717558
5,21.0,34.0,TFN,0.03469387755102041,0.020038167938931296
6,21.0,1391.0,TFN,0.02857142857142857,0.03387404580152672
7,21.0,101.0,TFN,0.004081632653061225,0.007633587786259542
8,21.0,30.0,TFN,0.036734693877551024,0.08158396946564886
9,21.0,49.0,TFN,0.02040816326530612,0.03244274809160305
10,21.0,962.0,TFN,0.02040816326530612,0.01717557251908397
1,23.0,42.0,TFN,0.060784313725490195,0.1275626423690205
2,23.0,5.0,TFN,0.023529411764705882,0.10098709187547457
3,23.0,46.0,TFN,0.03529411764705882,0.0554290053151101
4,23.0,825.0,TFN,0.00392156862745098,0.0015186028853454822
5,23.0,7.0,TFN,0.10392156862745099,0.22779043280182232
6,23.0,1.0,TFN,0.054901960784313725,0.17843583902809415
7,23.0,38.0,TFN,0.00196078431372549,0.006074411541381929
8,23.0,123.0,TFN,0.08627450980392157,0.10250569476082004
9,23.0,26.0,TFN,0.03137254901960784,0.04176157934700076
10,23.0,40.0,TFN,0.00392156862745098,0.05315110098709187
1,29.0,76.0,TFN,0.025089605734767026,0.020190689848569827
2,29.0,1696.0,TFN,0.017921146953405017,0.021873247335950644
3,29.0,969.0,TFN,0.053763440860215055,0.16264722378014582
4,29.0,1717.0,TFN,0.025089605734767026,0.0179472798653954
5,29.0,2.0,TFN,0.043010752688172046,0.16825574873808188
6,29.0,41.0,TFN,0.05017921146953405,0.12226584408300617
7,29.0,1720.0,TFN,0.021505376344086023,0.11946158160403814
8,29.0,703.0,TFN,0.035842293906810034,0.025238362310712283
9,29.0,985.0,TFN,0.043010752688172046,0.011217049915872126
10,29.0,1714.0,TFN,0.07168458781362007,0.12282669657879977
