,userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
6662,johann-schwella,6.9886846867721655,4.388611111485631,0.5956950103211107,,4.388611111485631,,0.5956950103211107
6663,johanna-gates,6.087462841250339,4.611338729882206,0.479650506651846,,4.611338729882206,,0.479650506651846
6664,johanna-zamora,7.22881869049588,3.9424364876937816,0.6651862215972544,,3.9424364876937816,,0.6651862215972544
6665,johanneke-behrend,7.321928094887363,4.373120993156522,0.6168281692641949,,4.373120993156522,,0.6168281692641949
6666,johannes-bjorklund,3.321928094887362,3.3091961545118367,0.29717006244528443,,3.3091961545118367,,0.2971700624452846
6667,johannes-heichele,6.554588851677638,3.528479773196047,0.7007344000971049,,3.528479773196047,,0.7007344000971049
6668,johannes-hillebrand,4.584962500721156,2.030107080143151,0.7976768115585953,,2.0301070801431504,,0.7976768115585954
6669,johannes-kleske,8.139551352398794,4.889320622227995,0.5950369881836176,8.534010118954821,4.857083831754322,0.1899020891610734,0.5981871081215036
6670,johannes-streng,7.257387842692652,2.6276426923625364,0.8107673823401383,,2.6276426923625364,,0.8107673823401383
6671,johannes-van-den-akker,5.930737337562887,3.0676539686584783,0.7265771374205648,,3.0676539686584783,,0.7265771374205648
6672,john-a,8.562242424221072,5.688694174112728,0.5378145464578755,8.506274562595317,5.594845212336131,0.24064349193785764,0.5468398685853797
6673,john-auger,4.459431618637297,3.187342638100396,0.608368841329447,,3.1873426381003953,,0.6083688413294472
6674,john-b,7.434628227636725,4.6311879071330395,0.5658259058213037,8.724075413894802,4.6133571199482315,-0.04893639954672655,0.5678566622874268
6675,john-baker,7.330916878114617,5.6783958489589095,0.41545371120736696,9.002044646785805,5.773513485122188,-0.13412329213767646,0.4027857950750531
6676,john-beauregard,10.121533517340032,5.4519579957241255,0.6349428342934558,9.078365898278276,5.426604715945729,0.3392521482924184,0.6368715042130358
6677,john-bergquist,5.392317422778761,4.413793103448277,0.4262355868019187,,4.413793103448277,,0.4262355868019187
6678,john-bobby,8.50382573799575,5.285856339640299,0.5718775593641545,9.633349905894537,5.276982428634345,0.08167136402447737,0.5727254440399835
6679,john-bonebrake,8.96289600533726,5.452610855841439,0.5828001656410684,8.636242300085078,5.423676962117062,0.2733343066101514,0.5853812056132222
6680,john-bredehoft,6.700439718141092,4.243617090890049,0.6036319143828734,9.03263968114568,4.26192240799806,-0.10806139009782327,0.6015664808618377
6681,john-breen,4.392317422778761,3.913373579408322,0.3861237226597872,7.991226989338405,4.831061248533084,-0.4340875249105072,0.07504529444303157
6682,john-britton,8.479780264029099,6.668262816785066,0.3669970678371749,6.3134444874545625,5.765006687491058,0.4093416959884911,0.4724314772491037
6683,john-brunner,8.370687406807217,5.641636968579639,0.5053425403865179,8.174141440411018,5.43888801695102,0.20738201670286846,0.5267378778255033
6684,john-bunka,6.507794640198696,4.102289577854822,0.5876476724380273,8.273566575164367,4.090048921932448,-0.10112538701009643,0.5891601703419709
6685,john-burke,8.29920801838728,3.94939436369366,0.7132312077425129,8.982037551264002,3.8588084994897716,0.23874790630653314,0.7207186215848473
6686,john-butler,4.321928094887363,2.9762723930573487,0.6428395650051222,,2.9762723930573487,,0.6428395650051223
6687,john-buzz-busbee,7.05528243550119,3.7132783707705372,0.6729639000775424,6.968439645678124,3.6298330234183966,0.2875473693022115,0.6816239652645479
6688,john-cafaro,8.204571144249204,6.110592872568593,0.4380240097308238,5.97623292110227,5.265314988945348,0.4532941223648122,0.5316730039761501
6689,john-calistro,8.854868383260236,5.700063358033643,0.5323403874710899,10.627579764992245,5.6662899636074675,-0.07376105257978971,0.5356343645783044
6690,john-camalick,7.507794640198696,6.1282194034315225,0.3538550778224749,8.487842562145003,6.1264945965989135,-0.06666227811112703,0.3540957882933363
6691,john-carew,8.912889336229961,3.431388958244865,0.7751517230069018,6.2970880233674205,3.003904308274516,0.5519950955736742,0.8062192902978841
6692,john-chavez,8.071462362556623,5.368543726623712,0.518463798266325,9.272306961283704,5.601374322109406,-0.029378377365142712,0.4928974932633906
6693,john-chinello,7.383704292474052,5.1413795403579385,0.4895456581839436,9.247610700572713,5.261691480056366,-0.1550837015902939,0.4745254802315893
6694,john-chisham,7.339850002884624,5.074723703422027,0.5059575742557996,,5.074723703422027,,0.5059575742557996
6695,john-claus,6.599912842187128,3.334177893837888,0.71404318458995,,3.334177893837888,,0.71404318458995
6696,john-dagostino,4.906890595608519,2.242840521622248,0.7518685141044479,,2.242840521622247,,0.7518685141044479
6697,john-daniels,6.0,2.4790808784133573,0.814252541831878,,2.4790808784133573,,0.814252541831878
6698,john-decicco,8.994353436858859,6.775383650357303,0.4079254924980023,6.220672848185946,5.622280431544172,0.4667367697529004,0.527918346834283
6699,john-degeorge,6.247927513443585,4.683186792165992,0.4785640348167348,,4.683186792165991,,0.47856403481673504
6700,john-dewar,7.643856189774724,5.723417823304074,0.4404254294515846,9.093754863528561,5.740413365887365,-0.08947055278142804,0.4383292487763261
6701,john-duffield,7.800899899920305,6.155097258171213,0.386471608531252,8.526660174720192,6.142954575484184,-0.008298425692955969,0.38802806550664903
6702,john-dunne,6.066089190457772,3.934826024353248,0.6092647757721956,8.922353674396444,4.0589139988342025,-0.18334655346411927,0.5941230736420323
6703,john-eckman,8.326429487122303,3.7779660568758033,0.7176336778678374,7.016044475197858,3.438571999038867,0.4161341548540221,0.7464223462426254
6704,john-evans4,5.700439718141092,3.275421762016741,0.6443715958572646,7.626623819681902,3.4106191170889284,-0.15333314957750382,0.6260274630297716
6705,john-fayard,8.569855608330949,4.655548664651266,0.6386738135808854,6.6935909368618445,4.2942753300807786,0.4448967816373205,0.6709399400205479
6706,john-fewell,6.0,3.758949049550431,0.6163764911699547,6.911584302765667,4.450540605999867,0.12827660822581338,0.5266926766990571
6707,john-finley,8.31741261376487,5.615698182890932,0.4959516654022746,8.902130698152385,5.501820396874895,0.06630858904848154,0.5083704264804084
6708,john-gamboa,6.554588851677638,4.962981424203104,0.4545231984475403,8.426875367034466,5.013421816688592,-0.16352452593318026,0.4473091341799847
6709,john-gauthier,7.108524456778169,4.850123206134106,0.5309544664131453,8.243879964931363,4.8315875746973855,-0.0017009736955591846,0.5331612015728384
6710,john-gilbert,4.584962500721156,3.9027153389798666,0.4263498579504549,,3.9027153389798666,,0.4263498579504549
6711,john-gill,7.108524456778169,4.061269454836858,0.6356959718894589,9.925031386109874,4.070794581780266,-0.17989291032643304,0.6346773255318676
6712,john-glynn,7.888743248898259,5.5158045472024595,0.5017525586070279,9.040922778130552,5.489573954967113,0.01462835486345498,0.5046408041995148
6713,john-hamilton,7.7615512324444795,5.452491823528487,0.5001070453490698,6.997521780759032,5.1748277892518875,0.3153286549897442,0.5309702023844531
6714,john-head,8.60733031374961,5.848888242408054,0.4953835423470245,7.982926361979509,5.615841979845341,0.2543820138969173,0.5195278708318152
6715,john-hering,7.189824558880018,4.86825051357913,0.5332584114763119,5.8682965434291825,4.932755296545328,0.4102612723940371,0.5256380203662581
6716,john-hilmes,5.584962500721156,5.2341342084801665,0.21281384542664933,8.418309668845017,7.108292789034056,-0.3793381512358188,-0.2009419206006341
6717,john-hyland,9.729620743553038,5.614224599631593,0.6027488700725037,8.36708441043827,5.263613867940632,0.36541136927327,0.631069177269711
6718,john-jonas-liu,8.055282435501189,4.735160996677043,0.6059700442392444,,4.735160996677044,,0.6059700442392443
6719,john-jordan,8.459431618637296,4.500020637623262,0.6523095713374817,9.32926226941953,4.438411934731668,0.15043270243200038,0.6578165402553905
6720,john-k,5.672425341971495,4.245825053002993,0.5047910161511059,,4.245825053002993,,0.5047910161511059
6721,john-klausener,6.918863237274595,3.5968223288437047,0.6887877289049272,,3.5968223288437047,,0.6887877289049272
6722,john-knight,9.016808287686555,4.452824050020203,0.6793108317576325,8.666314744659593,4.389368975246943,0.29581521844007125,0.6845279144601516
6723,john-lacy,8.491853096329674,6.619202622985103,0.37795940468832595,7.282014629064665,6.0349981282153085,0.2963878233030701,0.4459764614131061
6724,john-lagerling,5.169925001442312,4.619519061923867,0.3141478141551133,7.81115836039945,5.138902984795156,-0.33434237961336555,0.17711929293921794
6725,john-lambert-pearson,8.257387842692651,5.195855221251473,0.5612015967408002,7.656833412837372,5.120418947515304,0.2922334501377649,0.5687724743015209
6726,john-leone,8.693486957499326,5.415355299935273,0.5644453656506329,7.507881177552581,4.88870955805358,0.353595351265356,0.6137336235944223
6727,john-leschinski,9.06339508128851,5.4221382682409685,0.5720097586336506,8.135825242090437,5.339317037563879,0.3002903976934373,0.5796723678403309
6728,john-lewis,4.523561956057013,4.299866842384004,0.2330013349116813,,4.299866842384004,,0.2330013349116813
6729,john-lyons,10.020979938904212,3.691845291877068,0.768687123275518,8.51594721462136,3.654064101801352,0.4006037979573482,0.7713235690783337
6730,john-mackenzie,7.78135971352466,3.4009606894671065,0.7462222685112679,7.912180784395285,3.313117725842833,0.31066316221722257,0.7536882146457504
6731,john-malone,4.857980995127572,4.4313642869505525,0.3102551560028982,,4.4313642869505525,,0.3102551560028982
6732,john-mangino,5.672425341971495,3.989047867292288,0.5836999638866256,,3.989047867292288,,0.5836999638866257
6733,john-marquez,5.754887502163468,4.730809447387328,0.3980374366114369,,4.730809447387327,,0.3980374366114372
6734,john-marsland,7.918863237274595,5.705810849782284,0.4724822685902642,8.43821660836686,5.642736002259944,0.11080860827387487,0.4796607806546182
6735,john-mccarthy1,7.727920454563199,4.776249107749995,0.5976909391232174,8.200198898909196,4.800803822037656,0.21145590434028005,0.5952401426720835
6736,john-mccartney,9.169925001442312,6.745570022609625,0.42142365204451815,7.059553510885628,5.7941994086611,0.3880376656164146,0.5186242344417152
6737,john-moccia,7.434628227636725,4.405285817370575,0.6094055744527223,8.215274691254432,4.3678670855591255,0.1307516554464751,0.6133605886684331
6738,john-moorhead3,5.584962500721156,4.823666367884481,0.3399394173589726,,4.823666367884481,,0.3399394173589726
6739,john-muske,7.366322214245816,5.3478432731391345,0.4703913705754696,9.852433085793914,5.552053378551307,-0.2153246937381296,0.44476538686078587
6740,john-myles-white,7.312882955284356,4.9633210415095705,0.5293515700603459,9.829564993203688,4.987059171899462,-0.18476092846176925,0.5265874138332812
6741,john-ngo,7.7481928495894605,5.146575504232877,0.5366302078982325,9.805269444455321,5.143036460633772,-0.11333159035749199,0.5370161456324248
6742,john-niedermeyer,9.066089190457772,5.933304854340762,0.5273870694462044,7.402937116759047,5.3594805274508985,0.3830504676859609,0.5807341028714581
6743,john-nykolaiszyn,7.554588851677638,5.4718390178841165,0.4710931401353365,8.685987229455485,5.429733268040288,-0.03379358425763426,0.4761617869292362
6744,john-o,7.392317422778761,5.2583448049771295,0.4948763989345782,9.221610954256368,5.236358672655476,-0.1097318752104208,0.4974911716722154
6745,john-oday,6.3750394313469245,5.160272414048083,0.3904711522356823,8.901251822671009,5.960680358769013,-0.2792731474904476,0.2523705616815148
6746,john-olore,8.271463027904375,4.937967962218528,0.5955648649568084,10.166370040163354,4.931226340630453,-0.04991517607640494,0.5962154238439169
6747,john-palmer2,5.584962500721156,3.932627834841704,0.5571728257215643,,3.932627834841704,,0.5571728257215645
6748,john-paul-herrmann,7.539158811108031,4.3014926341139805,0.6289282194041388,,4.3014926341139805,,0.6289282194041388
6749,john-payne,8.50382573799575,6.2405610067243815,0.4327808063192504,9.097192987475745,6.362428175424376,0.0476281867275879,0.4189811385502752
6750,john-peavoy,7.94251450533924,4.848836196715498,0.5774512021727031,9.680923107079787,4.9328561013074435,-0.07323986672046078,0.5686757566595037
6751,john-pham,8.700439718141093,6.164513441251142,0.4688154303912489,7.559301032081707,5.899606772531148,0.3153700472147157,0.4963316544616616
6752,john-pollard,6.357552004618084,3.8624114337717046,0.626463885394978,,3.8624114337717046,,0.626463885394978
6753,john-preston-jr,8.721099188707186,5.2298939012568315,0.5900750338569943,6.57040543925784,4.7229747751820765,0.46276580142202506,0.6359900138097421
6754,john-rahn,9.084808387804362,4.98698251103604,0.61526672407187,9.110870217502264,4.930764986417173,0.19785628331774333,0.6203058258292621
6755,john-raser,8.262094845370179,5.516293608803741,0.5336683404147821,9.51436969558642,5.5078981102102205,0.046133371803564666,0.5345173317723553
6756,john-reese,5.247927513443585,4.077644873404683,0.4869776267413636,,4.077644873404683,,0.4869776267413636
6757,john-reiser,7.774787059601174,4.767941618237303,0.5857465088690136,,4.767941618237302,,0.5857465088690137
6758,john-reusing,8.011227255423254,4.770206181619475,0.6140129557503692,9.664453420631997,4.759732757201563,0.048998687409923934,0.6150067830026741
6759,john-robinson7,5.954196310386875,4.978907827967392,0.3717143233548817,,4.978907827967392,,0.3717143233548817
6760,john-rojas,8.550746785383243,4.4939800637885865,0.6494414783181715,7.552743605208086,4.118963128743073,0.3479612345607852,0.6830712224486662
6761,john-sampogna,8.991521846075695,5.332911915453924,0.5828097781865059,5.906434173808508,4.529395107904484,0.5295052156268178,0.6549749133301925
6762,john-sanchez2,9.041659151637214,6.506036856169269,0.44919153214918345,8.857882649351916,6.170898867432911,0.1838584412802721,0.4833377991534094
6763,john-sanchez3,3.807354922057604,3.180643650977723,0.4954326413158161,,3.180643650977723,,0.4954326413158161
6764,john-sanders,6.339850002884624,5.160272414048083,0.3904711522356823,8.475989978564629,6.0336959520569815,-0.22439777592049764,0.2384949404366109
6765,john-schneider,8.707359132080883,5.769827849949873,0.5066694651180979,6.574873314863366,5.1549768952474855,0.4215784142779369,0.5688541346300119
6766,john-shankman,6.727920454563199,5.437806545463118,0.3803223810831273,7.3296985085033945,5.6547348767082575,-0.01105415886835228,0.3465319143520197
6767,john-sheehan,8.76487159073609,6.351095053834442,0.4409973643883368,7.85693692499589,6.004507421947238,0.2682398587015363,0.4780403689652677
6768,john-sheldon,7.845490050944375,5.042703373834492,0.5520153812996504,8.690520918002392,5.013394990518341,0.08538342747628495,0.5551492759673982
6769,john-shihadeh,5.977279923499917,4.285114552073079,0.515465200679225,,4.285114552073079,,0.515465200679225
6770,john-shimek,6.794415866350106,5.030197298700629,0.4796997475639439,,5.030197298700628,,0.47969974756394396
6771,john-simande,5.285402218862249,3.6288212121488463,0.5631710359527403,5.997941328879012,3.597147885557876,0.0652491991478077,0.5681004563903049
6772,john-simon,4.0,2.6609640474436813,0.6697058512659844,,2.6609640474436813,,0.6697058512659844
6773,john-stark,6.918863237274595,4.990959583018733,0.4866127224416254,9.779296647962962,5.110554841793548,-0.2654094659916584,0.4709841646506408
6774,john-straw,4.0,2.4272884293424144,0.7255385889568229,,2.4272884293424144,,0.7255385889568229
6775,john-strk-hansen,6.643856189774724,3.772906939798832,0.6484567425665387,6.623363390927588,3.7614768164624985,0.28646773490344096,0.649732595428541
6776,john-stromquist,6.754887502163468,4.145207106218717,0.6427758284122158,,4.145207106218715,,0.6427758284122159
6777,john-studdard,8.060695931687555,5.833318645404217,0.4614705818960768,9.740440346331699,5.873217366015604,-0.1021289751130714,0.4569091436077847
6778,john-suder,6.539158811108031,4.796563586213626,0.4892960227253552,,4.796563586213625,,0.4892960227253553
6779,john-sutherland,7.285402218862249,4.662036683521395,0.5674137926618499,10.102392752641302,4.6735401651891815,-0.2078677012986548,0.5661188606647511
6780,john-swartz,7.3750394313469245,3.4533651162674515,0.7287830623567231,7.433597397467367,3.2667229705405743,0.3217587269610062,0.7455794406245355
6781,john-thai,7.643856189774724,4.4792469724323825,0.6268267510906572,9.203597861250662,4.479042228689114,0.06110071213714058,0.6268468290620932
6782,john-thomas6,8.233619676759702,4.976959592723031,0.5910251179380124,8.791754234947156,4.961374119441131,0.1681082729046956,0.5925355263396157
6783,john-trupiano,8.43879185257826,5.4986509760429465,0.5445633667453613,8.819571858492447,5.630015081292961,0.17616359468969686,0.5315703706196189
6784,john-v-willshire,7.807354922057604,4.768462261256944,0.5978042750343482,8.22425198581829,4.6651763503212695,0.20652247413951175,0.6080901636239834
6785,john-wallace6,8.839203788096944,5.408568744869727,0.5743338160105971,8.70646163217864,5.403234920963677,0.23866726894214035,0.5748264077051968
6786,john-wilson8,6.599912842187128,4.1594209877148645,0.5986549331220243,,4.1594209877148645,,0.5986549331220243
6787,john-wiseman,9.189824558880018,6.251314929396418,0.4881234526214989,5.7075337878337935,4.905815047426722,0.5406982259449243,0.6155196152128618
6788,john-wiseman6,8.614709844115207,4.5276755069266015,0.6611458240268979,9.8376172922942,4.499567824314836,0.12655646652701558,0.6635672660910976
6789,john-young6,6.754887502163468,3.791860650056912,0.6639514455351584,10.859739002070773,3.8430340239041096,-0.28831370516521754,0.6585693549720765
6790,john-zanussi,8.087462841250339,3.3544709289726407,0.7606847205809317,6.009266612184867,3.087148110191155,0.5315568067204282,0.7821480817288731
6791,john1,8.682994583681683,4.2248840739891,0.6882879747144101,8.292618720197758,3.9790170748656815,0.3069756260144433,0.7089572494197806
6792,john6,8.330916878114618,4.3302876950558575,0.6649568865739476,9.449096412213557,4.317276453295407,0.1251084879106803,0.6661215837031417
6793,johnathan-crowe,6.614709844115208,3.3893839918132684,0.7058337043329941,,3.3893839918132684,,0.7058337043329941
6794,johnathan-wright,6.584962500721156,4.5226673092368515,0.5351030820303555,9.881006488037801,4.635520882058074,-0.30350743680240416,0.5205331945693055
6795,johnie-hjelm,5.491853096329675,3.9287367558987305,0.5549246161205125,,3.92873675589873,,0.5549246161205126
6796,johnny-blaze,8.113742166049189,5.009960364033944,0.586828030712764,8.713294362140168,4.930606832409318,0.17583127560458658,0.5945416850395501
6797,johnny-d,9.159871336778389,4.9881974303637815,0.636502527796236,9.9275350146965,4.9818319495478525,0.16557864580725834,0.6370360336000029
6798,johnny-diggz,6.820178962415188,4.744865221382048,0.5250602119236337,8.373346794000657,5.059499289404673,-0.07113535797051175,0.4853273280244139
6799,johnny-gedye,4.807354922057604,3.4037723499406125,0.6203619698780936,,3.4037723499406116,,0.6203619698780936
6800,johnny-hugel,8.228818690495881,5.553892761849145,0.5372052987308092,6.228862107263451,5.205773155577337,0.4687912931010903,0.5714571558788349
6801,johnny-mason,5.523561956057013,4.888393519892236,0.3198773644032692,,4.888393519892236,,0.3198773644032692
6802,johnny-negretti,8.434628227636725,5.724720164633761,0.492152924460415,8.187562960064136,5.681297862843129,0.19689834495190092,0.496836084863279
6803,johnny-randolph,8.717676423066395,4.703873601937943,0.6429224552491617,7.444859404410794,4.394940787875603,0.3848799973922037,0.6698467163009475
6804,joice-gulman,5.554588851677638,3.0508463086464723,0.7160932100426054,,3.0508463086464714,,0.7160932100426054
6805,jol,5.392317422778761,3.677771667900108,0.5772482915580421,,3.677771667900109,,0.577248291558042
6806,jolene-horne,8.507794640198696,4.380097364038404,0.6656542574968286,10.022253767520377,4.365792211235736,0.06543867827416945,0.6669147944570338
6807,jolly-roger,7.483815777264256,3.9565493910133256,0.6925762275553224,,3.9565493910133247,,0.6925762275553226
6808,jomm-chumsai-na-ayudhya,7.294620748891627,5.2285010515839865,0.4901780863702108,8.3877224788558,5.220155162532226,-0.013037801346851287,0.4911908317056939
6809,jomo-starke,6.832890014164741,5.356106758861753,0.40198372840416335,,5.356106758861753,,0.40198372840416335
6810,jon-accarrino,9.226412192788786,4.900778810470081,0.6514012571294728,6.380360512142273,4.18474267703884,0.5271313964743275,0.7088113503910468
6811,jon-athas,7.3750394313469245,4.514014402492325,0.6023242812266516,6.139671195041861,4.476165691840843,0.4213321842656368,0.6062983918598391
6812,jon-blaj,9.20945336562895,5.826527502331027,0.5526616544890343,8.760937914599815,5.625308677088233,0.266783953263592,0.5706837537010235
6813,jon-boy,8.546894459887637,4.5696003107129375,0.6477831676120849,8.542170852557419,4.479553882370212,0.25072341975016305,0.6558081310598843
6814,jon-carlaw,7.774787059601174,5.161280715111292,0.5228628739254157,10.46442893196428,5.247091374981363,-0.2200616998821485,0.5131430898582443
6815,jon-carlson,6.266786540694901,4.963035158521091,0.4227050811006142,,4.963035158521091,,0.4227050811006142
6816,jon-carroll,7.312882955284356,4.0552559156301315,0.6675576980326343,8.95786647821419,4.037092552353772,0.10096259457057928,0.6692957798549796
6817,jon-chin,7.614709844115208,5.391631011863842,0.4872669666143931,,5.391631011863842,,0.4872669666143931
6818,jon-clark,6.870364719583405,4.501826560228902,0.5660134236196225,8.069107395793822,4.872549202906768,0.02323674719563831,0.5216246531853244
6819,jon-clay,6.3750394313469245,3.3540514792229064,0.7131774912103159,,3.3540514792229064,,0.7131774912103159
6820,jon-courtney,8.29920801838728,5.039892038639877,0.5983429444152297,9.420221882425396,4.933541840498691,0.12299346974664273,0.608251815407729
6821,jon-curnow,8.483815777264256,5.0635747003264315,0.5874588178833016,7.038802374756414,4.860597590166239,0.38647107661570707,0.6068420090265899
6822,jon-dunn,6.569855608330948,4.910786877604553,0.4536925961004912,8.540412687068098,4.931073067699192,-0.19308707302584902,0.4507497362348228
6823,jon-eckert,7.022367813028454,4.375457909764664,0.6143661699036155,,4.375457909764663,,0.6143661699036156
6824,jon-ernster,7.05528243550119,4.671330269155095,0.5508094183958091,8.719713354702586,4.667868678057945,-0.07664706641333466,0.5512173728289689
6825,jon-g,8.60733031374961,4.716243939337941,0.6416525085999817,8.059465226726083,4.688171736316535,0.32087221444600705,0.6441187726243894
6826,jon-genius,7.475733430966398,6.401071409424951,0.29374156936862417,8.175143628113233,6.503660242406022,-0.05177511633612615,0.277971951840683
6827,jon-hadden,6.20945336562895,5.185932517786324,0.3566480279804932,9.70509939470672,5.460459740379192,-0.4197712411301207,0.3075453931736889
6828,jon-halfon,7.60733031374961,5.658997665983777,0.4515887110967327,7.528717640970874,5.4723067600575765,0.1999148918158963,0.4741007209903876
6829,jon-harris,5.554588851677638,3.5912736160944463,0.6043472922998089,,3.5912736160944463,,0.6043472922998089
6830,jon-hart,7.554588851677638,4.493353774577816,0.6022000196818279,,4.493353774577819,,0.6022000196818278
6831,jon-haywood,8.741466986401146,4.705152407925863,0.6357817989703857,8.30297164646778,4.675653314618928,0.2781517912875041,0.6384315469359454
6832,jon-hughes8,4.321928094887363,3.4594747320502317,0.5123468583943723,,3.4594747320502317,,0.5123468583943724
6833,jon-hurlock,6.087462841250339,3.884092162388463,0.6227534941566559,,3.884092162388463,,0.6227534941566559
6834,jon-jon-mendoza,8.092757140919852,5.831094498154349,0.4636226805272498,8.552042487061962,5.653890179132432,0.10502592956815572,0.4836194853881668
6835,jon-keegan,7.0,5.713640744935176,0.3680342763844254,7.360552362948942,5.679442055809842,0.07435543706677092,0.3730822180583753
6836,jon-king,5.554588851677638,3.0034154951878427,0.7140515442686103,,3.0034154951878427,,0.7140515442686103
6837,jon-lax,4.169925001442312,3.0952569929840315,0.5841203772304798,,3.0952569929840315,,0.5841203772304798
6838,jon-lechliter,6.94251450533924,5.01673939781359,0.49825924053979603,,5.01673939781359,,0.49825924053979603
6839,jon-long,8.266786540694902,5.010482252602691,0.5720832858954477,9.35995568775118,4.994974489167444,0.02015987245076825,0.5736607509623665
6840,jon-lund,5.20945336562895,5.027577720381164,0.16519927728243958,,5.027577720381164,,0.16519927728243958
6841,jon-m,8.734709620225837,4.661444992826112,0.6472980381857469,8.892736735384219,4.622035028319794,0.2319789341634339,0.6507405092177785
6842,jon-marquard,6.714245517666122,5.305820949699451,0.4003643155572981,,5.30582094969945,,0.40036431555729823
6843,jon-mcdonald,8.321928094887362,4.5948277599994665,0.6393613248599938,9.178337645753636,4.5903216827524815,0.15498038382629686,0.6397727343858363
6844,jon-mogard,6.475733430966398,3.940095723205415,0.6226173591883379,,3.940095723205415,,0.6226173591883379
6845,jon-mulholland,6.189824558880018,3.6080087179127327,0.6343226875333339,,3.6080087179127327,,0.6343226875333339
6846,jon-narong,8.129283016944967,6.4103583066688445,0.3767195711680784,9.931158322390905,6.491933404788521,-0.1547149260548312,0.3665146316396279
6847,jon-oleaga,7.467605550082998,5.485178308996995,0.4454367433673295,,5.485178308996995,,0.4454367433673295
6848,jon-otoole,7.60733031374961,4.518042706454959,0.6204127225134903,7.979420177955679,4.4744762678813705,0.23270851922381264,0.6247256312181303
6849,jon-parks,6.741466986401147,4.74262510989178,0.527804692135624,,4.74262510989178,,0.527804692135624
6850,jon-pospischil,8.98299357469431,5.648596819775897,0.5489193977680524,8.055216023485714,5.289388196728549,0.3055536838514461,0.5824830807114302
6851,jon-reily,6.807354922057604,3.0625135174443208,0.7581296405270516,8.46289141061645,3.0605978416489363,0.16506688272885264,0.7583036214393559
6852,jon-rohan,9.014020470314934,4.695639240972115,0.6776549580856919,7.450332130493638,4.430830385613328,0.4506053923832927,0.6981920262651219
6853,jon-rohan9,6.977279923499917,4.402585443227932,0.5816681401049701,7.585778717506269,4.433120779182873,0.14592945678704156,0.5781359996068546
6854,jon-silk,7.577428828035749,5.409233111829669,0.4775894524614186,,5.409233111829669,,0.4775894524614186
6855,jon-skulski,6.459431618637297,4.697792920950915,0.5187911584575852,9.154641218451175,4.805716812867859,-0.20087525784951216,0.5048741168040244
6856,jon-stanley,8.79766152585376,4.454844335504218,0.6637140117619871,8.153340592587378,4.441611004153216,0.3089530586150182,0.6648654980840908
6857,jon-steinberg,8.813781191217037,5.931078476265857,0.5083122324934574,6.073243606494982,5.0191855343365175,0.4941472577462998,0.5965559821332231
6858,jon-toews,7.832890014164741,3.8795120476063136,0.6916185366234211,,3.8795120476063136,,0.6916185366234211
6859,jon-vernon,6.832890014164741,3.4016192972131445,0.7090218493785244,,3.4016192972131436,,0.7090218493785244
6860,jon-worrel,9.055282435501189,4.8831730991776,0.6401674254709381,10.644970711709158,4.875634886933684,0.05663901682351094,0.6408071020489401
6861,jon-wu,7.954196310386875,5.192146902699826,0.5478114249719412,6.119360849341242,5.03072370742809,0.4478179987348326,0.5646067801760662
6862,jon-zerden,6.930737337562887,5.049601272873806,0.4816111316841326,9.933191641994663,5.363755624276384,-0.2785428117130437,0.4402075097053496
6863,jona-m,6.303780748177103,4.258120961009226,0.5644348056227176,7.582467420783175,4.246657170033306,-0.007627517678132089,0.5658884983749596
6864,jonas-ahlstrom,8.066089190457772,4.383976514650014,0.6483792666494375,8.579373091001294,4.332293726374897,0.19851793856185124,0.6532069612398282
6865,jonas-beck,5.882643049361842,4.614872388653467,0.458638449085528,,4.614872388653467,,0.458638449085528
6866,jonas-forsberg,7.693486957499325,3.7777242451848734,0.7082055035863437,,3.7777242451848734,,0.7082055035863437
6867,jonas-forth,6.965784284662087,4.63880811926106,0.5360819758071389,,4.63880811926106,,0.5360819758071389
6868,jonas-johnsson,6.918863237274595,3.391441394332372,0.7163946639140767,,3.391441394332372,,0.7163946639140767
6869,jonas-lejon,7.339850002884624,5.067879903759284,0.5219237009222305,,5.067879903759284,,0.5219237009222305
6870,jonas-neubert,4.754887502163468,2.398194399099558,0.7461904169300312,,2.398194399099558,,0.7461904169300312
6871,jonas-nielsen,7.05528243550119,3.9946233684920984,0.6386534919407701,7.8494137729990925,3.948731944900822,0.13927082407968724,0.6435986446066446
6872,jonas-nordstrom,7.257387842692652,4.599640015770849,0.5777348039047447,9.172953338779848,4.580719964469545,-0.0854433240312401,0.5798313213809376
6873,jonas-nouwen,7.554588851677638,5.095530948754637,0.5393698192929351,9.897597038090467,5.245261581614362,-0.13161009012428984,0.5228809937635902
6874,jonas-pacheco,8.238404739325079,4.786572606323254,0.6181319627750821,9.25368457531012,4.783622307373662,0.1331799432643798,0.618407227306186
6875,jonas-thomsen,7.1799090900149345,4.028092698535254,0.6485850996922339,,4.028092698535254,,0.6485850996922339
6876,jonas-vail,7.321928094887363,5.996880233123673,0.3558511832140336,,5.996880233123673,,0.3558511832140336
6877,jonas-wegener,8.189824558880018,4.7126653452310405,0.6358754902552712,,4.7126653452310405,,0.6358754902552712
6878,jonas-westin,7.1799090900149345,5.117397704844896,0.4877632419577927,,5.117397704844896,,0.4877632419577927
