,userid_x,ego_info,LZ_entropy,Pi,CCE_alters,CCE_ego_alters,Pi_alters,Pi_ego_alters,CCE_alters_tr,CCE_ego_alters_tr,Pi_alters_tr,Pi_ego_alters_tr,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
9144,matt-c1,6.700439718141092,3.8533695316288967,0.6617096184918845,6.525984305645487,4.03201470253769,0.35491242973759257,0.6430425653174425,6.917616612501192,4.068067775353849,0.30361242621850304,0.6392471180336978,7.3237970898708,3.812692736565699,0.24771004240096475,0.6659277438478447
9145,matt-carmichael,7.044394119358453,4.7251070444853935,0.5433808882274666,7.519511472758166,5.318172982845609,0.15609748472680945,0.4711611135255863,7.80343148991084,5.311300681186447,0.10367786970892097,0.47201952864842994,8.22826525822062,4.7835138173422544,-0.006846129676530382,0.5364282804865953
9146,matt-case,7.658211482751795,5.137599074498109,0.5322282551962021,6.849906436095222,4.776286783061071,0.3294496597338997,0.5717035170442935,7.417135369062054,4.9653129942893095,0.254524160070212,0.5511753856989732,8.96638113344045,5.122570337207625,-0.017079194549543326,0.5338902103558735
9147,matt-caselli,7.636624620543649,4.924970332954149,0.5529411347494111,5.0265859904272245,4.378730429623723,0.5417397255304388,0.6118158547550542,5.264181999992625,4.507774472268834,0.5152289870960848,0.5981060689583403,8.468397280737248,4.865373672576915,0.08518981135160393,0.5594734189477982
9148,matt-churchill,6.22881869049588,3.331722925323468,0.6856430476889721,6.086139309350507,3.564705854723087,0.3323144370015967,0.6591043233616383,6.105977644623553,3.5979413404719596,0.3293646051365082,0.655275514996995,7.1764166195699755,3.3158551481898613,0.15260213452869872,0.6874314674856707
9149,matt-conte,6.882643049361842,4.3422198149142845,0.5801884348175068,6.9704028347555,4.471418043354656,0.22550599302011703,0.5648572361992025,7.1176199417173525,4.523493384830372,0.2014649824087572,0.5586309352426481,8.907585067315319,4.469032834104562,-0.1264928655740385,0.5651417703644221
9150,matt-coulson,6.189824558880018,4.996766097490785,0.4030920107403368,5.879246573733551,4.662381908868137,0.2476944261324989,0.4559048478337573,6.154836256877309,4.767855909948977,0.1915511643472021,0.4395233407801162,,4.9967660974907835,,0.40309201074033696
9151,matt-crouch,6.189824558880018,3.9779752871106053,0.5999080590305595,10.161874201734436,4.088552239514784,-0.3466214679575961,0.5861871725824689,10.215926724084088,4.100200536493459,-0.353044850668365,0.5847336358880778,,3.9779752871106053,,0.5999080590305595
9152,matt-crowell,7.159871336778389,4.07687271959238,0.6741224585307285,9.538528989955713,4.062781582988286,0.04593532924595176,0.6754309562624609,9.402847981200239,4.057614274253812,0.06981951670162413,0.6759105287425973,,4.076872719592378,,0.6741224585307286
9153,matt-curry,8.45532722030456,4.8418939867947985,0.6029966195109248,8.182905980258845,4.785246008153157,0.24318943884822425,0.6084569994261508,8.289316615423221,4.808551271354075,0.22999476571557756,0.6062126734385109,7.605052923045133,4.801409789987011,0.3122064280531927,0.606900718894929
9154,matt-darby,6.169925001442312,5.071645946392921,0.37942532828299264,8.446912337144864,5.13051979537818,-0.2557047721513745,0.36942778669137705,8.446912337144864,5.13051979537818,-0.2557047721513745,0.36942778669137705,,5.07164594639292,,0.3794253282829928
9155,matt-davis,7.199672344836364,5.1432552151031246,0.48661443543721294,6.666267716872226,5.013468795530813,0.2800947939766346,0.5027554459606043,6.910772446165682,5.077063054255088,0.2428940009144213,0.4948698499213015,9.048344800800084,5.164069924633494,-0.13565024539204698,0.4840082551021223
9156,matt-deluca,6.614709844115208,3.4309490176220137,0.7038589424698715,4.995939125918318,3.39311983122422,0.5362996228809827,0.7076847160081481,5.110775962601276,3.4652980029084057,0.5232466246535371,0.7003762210430095,7.863089360285847,3.4177694952184066,0.1626914590834772,0.7051929925066607
9157,matt-dowling,5.584962500721156,3.4988060260382365,0.6273705105622046,5.138377656978652,4.05724842605381,0.3891082727046295,0.5514490085578302,4.917915616628411,3.9822807386119865,0.4241718314976285,0.5619172791872671,,3.498806026038236,,0.6273705105622046
9158,matt-edwards1,8.194756854422248,4.854400240760016,0.6107185088045138,4.883329828578007,4.391642370964445,0.6079981269598912,0.653666298682429,5.370244069566766,4.641335830435546,0.5615694153492663,0.6306246989652194,8.818788903277104,4.831948540763878,0.18707916846368347,0.6128268410026136
9159,matt-ellsworth,8.247927513443585,2.9957881777579045,0.7821582411779228,5.491213446923834,2.765808748468017,0.5620605334048208,0.8009990411237554,5.671631738095742,2.7860112779876016,0.5450254366598022,0.7993542011350421,6.8850557573788445,2.735741248474005,0.4260251836443979,0.803443376099498
9160,matt-fenby-taylor,7.721099188707185,4.634988068146521,0.5816342767057927,4.978134441935929,4.386957609189859,0.5439221049957849,0.6083337261617613,5.348282188184192,4.491161586340182,0.5021819711675447,0.5971725235080051,8.774644392796155,4.6125265985077535,-0.004731688440268325,0.5840711623240602
9161,matt-fernandez,7.546894459887636,4.542587972623811,0.5901184472483915,6.595494650501673,4.517994778495671,0.3492132108898701,0.5927817243859489,6.72380239884952,4.568246045463108,0.3326561111479404,0.5873349546359125,8.596597684667987,4.526093143580494,0.03954140643257726,0.5919052323928118
9162,matt-ferrin,8.060695931687555,5.094287039252464,0.5691645818897757,4.1722981453808865,3.9424267978227436,0.6594770698519452,0.6812461597627469,4.8652779857631945,4.401444168335853,0.5920548743984797,0.6374837660834173,6.744399009135685,4.814536414992376,0.3941469839713847,0.597084931171459
9163,matt-fogel,7.971543553950772,4.098766027791698,0.6837098852564234,5.226723419677152,3.6650832890686815,0.5801848126307961,0.721903057824202,5.366917614359744,3.6857739782167696,0.5668835483790045,0.7201010768378807,10.18572468724876,4.089325459560508,-0.010988325082014206,0.6845507374387972
9164,matt-ford,4.087462841250339,3.9290255408066934,0.274743750091596,7.029517007732812,6.769406254584316,-0.3614798995195111,-0.32596797540457206,7.029517007732812,6.769406254584316,-0.3614798995195111,-0.32596797540457206,8.072127077110856,6.125560103789959,-0.5005490197036886,-0.2361420132490377
9165,matt-galligan,8.879583249612784,6.00312587427816,0.5049876127302253,4.2632785386670955,4.160281163563036,0.6688341211781231,0.6780702822035161,4.6422057948787385,4.491875813047821,0.6344207672976009,0.6481552722010542,5.917952065401543,4.921561912957727,0.5133707006036744,0.6086093007034342
9166,matt-ganzak,7.727920454563199,3.9754635140414916,0.681765055879778,4.411251411798678,3.6298026920727144,0.640738379904964,0.7135838483940641,4.669066056751045,3.712619595201392,0.6159825178452392,0.7060184721659678,5.5961790946402346,3.7134695107964544,0.5238587507252495,0.7059406420283331
9167,matt-germer,6.954196310386875,3.6833268849370313,0.674774481359784,6.728906737296348,3.669257029037104,0.31652136311080936,0.6762423435068208,8.187075244591473,3.654519363019301,0.0918055520339,0.6777782901768639,7.820079209442352,3.6622382071974777,0.1562896932194363,0.676974041295916
9168,matt-gierhart,8.640244936222345,5.597421570329574,0.5315467239248385,6.344457005066378,5.012417742235273,0.4551767413501708,0.5890675457430133,6.468684497428763,5.0524641429963095,0.4421314824631053,0.5851901490932628,8.33692738031642,5.406458107837942,0.23032454008074105,0.5505337504132845
9169,matt-giese,7.409390936137702,5.265817805966292,0.4884557427000725,6.516166146594548,5.1626099629016124,0.32814823955291084,0.5008768527066112,7.336141056630465,5.3907923945614815,0.2090385085865931,0.4732692943100594,10.272176958029132,5.279398819779046,-0.24804599325443105,0.4868132377709404
9170,matt-given,7.592457037268081,5.307140891978297,0.5025347395366976,9.479802766209644,5.42788370133705,-0.11212163220323287,0.4885477009851858,9.676336415311289,5.4238727270497415,-0.13621905108038518,0.4890144483621024,,5.307140891978298,,0.5025347395366975
9171,matt-goyer,7.960001932068081,6.0284021239158125,0.4230230508490827,5.3297044331841175,5.095703170359791,0.5048764643182957,0.531319249058877,5.4388245583214445,5.189856714926243,0.4923869474995794,0.5207344554859553,8.803387388162909,5.9801541616148075,-0.007961426621879309,0.4288261395376993
9172,matt-hagel,8.807354922057604,6.652149554069588,0.4067422091899734,5.1395470631654145,4.955395287198477,0.5661170219379624,0.584517700073341,5.373731730472128,5.145144309456326,0.5424245254511244,0.5655545975816824,6.228234710148777,5.522961436855841,0.4530100088743308,0.5271517328784907
9173,matt-haggerty,7.491853096329675,5.921693771974303,0.3902629904958746,5.390754056875664,5.033877919733531,0.459295484889746,0.5037792235318481,5.672997757183667,5.288138177085209,0.4230550405694825,0.47223341839309,7.279898737469296,5.7831056532146485,0.1910413309965756,0.4086410504410302
9174,matt-hardy,4.700439718141092,4.2105263157894735,0.3359998696961032,6.0974721570758375,5.777709921020013,-0.15190284145259786,-0.10314948866514263,6.352964633737769,5.988687869565588,-0.18964591200714764,-0.13553154658233832,8.108551538167507,5.101772012488946,-0.4328390287673515,0.010703371324687141
9175,matt-harrison,4.0,2.0252196327800642,0.7837710172522874,5.0774422499540215,2.5759964803518614,0.2829822090534281,0.7098175645891535,5.86726659994687,2.5812071338598166,0.054492002437517006,0.7090908942161249,,2.0252196327800642,,0.7837710172522874
9176,matt-haughey,7.60733031374961,5.494053222336558,0.4734745620366257,6.8154307049433696,5.238132041311131,0.3058977315126425,0.5036781524625856,7.146617450882544,5.383440501049416,0.2598728875814567,0.4866053735311003,7.378715373877723,5.309778957644278,0.226231592254252,0.4952848161404779
9177,matt-healy,7.577428828035749,5.786750578486429,0.4182953378584765,5.424283718929954,5.085778242762132,0.4640566682975459,0.5054686961035951,5.581197340537732,5.216228090180854,0.44443580620707,0.4896527921059722,7.717185304711273,6.1038901659197595,0.13509308673068235,0.3769058733675882
9178,matt-helbig,8.625708843064466,4.926818909426576,0.6247017417996632,5.838290819833146,4.484990013020702,0.5423782628922714,0.6633238949751726,5.909475510365263,4.508563870115278,0.5357932110678828,0.6612838914540505,7.934330294912344,4.665934682013106,0.33749908071536977,0.6476059515811704
9179,matt-hipley,7.832890014164741,5.226086099446102,0.5198589926024518,9.836007965081038,5.2524205583491375,-0.13663506597236152,0.5169034695308596,9.836007965081038,5.2524205583491375,-0.13663506597236152,0.5169034695308596,,5.226086099446102,,0.5198589926024518
9180,matt-holmes,6.22881869049588,3.792618981772173,0.6357158091643182,5.1423089925215395,3.929299317454904,0.4695282977894086,0.6197628400346761,5.197649615699613,3.9566749060291295,0.4622625656776394,0.6165454984057838,9.486935722217359,3.8174476566317885,-0.2247309620848454,0.6328314787964406
9181,matt-hope,8.361943773735241,6.077753951314588,0.4414383955903106,7.277986781227795,6.179667772285103,0.29736847046843057,0.4297708604489568,7.431582848452702,6.261727564495696,0.2776744229848473,0.4203089524259537,7.870847717050183,5.845725424942727,0.219171440901113,0.4676697086851215
9182,matt-hovey,6.6865005271832185,4.675963998425189,0.5180582953766879,5.223037983581958,4.558616293888559,0.4453431426130934,0.5331468925727588,5.744608076226858,4.756478475772061,0.3718287968095933,0.507606523636308,8.876572500735099,4.674056688811389,-0.17350529673974344,0.518304898620997
9183,matt-hunter,9.098032082960527,6.645358358919113,0.42894230104541936,5.26418071913421,4.773304353308776,0.5684033145508952,0.6153851907575906,5.803658138204251,5.136876748017555,0.5152718001486193,0.5807092852014358,6.219707703172031,5.3095127981638806,0.4731528722028946,0.5640002980563904
9184,matt-hunter4,8.076815597050832,5.964555587306082,0.43890890129302973,6.308294814937919,5.548169025597511,0.3979486860064065,0.48702926210765707,6.468683299332284,5.653198488816832,0.378414883002646,0.4750365388941491,8.922786551531035,6.036225228454278,-0.007607524265680754,0.43046545492174376
9185,matt-hurn,7.366322214245816,4.947320418976992,0.5360254018602839,6.327699062198713,5.132517820743601,0.36843264369803214,0.5146450858994698,6.294776607660266,5.121512004958169,0.37267998431498706,0.515924247102308,8.563331849116462,4.9678450456379935,-0.005703995096599526,0.5336708847275493
9186,matt-hurst,9.422064766172813,4.6374411496414885,0.6807688425727909,4.880036321909559,3.70749838951262,0.6617065843561102,0.7521003628578744,5.1597961147776905,3.7678783284681168,0.6394921303614562,0.7475537432400442,5.755651567076403,3.8465409156977652,0.5913436848266713,0.7416125233761941
9187,matt-jones,8.409390936137703,4.577839744471558,0.6435633297560516,5.688224427975084,4.069617367080216,0.5402280484377004,0.6889197225140864,5.841839139191313,4.084293913596056,0.5254528804532321,0.6876266021345911,8.73978721293776,4.534140302610902,0.2178322101659016,0.6475102141761464
9188,matt-jordan7,7.159871336778389,4.790001730487156,0.5545454457851507,8.959203675931944,5.042967626219873,-0.062450739514119474,0.5256663555022958,8.9126685228891,5.015201856121684,-0.05612571266198473,0.5288633452178031,9.216965107680414,4.789727806920781,-0.09624852291497812,0.5545764200178624
9189,matt-k16,8.426264754702098,5.723897014519531,0.5033586621013848,5.689078819629607,4.751112275264188,0.5070077312193028,0.6024286750464625,6.058319483214941,4.99886932074567,0.467890234349056,0.5777454729067537,9.90212146708344,5.714481097799009,-0.05415052306808886,0.5043462781779328
9190,matt-karolian,8.434628227636725,5.308458858146252,0.5688652353322253,5.300158245868054,4.693334223101103,0.5696612716422165,0.6269063113721827,5.562935404110148,4.786873845754731,0.5442854799571581,0.6182025960924189,9.570289661507859,5.270409213193164,0.08836006908093655,0.5725112976005121
9191,matt-kaskavitch,7.813781191217037,4.6560560964512865,0.616707912468563,8.864800106033199,4.602645446741584,0.1416498181950467,0.6218713654748291,8.750988944392596,4.60482838318154,0.15760171011123206,0.6216606399209715,9.514076478007905,4.6500633816883745,0.0369156262013286,0.6172880416808535
9192,matt-kelley,7.876516946564999,5.259102000053864,0.5304759127747604,4.975734385276717,4.641093993911673,0.5608117009536853,0.5959151145305758,5.139098554242518,4.765977636859729,0.5433929026581895,0.5829042574327741,7.2452128615628,5.12475100774746,0.2987068696404121,0.5449303052981597
9193,matt-kempster,6.768184324776926,5.410935106535274,0.3954448355908176,9.441851542538528,5.950204710412228,-0.28256722691378844,0.3121914953861993,9.745277043830212,5.942586659479113,-0.3196778533746321,0.313417589361478,9.001362951316217,5.472668852110969,-0.22765621959082485,0.3862425014112529
9194,matt-kingston3,6.807354922057604,4.759925824724796,0.5209735523488963,7.260956582742868,5.13076583232037,0.15425642834138195,0.4736497345310269,7.368939957766253,5.184491258572686,0.13380260135109168,0.4666535922480756,8.914529327897409,4.973542198808269,-0.14818685246721652,0.4939154316681391
9195,matt-kojalo,7.876516946564999,5.5348916900107525,0.487268721780838,6.156843745104019,5.272604748220955,0.4146190456322029,0.5168806823322643,6.309760223674512,5.338907843935305,0.3961794792608056,0.5094488328872497,8.652372512975392,5.437878381292267,0.057903181205271013,0.4982881885793602
9196,matt-krieger,7.159871336778389,6.155038849171903,0.2961918051686078,7.508649270342627,6.596305691548027,0.005300128263371959,0.2224175889670957,7.568534215943138,6.619834686715023,-0.006510158974533409,0.21827279319173545,,6.155038849171903,,0.2961918051686078
9197,matt-lambert,9.169925001442312,6.3056694425888855,0.4813867249665534,5.8983163655881645,5.020426619862423,0.5211680895773827,0.604016111015394,6.034999374017997,5.1080819626750795,0.5079189607176825,0.5959127684159798,8.264486683006071,5.808375718314817,0.27529051386884945,0.529833133201964
9198,matt-leavitt,6.614709844115208,4.091181036156728,0.6283617365048849,4.3924327964743615,3.42603706026156,0.5952706117032763,0.6989011464173169,5.374950658843627,3.8550535480367167,0.4819644475727136,0.6537952089505856,,4.091181036156728,,0.6283617365048849
9199,matt-m,9.036173612553485,5.14307494528819,0.6059575090356973,4.9689932120216636,4.334129530397381,0.6214109797480434,0.6766874709640668,5.078473577251301,4.432803839592033,0.6117073212767826,0.668206540256897,9.089272173664744,5.069842765817948,0.21275208479470764,0.6124741536209526
9200,matt-macgillivray,6.3750394313469245,4.7086790215522685,0.4965311544152882,6.3821628535139645,5.18582300831291,0.24197548628267296,0.4298269468969753,6.449222853976737,5.250850772821185,0.2301523110782413,0.4204448011160018,8.752528840423674,4.710551799056293,-0.19354320736091632,0.4962762010291067
9201,matt-mansfield,7.794415866350106,5.065553444495948,0.5517671151360899,5.918114981379349,4.705351486401422,0.4582480484738041,0.5896887880619329,6.335051569918736,4.811211367565164,0.4103563961614271,0.5786361967055341,7.838136005506642,5.025746752223392,0.22141075138334804,0.5560020349418139
9202,matt-marra,6.965784284662087,4.985836653988796,0.4974167294342769,8.459000177096861,5.6439417525658975,-0.07711240799000081,0.4115780287182969,8.461403662416544,5.6507090247172975,-0.07744389726031509,0.4106650539727171,8.060721512442797,4.940269416089152,-0.0184047660523964,0.5031611712404026
9203,matt-mccall,7.6865005271832185,6.286384129412287,0.33812396784293475,6.9321629033298615,6.233298709877179,0.24331238904706226,0.3455401016462021,7.163772291735701,6.375222290075703,0.2066502337160339,0.3256003708813347,8.510799214906834,6.9385993480940416,-0.0599849533761155,0.2423164198717231
9204,matt-mcdonough,5.930737337562887,4.813526187950765,0.4134987148038156,7.103093251102001,5.763231332456932,-0.08198669151225656,0.240321815330767,7.287059179946867,5.923143124267572,-0.1092629981158904,0.2065910342486625,7.508833428891924,4.837347576683592,-0.14109936694037384,0.4095437314067122
9205,matt-mcgee8,6.965784284662087,3.7983890669012976,0.6660350701734133,4.844504571021917,3.6422238535539737,0.5531603987782514,0.6821832570037721,5.347932620822952,3.7692243856419156,0.4957133484393221,0.6690642882154916,7.493928132942957,3.816265926282544,0.21873943535608065,0.6641752080805917
9206,matt-mchale,7.330916878114617,4.248480531471016,0.6335028184445747,7.629698451071406,4.154509822300149,0.2413087519881781,0.6430672665667774,7.532831436421383,4.146014279431326,0.2543919501031562,0.643929088771728,9.569051449673607,4.239417375225479,-0.07793211741682668,0.6344278145162874
9207,matt-miles,7.768184324776926,4.240788087820854,0.6702307440059418,5.531118900158862,3.9823732054386185,0.5500401758612162,0.6933330423777659,5.5973476777228965,4.0046600702866755,0.5436457427192521,0.6913530969922296,9.273508311399068,4.222867306795454,0.13796211755761822,0.6718431074607634
9208,matt-miller8,6.20945336562895,4.419698720590576,0.5352779089291928,10.339659021437754,4.467614075191261,-0.38859434823240413,0.528933062138818,,4.419698720590575,,0.5352779089291929,,4.419698720590575,,0.5352779089291929
9209,matt-molinari,7.417852514885898,5.59661690370455,0.43220171017803216,7.861216106399658,5.611712207153679,0.08225001494765627,0.4302462377169861,7.750295924185679,5.579107517887096,0.10515989828460244,0.43446626843480907,,5.59661690370455,,0.43220171017803216
9210,matt-mueller,7.087462841250339,4.200330610450973,0.6341665909685252,4.19383612775828,3.7462097086562287,0.6348369861562575,0.6803549482766399,4.814385210632947,4.059308995092287,0.5694510816011611,0.6486589147437539,9.424945140499908,4.193941464545645,-0.07457115157151968,0.6348261150328633
9211,matt-myers2,9.278449458220482,6.141667359418227,0.4901967852539267,7.054037248334731,5.730484996899768,0.39669116079377137,0.5307211983384973,7.264422257265744,5.751660713931015,0.37434171190405696,0.5286568188801513,8.857344065982225,6.039064526064847,0.19173671011732776,0.5003968944933607
9212,matt-pakes,7.754887502163468,5.3945266860755,0.4848206425118292,5.5766616086297,4.633732748538433,0.4630885486470072,0.5723003714957765,5.835278578083629,4.808317295024877,0.4316512334967512,0.5526707084306479,5.852968508973032,4.680277209454659,0.4294748333395465,0.5670918548254057
9213,matt-pearce,6.539158811108031,4.936445937827523,0.4590143114549542,5.359706429628839,4.8099026997203165,0.3973829921143903,0.476837215955753,5.883962348904962,5.157781564338616,0.31587541828228405,0.42719274684264863,9.55085808496658,5.50262009054703,-0.30470548592349944,0.3757923063094864
9214,matt-petty,7.330916878114617,4.269725158146482,0.6376829637134885,4.6696638991927815,3.9579708101988897,0.597155428812168,0.6685780548345392,4.650232521388256,4.027739539938271,0.5991481287744826,0.6617161762792065,9.521242766105685,4.259077874042478,-0.04907891737180355,0.6387480826940777
9215,matt-pfeffer3,8.515699838284043,4.9112964080652555,0.6016192486180314,5.247099482939836,4.394746497751383,0.569304246320202,0.6501832853784234,5.392737014013134,4.440451997744704,0.5551014635671828,0.645941128996468,8.197093755170256,4.684653718786128,0.2541038238236603,0.6230957397789989
9216,matt-pritchard,6.442943495848728,3.012462658782755,0.7376380138640554,6.126547588810261,3.5305035490607333,0.3784605459796066,0.6837643106505551,6.389925423835749,3.5785608973278964,0.3433082726142389,0.6786588486430889,8.198324526622283,3.013365840679964,0.04742273442649212,0.7375459315965197
9217,matt-pupa,4.807354922057604,2.8559251257650557,0.7039527815128478,8.692009020351247,3.1004965602693333,-0.2796485486530473,0.6727179967602729,8.692009020351247,3.1004965602693333,-0.2796485486530473,0.6727179967602729,,2.8559251257650557,,0.7039527815128478
9218,matt-raines,6.918863237274595,3.2700836063610423,0.7230752819628644,7.86174672917295,3.6016993497667853,0.17705972448434776,0.6899225476364431,7.779096257479532,3.5940102739408784,0.18962204492504314,0.690699917840003,8.592093702439508,3.4045611320414233,0.04826854974948997,0.7097232961916403
9219,matt-raoul,7.888743248898259,5.084287859687658,0.5562200492029851,4.202006826147053,3.9620711825806763,0.6460871494222722,0.6696852746567801,4.845692639814408,4.484517543050512,0.5810154019086988,0.6178480895887409,8.652957454688178,4.929425739532789,0.1189790975863048,0.5723564061247319
9220,matt-redman,6.3750394313469245,4.749373263924773,0.4655945689860641,5.984729816850924,5.2642263538167,0.26696273298756096,0.3875221908978557,5.762208120070153,5.162229293626281,0.3059687034446988,0.40343408191307983,9.350685487641199,4.8053895662084924,-0.31646455323081235,0.45735639857465704
9221,matt-reed,6.882643049361842,4.0182080758379914,0.6401447219600459,7.882670438593172,3.984612476582154,0.1486798134959686,0.6437228722450927,7.991586933393487,3.991624433031004,0.13028408103986064,0.642976759757625,,4.0182080758379914,,0.6401447219600459
9222,matt-rhodes,7.257387842692652,5.2113025938249455,0.4872647932341149,6.895022747802143,5.867311724591935,0.26153772561814065,0.4042175170972792,6.725732975554795,5.753961188402525,0.28640442515549513,0.4189410389056943,8.120426177950673,5.1888438893696645,0.04207550657187079,0.4900208791233529
9223,matt-ridings,7.614709844115208,6.386367399883017,0.3193692136493729,6.892087363382688,6.257971506191325,0.2438965122222475,0.3376495706867608,7.016602185387894,6.36205531073239,0.2242716222080152,0.3228547280099789,9.252866741901409,6.634265361414252,-0.16353563849359298,0.28313083959155017
9224,matt-roberts,4.700439718141092,3.762665009638797,0.4691550631607702,5.768420891380753,5.514769660230121,-0.06678136253853388,-0.024276940751333832,5.8216949831197855,5.563816678093492,-0.07536334921858283,-0.032756437716533554,9.946484759408,4.910557333266999,-0.6407887237554033,0.19337390012602576
9225,matt-ross,7.523561956057013,4.861996633537456,0.5621312223724936,6.2800519991792445,4.6624086908496185,0.3997811861212154,0.5836634827589549,6.433483064430914,4.733576254877123,0.3810761772428792,0.5760194602214151,9.312204737865754,4.851376788889644,-0.06615181435433203,0.5632843902924971
9226,matt-rycroft,7.7481928495894605,4.617987140629227,0.6149423870830456,5.921453459381433,4.4293584241605215,0.4816235032490052,0.633385190853802,6.297284997079978,4.500145749118025,0.4410907227209348,0.6264880618635892,9.680167284204432,4.619374035516568,-0.027060506343640742,0.6148060268530259
9227,matt-s,8.060695931687555,5.080752488837836,0.5639623325436286,5.276415491999566,4.556415258712335,0.5437867609793992,0.616851423732149,5.41629718006759,4.624988360553823,0.5292110144723834,0.6100296596227397,7.6805392460448,4.826047301254271,0.2715841890746831,0.5898644627866043
9228,matt-s0,7.577428828035749,4.411115403892705,0.6001399202568299,4.439073822751067,4.116046390442303,0.5970944347633284,0.6319160402421802,4.566926004912487,4.176389445188422,0.5830898411062785,0.6254714640039204,7.572797878117383,4.2592068415694735,0.20483469816278446,0.6165818584296743
9229,matt-saunders,7.098032082960526,3.9192611198723095,0.6413988625506971,4.074339870380643,3.7945079874357073,0.6243375063116996,0.6549804474345665,4.044351770214008,3.7124454905086917,0.6276522525420523,0.6638453897826617,,3.9192611198723095,,0.6413988625506971
9230,matt-sawkill,6.754887502163468,4.456039002073582,0.5776384695030885,6.212631970709653,4.561553414748978,0.3591087011888215,0.565425687246441,6.234651221010735,4.603797406552593,0.356124649841056,0.5605074819613297,,4.456039002073582,,0.5776384695030885
9231,matt-sawyer,5.882643049361842,3.89426078600232,0.6054656876187546,7.8487325947168,4.478032438470317,-0.06379427637245423,0.5307585332840448,8.98729722616629,4.269958017772312,-0.21641325336305434,0.5578716038371103,,3.89426078600232,,0.6054656876187546
9232,matt-scott,7.800899899920305,5.653280901299922,0.466903420401557,5.812618052289567,5.297580649816774,0.4481334416582344,0.5079671795280043,5.794357551526532,5.341751223227541,0.4502968474257703,0.5029284136378082,8.272862533860481,5.5174414326305925,0.11016521823810356,0.4827185425812038
9233,matt-secoske,5.754887502163468,4.6071346169170235,0.4457565987523818,8.646511590162099,5.554540505392379,-0.29637951174975685,0.2795881230382644,8.449886945601266,5.590421917232558,-0.2707622667653305,0.2725976175903056,,4.607134616917021,,0.44575659875238205
9234,matt-sidman,7.7073591320808825,3.7368520824162657,0.6998655970273807,3.6034956046550213,3.1794629638749536,0.7122385891676342,0.7509229719415315,3.971974706875782,3.2723002099686718,0.6778100291470269,0.7425393963812795,8.243199355630399,3.713886904261255,0.21185645112730314,0.7020033745662855
9235,matt-skudlarek,7.507794640198696,4.735740387278457,0.6137076147852054,5.124137764535408,4.259693617101166,0.5760824255270781,0.658722859289288,5.233029275368583,4.30956331529837,0.5653849152059339,0.6540630075007804,7.712264979109121,4.7323449116347645,0.3007901905178209,0.6140329443863581
9236,matt-smith48,7.219168520462161,4.864761992939106,0.5546275541155283,6.774016643842988,4.821706400143092,0.32580737983987823,0.5593969820175195,7.082234592943759,4.869630881969929,0.2847654708653522,0.5540872806213164,,4.864761992939106,,0.5546275541155283
9237,matt-springer,5.882643049361842,4.4619986035122965,0.4831960803816903,6.40380618328208,5.155000234156224,0.12567812167760853,0.3728526594156001,6.370355589329206,5.173775182096925,0.13413275590368084,0.36969214910096415,,4.4619986035122965,,0.4831960803816903
9238,matt-stein59,7.721099188707185,5.331596910043606,0.5131299573896226,5.543265348682704,4.909489882492856,0.489360427373296,0.5594753095561965,5.538926469805403,4.926849954147724,0.4898513699162079,0.5575959440430578,7.7972524246821395,5.192960065189248,0.206201928686612,0.5285032152804291
9239,matt-stiles,7.918863237274595,4.083973748056388,0.6718092157477992,7.133579215459489,3.9413559538892327,0.3591666138729164,0.6850895111948159,7.074098042341782,3.953063468932839,0.365889553253633,0.6840034204244395,,4.083973748056388,,0.6718092157477992
9240,matt-tillman,8.113742166049189,3.9246314278474017,0.6976258287961279,6.490019222956235,3.7290898438416384,0.4533921574124989,0.714898099660841,6.782691292946768,3.7387352732065535,0.4232113786448711,0.7140504139382655,7.588383499206362,3.7737032598402425,0.3370206732285761,0.7109735192577977
9241,matt-todd,8.409390936137703,5.386974564157473,0.5545980377922626,5.6969825266041125,4.858612489393262,0.5238915157753194,0.6057174236568041,5.830723579598177,4.904934387888404,0.5104745122641172,0.6012952422693078,8.88366013973557,5.308164953222245,0.16539099072075808,0.5623186196429154
9242,matt-tong,5.754887502163468,5.127224600610921,0.2796402561251101,6.741889940931294,6.396328026618002,-0.1158051283766899,-0.062446164585730685,6.908571795064608,6.555996352794832,-0.14047355587893895,-0.08754823191430626,7.992637827052588,5.937336288213332,-0.29165750796786843,0.03883948438535589
9243,matt-trotta,8.396604781181859,6.011100157509063,0.4640879825450312,5.075757643763336,4.772210506716067,0.5632067094797815,0.5941320239138,5.401216646448415,5.074617719258376,0.5293949484625243,0.5633239300734004,6.1506364579840405,5.092387014826032,0.44876347569663255,0.5614957368675468
9244,matt-trush,8.022367813028454,5.48212479799505,0.490502668160681,5.438614931920606,4.852105872719314,0.4954711430292774,0.5609239671784954,5.556547570402494,4.937250297804769,0.4819661858246253,0.5515917452579304,6.9235083643231885,5.310102743634891,0.31522804022079376,0.5100522663122803
9245,matt-van-horn,9.523561956057012,6.030832865611612,0.5325575051934271,4.778830658522222,4.390734661058821,0.6435052832054009,0.6766003533291893,5.115781917061417,4.608026401598798,0.6142820126731123,0.6581447203691879,5.899347320632732,4.852071816911058,0.5445195868399363,0.6371920884081602
