Included,alters_names,CCE_alters,CCE_ego_alters,Pi_alters,Pi_ego_alters,Pi_alters_ratio,Pi_ego_alters_ratio,userid,Pi_ego
5,"'mike-chang','cathie-mcginn','katinka','warlach','hao-chen'",8.569801714768774,7.207805686693131,0.23021367214116467,0.38271522523688706,0.6928937126654252,1.151890636388289,geoff-kim,0.33224961914516177
5,"'mike-chang','cathie-mcginn','katinka','warlach','jye-smith'",8.484626813699824,7.174440236652979,0.24032848492829875,0.3862487107382285,0.7233371269066763,1.1625256688991845,geoff-kim,0.33224961914516177
5,"'mike-chang','cathie-mcginn','katinka','hao-chen','jye-smith'",8.632673759643192,7.238889335748006,0.22268332691438736,0.37941609959864536,0.6702289907429382,1.141960976734412,geoff-kim,0.33224961914516177
5,"'mike-chang','cathie-mcginn','warlach','hao-chen','jye-smith'",8.485057960013531,7.233652683488391,0.24027752781412384,0.3799723977124686,0.7231837569365135,1.1436353145869416,geoff-kim,0.33224961914516177
5,"'mike-chang','jonny-nail','katinka','warlach','hao-chen'",8.595835284260835,7.234779360343065,0.22710234206744775,0.3798527259913969,0.6835292773299627,1.143275128407106,geoff-kim,0.33224961914516177
5,"'mike-chang','jonny-nail','katinka','warlach','jye-smith'",8.516815963094778,7.196801649236062,0.23651733770526848,0.3838814719791611,0.711866392243877,1.1554007886204412,geoff-kim,0.33224961914516177
5,"'mike-chang','jonny-nail','katinka','hao-chen','jye-smith'",8.712586493992628,7.2721808420094805,0.21302895978018785,0.375874761090313,0.6411714190321292,1.1313023083589786,geoff-kim,0.33224961914516177
5,"'mike-chang','jonny-nail','warlach','hao-chen','jye-smith'",8.46941061089369,7.266467266161374,0.24212533760131988,0.3764831176924501,0.7287452675620192,1.133133331081299,geoff-kim,0.33224961914516177
5,"'mike-chang','katinka','warlach','hao-chen','jye-smith'",8.582764450141608,7.226785656997542,0.22866564955599342,0.3807015882678284,0.6882344971359864,1.1458300215582722,geoff-kim,0.33224961914516177
5,"'cathie-mcginn','jonny-nail','katinka','warlach','hao-chen'",8.63918551461404,7.239278240492564,0.22190017064862438,0.3793747775775865,0.6678718585729211,1.1418366063253047,geoff-kim,0.33224961914516177
5,"'cathie-mcginn','jonny-nail','katinka','warlach','jye-smith'",8.571296238938993,7.20808700250281,0.23003531355582243,0.3826853988538205,0.6923568916276731,1.1518008653807459,geoff-kim,0.33224961914516177
5,"'cathie-mcginn','jonny-nail','katinka','hao-chen','jye-smith'",8.72028203605561,7.270727849295268,0.21209415510283092,0.3760294923826476,0.6383578577110897,1.1317680163189536,geoff-kim,0.33224961914516177
5,"'cathie-mcginn','jonny-nail','warlach','hao-chen','jye-smith'",8.557018755769832,7.2629571254645136,0.23173794917252244,0.3768567420896231,0.697481459177459,1.134257860277553,geoff-kim,0.33224961914516177
5,"'cathie-mcginn','katinka','warlach','hao-chen','jye-smith'",8.621106214577049,7.226560820192271,0.22407302090515924,0.38072545722534273,0.6744116712057402,1.1459018619943147,geoff-kim,0.33224961914516177
5,"'jonny-nail','katinka','warlach','hao-chen','jye-smith'",8.656707847124595,7.250475386199682,0.21978972053224347,0.37818457783664094,0.6615198569609678,1.1382543607112758,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','cathie-mcginn','jonny-nail'",8.29888552912926,7.070431697962629,0.26206440107813955,0.3972123767072854,0.7887575665320541,1.1955239489190836,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','cathie-mcginn','katinka'",8.20180251938177,7.04700279296781,0.2732628107852076,0.39967153682353873,0.8224623747900144,1.2029254927420097,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','cathie-mcginn','warlach'",8.2369509290332,7.040755800107013,0.2692207478608454,0.40032659371864915,0.8102966334574526,1.2048970733168671,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','cathie-mcginn','hao-chen'",8.31904583729187,7.0860662427534775,0.2597254061802089,0.39556920222996117,0.7817176942097062,1.1905783466289985,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','cathie-mcginn','jye-smith'",8.276696002886633,7.057822050455945,0.26463336996481934,0.3985363935674026,0.7964896111715316,1.1995089553233762,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','jonny-nail','katinka'",8.264690778061995,7.070836332905219,0.26602090395363065,0.3971698715466699,0.8006657904923123,1.1953960175140008,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','jonny-nail','warlach'",8.302510355134578,7.061515132795046,0.26164419921651405,0.3981487335399299,0.787492849170732,1.1983421818941993,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','jonny-nail','hao-chen'",8.399708815558375,7.1113025368290055,0.2503185186063623,0.39291327225594397,0.7534049828270735,1.1825845677923197,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','jonny-nail','jye-smith'",8.354073914811742,7.081669397240186,0.2556500604155922,0.3960314791340402,0.7694517786757709,1.1919697008321077,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','katinka','warlach'",8.188197471900574,7.0387239722300405,0.2748237293634853,0.4005395920228794,0.8271604044891718,1.2055381524692776,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','katinka','hao-chen'",8.281335196656995,7.083807273258969,0.2640967414348959,0.39580672339382666,0.7948744745423185,1.1912932343224039,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','katinka','jye-smith'",8.238122944593371,7.05839686297147,0.2690857291296972,0.3984760621764007,0.8098902560731969,1.1993273707931753,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','warlach','hao-chen'",8.31745760133417,7.077132870038631,0.2599098456088568,0.3965082999551395,0.782272817279892,1.1934048291020094,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','warlach','jye-smith'",8.276904263787094,7.048888699871596,0.2646092851388711,0.39947372828589633,0.7964171210178628,1.2023301315248882,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','mike-chang','hao-chen','jye-smith'",8.377636843720342,7.100312317598881,0.2529003611251071,0.394070461446004,0.7611757743343371,1.1860674587374993,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','jonny-nail','katinka'",8.280657812715145,7.081391931961703,0.2641751117429042,0.39606064681872993,0.7951103523386872,1.1920574892989984,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','jonny-nail','warlach'",8.31298415921321,7.072652333828179,0.260429180521427,0.39697909437359946,0.7838359038348333,1.1948218191941915,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','jonny-nail','hao-chen'",8.385876022420568,7.113335772710803,0.2519372914363792,0.3926990939855048,0.7582771413992393,1.181939937195029,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','jonny-nail','jye-smith'",8.346010778065379,7.087325261359614,0.2565894607159499,0.39543680617047705,0.772279171835091,1.190179862923209,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','katinka','warlach'",8.212656023681221,7.049858471672472,0.27201612073567694,0.399372001490765,0.8187101054789517,1.2020239557182972,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','katinka','hao-chen'",8.288656544038462,7.088656377346936,0.2632493570462459,0.39529681638519415,0.7923240295159849,1.1897585237335868,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','katinka','jye-smith'",8.25156658954352,7.066711411914149,0.26753588757164104,0.39760312318709917,0.8052255658260156,1.1967000119069635,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','warlach','hao-chen'",8.320046790357798,7.082544786451831,0.2596091517919972,0.39593945299757943,0.7813677934678759,1.1916927219248103,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','warlach','jye-smith'",8.284553527918913,7.057796860351405,0.2637243227196957,0.3985390374274025,0.7937535741898715,1.199516912774183,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','cathie-mcginn','hao-chen','jye-smith'",8.361491714906114,7.100185500818356,0.2547851562680837,0.3940838093479892,0.7668486029378008,1.1861076330558913,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','katinka','warlach'",8.263185368644631,7.070482359214436,0.26619477938841096,0.39720705502327214,0.8011891182096703,1.195507931793084,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','katinka','hao-chen'",8.358828835109385,7.1135452194877615,0.25509572016539245,0.3926770294894613,0.7677833335722791,1.1818735278004893,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','katinka','jye-smith'",8.317956127532872,7.090382839712308,0.25985195570984826,0.3951152305829126,0.7820985811162584,1.1892119894659217,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','warlach','hao-chen'",8.388043437804761,7.104365798961746,0.251683806452621,0.39364375888928255,0.7575142060363323,1.1847831756800218,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','warlach','jye-smith'",8.350011653171597,7.078348806206818,0.2561234338124629,0.3963805106718909,0.7708765309391102,1.1930202108033416,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','jonny-nail','hao-chen','jye-smith'",8.44559666718377,7.125171558841273,0.24493149080062387,0.3914517475308555,0.7371911860450077,1.178185692245528,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','katinka','warlach','hao-chen'",8.274163090196932,7.080333216672549,0.2649262548743061,0.39617193605455464,0.7973711318493891,1.1923924459984554,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','katinka','warlach','jye-smith'",8.237955161158464,7.058373298439482,0.2691050590895738,0.39847853551672785,0.8099484351011407,1.1993348150163876,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','katinka','hao-chen','jye-smith'",8.329992997883293,7.100588794056096,0.258453321066259,0.39404136095592823,0.7778889912085626,1.1859798725119661,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','ang-graham','warlach','hao-chen','jye-smith'",8.360204608420657,7.091194010878067,0.2549352784080923,0.39502990601916627,0.7673004383391321,1.1889551808532712,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','jonny-nail','katinka'",8.329296062717027,7.1056002297099,0.2585343486886483,0.3935137896109541,0.7781328669505355,1.1843919960643376,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','jonny-nail','warlach'",8.35984537353166,7.094099752790265,0.2549771743382321,0.3947242221430042,0.7674265360913208,1.1880351380344154,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','jonny-nail','hao-chen'",8.469942345507397,7.147375129741326,0.24206259665845262,0.3891090791157145,0.7285564307981767,1.1711347634252984,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','jonny-nail','jye-smith'",8.409306085209929,7.114561909035932,0.2491940178689508,0.39256992034102023,0.7500204771042235,1.181551152266345,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','katinka','warlach'",8.23578098556596,7.0652645647480234,0.26935551252556184,0.39775506134173516,0.8107022461563119,1.1971573131223174,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','katinka','hao-chen'",8.347372561825624,7.116247843905327,0.25643085994022746,0.3923922894832888,0.7718018175611252,1.1810165215324155,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','katinka','jye-smith'",8.298090804955757,7.087782780035353,0.2621565077327707,0.3953886916001013,0.7890347877817522,1.1900350483994195,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','warlach','hao-chen'",8.380390678745739,7.107425044933306,0.2525785601871787,0.3933216409363612,0.7602072226208503,1.183813669819488,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','warlach','jye-smith'",8.329388073084019,7.0786795498840585,0.25852365163643376,0.39634574924653143,0.7781006711206591,1.1929155863783418,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','cathie-mcginn','hao-chen','jye-smith'",8.438767980877898,7.130931305726601,0.24573482452139297,0.39084438154634266,0.7396090480213011,1.1763576510695126,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','katinka','warlach'",8.287878735474026,7.0868410326869045,0.2633394111826295,0.39548772807516314,0.7925950731265549,1.190333126920372,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','katinka','hao-chen'",8.417086424386516,7.142334441048227,0.24828156526445588,0.3896412234985504,0.7472741907221878,1.1727364037347894,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','katinka','jye-smith'",8.362918418166059,7.112489908889114,0.2546187288618657,0.3927881996672886,0.7663476921868835,1.182208126160943,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','warlach','hao-chen'",8.461048518541668,7.133071361671271,0.24311152626304963,0.39061865232134513,0.731713483640843,1.1756782545796738,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','warlach','jye-smith'",8.406512930726695,7.102886395117926,0.2495214062138351,0.39379950644464723,0.7510058457127012,1.1852519423734658,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','jonny-nail','hao-chen','jye-smith'",8.532412235859047,7.159868778269738,0.23466581279141283,0.38778934425404565,0.7062936998849831,1.1671626449167374,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','katinka','warlach','hao-chen'",8.308824160723377,7.100074001894542,0.2609119165202563,0.3940955448993134,0.7852888355193641,1.186142954545061,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','katinka','warlach','jye-smith'",8.264366468271412,7.0742114113297685,0.2660583640539978,0.39681528950754275,0.8007785373495202,1.1943288017259452,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','katinka','hao-chen','jye-smith'",8.385361047041219,7.126139294272378,0.25199751071654447,0.39134971618354797,0.7584583884998987,1.177878599802292,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','mike-chang','warlach','hao-chen','jye-smith'",8.430361933324802,7.119235565022125,0.2467229103767645,0.39207745241324626,0.7425829742455471,1.1800689295657112,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','katinka','warlach'",8.311708345644607,7.099868083556656,0.2605772504505021,0.3941172181089755,0.7842815625219857,1.186208186251625,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','katinka','hao-chen'",8.422404750319824,7.1488921415606095,0.24765741487458529,0.38894889299050683,0.7453956320906491,1.1706526375898503,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','katinka','jye-smith'",8.375371337994904,7.122654459633479,0.2531650288163661,0.39171710198291754,0.7619723672452333,1.1789843521589534,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','warlach','hao-chen'",8.448349069031977,7.13753533264076,0.2446075279000297,0.3901476958630921,0.736216127288198,1.1742607767825142,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','warlach','jye-smith'",8.399693897347431,7.1110162293374515,0.25032026566842003,0.392943429145831,0.7534102411086697,1.1826753335544133,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','jonny-nail','hao-chen','jye-smith'",8.500078324814773,7.158666677872234,0.23850075409190918,0.38791637368489995,0.7178360496109608,1.1675449762228833,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','katinka','warlach','hao-chen'",8.323904736097226,7.1073551017464105,0.2591609654211833,0.39332900621969885,0.7800188487438247,1.1838358377405729,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','katinka','warlach','jye-smith'",8.285697406997482,7.084991571794929,0.2635919266447239,0.3956822038351959,0.7933550904374674,1.190918457192633,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','katinka','hao-chen','jye-smith'",8.388743132244539,7.130495115595248,0.2516019630387305,0.3908903860961304,0.7572678749371392,1.1764961148844784,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','cathie-mcginn','warlach','hao-chen','jye-smith'",8.415418067164689,7.121531190229351,0.24847728823716583,0.39183550336881345,0.7478632748367566,1.1793407149027257,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','jonny-nail','katinka','warlach','hao-chen'",8.379481351827174,7.129995439200312,0.25268483031803163,0.3909430848184467,0.7605270728922406,1.1766547267211205,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','jonny-nail','katinka','warlach','jye-smith'",8.33735016820006,7.106381480065416,0.2575976049732585,0.39343152869589293,0.7753134695414433,1.184144408376283,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','jonny-nail','katinka','hao-chen','jye-smith'",8.46146604111656,7.156342799624189,0.2430623068154595,0.38816191526222793,0.7315653436739207,1.1682840036383542,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','jonny-nail','warlach','hao-chen','jye-smith'",8.495360486828284,7.146916002531216,0.23905915071353243,0.38915755658334117,0.7195167035212947,1.1712806701918776,geoff-kim,0.33224961914516177
6,"'grace-gordon','tiphereth-gloria','katinka','warlach','hao-chen','jye-smith'",8.353651302572874,7.116832804852758,0.25569931644048355,0.39233065303327624,0.7696000287325147,1.180831009054866,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','jonny-nail','katinka'",8.287513642544079,7.064096436435031,0.2633816789809951,0.39787771966658053,0.7927222901222414,1.1975264883381114,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','jonny-nail','warlach'",8.24770615898046,7.057059445840812,0.2679811430980136,0.39861643176458117,0.8065656893377238,1.1997498531079531,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','jonny-nail','hao-chen'",8.326916695467983,7.10766765173167,0.2588109372811899,0.39329609325100745,0.7789653392141705,1.183736776773171,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','jonny-nail','jye-smith'",8.275109537325763,7.0720943397877,0.2648168242192322,0.39703771602824744,0.7970417690788449,1.1949982577851486,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','katinka','warlach'",8.210432050044048,7.029015959656808,0.2722716837973872,0.4015568974334727,0.8194792954102083,1.208600023279576,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','katinka','hao-chen'",8.308050833834768,7.077390367678334,0.26100163288842865,0.39648123900442545,0.7855588625201569,1.1933233814519453,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','katinka','jye-smith'",8.249853479204006,7.0461783806309555,0.2677334955850282,0.3997579998302166,0.805820323508193,1.203185727823393,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','warlach','hao-chen'",8.261057436841353,7.0729719511627085,0.26644051244881756,0.3969455150832431,0.801928721948085,1.1947207527416768,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','warlach','jye-smith'",8.216769702531604,7.041514214100934,0.27154326213041674,0.40024708118632196,0.8172869026278039,1.2046577576706017,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','cathie-mcginn','hao-chen','jye-smith'",8.296061996908419,7.091049093915541,0.26239160854899873,0.39504514972142674,0.7897423907485605,1.1890010611233515,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','katinka','warlach'",8.252095383540532,7.047426584950734,0.26747488425892024,0.3996270883843675,0.805041958955742,1.2027917124858107,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','katinka','hao-chen'",8.376096645170456,7.100318910573264,0.25308030160771244,0.39406976750969364,0.7617173565431243,1.1860653701382342,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','katinka','jye-smith'",8.302912941699068,7.067671547194592,0.26159752061537056,0.3975022881789168,0.7873523566059443,1.1963965201875695,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','warlach','hao-chen'",8.298149969993782,7.092689464240305,0.26214965089727293,0.3948725918270537,0.7890141501794716,1.1884816989196656,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','warlach','jye-smith'",8.255674338576751,7.05975347926716,0.2670619217706886,0.3983336648076609,0.8037990305536143,1.1988987852943984,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','jonny-nail','hao-chen','jye-smith'",8.341068973684022,7.113997251674671,0.2571648243247631,0.3926294083991701,0.7740108927330518,1.1817301985457749,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','katinka','warlach','hao-chen'",8.274736023328087,7.063271656718318,0.2648600120952548,0.39796431923314474,0.7971717553106838,1.1977871344354254,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','katinka','warlach','jye-smith'",8.222452775779974,7.0346541336572255,0.2708896963464312,0.4009661508683504,0.8153198099772024,1.2068220029867545,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','katinka','hao-chen','jye-smith'",8.326608760804408,7.083952767024012,0.25884672813459114,0.39579142641313186,0.7790730619964971,1.1912471936956783,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','mike-chang','warlach','hao-chen','jye-smith'",8.268833717142751,7.078665725507631,0.2655422594055512,0.39634720221490083,0.7992251731958623,1.1929199595010958,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','katinka','warlach'",8.301219394629888,7.063446241010892,0.26179386916116987,0.3979459887656649,0.7879433235611645,1.1977319636649455,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','katinka','hao-chen'",8.397946741846907,7.1098724989528765,0.2505248549221309,0.3930638929745922,0.7540260108249368,1.1830379038082819,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','katinka','jye-smith'",8.341708830271777,7.080831360429598,0.25709034361478234,0.39611957353262706,0.7737867217914194,1.192234846052781,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','warlach','hao-chen'",8.34563583363684,7.102973492413008,0.25663312490218615,0.3937903375092624,0.772410591658381,1.1852243458470697,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','warlach','jye-smith'",8.303859398592262,7.073690979360354,0.26148777458721767,0.39686997071131697,0.7870220446301616,1.19449338040602,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','jonny-nail','hao-chen','jye-smith'",8.373611368268133,7.118656479392193,0.2533705941818286,0.3921384796553277,0.762591074848244,1.1802526084582212,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','katinka','warlach','hao-chen'",8.31614411575833,7.073575279769569,0.26006235631344854,0.3968821268803902,0.7827318417476524,1.1945299678642827,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','katinka','warlach','jye-smith'",8.268617872965192,7.048454437744512,0.26556720127948874,0.39951927925188885,0.7993002428799201,1.2024672301500414,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','katinka','hao-chen','jye-smith'",8.357523475495016,7.091337835307055,0.255247929257183,0.3950147770937609,0.7682414502502821,1.1889096460368753,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','cathie-mcginn','warlach','hao-chen','jye-smith'",8.312476882494616,7.086806659127112,0.26048805694448923,0.39549134276579534,0.7840131092240034,1.1903440063628874,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','jonny-nail','katinka','warlach','hao-chen'",8.360109906691536,7.093065482100516,0.2549463231906612,0.39483303416130355,0.7673336807626969,1.1883626388411261,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','jonny-nail','katinka','warlach','jye-smith'",8.309944531053283,7.066643451988328,0.2607819260290828,0.39761026020809015,0.7848975920575718,1.1967214928074061,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','jonny-nail','katinka','hao-chen','jye-smith'",8.428877109159385,7.113991926964672,0.24689735091454315,0.39262996935988403,0.7431080028015692,1.1817318869170523,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','jonny-nail','warlach','hao-chen','jye-smith'",8.349343691850374,7.1062126085009885,0.25620125209377986,0.39344931021035745,0.7711107472536908,1.1841979269160794,geoff-kim,0.33224961914516177
6,"'grace-gordon','ang-graham','katinka','warlach','hao-chen','jye-smith'",8.327932570520758,7.079726017841235,0.2586928554769798,0.396235759581034,0.7786099383426393,1.1925845411064755,geoff-kim,0.33224961914516177
6,"'grace-gordon','mike-chang','cathie-mcginn','jonny-nail','katinka','warlach'",8.336465414699946,7.085210027187032,0.2577005450562853,0.39565923391609353,0.7756232970840351,1.1908493226691337,geoff-kim,0.33224961914516177
6,"'grace-gordon','mike-chang','cathie-mcginn','jonny-nail','katinka','hao-chen'",8.470775438011517,7.1443049365538105,0.24196429026006094,0.389433220321066,0.7282605496512108,1.172110358841135,geoff-kim,0.33224961914516177
6,"'grace-gordon','mike-chang','cathie-mcginn','jonny-nail','katinka','jye-smith'",8.401039896296817,7.10840133221201,0.25016262553577323,0.3932188305704636,0.7529357781640549,1.1835042326975973,geoff-kim,0.33224961914516177
6,"'grace-gordon','mike-chang','cathie-mcginn','jonny-nail','warlach','hao-chen'",8.407320581389401,7.134625980708765,0.24942675064690795,0.39045465349140634,0.7507209527843942,1.175184653321798,geoff-kim,0.33224961914516177
6,"'grace-gordon','mike-chang','cathie-mcginn','jonny-nail','warlach','jye-smith'",8.347974205671091,7.101017101893109,0.2563607821510894,0.3939962784121748,0.771590898465662,1.1858441837371545,geoff-kim,0.33224961914516177
