,userid_x,ego_info,LZ_entropy,Pi,CCE_alters_tr,CCE_ego_alters_tr,Pi_alters_tr,Pi_ego_alters_tr
8147,leanne-kieran,6.459431618637297,3.3190767852758696,0.6945671744598998,9.611893158022859,3.3470028901668014,-0.22028650609030587,0.6915100912397864
8148,leanne-vanderbyl,8.46352437327118,5.674130731339457,0.5189012679629122,6.072105010656362,5.038446512952092,0.477908773357151,0.5823974894234117
8149,lebravo,8.303780748177102,4.999453949289862,0.5882506025635387,6.848503424640608,4.64124354775503,0.3981866796319169,0.6227386186990179
8150,lee-adams,7.3750394313469245,4.355317044586234,0.6283441029058338,5.227207838009979,3.989141936950258,0.5379270461288351,0.6648544044719742
8151,lee-cookson,8.467605550082997,4.6347022568297165,0.6517312481402834,8.74809184629253,4.5763653603204615,0.25396078187480786,0.6567818732298917
8152,lee-edwards,8.588714635582264,4.365823549411473,0.6599489983221205,5.9166310834813265,4.053542933317238,0.5140596737192009,0.6879143233589718
8153,lee-einhorn,6.584962500721156,4.832332011777557,0.4808307063068845,7.099778492833611,5.835348651268858,0.10343101867534947,0.3341814893138881
8154,lee-elliott,7.159871336778389,4.132354589031911,0.6446012296907997,6.194417251959195,4.043045759303582,0.4198620815502431,0.6536466250321888
8155,lee-frank,8.0,6.632116343366178,0.3222101052169774,6.016466058688621,5.690515179623096,0.4028884592086141,0.44363005469375183
8156,lee-irvin,6.584962500721156,5.4519432733811,0.35758361191175225,9.351090705643216,5.662105875771411,-0.316514989148129,0.3229414219302069
8157,lee-mceachern,8.499845887083206,4.982059221787346,0.6044458736128769,7.73369253030602,4.783097744997667,0.32779137922904195,0.6228430875570764
8158,lee-plaschek,7.546894459887636,4.927773752101488,0.5583584288601797,6.07772438029356,4.782720512670764,0.4288410204757892,0.573955650636212
8159,lee-provoost,7.562242424221073,5.130145430882019,0.5216307210863752,6.425818058737212,4.9330213307265325,0.3656625178998685,0.5439647005005687
8160,lee-ramon,6.554588851677638,4.804745378960185,0.4864251069747989,5.591060074892272,4.7379512330809215,0.3741368909979989,0.4955038009776406
8161,lee-remias,7.507794640198696,5.0932714321618535,0.5246473682298524,5.2388528758466535,4.842712313205066,0.5079306861137183,0.5529935751751843
8162,lee-schneider,8.339850002884624,5.542295907856517,0.5349441290981808,6.342662968449623,5.3193301931853485,0.452764504682336,0.5571489699874906
8163,lee-soo-yeon,4.906890595608519,2.6064749793050077,0.7595754062473701,3.3848167763646138,2.855615583200873,0.6718069306681903,0.7321530634966215
8164,lee-stacey,7.507794640198696,4.415171292183288,0.6187699992374035,6.801536710004682,4.5766684196123855,0.3531149616392231,0.602145259515631
8165,lee-tone,6.584962500721156,5.131451247127169,0.4262988588668102,7.172072871055706,5.895100382857014,0.04364708146244721,0.30768538281886604
8166,lee-yount,8.124121311829187,4.282978339819231,0.6688181201372997,8.985092344007342,4.222839498396495,0.1839060150747547,0.6741887663566594
8167,leea,6.794415866350106,4.454023552999892,0.5642588170959549,9.478707099897113,4.712721033873891,-0.2048700576743253,0.5328458054235984
8168,leeclo,5.930737337562887,2.759505093316505,0.7721767537185881,2.8169272401008256,2.478773300978126,0.7666833160294159,0.798692974525986
8169,leejay-abucayan,6.285402218862249,4.676996936928637,0.467183315302845,7.893216303997867,5.343205238601521,-0.1429514769622028,0.3632672628595566
8170,lef,6.321928094887363,3.003614869023707,0.7462960218545808,6.128731793798881,3.068397028824149,0.4016483557810764,0.7399140496561291
8171,leftonred-atanycorner,8.339850002884624,3.9169676849475263,0.7264136254788599,6.2571855602181445,3.479143121443151,0.5313096261690115,0.760726836754741
8172,lego,5.672425341971495,5.451998686260128,0.15812481206043172,6.797586871687738,6.573095843391026,-0.1524523105360358,-0.11914992917537966
8173,leif-brostrom,7.7615512324444795,4.861908295845357,0.574722627602995,6.872627078677317,4.807624740904855,0.3486319644576257,0.580394793863099
8174,leif-janzik,6.768184324776926,3.753549225442328,0.6670148100429777,7.053055553985598,3.895412324825476,0.2706875297569807,0.6520340080980435
8175,leigh0,7.6293566200796095,5.8497547090874855,0.4186366244357191,7.054054029444777,5.806194191633102,0.25565256551973353,0.4241383676471621
8176,leighton-evans,9.100662339005199,5.095505612650685,0.6404119211263593,10.00778576586627,4.941930362595841,0.1951689168085552,0.6527757156213903
8177,leland-hedges,8.554588851677638,5.927787296708278,0.4977871605770616,5.573799208090524,5.080957270955639,0.5335340748284559,0.5821014150839553
8178,lemu-coker,8.060695931687555,5.983511017576264,0.4335382442258569,5.671068036240867,5.3486778435804405,0.4701189290623267,0.5069468418372284
8179,len-kendall,8.554588851677638,4.968301446967082,0.6036210206104675,5.741421724149934,4.394033108299522,0.529837542372418,0.6565044590162318
8180,len-lipkin,7.960001932068081,5.375085225111167,0.5275191784970026,6.684709504214291,5.195897417778976,0.3820184755244886,0.5464244065723028
8181,len-silber,7.839203788096944,5.370352321586325,0.5117182936073781,6.799617865126875,4.949253345733959,0.3441271758767871,0.5577293078149079
8182,lena-doppel,3.9068905956085187,3.5091575111055704,0.3898003079325023,6.580740266133759,5.6723613206871795,-0.3070682923053615,-0.17858993648496455
8183,lena-shaw,6.20945336562895,5.013278638033623,0.3950007768537782,6.7252596731038565,5.829249014165917,0.0043039508153643715,0.2493929452613696
8184,lena-vazhenina,4.392317422778761,3.1914071432692324,0.6002245832263333,3.861051517505672,3.595624234365735,0.4848010820923845,0.5321684127795194
8185,lenard,7.876516946564999,5.2815066994314765,0.531361164048818,6.486039830906526,5.065514454755107,0.3965103265988941,0.5543632676084103
8186,lenise-brothers,8.233619676759702,5.295022492720691,0.5440643384949447,5.19897819093694,4.6411982407663634,0.5539492332397512,0.6102274776694632
8187,lenny-pruss,4.584962500721156,3.680292268138544,0.4680758779051976,5.9014967886629375,5.288931296953663,-0.11042544329781412,-0.009642077777138956
8188,leo-filardi,6.169925001442312,4.503998865406474,0.5218367308036144,9.674040238141282,5.04438149099106,-0.3134740962765672,0.4472128590015517
8189,leo-lambertini,8.164906926675688,5.825644934849112,0.4772209811479308,5.65460038570781,5.006589590079502,0.4959020401159225,0.5647720777388832
8190,leo-lobato,6.539158811108031,4.6194040145915665,0.5436082518448095,6.250932716235505,4.4018698950102575,0.32789966593370073,0.5699073382615897
8191,leo-redelinghuys,3.807354922057604,3.2014282184350837,0.4815324656283328,,3.2014282184350837,,0.4815324656283328
8192,leon-barrett,6.727920454563199,4.321058433456956,0.5789640759419755,6.181540338694751,4.475382217549526,0.3367781710667912,0.5604504518664318
8193,leon-gerrits,8.43879185257826,4.873436037385439,0.6083520490002468,5.558915631646251,4.520202629498646,0.5425461597632075,0.6413227890734753
8194,leon-grenko,8.290018846932618,4.400623165313909,0.6593277916236654,7.8085804545005955,4.350914804408512,0.32355193296698714,0.6637788209060107
8195,leon-jacobs,7.1799090900149345,3.938249880012772,0.6621241753929691,5.440170785247656,3.814003632546605,0.5024894175797301,0.6746288403020392
8196,leon-kehoe,7.257387842692652,3.3315118663847167,0.7196331373605662,5.533139936299817,3.2803901281257635,0.4865453342235805,0.7246413213317249
8197,leon-neyfakh,5.584962500721156,4.698376332355013,0.364854068853431,6.146131178958418,5.840349823523584,-0.02453254904083507,0.07838162691207792
8198,leon-renkema,4.169925001442312,3.3246884925101243,0.5553400490440421,7.1169592466941625,5.182166108037002,-0.2618016837999739,0.10471068523490767
8199,leon-tai,7.832890014164741,4.024981763790493,0.684677265753579,5.5178249116390585,3.654598108179445,0.5436910734249156,0.7179110497545979
8200,leon-willemsens,5.554588851677638,3.977441951951228,0.5324754889388194,6.428688230603086,4.893763392528746,0.004218128979884685,0.38295942270698413
8201,leon3,6.870364719583405,5.420557700954412,0.4131410812336086,7.554648424494548,6.021813419017994,0.0225664359437038,0.32462777210418586
8202,leonard-lomuscio,6.475733430966398,3.8915133846770162,0.6399453027621645,7.057168247765879,4.083272351951768,0.23417850481071756,0.6185270346921045
8203,leonard-rhone,6.189824558880018,4.792324068884327,0.4447206426951728,9.039809038847213,5.568475414828232,-0.3020366149292477,0.3184075907171968
8204,leonard-v,7.651051691178929,5.273495712270873,0.5045560099987495,7.764595028154242,5.289298401534286,0.17822117278026786,0.5027284181172718
8205,leonardo-giannetti,6.266786540694901,4.401143556371053,0.5510445853442439,5.578135840098795,4.9055740077837715,0.392597056261402,0.4855184316231038
8206,leonardo-leitao,7.930737337562887,5.365357801719107,0.5319582097531326,6.9717668738280425,5.2579728221004425,0.3534141012747648,0.5432021905122186
8207,leonardo-longo,6.169925001442312,4.566170254614762,0.5026182235365892,6.4569176727235575,4.926937042738444,0.20018380750870227,0.451350331931907
8208,leonardo-magalhaes,6.108524456778169,4.642487046632125,0.478613306634742,5.6658582223250304,4.944010667529778,0.31844452463688644,0.43384547595252
8209,leonardo-marchetti,6.894817763307944,5.5295005239603885,0.38015982968222267,7.852155720564289,6.23043461466312,-0.07054198628245252,0.2691256053661233
8210,leonardo-yabu,4.643856189774724,2.9712810489166994,0.6716020486172871,7.577219495196629,3.785400431751463,-0.18884621523295747,0.5541757005769269
8211,leonhard-eiber,7.741466986401147,6.1326108669233355,0.3805729373804743,5.64757771357451,5.312509161569546,0.44246766502127605,0.4836338636584202
8212,leopoldo-g,5.672425341971495,4.896722599526154,0.3434120857521637,5.270535709662067,4.485685742328187,0.2663744952153379,0.4202718401811667
8213,lerna-terpanjian,4.459431618637297,3.913373579408322,0.3861237226597872,6.127392009839682,5.527953062259086,-0.17460987767907368,-0.08315997206357569
8214,leroy-torner,8.174925682500678,5.6327467477267845,0.5074071896936597,9.08961321760451,5.719219150868249,0.07403895566845528,0.4982288974293098
8215,lesley-forrester,8.876516946565,6.411033114935697,0.450646671101907,5.310604384135675,5.106275638335408,0.5618151721864146,0.581692191620665
8216,leslie-conn,8.022367813028454,5.458720025492809,0.4995764257488782,5.4891791974810795,4.809923414281183,0.4961531125835428,0.5707668012793033
8217,leslie-coty,7.294620748891627,5.077434850248636,0.51529706661494,9.096024959958617,5.161720452490366,-0.09590844409152817,0.5053497648112202
8218,leslie-elsaifi,9.632995197142957,3.5438747691175623,0.7644142448154223,9.35012745929194,3.3219939472475044,0.2731164874665037,0.7808928396538081
8219,leslie-klenke,8.566054038171092,4.272906578848336,0.6713463707078023,5.5118769772980185,3.8720346404573545,0.5576529429888475,0.7066045141453497
8220,leslie-lovett,6.169925001442312,5.224433058423396,0.34647717518029386,6.326417243162485,5.175681700749442,0.1157492533583969,0.35505772898603444
8221,leslie-q,7.912889336229962,4.531128999594582,0.6191150200929315,6.625994794418218,4.196957839233189,0.3968791014139906,0.6519353448037449
8222,lester-martinez,7.562242424221073,5.701801705749756,0.4387426342558925,6.458248688764408,5.534225126712903,0.34111902069679506,0.4594267115185731
8223,leticia-machado,6.149747119504682,4.7567184756262835,0.4552536497523717,6.397387488050982,5.344978672298003,0.16848999240553628,0.3629763608485162
8224,levent-mollamustafaoglu,6.339850002884624,3.682265821091879,0.6489782708236296,8.192884984423847,3.676141546214727,-0.054359737185909925,0.6496809678943739
8225,levi-brooks,6.954196310386875,5.3322396473269675,0.4303195969209269,7.819665223980948,6.060481973001711,-0.027476662496631696,0.3248585230973535
8226,levi-muller,7.475733430966398,4.009102281048379,0.6592668174181671,8.843976873606108,4.042996552097944,0.058086377496088235,0.6558744023206295
8227,levi-rosol,7.189824558880018,4.767822355861597,0.5651784899132679,7.210582253648318,4.918718401408623,0.2668439035288268,0.5484546604513327
8228,lewis-k,8.554588851677638,5.553780031239052,0.5371444937972467,7.8432189659914915,5.362064151848934,0.2919753091081549,0.5560945464738056
8229,lewis-nyman,5.643856189774724,4.83276429440555,0.35025525280007463,8.405953022429577,5.4362044473572215,-0.3371826667896,0.22094855040239167
8230,lex-de-jong,4.906890595608519,4.166596150931968,0.40822531395007394,7.57602432160885,4.850868418465089,-0.3067562569866967,0.251219234975441
8231,lexie-kier,8.717676423066395,6.515230960985696,0.4198826255728257,6.2337112449392595,5.6481478381062615,0.45060537272318,0.5126811510233741
8232,liam-brennan,7.05528243550119,4.32430280079691,0.6203451988532971,7.1221236228918405,4.297929069303697,0.2955780949459331,0.6230970208177885
8233,liam-rosen,8.228818690495881,4.600238770672567,0.6271677913050252,6.3941894335734855,4.250757206764861,0.4478111390832213,0.6600261535276036
8234,liana-buenaventura,4.754887502163468,4.154609281476172,0.3873566891663505,8.17304377691602,5.859476326953364,-0.4104776796263165,-0.08139340511148341
8235,liana-m,7.044394119358453,4.988274294595481,0.4996860329456396,8.518581109906947,5.170030373209163,-0.07959204844047486,0.4766886884268197
8236,liang-shi,8.388017285345136,5.8142676110949285,0.4877291822955708,7.476798948888371,5.505113847434981,0.2979940557606341,0.520538963853992
8237,liang-wang,8.584962500721156,5.942826311826163,0.4810947518192758,6.0172080246500625,5.136431890925112,0.4731779640955638,0.5645754276551233
8238,liat-azulay,7.366322214245816,4.621190804822943,0.5820475598923652,6.714582879945505,4.651328956203762,0.33474832781152153,0.5787641347258174
8239,liberty,7.882643049361842,3.264024220004976,0.7600287749970873,5.193140085663654,2.9368056427643374,0.5901660253764386,0.7871561360471492
8240,libor-simon,6.149747119504682,3.8615331848627914,0.5904185688011571,5.356863012139169,3.911991498040389,0.3750503069665492,0.5837371929903089
8241,lici-beveridge,8.89178370321831,4.814253945318651,0.640836808536572,10.300436512216828,4.7707331079696615,0.08282677020293612,0.6445794338625067
8242,lidia-rojas,7.087462841250339,2.748766730321353,0.7839106302190227,4.87119120526082,2.814263110733619,0.5789058703094174,0.7779940884548215
8243,lief-youngs,7.857980995127572,2.7811054239974218,0.8128566821758244,9.139238456686737,2.77514734683428,0.25318988327707426,0.8133058179964348
8244,lieke,8.707359132080883,5.946465262417983,0.4961274538328018,5.39010259848046,4.954870475209075,0.5520088794807998,0.5944993720751225
8245,liena,5.169925001442312,4.3161656266226025,0.4176180033367245,5.382370148150108,4.806460704172403,0.1784719440882415,0.3184697399978794
8246,liesl-woods,4.754887502163468,4.4608096323713795,0.24814881362423286,6.7300241400309275,6.339026455159647,-0.255467669130306,-0.1994431145026802
8247,lieven,8.527477006060396,4.187486576646564,0.6899948725588934,5.404322666319917,3.6816284496796836,0.5836307447080621,0.7324045675004263
8248,liisa-torikka,6.3750394313469245,4.710726126971848,0.4737684141862597,5.380159385728572,4.981718339485818,0.37243696021659467,0.4338450179852471
8249,lik-sas,5.491853096329675,3.6031073219748415,0.5976826147380373,9.112097075365524,3.968697424312335,-0.35390461779289223,0.5451130911880843
8250,liliaceae,7.2384047393250786,3.616831176185924,0.7278082478808838,3.5928623009215825,3.132909089467792,0.7298725124335554,0.7689620441912235
8251,liliana-diaz,7.066089190457772,4.829489912604555,0.5480405661107272,6.708759977947756,4.7353797187244115,0.3155796536500072,0.5587383952166148
8252,liliavi,7.087462841250339,4.880210890946583,0.5259777631720788,5.196155797139502,4.390813228311917,0.4875835682590893,0.583504203450255
8253,lilo-hurtado,7.159871336778389,4.473532035819226,0.6157816662356232,6.236305955478572,4.307039831105851,0.4254724560668681,0.6326428267028388
8254,lily,8.839203788096944,5.0560360614766005,0.6149260768533338,5.141645836344222,4.465234253901083,0.6073400675620608,0.6664425755869273
8255,lily-maase,6.727920454563199,4.942360126248762,0.4846406634514606,7.611074269135067,5.634475568150162,0.0318051206025467,0.3896381690555821
8256,lily-meyer,8.400879436282183,5.9893568152189385,0.4682294409901096,5.538242124057595,5.181069522125571,0.5165082822825862,0.5537480399676992
8257,lily-tse,6.554588851677638,5.581519141725479,0.32052779486887056,8.164585882537889,6.831788222772911,-0.18319588227766528,0.04734731512594973
8258,lim-seokmin,1.0,1.1887218755408673,0.6966388927346329,4.752574959471566,4.695084478100092,0.1340756689368989,0.1373421472189453
8259,limeduck,7.426264754702098,5.0208783869501135,0.5382816668846845,7.384039251721307,5.477959681946975,0.24514985377470244,0.4862732674031269
8260,linda,4.0,3.0668066222553243,0.5715069612035699,5.538426714679991,4.833665282698345,-0.07814148553132777,0.1043616206115726
8261,linda-aaron,5.754887502163468,4.355044528518037,0.4904591798030546,8.517081673540071,4.999886590411071,-0.27103266198293424,0.38692090259225737
8262,linda-alexandersson,6.409390936137702,5.808020401662668,0.24286102688851166,7.693236895695641,7.001288381890147,-0.15631516641040052,-0.05503786604121354
8263,linda-lindstedt,8.076815597050832,5.183280223063966,0.5568733723548678,7.158080214397637,4.9179914909658935,0.3413297878638754,0.5837515387025135
8264,linda-liukas,7.03342300153745,4.755946056500434,0.5421319835181242,5.317313819987322,4.52712226800737,0.4741818591406373,0.568938245555669
8265,linda-mateos,7.383704292474052,4.851136485331222,0.5634589163583114,5.49047102449549,4.761034129780564,0.4925048616442742,0.5732045095272903
8266,linda-rittelmann,6.285402218862249,5.71588285673567,0.24515534127885724,8.587815098061789,7.320468690492685,-0.2909469943493833,-0.11861249256975602
8267,linda9,6.930737337562887,5.222296561815074,0.4454445270444853,7.240117950754162,5.181650554998104,0.1206464695138116,0.4509900997020498
8268,lindsay-bernard,7.321928094887363,4.469730830808944,0.6055954941488123,5.117654572266148,4.221463320241319,0.5358601730347985,0.6315182766700134
8269,lindsay-bianco,8.326429487122303,6.425679695798267,0.39388802876886736,7.946830572912482,6.331854102746734,0.19708214968247398,0.40503465646207787
8270,lindsay-brillson,5.643856189774724,5.1802379091395325,0.25571051435399395,6.282461456397369,5.951601526222193,-0.05500715192709102,0.0027442396632911988
8271,lindsay-buescher,7.94251450533924,5.345006598845009,0.531287762752042,5.416632925747603,4.886390858407985,0.5236961570417574,0.579079509664451
8272,lindsay-burtner,6.768184324776926,3.0821780910400913,0.7462894287782403,4.84023345065496,3.092497035573879,0.5683414061858691,0.7453048513217607
8273,lindsay-fultz,7.108524456778169,4.267503250917732,0.6454351021561848,6.695598210449213,4.284558743586399,0.38968027881427336,0.6437710135954821
8274,lindsay-hood,5.954196310386875,4.429562535302479,0.4891605365386002,8.451371026651469,5.4253177225952145,-0.2445172081110296,0.3279163940093064
8275,lindsay-kaplan,8.957102041562287,6.4668127438537155,0.4482314886822325,5.401773940956125,5.1524802470171265,0.555458830873227,0.5796290190857895
8276,lindsay-robertson,7.247927513443585,5.7110072179601685,0.4057900813030078,5.4333374116874955,5.3234663598958045,0.4426619589209807,0.45696634691340404
8277,lindsay-robertson6,8.087462841250339,2.9926971032687186,0.8036944726630445,4.6745700295193275,2.778313913437847,0.6755486560944094,0.8193291756594344
8278,lindsay-segersin,7.643856189774724,4.877735184730494,0.5648665183839361,7.235018962053218,4.851241516524514,0.28748704170875894,0.5677078531408648
8279,lindsay-silva,8.832890014164741,5.151401231231866,0.5888322934240741,5.9441769187861775,4.430680386514991,0.5129509262131565,0.6551246725446765
8280,lindsay-sullivan,6.149747119504682,4.226490262952692,0.5370050936615293,5.697158403394474,4.973605640921608,0.3117736030405359,0.4283641012169912
8281,lindsay-w,8.396604781181859,5.3888642030860865,0.5393482617811377,5.617802732994553,4.5930814612113045,0.515737474371886,0.6189359178131679
8282,lindsay-wenner,8.071462362556623,6.201923393179535,0.40437148904099096,5.224069741725591,5.093018661635779,0.5186785677313225,0.5333566271720654
8283,lindsay7,9.30149619498255,6.217520882110385,0.4874870174996462,7.3938129382228075,5.794186059868187,0.3669145422896184,0.5288752144459885
8284,lindsey-black,6.169925001442312,3.865912578311498,0.6339114049483396,7.480829323095538,4.0008750933872745,0.13226032467768262,0.6184265508206402
8285,lindsey-cruz,7.022367813028454,3.8315317455820876,0.6741158344130181,6.932045404662257,3.7872075544854966,0.3284906380272428,0.6785367221587415
8286,lindsey-cummings,6.643856189774724,4.2416591188123105,0.6021430820342499,5.573852100080101,4.359069845559972,0.44268601269958896,0.5887732240102527
8287,lindsey-defilippis,5.954196310386875,3.9546438631652236,0.6012181002757153,6.481054164860723,4.65373389173108,0.2402896094925271,0.5117289130950632
8288,lindsey-farwell,6.491853096329675,4.422796804838629,0.5438415629585773,7.934585101412603,4.895701913514095,-0.06205887774834841,0.4815270891148475
8289,lindsey-jaffe,7.7481928495894605,4.575470805091305,0.6179820742630029,5.497278141410088,4.183449588538246,0.5246942243608892,0.6561250665607309
8290,lindsey-lanpher,9.118941072723507,5.6650848112352055,0.5576921716446089,4.942179497480899,4.466194395720871,0.6228400573632479,0.6645104629061883
8291,lindsey-miller,7.994353436858858,5.911242733307282,0.4469384210271757,5.7133284224902185,5.327403476244302,0.4698081145845929,0.5134330668853899
8292,lindsey-mountford,7.1799090900149345,6.134179477157866,0.3055616935979889,7.518872966561303,6.648578875558151,0.031348860141701365,0.22072717546491102
8293,lindsey-phaup,5.882643049361842,4.191659610231164,0.5271877632094261,9.061915342588714,4.350896571371831,-0.3174467968110241,0.5039234942266155
8294,lindsey-susick,8.744833837499545,4.539802679065686,0.6673669664430676,7.990096122873544,4.31244375141914,0.35221419073292826,0.6863825382998034
8295,lindsey5,7.098032082960526,3.727761301547352,0.6658422397450847,5.209831558839992,3.654546928647065,0.4991358882186249,0.6736102804117249
8296,linna,6.303780748177103,4.819474732050232,0.4596178074896791,5.475813273405578,5.126443006685371,0.3593645699789008,0.4138667864153059
8297,lino,5.426264754702098,4.220327789033823,0.4875788541928918,9.265335407998435,4.942886000270503,-0.4088008898542807,0.3641064266962844
8298,lino-ribolla,5.930737337562887,4.637788687985733,0.45143219902227094,8.31222888433922,6.41601060154534,-0.23598097437220064,0.1091542741548987
8299,linus-graybill,7.954196310386875,4.596551272522901,0.6328634274264189,6.008489200638706,4.3934490011829,0.4959526050312989,0.6517020878909228
8300,linus-oura,6.643856189774724,4.3823193187418195,0.5567119929178287,5.303487736962978,4.3600652292857145,0.43597999528656745,0.5594979729627099
8301,lionel-damm,7.087462841250339,3.4872265027662115,0.7155535959722726,4.5709703270192685,3.4612114244152257,0.6093929427375043,0.7180146137946999
8302,lioninside,6.303780748177103,4.603267444333247,0.4876308532671698,8.709711320556728,5.533987254018881,-0.2338679489292217,0.3453973945202437
8303,liran-zelkha,6.584962500721156,4.197107840374351,0.5945037853821726,8.253123741715434,4.176235284724877,-0.04534015417302405,0.5969571546105501
8304,liraz-yerushalmi,6.741466986401147,4.198224600461319,0.6173756895550033,8.073090270573028,4.189662973617893,0.10246128460130301,0.6183107119692433
8305,liron-tocker,7.614709844115208,4.2218821376696605,0.6415643523559761,6.784770970893463,4.156020372130035,0.3618461268295912,0.6481420735293492
8306,liron-yakov,5.614709844115208,3.0778766606993604,0.6845832317559915,7.0961050228133535,3.2275457131510485,-0.02460930658606262,0.6657869877809426
8307,lis-bokt,7.330916878114617,4.858753642102013,0.5533732399358451,6.696546668985977,4.65975636659936,0.3325352468839167,0.5754058900136558
8308,lisa-brock,6.285402218862249,3.7586718897409646,0.6377369415544516,6.793311538414736,3.6705548608919414,0.22436872288601367,0.6479638751281059
8309,lisa-finger,8.707359132080883,4.2867754675059535,0.6852979553430685,7.54897835880971,4.102278576472439,0.3883594483717715,0.7007481133376662
8310,lisa-french,7.954196310386875,6.065952140146602,0.4148522998118143,6.611292224912673,5.740740815275553,0.3466034723857044,0.453974954450424
8311,lisa-gansky,8.434628227636725,5.054915327139397,0.5962034622591857,6.431056265829393,4.60821470844839,0.4623194592533949,0.6375791191713189
8312,lisa-gartner,7.622051819456376,3.759952928963675,0.7134603318195952,4.825471596321903,3.621120103672352,0.6174839751845077,0.7255694958091498
8313,lisa-grimm,8.751544059089099,6.046755233002727,0.4942381535662238,6.127765923882348,5.308635697467758,0.4860733111386184,0.5669184343087337
8314,lisa-heath,6.108524456778169,4.596820980978043,0.5010960935405933,8.92640952205066,5.440390759845563,-0.2372987345133408,0.3780780234223429
8315,lisa-jiang,8.092757140919852,7.071104125470541,0.2536290491203731,6.54827382362395,6.259973210190336,0.3273923640819201,0.3660136913487419
8316,lisa-kamm,7.78135971352466,5.6151198395692745,0.4696697659107336,5.489392932499912,5.0745007976646255,0.4843325915038318,0.531728573781052
8317,lisa-kav,6.303780748177103,4.403779584603477,0.536843254865819,8.690249045105249,5.694525191971215,-0.18671831437366146,0.3533901137493164
8318,lisa-lang,8.873444112515376,4.828278889049172,0.6417997024286141,6.590815726032674,4.301973160221688,0.4847385568874468,0.6862681931724137
8319,lisa-ma,6.426264754702098,4.729497369721241,0.4886825367906068,7.245599314775347,5.167113505758733,0.039825890588333,0.4266029846802709
8320,lisa-mullinaux,8.005624549193879,5.30108964736509,0.5362655556356927,7.221059761804169,5.1533782689116485,0.31949008331163525,0.5517526062145645
8321,lisa-n,5.459431618637297,4.5517896261261575,0.4035315579984983,5.31554506531788,5.062028864250432,0.2490327277062568,0.3040201419673023
8322,lisa-pasquin,6.9886846867721655,4.20803874103042,0.6082559027588504,4.338272542455235,3.977606426630788,0.5935677958579987,0.6338904224514219
8323,lisa-patel,7.257387842692652,6.0435843839684855,0.3324893359845947,6.01618014661534,5.679754049356504,0.3365872950351433,0.385659908595576
8324,lisa-rabey,7.614709844115208,4.5794358536700805,0.6045483264998619,8.057573185820889,4.471374706141939,0.1957597273342212,0.6156001555958364
8325,lisa-spitalewitz,7.0,5.05679012345679,0.4925228818227131,6.048855361865223,5.4013331670477545,0.3614248015226088,0.44848523768849496
8326,lisa-vrazo,6.266786540694901,4.843693198040434,0.4560734543822721,8.553697026136433,5.317529168870198,-0.20767373504780245,0.384407648315493
8327,lisa-walton,8.405141463136344,5.311461750759716,0.5439221374082128,5.980770619808999,4.917645953742296,0.4735883602779536,0.5839571554644558
8328,lisa0,7.03342300153745,4.791335989527632,0.5447028776376989,7.641860506226128,4.811067399014628,0.1596506779148299,0.5424063468445389
8329,lisa4,8.294620748891626,4.472535499214437,0.6418826644679033,8.297708929504553,4.438036414296809,0.2389940858189099,0.6451029405127583
8330,lisa64,6.845490050944375,4.618708539324538,0.5430362782696533,5.489189876894442,4.7545454991121945,0.4322767064025927,0.5263306902061469
8331,lisabet,4.807354922057604,3.1820929070298685,0.6373917150680457,3.697955809630676,3.245157373175217,0.5609812889866199,0.6283248595503308
8332,lisamarie-kelly,6.832890014164741,5.482049518492537,0.3911275291222308,6.521516563341754,5.8254179429828135,0.22438056744706295,0.3392542291572386
8333,lisan-lens,6.845490050944375,4.303069711895793,0.5796112839179743,6.884949451305742,4.2938297052369,0.2262113097639057,0.5807155573982739
8334,lise-lauritzen,6.6293566200796095,4.528833695702184,0.5453538470588459,6.9435418897965535,5.009011707244548,0.1996909707792947,0.4842654665038296
8335,liss,6.20945336562895,4.617965554741876,0.5033906682742898,10.22726833160402,4.746240521893502,-0.3865691470102832,0.4857071812105988
8336,littlebluedog,7.636624620543649,4.809583091173686,0.5842170971695141,6.671219541958032,4.9844434718305495,0.37978756217583,0.5660948938345611
8337,livia-iacolare,6.189824558880018,4.146524153805381,0.5699025140137647,7.361498330714682,4.119563668299241,0.005212965329147978,0.5733745642767918
8338,liz-b,8.968666793195208,6.734732144746571,0.4065203899243204,5.975663435175843,5.460724239986483,0.4872946902888862,0.539924029089642
8339,liz-bastian,7.2384047393250786,4.483223741932647,0.5895499806550956,5.254104634424209,4.5433087761895035,0.5020366665380377,0.5829075723204168
8340,liz-danzico,6.599912842187128,5.237643112886678,0.412248978466337,5.666980360297193,5.414887734162215,0.34657005194805884,0.385621323429894
8341,liz-fischbeck,8.049848549450562,4.4990293086544435,0.6307438440008787,5.150896221641942,4.102118443096426,0.5667685799994779,0.6685365108945137
8342,liz-jones0,6.977279923499917,5.2224361731533175,0.4638589804387392,4.829830527581005,4.497919849041262,0.5140713722016856,0.5551353758692996
8343,liz-k,6.539158811108031,5.813055683692392,0.27132457940321675,5.672434231141682,5.541415535052148,0.296954155521649,0.3201199378124652
8344,liz-lawley,7.960001932068081,4.952575980534579,0.5707025587157333,5.748395745350778,4.682184354880366,0.4860879223256772,0.5984811182062026
8345,liz-m0,4.087462841250339,4.08746284125034,0.058825248267189274,6.65630736275022,6.65630736275022,-0.33157936870071825,-0.33157936870071825
