,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,entropy,ego predictability,ego+alters entropy,alters entropy,ego+alters predictability,alters predictability
chris-pendleton,1720,818,10,8.744440813866186,6.488905476059625,0.6044540971009646,5.748002433983903,7.5292943468282125,0.5573321932896801,0.38914757966823416
gerard-joffre,428,123,5,4.817239222199308,3.664395563349354,0.5170347810609971,3.25835826742404,7.242304133676061,0.7243255791425575,0.2669786159703647
mike-barrett,395,241,10,7.247533730549708,6.0090916984311535,0.5105943278912078,5.608969629712254,6.261814638223276,0.4650345135362929,0.38528238701186185
jordan-wilson4,354,144,6,5.964915241829384,4.597442277192302,0.5014649698843676,4.364470118381546,5.213129985116031,0.5991034755409966,0.502199820977422
brian023,163,78,2,5.001755710418513,3.6631274897237485,0.4227911166351951,4.555528789076203,8.857858283880264,0.5154912792977344,-0.21066141213491102
leandro-otsuka,1027,415,6,7.365609384028725,5.583877401580862,0.5764887481493897,4.806048950042566,5.843605987033398,0.6156115667767265,0.5157045562481952
luis-miranda,223,76,5,3.649195337174571,2.6357586025488304,0.458015941565131,2.584487575943536,7.187239707466717,0.7685563410815509,0.15895843104813723
maggie-liu,1974,1035,2,8.806102655901697,6.592188220188205,0.6112462565160095,5.848864629672428,7.401214133630636,0.5561924878154589,0.4132145347899957
michael-barata,353,214,3,7.131227675659283,5.801211851970343,0.5012239948418323,6.38378219254361,9.276556802570436,0.35644762522224527,-0.11283810127914254
diego-ferrite,732,244,5,5.898965616924506,4.394632354336857,0.5555598511411225,4.043123032418324,6.759172105741353,0.6710753884586523,0.3910146321064282
khizar-rizvi,877,260,3,6.694244763277843,4.7265335002502935,0.5670131890718758,4.123354528893435,7.358229617479188,0.6715971169571006,0.34203397076508707
mike-mcleod,4,4,1,2.0,2.0,-0.0496408502060304,8.199672344836364,9.189824558880018,-0.29052343758635674,-0.3678393096535568
wouter-klootwijk,164,60,2,4.971050916225413,4.03558036373701,0.423533613818001,4.273102683770636,7.382995558775398,0.5534777893381094,0.0007380146919474503
francesca-casadei,147,92,61,6.143275026277255,5.015885472468936,0.40987092101287326,4.919714347100335,5.725941229474785,0.45397338565197176,0.3309993857780135
clement-courvoisier,112,54,4,4.5743953818525975,3.793152991395282,0.3719555136066978,5.095193051789097,7.187930814839333,0.3923066948709867,-0.056920849368317414
scott-siegel,558,252,8,7.217016419640125,5.625701317127831,0.5369956210483519,5.157505365245863,6.362946877808948,0.5436075261369705,0.4094483134671295
heidi7,227,174,22,7.287325456480737,6.345094666482279,0.4598574005411808,5.39955298614088,5.789427832241312,0.4358894950145619,0.3824047892841588
claudio-sennhauser,267,126,7,6.513006457059187,5.1000137766838325,0.4759934551756207,5.651191372580666,9.022367813028454,0.42030647875227306,-0.13451586271278224
matthew-tully,398,237,5,7.095650584622498,5.7674104009670675,0.5112102203133412,5.787144211510173,7.358629802613701,0.44444929233173636,0.23963935766740227
joe-gudema,36,25,2,4.350209029099895,3.877443751081734,0.017457736885425353,6.237334809160148,8.720120031393982,-0.15025408767037202,-0.49259676979475125
thomas-stenumgard,116,63,4,5.362989377083147,4.323509757797817,0.3772088957339513,5.2974543483535355,7.0503799355093095,0.3643692428831179,-0.02690119648337829
brian-dekoning,461,164,20,5.948796364037675,4.677999054515969,0.5228234153723258,4.850747591505139,7.611101263523019,0.5633526858493626,0.22688800811912627
diego-zambrano,442,200,35,6.798534044526218,5.234842225405677,0.5195632105156732,4.7917980687631685,6.221406524606234,0.5668863285432896,0.40247650823156395
mike44,191,59,2,4.682152474093887,3.849172622752202,0.44129391626765146,4.2221623631235445,8.386812168781477,0.5723411887042285,-0.11755784423673733
can-soysal,524,205,4,6.405267086557472,4.564622616013137,0.5324381510181384,3.964935121971822,5.972083778632457,0.6630318417638011,0.44857589713600704
aendu-aerni,14,3,10,1.4488156357251847,1.4806380252446236,-0.15383026427926294,3.8911258265277624,10.141468555393084,0.05538659398443462,-0.7941810025166492
dina-fierro,1059,543,10,8.120897517653011,6.418183111916697,0.578276380857377,5.28494554733478,6.294631885026639,0.5720203998941691,0.4728076906057095
astrid-s,155,73,6,5.367446916847002,4.440154656761838,0.41658856552886153,5.435906434047548,7.447787210743304,0.38419015143682517,-0.024880787404325606
darryl-kanouse,315,97,3,5.080216215470577,3.7832858549811763,0.49128762585297414,3.9615778043369283,7.049414213456759,0.6363974997324093,0.24743714899972027
gabriel-pinheiro,14,8,2,2.753434386188785,2.805419416252971,-0.15383026427926294,5.399525036690698,7.870364719583405,-0.1795542702669006,-0.5096709374503331
chris-sel,7,7,5,2.8073549220576046,2.807354922057604,-0.17673574435589726,8.617161323109304,8.875902903124835,-0.5612380986111676,-0.5893993322973412
mark-chen,757,460,3,8.3413909210522,6.691368913049166,0.5577399019146071,6.34314017742384,8.51315793932477,0.44014141498689324,0.1810783233998905
jason-allen,5143,991,2,7.2345013467705535,4.269404928721748,0.6522339044023191,3.7437401947953712,5.458300448032619,0.7607179846056152,0.6341021590578368
britt-ballard,67,50,1,5.422515825103086,4.838428282865128,0.27744415286162166,3.5338321120939518,3.8904143019293658,0.577888515952166,0.5215800971621056
geoffrey-bendz,35,21,1,3.8157353469153334,3.5904981118614763,0.010247183504011607,4.653874313203198,7.322176419946414,0.24222461665943484,-0.3103879129783929
brett-mccoy,400,225,9,7.174034804574556,5.686747493272846,0.511617244032322,6.277400097599006,9.219084858899926,0.38472970946037127,-0.08149415594608488
brian-linklater,276,120,2,5.814083239086366,4.643055498072146,0.4791481913043836,3.7517812087822278,4.449558574657792,0.6520479664005407,0.5724269199175579
catherine-sawall,52,38,7,5.039583410898781,4.491255535505103,0.21088757938429387,5.9281342130409955,6.881204411173726,-0.024118510020379392,-0.1722318387313937
jean-louis-frechin,516,141,14,5.570279323783108,3.1524022127446774,0.531307037779289,3.1088653694389743,7.279742735737508,0.7457000593791092,0.2880496085628991
keiichi-tanaka,463,95,4,4.327485952357668,3.0848789025203085,0.5231558367790006,2.8088693804921863,4.0948471859161035,0.7704760067760538,0.6435557366524761
sylvia-huang,95,71,3,5.977596002999469,5.201135689928667,0.3456075858329396,6.114468951588314,7.955180249820508,0.16612547611019063,-0.20063514506608734
karl-stanton,51,14,2,2.7351275245657867,2.22533609569651,0.20481684166793265,3.145013027804072,4.250195591774365,0.6133163329835234,0.4209061968997246
steve-patterson,918,369,11,7.484251846683179,5.714913102627373,0.5698040718730474,5.3187338126019235,6.405564677527477,0.5600781235131296,0.44996206057330296
xerxes-battiwalla,105,53,4,5.074297268039527,4.246962526234595,0.3619752125106548,4.889453369973609,6.300339497251856,0.4165065939836531,0.15115937340582766
bill-johnson,2056,697,2,8.366725734054716,5.509511583428929,0.6132043104996765,4.959020260056191,8.683296732466541,0.6353839030773938,0.28988876657270535
kim-baker,288,148,3,6.4872134729965865,5.070987931929711,0.48313209833707793,4.858853616154731,6.8818873213962695,0.5271253284698785,0.25802814975096217
jeff-brown9,223,72,5,5.2168128351451974,4.316626991767315,0.458015941565131,5.152128376859943,9.468895923997579,0.4668883134610626,-0.22513684873818665
chris-weiss2,205,85,1,5.255539995815655,4.175844616441953,0.4490855606737513,5.301527796262374,8.265065764942873,0.437898147727261,-0.08661099715851725
larry-holdren,2016,723,9,7.437538180287785,5.355807436054171,0.612261837515701,4.503042807854461,6.547288855025218,0.6728440207434238,0.494616674815389
asher-fusco,2177,529,6,6.733240679471207,4.557079409457,0.6159190010812189,4.095996766337287,9.151252622825796,0.7090375378584557,0.2474319603944256
denis-tanayev,267,59,20,4.48025510108819,3.635482793514488,0.4759934551756207,3.015714364050505,3.195156115127317,0.7300712850893473,0.7110263501270077
andrew-t,915,232,1,6.558249821881433,5.0119318256413345,0.5696054786652122,4.885534089997124,7.639158921532282,0.6019024793817005,0.3147012506471631
dylan-ko,205,98,19,5.976802480396431,4.5764343616238845,0.4490855606737513,4.521887618910369,5.507402381878288,0.540355035374475,0.40941628901682997
zberhan,340,127,3,5.624951483828056,4.19852117222734,0.49800146385756294,4.412800751965528,7.291077954764814,0.5910978573628095,0.2238058369685474
joel-hughes,682,149,7,5.398298267356779,3.895688257035489,0.5508859817600341,4.470792113346367,10.423386777025048,0.6262763978368815,-0.12898148538606927
sam-van-vliet,308,50,3,3.6754477965521497,2.9266324764758957,0.4892712543257592,3.1032472870957744,6.395517021489335,0.7267975268658265,0.3375723081334721
james-scott1,32,10,2,2.3171438663169988,1.797752808988764,-0.011017066439891015,2.4590168792371516,4.637092539458957,0.6850684746390232,0.21593323861421918
karissa-armstrong,823,232,3,5.990321856862415,4.408489001441924,0.5630625791262018,4.022484337112773,5.915287018278497,0.6781843361577837,0.492362067304896
imanzah-nurhidayat,836,498,6,8.289219387758658,6.757162559883113,0.5640444066264537,5.600363313566804,6.932586534536922,0.5258127939371819,0.3847645784219274
christy-bounds,12,8,1,2.751629167387823,2.6887218755408675,-0.16948255164121132,4.140385385065302,4.626332716225124,-0.011202665567169699,-0.08483524355046246
alice_dia,173,36,9,4.198832871516353,3.3494549046384203,0.429918620038078,3.6051583620125984,5.471938983447044,0.6413292335948123,0.39336940191406894
randy-crabtree,219,76,1,4.687666350879922,3.405356732105314,0.45612533169998337,3.2666075047953154,6.878030752030606,0.6938836719379556,0.21005422687703548
ben-shaiken,718,173,3,5.496750983312105,4.166525470510673,0.5542951625378314,3.820052264110113,7.956212899606104,0.6912897051899525,0.24612437701512846
chris-zacharias,793,360,14,7.298725217953027,5.772882392421205,0.5607162018509495,4.58359772263967,5.085585138360998,0.6232477458395235,0.5740658259351337
tyler-stransky,233,171,2,7.214649368147357,6.232501264300841,0.4625322206743658,6.9636896779829085,8.347164240406032,0.2075737699027976,-0.0718297895895314
efrain-galvan,331,111,2,5.10059069899813,3.875101442871593,0.49566712250560435,3.5251816389270636,5.203654617130239,0.6859558099212315,0.49754840278739565
erich-grohse-holz,53,35,1,4.732243097333631,4.047730454557994,0.21667220865075928,6.158260162937521,9.50846860372022,-0.0584677254013153,-0.5205332486409404
dr-po,174,84,12,5.811941268450619,4.6922904647741985,0.4305968825968802,5.425918195200649,7.86654081973799,0.40084780429046807,-0.06395096985856737
ben-kutil,526,203,9,6.509952536103372,5.145531805592805,0.5327172593968754,5.043943206025288,6.987880292037667,0.5516193702333313,0.32766229961259896
dave-mischell,65,43,1,5.076460990638241,4.5517896261261575,0.2704614769294074,4.594638652503498,5.504609799259035,0.39561481766265333,0.20430876013022892
suomia-tiia-aurora-vinlandia,119,52,3,4.886334016992642,3.5986110255861634,0.38095860680035953,4.374212531030199,8.386261914558759,0.5097109318956172,-0.21262642414947944
colin-snyder,1081,208,3,5.763808144999998,3.7119185768862546,0.5794648708472145,3.3089801782890453,5.61727228311516,0.7518426659260895,0.5413034741648224
m,1047,64,1,3.9860471338828574,2.3566416594338246,0.5776144104208578,2.156824368069015,3.733899297935728,0.8466131072393757,0.7138563424422154
harald-peter-strom,537,179,9,5.968991252887886,4.559863235279182,0.534226949403666,3.730975777750314,3.8888266978764667,0.6873250835794942,0.6717743071120551
outsider,47,21,5,3.9423667769793953,3.263320950360612,0.17700129797662573,5.961000025471034,10.307771687582301,-0.05255581323806141,-0.6455680072045239
robbie-mitchell,180,150,6,7.145938304626937,6.421588368282578,0.4345458826100132,5.8399798464502215,6.409003272232306,0.34369448420565707,0.25256176816973
t_cognac,227,85,2,5.027679067430727,3.8790971760153665,0.4598574005411808,3.3237503816536162,4.10392806437474,0.6892954355900583,0.5994162014779383
luca-candela,251,131,5,6.010680619327421,4.5064356577514495,0.46998845975545406,4.758572787266768,8.331963120195825,0.5278786868197596,-0.05426428622845863
sam-schwartz,172,124,1,6.561074383114091,5.676966834705604,0.4292343793159131,6.0244070752832215,8.151067644516177,0.307935703732093,-0.10667544993295212
lisamarie-kelly,172,114,5,6.487027109227463,5.482049518492536,0.4292343793159131,6.312497540835471,7.432637075953884,0.2605852941688504,0.004399781584504544
carrie-brown-smith,1469,542,7,7.639659702864726,5.557277541077733,0.5963445584475486,4.704279775455335,5.82199913017975,0.6422429381055044,0.5411541401120904
graciepgh,1063,231,1,6.497916301833224,3.990785366716791,0.5784948595642715,3.5659844814666135,5.44247883395317,0.7291008118407758,0.5571361574283776
dessiree,437,218,2,7.026306712302681,5.604007161069827,0.5186730401236438,4.1893527381815865,4.615339183316508,0.6305816381302101,0.5852707999965553
ian-service,172,57,2,4.138790745548882,3.388110179864087,0.4292343793159131,3.832385253200504,8.384636272309129,0.6131435190627214,-0.13832314078792166
justin-engel,215,137,1,6.605492383196062,5.571443018935565,0.45418321286876856,5.822999658316098,8.379378367071261,0.3706876140326645,-0.09266980323964907
jake-simms,187,143,4,6.749423627702196,5.831691173549538,0.438909197957672,6.819222727725601,8.48643777906328,0.18797108523234304,-0.13510883419359276
lucas-sherwood,285,165,10,6.945662162822264,5.533626573999642,0.4821586761299669,5.899789676875455,7.72268659593652,0.39483513321526975,0.11589317729948308
ariel-perelman,222,75,13,4.95873609634268,3.950594343218547,0.45754798642511474,4.248651647169402,6.34071628012152,0.5804508016182538,0.2987969610241776
audrey-nieh,1591,597,6,8.18290125054861,5.93526044526366,0.6004917302281458,4.707580586281362,5.495851716616235,0.6455419829250278,0.5756909849909594
juuso-jokinen,97,47,3,4.944398143874188,4.026361922592147,0.34910995666664546,4.781008709754402,7.517383735409917,0.42321814472443264,-0.13583092245468087
neti-pengkhuan,431,100,5,4.587721684828232,3.5550570117506135,0.5175861105488685,3.8506617339708753,5.420349110566204,0.6649934645568113,0.4947036345030837
joe-stainbrook,1286,436,5,6.896715873566542,3.9875941028351067,0.5892110688461983,3.5166568893875496,8.337599026045062,0.7395989181120226,0.27482357566988397
joe-c,861,314,1,7.140005577083652,5.223794385182752,0.5658769112246247,5.439942157830312,10.008768007979839,0.5439640529805546,-0.03690719032333064
dru-wynings,249,74,10,4.547395642805453,3.459058431212831,0.46919887934541665,3.6408654244467606,4.805600347929685,0.6586954017264347,0.5213945788441129
luiz-junqueira-pelegrineti-lourenco,274,78,1,4.806465350261128,3.643449574271239,0.4784600276042325,3.5160265299531233,5.5943248444269456,0.6776055291893416,0.4305673615639897
adventist-healthcare,14,6,3,1.7695459925589747,1.8380334106484983,-0.15383026427926294,2.8283247681208583,5.9714956690416106,0.5058898389187756,-0.25918716975895073
andy-cogbill,171,133,4,6.913152149249644,6.040251333549946,0.428544067323219,6.516595956714163,7.892230860144043,0.2240882693113108,-0.0713706544028582
jeremie-trouillet,226,112,3,6.108876451679037,4.828853676245444,0.4594015205358546,5.325974730521525,8.579698131939962,0.44525718735025965,-0.10968304945992063
joonas-trussmann,8,4,1,1.75,2.1818181818181817,-0.18358282150378732,4.743712111418599,5.304621916013716,-0.12325659299815268,-0.1942325152097653
marlenjoy-inthecity,377,160,19,6.516951205095168,5.137778039653323,0.5067572491042981,5.488246027016768,7.173258216107913,0.47513185762577953,0.2577097972477331
jay9,389,120,3,5.659500686478172,4.438740912731602,0.5093428110004065,4.711594172672937,7.776498533008289,0.5669083873531903,0.17302382159363314
tiffany7,228,90,6,5.676754786346524,4.058861189158094,0.46031034723071984,4.626268141885094,6.904937338923225,0.536187631034212,0.21329188281266054
renee-deguara,168,124,3,6.750707601696514,5.803314612274915,0.42643574105673815,7.6881171603842935,9.96040738262534,-0.0447945036358843,-0.3408359011300217
jeremy-carr,458,265,2,7.564424862628815,5.944721490379443,0.5223210506922945,4.935653834643355,5.793092494669812,0.5536495788519521,0.4569465672842314
vlad-stan,285,152,11,6.298819457968311,4.892890865431263,0.4821586761299669,4.289871270031311,4.714396920457926,0.5932270847287774,0.5435590188284242
patrick-frank,533,344,4,8.059788035757746,6.650013206929258,0.533682877800373,5.170307675889354,5.857736133625791,0.5389767677390555,0.46311274101298205
william-carter,886,291,9,6.558183595894135,5.008643371397081,0.5676403799954979,4.909870582379138,8.861172557954385,0.5977713182998062,0.1595057527565237
gui-dallstella,122,50,3,4.690376534938474,3.826017896754173,0.3845579241084725,4.161520809631364,6.731126418706473,0.5423103186161236,0.09042094066479307
dan-robins,547,181,13,5.43117958314582,3.9833324030965005,0.5355633601340263,3.469677958389782,4.3930719704630885,0.7134571531641567,0.6220619130214844
ethan-pearson-pomerantz,673,190,2,5.83673855749839,3.954017131627732,0.549995879735718,3.8661355359698706,8.54710798642732,0.6841727632616308,0.15666976298222995
laurajul,1163,276,58,5.641875667415661,4.132438223535713,0.5836310156474597,3.5589320972504734,4.951862825757213,0.7327331248572057,0.6085282191851509
alexander-zeh,326,127,14,5.669612895721729,4.418320419284629,0.4943312226063644,4.237461298438992,5.954935340152598,0.6079533042711059,0.40290841932299487
whitney-turland,176,61,1,4.806973178430776,3.9543974845788084,0.4319358355948268,4.205940061666038,6.720703549025747,0.5679489745665871,0.19302395053715765
kyle-m,762,326,11,6.955265323588656,5.252065627696122,0.5581644196215599,4.553231900165495,5.4493308054708995,0.6240888090794829,0.5347950244818213
peter-hadden,51,35,5,4.786910450623848,4.192662209283279,0.20481684166793265,6.211578207533727,8.349107523092561,-0.07536009657208356,-0.3777409787495396
lucas-liedke,277,129,1,6.151220185925757,4.950455022016795,0.4794895957541634,4.541210923548466,6.356770721483679,0.5619058500887192,0.32871051063087464
jessica-sicard,1071,490,3,7.926430323583534,6.049012065683235,0.5789286074502162,4.411971229422653,4.818708410833063,0.6540371846229452,0.6166004880675754
mike-rosenberg,589,265,0,6.891241963346785,5.201584387942554,0.5408343242192395,,,,
peter-salanki,1538,591,4,7.628098617759557,5.418489049545853,0.5987421953181676,4.938457848613054,6.841234097827545,0.6237356806728503,0.4474522372110481
daniel-taketa,524,134,3,5.681340111429424,4.1196811599700816,0.5324381510181384,4.162121071763122,5.929698021813752,0.6432016000630568,0.45342165664202166
kate-ritchie,1972,885,31,8.547915362068608,6.252727475474288,0.6111972098659859,5.274854643835187,7.218461154936169,0.6064058370782294,0.4305540715058429
ryan-sims,159,77,4,5.324859482713896,4.371234548459446,0.41974983724785747,4.203874092656658,6.163504171706065,0.5599185721712062,0.27165456859285775
soon-cm,208,120,5,5.511322488168848,4.710857239333374,0.45065287214971333,5.842216534479837,9.22313037894668,0.3635345756393267,-0.20846745169216951
art75,440,218,3,7.043419561155003,5.488349820952912,0.5192088161371926,4.359557951593585,4.784605692542069,0.6130417428561992,0.5673610494723886
fernando-barcellos,167,66,3,5.5123309941755565,4.1658061379836715,0.4257201703490585,4.923621801735393,8.348205322866761,0.4675746931329292,-0.139385859782002
prajwal-tuladhar,355,118,4,5.7448988033957695,4.314841751950037,0.5017049921908898,4.6668676446291055,6.295331152795672,0.5654878240838765,0.3686917985315933
kevin-okkers,107,31,1,3.5556185824916002,2.753194532614209,0.36493721436784043,3.8501286276075217,9.859786242778194,0.5740149335224876,-0.4207698124950389
steve-bae,636,298,1,7.3282827163495075,5.678804946846453,0.5461615163856086,5.631788760988648,8.732364920517831,0.5025239208063742,0.11849594464774908
charny-schwartz,137,37,0,4.2540904537514015,3.4361498069455556,0.40062590324787806,,,,
dave-clarke,79,64,3,5.825623311331315,5.354824506516034,0.31209100017859065,7.509908128645261,9.192292814470767,-0.17687728871579292,-0.3995227517786697
daniel-pavlides,274,57,4,4.093704173597363,3.2018193228444223,0.4784600276042325,3.6000630053855565,6.74724030433909,0.6684052726207416,0.27029089628302855
jim-morrissey,435,244,8,7.102495633715072,5.716220602653972,0.5183130298328109,5.1755348519447955,6.499314113820767,0.5232471224511746,0.3663840057384994
jim-slaton,654,159,1,5.820751943265637,4.0698323512147345,0.5480632607611386,4.324046891820137,10.352043425795433,0.638523485143544,-0.12827177073198656
fenriq-o,801,153,2,5.649788654400815,4.077135833435028,0.5613532820911764,3.7771178009596618,8.053217910821155,0.6997542618166327,0.24887670645928137
kat-fiction,136,8,2,1.0952412571985624,1.0615583110242799,0.39964299619049004,1.540643882751924,5.507451729764416,0.8635349302189445,0.3542835616682276
bertrand-soulier,61,33,18,4.515921558484229,4.064887388666698,0.25508794618403796,5.855004467976304,8.564463244575494,0.07196994641957345,-0.37068662813282216
arleigh-jenkins,144,57,6,5.063422113097708,3.277680000659343,0.4072032276911872,4.184212702670358,8.882457200774402,0.5540882758424619,-0.23853953300406439
niclas-pedersen,167,59,2,4.808491090064874,3.493140557629368,0.4257201703490585,3.7689224089567506,5.648552394452585,0.6189644393203663,0.3621606576405162
iamkhayyam,2210,1168,76,9.323480936784593,7.023090888431388,0.6166262429176103,5.289542012196001,6.436450864242582,0.6106665944501853,0.5106050559696625
rogerio-colantuono,712,152,11,5.280364864327049,3.796692291979784,0.5537430304336889,3.3411326949983855,6.021593759607794,0.7353286317074563,0.46966362090757446
sonya-safro,196,139,3,6.654108997708762,5.632011809232379,0.4441717450823815,5.947113656686899,7.972612426922171,0.33978090052024534,-0.05420345294564671
jim-techfrog-alden,1507,730,35,8.741645956297805,6.612675726645023,0.5976825046358502,5.567737157717784,6.9748476821991785,0.5661079489851094,0.4327737443950217
marcelo-pimentel,194,115,4,6.330743510876346,5.173274004857203,0.4430339208860964,4.137170052127491,4.760346414649822,0.5841034248327055,0.5047175620972051
noel-cornell,201,157,4,7.118039612025868,6.251469064743759,0.4469420691348514,6.39366223543672,7.287838148921136,0.27446850617439944,0.11324852434067456
ryusuke-ochiai,35,29,1,4.729283016944964,4.4881226398268455,0.010247183504011607,5.65360520235421,6.896770337728532,-0.06534992715433588,-0.2510881154363241
manisha-m,986,389,24,6.739654389268923,5.08093659205628,0.574088647511957,4.199183320541834,4.735723850827915,0.6697497846446923,0.6200967592598859
germaine-choi,401,202,1,6.921508540050819,5.45224973114532,0.5118196977222345,5.323587795218567,8.056197965990028,0.4998079784432234,0.13361147118117478
enia-titova,892,421,3,7.791707195806667,5.895079373384297,0.5680538530853175,4.613802143109359,5.667210347821371,0.6264574379896078,0.5235556912226648
stephen-yeargin,915,233,6,6.53794853588428,4.844687598951472,0.5696054786652122,4.467740875853341,5.447344803105145,0.6414919633270383,0.5471981233716074
marty-alchin,92,24,3,3.7970315155906516,3.109677201851011,0.34010916199846253,3.5984021532549484,7.774787059601174,0.5965642205515553,-0.1825492653413588
phaedra-riley,894,396,28,7.616734141234092,5.796886992683787,0.5681908624951192,4.676886233707335,5.064260908508891,0.6205815107666385,0.5833323289479057
chris-schaeffer,571,265,1,6.895350056073915,5.492484348836327,0.5386397193586968,5.316174490943032,8.496260118509696,0.528282946982723,0.1340184739024627
willy-irawan,684,224,5,6.360827563937555,4.7752491624773565,0.5510816470685052,4.4831805003403185,6.090610568446887,0.6252124090398039,0.4588311131940098
cameron-mitchell,63,40,2,4.802056113701382,4.093137338918422,0.26302803435791033,5.773688512545299,8.839615173423747,0.11848995486248731,-0.40005650697148093
sahil-desai,137,50,9,4.6992568032793,3.655753366036061,0.40062590324787806,4.058816867333477,5.869978159159783,0.5666071033053592,0.2953045351994952
manoj-kandasamy,351,161,5,6.594946459704036,5.19758293227128,0.5007391595734234,4.97335427353325,7.4718943211296125,0.5295496515209273,0.2017034953267599
marsha,50,36,10,4.91656563024272,4.34142783828825,0.19843076213009417,5.295011525477493,5.554100728352566,0.17681295161420854,0.08632590090951045
matthieu-cahuziere,87,29,4,4.182067556119469,3.316781562951712,0.3302158211823598,4.823514449187575,8.84038406577163,0.4005468129183948,-0.3349187127952448
erik-michaels-ober,576,355,14,7.814703290671479,6.302955609583261,0.5392586247487067,5.164293125759986,5.711217614030224,0.545109385690306,0.48602968104971417
phillip-gorth,738,300,4,6.9516816275384,5.34291643652931,0.5560920231436114,5.218458227897765,8.190553647918236,0.556183280032114,0.21993766776205034
matt-pupa,104,28,1,3.9716538122465477,2.8559251257650553,0.3604585873199444,3.8971797305530376,10.004220466318195,0.5648899475490504,-0.44439776126002534
camille-nouille,182,99,3,5.8908829315457645,4.8454561153055415,0.43581829979192,5.593127778154593,7.856142718675494,0.38217914147111315,-0.05280434177006095
giovana-gomes,696,217,3,5.903640830828178,4.364069504057579,0.5522397663407883,3.618080478751684,6.214776771245204,0.708927458106208,0.44677046049260327
gil-riego,616,155,2,5.954047691687807,4.253606936712414,0.5439616859676389,3.6122447055312175,5.553698742653722,0.7046063348611169,0.5084534342164461
toby-bradbury,705,206,4,5.555337640587883,4.16375968185814,0.5530909662490486,3.762938009075854,6.603330115021234,0.6958925154101863,0.4048688316313048
alex-van-de-sande,554,258,6,7.047456067320172,5.494029553853373,0.5364792658912855,5.239175913407924,7.472491091023731,0.5343518466402387,0.272615565167849
danielle-knopf,205,112,7,6.033422716989766,5.01367331337139,0.4490855606737513,5.501539971151643,7.797313625824598,0.41023663121568493,-0.01691209452714213
christina-y,1516,406,3,7.176297837445091,5.341159693853744,0.5979930286849608,5.687196156353301,11.421714214587832,0.5555078676705344,-0.10238864068490978
ishmael-tristan,83,38,4,4.855604082690846,3.9194686874207023,0.3215467879461205,5.271148086818994,7.12631238233128,0.31167718669735683,-0.11181290911991117
mauricio-feler-mateus,250,104,1,5.5328696693955175,3.614239693585339,0.4695948141371105,4.312453688060055,10.073388244390918,0.5814473412640367,-0.27541144632637854
corey-dawson,28,25,1,4.593069207771888,4.34212702637461,-0.03986489437781693,4.87523866936055,5.421862103520117,0.021821726703773314,-0.07309458080677937
juan-olivares,448,156,5,5.720222617166364,4.321681276102745,0.5206132728225114,3.788075360614744,4.357774325142636,0.6732749610804925,0.6142944570827862
greg-ensell,55,40,3,5.063000167991439,4.542496917769376,0.22748023862671513,6.685603274019965,7.518582243149336,-0.13219691366870154,-0.25094307812322914
mike-brooks,58,47,1,5.390404866183369,4.996513201726458,0.24207736858966883,5.183166244543355,6.266786540694901,0.25065390627629996,-0.056243411219546645
bridgette-wagoner,485,175,2,6.265382970248715,4.415400871919518,0.5266870870242002,4.386651727815792,8.753523857036033,0.6158968717771343,0.051235336843389115
fabio-escobar,86,37,1,4.47031532947741,3.5655404445443897,0.32811598914824064,4.6936201238890805,9.271463027904375,0.42088802515119306,-0.3922394247341145
garrett-sheridan,93,55,2,5.411343995685662,4.642303583458373,0.3419760373032481,6.915726533983103,8.731305707186696,-0.05542764621418866,-0.30734743514266566
marjo-kosonen,398,201,1,7.070540342086379,5.337541302758343,0.5112102203133412,5.373523833172291,8.357504676614667,0.4933797369825685,0.07744897026298912
supachai-monchaijaroenkhol,304,87,6,5.383163846022489,3.770481149002782,0.488089594124969,3.910540774217289,7.314431427262712,0.6399652875519416,0.20032601612882095
david-blaylock,1655,380,6,6.481430198405399,4.4042505364122775,0.6025071072090015,3.755402547166798,5.302701823253085,0.727758205836985,0.5951115556507764
josh-909,1220,324,11,6.771550773135925,4.932275957251304,0.5863077740409587,4.486566425827802,8.789854471827494,0.6531843565906476,0.2160123698832625
taciana-abreu,3,3,3,1.584962500721156,1.5849625007211563,0.10777983765697284,9.425215903299383,9.8386786943547,-0.11780271906647206,-0.13928068355141382
megan-sauerwine,423,246,1,7.332648528791588,5.942784798501995,0.5161039323899256,4.570607293790824,5.44318590424429,0.5880026315704528,0.49049465862426317
olivier-doutrel,166,101,2,6.318567992387311,5.101068940014956,0.42499803035785794,6.231002556544184,9.194725646719762,0.26795358846913014,-0.24951631797412385
masha-ioveva,406,261,20,7.424508704657375,6.08672384494322,0.5128215562493086,4.84228146565273,5.321986819848826,0.5553856551218647,0.5010274083691891
mark33,380,185,2,6.88663164138024,5.528939102148999,0.5074142904446504,5.718829770744697,8.991521846075695,0.4482196881260906,-0.06150752642489992
ragbrai-riders-riders,483,204,1,6.725969737253368,5.048499109000795,0.5263752095427606,4.539411961257452,5.129283016944966,0.599651921667318,0.5362800904558878
kenny-long,386,109,2,4.978003564361864,3.8122855360752634,0.5087069346892084,3.630515746615321,6.0870081100035085,0.6822981042574083,0.40463616868563085
dolf-wiemer,428,104,4,4.728881496120424,3.7413478701796907,0.5170347810609971,3.956542597862248,9.041231462734492,0.6537185312145619,-0.04445653197726472
