userid_x,ego_info,LZ_entropy,Pi,CCE_alters_sr,CCE_ego_alters_sr,Pi_alters_sr,Pi_ego_alters_sr
martin-moody,161,2.279261634679253,0.8447847930251138,,2.279261634679253,,0.8447847930251138
martin-navarrete,252,5.713362954978255,0.47742836501448077,7.8401145417518645,5.396981935083217,0.21407359661189937,0.5126068172819548
martin-navarro,31,2.3493197679249804,0.7892438644517622,,2.3493197679249804,,0.7892438644517622
martin-p,267,4.597238538079862,0.6233038807323505,8.910727117548502,4.461956158213036,0.13818504240349314,0.6362698279563693
martin-pfeiffer,78,2.8916281049146955,0.7686677012675801,,2.8916281049146955,,0.7686677012675801
martin-puller,486,5.503908941683211,0.5691165218234225,9.49017035077543,5.335305979555216,0.15396888663756486,0.5845397472889298
martin-r,261,4.924049070991883,0.5797616273502522,9.71742024853805,4.917383749200842,-0.047531009892856954,0.580438460997137
martin-raag,102,3.9413278277913686,0.6447107426873483,,3.9413278277913686,,0.6447107426873483
martin-rechsteiner,103,4.053226080476937,0.6294090146515372,,4.0532260804769376,,0.6294090146515371
martin-recke,285,4.090907875352772,0.6903012360394948,9.426772576998905,4.051621634542912,0.14493686476644446,0.6937191113055237
martin-rejchrt,121,4.207075407678945,0.6298673768821306,,4.207075407678945,,0.6298673768821306
martin-relayer,86,3.9161160424776216,0.6158807305353142,,3.916116042477621,,0.6158807305353142
martin-rottler,217,4.7318843597029545,0.6080260941916108,9.38672820702418,4.697752767425673,0.054903201217650736,0.6113557477276466
martin-rousseau,134,3.9925432747227365,0.6463883777953883,,3.9925432747227365,,0.6463883777953883
martin-salgo,446,4.984751313266176,0.6234273870587312,8.548440313236181,4.882772023718947,0.28114576069893377,0.6323305244946055
martin-schumann,167,3.8804722195732326,0.6813495218953771,,3.8804722195732326,,0.6813495218953771
martin-simko,131,4.243058212745158,0.6352950256426053,,4.243058212745157,,0.6352950256426054
martin-snygg,175,4.412869377280323,0.606694129049623,8.314430929998288,4.398935662342558,0.10707621781441962,0.6081778034883113
martin-stone,100,4.5636285269915495,0.5325058652674227,,4.5636285269915495,,0.5325058652674227
martin-straschnoy,119,3.939096215125817,0.6525214676003289,,3.939096215125817,,0.6525214676003289
martin-strom,262,5.077475736173278,0.5700090937581171,,5.077475736173278,,0.5700090937581171
martin-svetlik,102,3.9364898681385325,0.6535659542713919,,3.9364898681385316,,0.653565954271392
martin-talbot,111,5.9710631600116395,0.27507051796496984,,5.971063160011639,,0.27507051796497
martin-thomas3,128,3.7496471875919655,0.6808762416387202,,3.7496471875919655,,0.6808762416387202
martin-thornkvist,470,4.943565885562421,0.6295136714822164,9.014915144512438,4.84744642194074,0.23672701343737906,0.6378234487122492
martin-thur,77,4.127807955137457,0.5666795558011581,10.189609930809677,4.183590330672692,-0.3873303232861892,0.5593528138284564
martin-tiedemann,368,5.39827433227472,0.5458027420104474,,5.39827433227472,,0.5458027420104474
martin-toth,91,4.508718669330545,0.5350809128442419,,4.508718669330545,,0.5350809128442419
martin-uttley,99,3.5530532910634527,0.6816758513062261,8.89393996817203,3.561184872673519,-0.08124022407094397,0.6808128231670629
martin-villig,276,4.979516779792067,0.5951612191919169,7.3052174595240995,4.975995628224719,0.3567031632398863,0.5954981147711872
martin-waxman,188,4.524924274725281,0.6067212692317826,6.966871387917404,4.39186803918925,0.3311991032512836,0.620418370691718
martin-west,62,3.502675090526071,0.6827539533638857,7.896150268366706,3.49022855292372,0.09041545584831936,0.6840908687776107
martine-lafleur,23,3.5045413550594757,0.515422798217427,,3.5045413550594757,,0.515422798217427
martins-zakis,83,3.691187853970099,0.6677377897584164,,3.691187853970099,,0.6677377897584164
marty-nahtygal,48,4.157087959039944,0.5203789545723528,7.802207916205088,4.156292825212783,-0.1755399749887968,0.5204975786257348
marty-watts,167,4.005309015796419,0.6606509448305043,10.423097777970519,4.01027812924792,-0.1702620686057796,0.6601559644415763
martyn-reding,211,4.755319945493868,0.6023997776732577,,4.755319945493867,,0.6023997776732578
maru,32,2.76050829724555,0.7117122157670834,3.3773499561997995,2.54878978436604,0.6305679876724656,0.7382804494866635
maruan-soto-antaki,78,4.857722923299832,0.45898820223805525,,4.857722923299832,,0.45898820223805525
marvin-de-reuver,85,3.5793239117795106,0.6785776399585288,,3.5793239117795106,,0.6785776399585288
marwann-al-saadi,117,3.499873858154714,0.6929233939582697,,3.499873858154714,,0.6929233939582697
mary-ann-porch,721,5.57105528416672,0.5899633371150159,6.519872210225045,4.6620246750086025,0.5073682243520123,0.6659563370220406
mary-beth-h,188,3.7754705163876494,0.6994543304645522,9.159713001377778,3.7601045796468604,0.09596303709799947,0.7008704096992623
mary-crosse,566,6.650202481212782,0.4317700044365505,6.175924668396136,5.366598719045973,0.4805965939220883,0.5608304617114517
mary-dolan,111,3.3435815054374136,0.7104933146483261,,3.3435815054374136,,0.7104933146483261
mary-elise-chavez,472,5.628338051667137,0.537850233425483,6.654330154081145,4.936062693049781,0.4346750538602226,0.6041793068621221
mary-finnegan,211,4.394856404538657,0.648921832006304,9.412193683508974,4.381814307357802,0.08880215935645787,0.6501356187371664
mary-gazze,283,6.217358557085109,0.4099881915638032,11.29318057180729,6.497083297927893,-0.292030619240569,0.37610474004501265
mary-guenther,217,4.234414790809485,0.642007808393339,8.879734304460447,4.262880441575574,0.07754831653169209,0.6391707308053216
mary-jane-sanchez,339,5.776957257105573,0.5028731168674346,10.90652633770601,5.781374149140463,-0.15906033242799997,0.5024141920460948
mary-mcknight,50,4.175023172631339,0.49777387151493224,9.824189355702886,4.9659846848457665,-0.4739188554283425,0.36412960449525655
mary-p,112,4.2777124480110436,0.6046282117326106,,4.277712448011044,,0.6046282117326105
mas-daq,83,4.328309303533099,0.5686785138348477,6.493609311301858,4.2445692529020205,0.27063906980476915,0.578919165487096
masa-kawamukai,84,3.35867531291596,0.7249055557122889,4.850773414818315,3.063981588636974,0.5761174134431084,0.7526426101779015
masafumi-tada,84,3.6470542448123777,0.6649615439800682,8.33830684091661,3.897664661535041,-0.029550064006092943,0.6372388115156966
masahiro-iba,59,2.4875473127453893,0.7930918838191705,5.242885256615505,2.4584762886429563,0.49892699257162,0.79588223504008
masahiro-nishiguchi,131,2.267985485432913,0.8383701676981142,5.2515987656960466,2.154405391660118,0.5766711662459587,0.8474511500665262
masanao-sakai,30,3.6929613947815993,0.5499702769422095,7.798880460952252,3.7223522661842368,-0.25604030867078753,0.5452869894349985
masanori-takada,156,3.4491655029360366,0.7337309993073594,6.9963124555421805,3.3281498739046094,0.38507221581837076,0.7444252251122392
masao-yamashita,189,3.9026753324154577,0.6824740647800402,6.24258193578167,3.8030131178669504,0.4443531929888964,0.6918880463956472
masashi-hisatsugu,51,3.5313475965912726,0.664721206247564,4.881375012422113,3.2848160134713438,0.5016138815090032,0.6925257336020799
masashi-yamada,37,1.8561392017566531,0.8586285669844258,7.200160480557792,1.838626129358373,0.2949832151198813,0.860140517497609
masatakam,119,4.338380155609374,0.6130897851916164,7.566811999607567,4.303680315765261,0.21977909881365618,0.6167813154450731
masato-igarashi,82,4.823569997976961,0.4692666865195401,6.315313497901429,4.701647331631578,0.23255211349824872,0.4864833197846377
masayuki-inoguchi,26,2.8598556506217805,0.682601396262589,7.264275702253932,3.0379732037114278,-0.15834546277783212,0.6578398634586569
masayuki-uemura,110,4.642360631187108,0.5421063145811882,9.799963553734635,4.663456878999607,-0.24214673839124934,0.5395341895637615
mash-lol,79,2.3519549004652904,0.8334981404977836,4.871237350523823,2.1607526277322804,0.6174296241722294,0.8486388618216651
masha-ioveva,261,6.08672384494322,0.4100277384645861,6.545844516816768,5.70646616401168,0.3523635387371913,0.4559937879031767
maso-lin,10,2.7794747320502315,0.553094017708599,,2.7794747320502307,,0.5530940177085992
mason-evans,496,5.995110403102295,0.5099442463908032,7.081619268208203,5.314576584549349,0.40056674212211346,0.5751298170545466
mason-rothman,46,4.4510480989787435,0.42866286158626854,,4.451048098978743,,0.4286628615862687
mason-s,180,6.162738568042498,0.33891683226458186,8.223893995675535,6.432861009673257,-0.0445015154591488,0.2993729564864206
massava-masatsugu,11,2.909090909090909,0.511259229078866,,2.909090909090909,,0.511259229078866
massimiliano-ronzitti,321,5.044466506995583,0.5839346775865679,10.898388381571202,5.044759169664503,-0.13877346154355938,0.5839061494845508
massimo-scarpis,170,4.35701081142276,0.6186257305873082,,4.35701081142276,,0.6186257305873082
massimo-zaglio,29,3.581930471201347,0.5610688674286327,,3.581930471201347,,0.5610688674286327
masta-jerikan,458,6.143558326659744,0.4759706722828807,7.195538321038843,5.465459880870537,0.36344887889377225,0.5446173970424706
mat-bisher,160,3.149614125841583,0.75766885379075,8.621090286945655,3.140185815322371,0.18177456530688207,0.7584996668256205
mat-johnson,90,4.865477938537765,0.4737223669434781,8.536661819609037,4.862859158171663,-0.16795202085871122,0.47408618757539783
mat-meir,73,4.084155561372872,0.5846644037614052,,4.084155561372872,,0.5846644037614052
mat-munro,117,5.281862275439729,0.4367064771467961,,5.281862275439729,,0.4367064771467961
mat-riches,167,5.30450288218324,0.4806301645820316,7.946446351075504,5.2797964005337485,0.09677388248442038,0.48364797012096555
mat-whitehead,206,5.532457837341158,0.4827861482470829,,5.532457837341158,,0.4827861482470829
matej-bester,78,4.538027656872469,0.5407428185519377,,4.538027656872468,,0.5407428185519378
matej-hrescak,128,3.5090184927009243,0.7156885426586298,7.44828968946437,3.5033354443605846,0.29405442573485896,0.7162223308461769
matej-jan,38,3.08589666399407,0.7117727660451103,,3.08589666399407,,0.7117727660451103
mateo-brown,168,5.222181820086029,0.5011315229721663,9.47903461996489,5.218090370261113,-0.13750347340001384,0.5016144923488947
matheus-costa,163,4.826684627052598,0.5531115736267787,8.522280728134131,4.789603502589096,0.028833945526746358,0.5572775140172155
mathew-heggem,139,4.801994730913096,0.5322355914530663,8.452613259739566,4.763691304026518,-0.04724315036760548,0.5368316176959105
mathew-ranauro,96,3.566299201755516,0.6739615627700765,7.755024687537879,3.5524575527914455,0.10875704535273507,0.6754665434611049
mathias-hellquist,43,2.998755730556095,0.6905898978516439,,2.9987557305560943,,0.6905898978516439
mathias-kimpl,15,3.5742214298076957,0.35520036032529567,,3.5742214298076957,,0.35520036032529567
mathias-richel,222,4.768981155112764,0.5867190077731199,,4.768981155112763,,0.5867190077731199
mathias-wiberg,258,4.689746379944125,0.6063764142447601,,4.689746379944125,,0.6063764142447601
mathieu,384,4.514289558258647,0.6694896272677376,7.578333359705242,4.314255455200194,0.39278969587274226,0.6862119403077186
mathieu-chartier,83,4.190478562658684,0.5778830355525733,,4.190478562658684,,0.5778830355525733
mathieu-chouinard,126,5.3584020554946505,0.4278441098590978,,5.3584020554946505,,0.4278441098590978
mathieu-halkes,188,4.413532108971221,0.6146313351151149,8.848562594810886,4.4207516450367095,0.038282619507112356,0.6138815106129382
mathieu-hannouz,265,4.616011554429618,0.6059655618923971,9.43401989549283,4.609850299927125,-0.02585297639357056,0.6065890102939895
mathieu-kremer,212,3.3433869547520763,0.7606069862796795,7.34415804965755,3.342442181611793,0.40162339597261537,0.7606836890329878
mathieu-migrand,243,4.4666296452994,0.6220742383245113,,4.4666296452994,,0.6220742383245113
mathijs-boonstra,103,4.1976136884280795,0.5933168512300259,,4.1976136884280795,,0.5933168512300259
mathilde-b,96,4.276368178900194,0.5514803424028804,8.905657714042748,4.391627254721003,-0.21920576601899916,0.5362661969391895
mathilde-piard,230,6.14952991505471,0.385890553085693,8.397749335650838,6.241729524632977,0.02711557812660794,0.3739790409193147
matias-difabio,30,3.449562276708526,0.592127275842009,,3.449562276708525,,0.5921272758420092
matias-infante,75,4.2184761181683355,0.5654302779564694,10.495230355809083,4.278747347544318,-0.39741105053265097,0.5576949776998809
matias-kakela,67,4.558240632409141,0.4828897119494945,,4.558240632409141,,0.4828897119494945
matias-luque,141,3.6285366372910928,0.7009314680579174,,3.628536637291092,,0.7009314680579175
matias-paget,56,4.23687297204765,0.5095186113786445,,4.2368729720476495,,0.5095186113786446
matias-pinto,78,3.895050616708236,0.6280853184757651,,3.8950506167082355,,0.6280853184757651
matias-w-rojas,83,2.7119283862514143,0.7740090778044697,,2.711928386251414,,0.7740090778044697
matjaz-finzgar,28,3.1811714402971822,0.6785036757651237,,3.181171440297182,,0.6785036757651238
matjaz-lipus,23,2.226350797962712,0.7754238981784265,,2.226350797962712,,0.7754238981784265
matjaz-potrc,50,4.051428666782986,0.542850088737859,,4.051428666782986,,0.542850088737859
matjaz-sircelj,6,2.2146187299249083,0.6064388161240946,,2.214618729924908,,0.6064388161240947
matjaz-skufca,131,4.84291173115908,0.5520410294908806,,4.842911731159079,,0.5520410294908807
matoo-watoo,171,5.163476393077265,0.501303525643325,7.253941099160596,5.150746841982145,0.22279049608929852,0.5028260819751669
matous-petran,118,4.266327128722387,0.6090336511591853,,4.266327128722387,,0.6090336511591853
matsukaz,151,1.769892803235938,0.8832600899337235,5.803442167188419,1.6713805342171317,0.5506949696947376,0.89046222012965
matt-abruzzo,91,4.393113610233205,0.5462672523376876,8.766834746379473,5.1260270159001236,-0.17819263324814094,0.4482307871482986
matt-albiniak,414,5.881310462051807,0.5083708718017217,8.901084505033012,5.765857545872692,0.1697257630177883,0.5199036310553979
matt-alder,189,6.023750053382784,0.3811914434701751,9.241781071257172,6.137960754640576,-0.1448851930155113,0.3658378474100109
matt-alex,386,5.630718060793961,0.5372409961459343,,5.630718060793961,,0.5372409961459343
matt-allen,19,3.5944539021078943,0.4389967576846261,9.105642713987775,6.556812904375644,-0.598063438774387,-0.25569686449520757
matt-apps,244,5.36039807773236,0.5271695022292069,9.296631248977086,5.339818290002632,-0.010340386355924141,0.5293612429851907
matt-austin4,24,4.279398751947122,0.26797022866185105,,4.279398751947122,,0.26797022866185105
matt-balara,114,3.9465689552219425,0.6441477312875313,,3.9465689552219425,,0.6441477312875313
matt-bannon,43,3.566117570894588,0.5834861892561064,,3.566117570894588,,0.5834861892561064
matt-barash,289,5.856660344229822,0.4714026825014483,7.117543954946327,5.548976524776568,0.3246300454520956,0.5051232209544202
matt-barto,84,4.106226909968107,0.5755696940272915,9.262109296511985,4.379810124589938,-0.25911284473898,0.5400055655483136
matt-basta,102,3.396308353583177,0.7078980411790704,8.65109757199591,3.3823520419745856,0.0016868395635175689,0.7093041003182095
matt-bevens,340,4.379377886427627,0.6578332633136378,8.67980356091114,4.311527751351625,0.21401024513640163,0.6639719554468854
matt-biddulph,272,5.381881281184658,0.5194911335132116,6.863164769737943,4.968323323019028,0.34998785572318025,0.5636643719630083
matt-boyd,155,4.98813332185105,0.5364126241318438,9.041865658953835,5.142929733512547,-0.06211263343239938,0.5187627667556157
matt-briney,124,5.666038252780412,0.3644559551671744,8.179844478354076,6.129661805101585,-0.10945225643603151,0.2919063825543793
matt-britton,276,6.600645705610886,0.3393704912478024,6.177656996991436,5.778033600641104,0.3935865039835687,0.4428269005508867
matt-brucker,214,5.319783620168726,0.5110781866818506,8.339012417148847,5.280987978928535,0.11427088088120811,0.5154311052767974
matt-burton,138,5.280563030848551,0.4544978736880518,7.650662364687224,5.411134349350395,0.07553823070245762,0.4371903555542128
matt-c1,104,3.853369531628896,0.6617096184918845,7.3237970898708,3.812692736565699,0.24771004240096475,0.6659277438478447
matt-carmichael,132,4.725107044485393,0.5433808882274666,8.22826525822062,4.7835138173422544,-0.006846129676530382,0.5364282804865953
matt-case,202,5.137599074498108,0.5322282551962021,8.96638113344045,5.122570337207625,-0.017079194549543326,0.5338902103558735
matt-caselli,199,4.924970332954148,0.5529411347494111,8.468397280737248,4.865373672576915,0.08518981135160392,0.5594734189477982
matt-churchill,75,3.3317229253234677,0.6856430476889721,7.176416619569975,3.3158551481898613,0.15260213452869872,0.6874314674856707
matt-conte,118,4.3422198149142845,0.5801884348175068,8.907585067315317,4.469032834104562,-0.1264928655740385,0.5651417703644221
matt-coulson,73,4.996766097490785,0.4030920107403368,,4.996766097490784,,0.40309201074033696
matt-crouch,73,3.977975287110605,0.5999080590305595,,3.977975287110605,,0.5999080590305595
matt-crowell,143,4.07687271959238,0.6741224585307285,,4.076872719592379,,0.6741224585307286
matt-curry,351,4.841893986794799,0.6029966195109248,7.605052923045132,4.801409789987011,0.3122064280531927,0.606900718894929
matt-darby,72,5.071645946392921,0.37942532828299264,,5.07164594639292,,0.3794253282829928
matt-davis,147,5.1432552151031246,0.486614435437213,9.048344800800084,5.164069924633494,-0.13565024539204698,0.4840082551021223
matt-deluca,98,3.4309490176220137,0.7038589424698715,7.863089360285848,3.4177694952184066,0.1626914590834772,0.7051929925066607
matt-dowling,48,3.498806026038236,0.6273705105622046,,3.4988060260382357,,0.6273705105622046
matt-edwards1,293,4.854400240760017,0.6107185088045138,8.818788903277106,4.831948540763878,0.18707916846368347,0.6128268410026136
matt-ellsworth,304,2.995788177757905,0.7821582411779228,6.8850557573788445,2.735741248474005,0.4260251836443979,0.803443376099498
matt-fenby-taylor,211,4.634988068146521,0.5816342767057927,8.774644392796155,4.6125265985077535,-0.004731688440268325,0.5840711623240602
matt-fernandez,187,4.542587972623812,0.5901184472483915,8.596597684667989,4.526093143580493,0.03954140643257726,0.5919052323928118
matt-ferrin,267,5.094287039252464,0.5691645818897757,6.744399009135685,4.814536414992376,0.3941469839713847,0.597084931171459
matt-fogel,251,4.098766027791698,0.6837098852564234,10.185724687248761,4.089325459560508,-0.010988325082014206,0.6845507374387972
matt-ford,17,3.929025540806693,0.27474375009159596,8.072127077110855,6.125560103789959,-0.5005490197036886,-0.23614201324903766
matt-galligan,471,6.00312587427816,0.5049876127302253,5.917952065401543,4.921561912957726,0.5133707006036744,0.6086093007034342
matt-ganzak,212,3.975463514041492,0.681765055879778,5.5961790946402346,3.7134695107964544,0.5238587507252495,0.7059406420283331
matt-germer,124,3.6833268849370313,0.674774481359784,7.820079209442353,3.662238207197478,0.1562896932194363,0.676974041295916
matt-gierhart,399,5.597421570329574,0.5315467239248385,8.33692738031642,5.406458107837942,0.23032454008074102,0.5505337504132845
matt-giese,170,5.265817805966292,0.4884557427000725,10.27217695802913,5.279398819779046,-0.248045993254431,0.48681323777094043
matt-given,193,5.307140891978297,0.5025347395366976,,5.307140891978298,,0.5025347395366975
matt-goyer,249,6.028402123915813,0.4230230508490827,8.803387388162907,5.980154161614808,-0.007961426621879309,0.42882613953769927
matt-hagel,448,6.652149554069587,0.4067422091899734,6.228234710148777,5.522961436855841,0.4530100088743308,0.5271517328784907
matt-haggerty,180,5.921693771974302,0.3902629904958746,7.279898737469295,5.7831056532146485,0.1910413309965756,0.4086410504410302
matt-hardy,26,4.2105263157894735,0.3359998696961032,8.108551538167507,5.101772012488946,-0.4328390287673515,0.01070337132468714
matt-harrison,16,2.025219632780064,0.7837710172522874,,2.025219632780064,,0.7837710172522874
matt-haughey,195,5.494053222336559,0.4734745620366257,7.378715373877722,5.309778957644279,0.226231592254252,0.4952848161404779
matt-healy,191,5.78675057848643,0.41829533785847645,7.717185304711272,6.103890165919759,0.13509308673068235,0.3769058733675882
matt-helbig,395,4.926818909426575,0.6247017417996632,7.934330294912344,4.665934682013105,0.33749908071536977,0.6476059515811704
matt-hipley,228,5.226086099446102,0.5198589926024518,,5.226086099446102,,0.5198589926024518
matt-holmes,75,3.792618981772173,0.6357158091643182,9.486935722217359,3.817447656631789,-0.2247309620848454,0.6328314787964406
matt-hope,329,6.0777539513145875,0.4414383955903106,7.870847717050183,5.845725424942726,0.219171440901113,0.46766970868512153
matt-hovey,103,4.675963998425188,0.5180582953766879,8.8765725007351,4.674056688811389,-0.17350529673974344,0.518304898620997
matt-hunter,548,6.645358358919112,0.42894230104541936,6.219707703172031,5.30951279816388,0.4731528722028946,0.5640002980563904
matt-hunter4,270,5.964555587306083,0.43890890129302984,8.922786551531035,6.036225228454277,-0.007607524265680755,0.43046545492174376
matt-hurn,165,4.947320418976992,0.5360254018602839,8.563331849116462,4.9678450456379935,-0.005703995096599526,0.5336708847275493
matt-hurst,686,4.637441149641489,0.6807688425727909,5.755651567076403,3.846540915697765,0.5913436848266713,0.741612523376194
matt-jones,340,4.577839744471558,0.6435633297560516,8.73978721293776,4.534140302610902,0.21783221016590157,0.6475102141761464
matt-jordan7,143,4.790001730487156,0.5545454457851507,9.216965107680414,4.78972780692078,-0.09624852291497812,0.5545764200178624
matt-k16,344,5.723897014519532,0.5033586621013848,9.90212146708344,5.714481097799009,-0.05415052306808886,0.5043462781779328
matt-karolian,346,5.308458858146252,0.5688652353322253,9.570289661507859,5.2704092131931635,0.08836006908093655,0.5725112976005121
matt-kaskavitch,225,4.656056096451286,0.616707912468563,9.514076478007903,4.650063381688374,0.0369156262013286,0.6172880416808535
matt-kelley,235,5.259102000053863,0.5304759127747604,7.245212861562801,5.12475100774746,0.2987068696404121,0.5449303052981597
matt-kempster,109,5.410935106535273,0.3954448355908176,9.001362951316217,5.472668852110969,-0.22765621959082485,0.3862425014112529
matt-kingston3,112,4.759925824724796,0.5209735523488963,8.914529327897407,4.973542198808268,-0.14818685246721652,0.49391543166813906
matt-kojalo,235,5.534891690010753,0.48726872178083797,8.652372512975393,5.437878381292267,0.057903181205271013,0.49828818857936014
matt-krieger,143,6.155038849171904,0.2961918051686078,,6.155038849171904,,0.2961918051686078
matt-lambert,576,6.3056694425888855,0.48138672496655344,8.26448668300607,5.808375718314817,0.27529051386884945,0.529833133201964
matt-leavitt,98,4.091181036156729,0.6283617365048849,,4.091181036156729,,0.6283617365048849
matt-m,525,5.14307494528819,0.6059575090356973,9.089272173664744,5.069842765817948,0.21275208479470764,0.6124741536209526
matt-macgillivray,83,4.708679021552268,0.49653115441528817,8.752528840423674,4.710551799056293,-0.19354320736091632,0.4962762010291067
matt-mansfield,222,5.065553444495948,0.5517671151360899,7.838136005506641,5.025746752223391,0.22141075138334804,0.5560020349418139
matt-marra,125,4.9858366539887955,0.4974167294342769,8.060721512442797,4.940269416089152,-0.018404766052396396,0.5031611712404026
matt-mccall,206,6.286384129412288,0.33812396784293475,8.510799214906834,6.938599348094041,-0.0599849533761155,0.2423164198717231
matt-mcdonough,61,4.813526187950765,0.4134987148038156,7.508833428891924,4.837347576683592,-0.14109936694037384,0.4095437314067122
matt-mcgee8,125,3.7983890669012976,0.6660350701734133,7.493928132942957,3.8162659262825436,0.21873943535608065,0.6641752080805917
matt-mchale,161,4.248480531471016,0.6335028184445747,9.569051449673609,4.239417375225479,-0.07793211741682667,0.6344278145162874
matt-miles,218,4.240788087820854,0.6702307440059418,9.273508311399068,4.222867306795454,0.13796211755761822,0.6718431074607634
matt-miller8,74,4.419698720590576,0.5352779089291928,,4.419698720590575,,0.5352779089291929
matt-molinari,171,5.596616903704551,0.43220171017803216,,5.596616903704551,,0.43220171017803216
matt-mueller,136,4.2003306104509734,0.6341665909685252,9.424945140499908,4.193941464545645,-0.07457115157151968,0.6348261150328633
matt-myers2,621,6.141667359418226,0.4901967852539267,8.857344065982227,6.039064526064846,0.19173671011732776,0.5003968944933607
matt-pakes,216,5.3945266860754995,0.48482064251182916,5.8529685089730314,4.680277209454659,0.4294748333395465,0.5670918548254057
matt-pearce,93,4.936445937827523,0.4590143114549542,9.550858084966581,5.50262009054703,-0.30470548592349944,0.3757923063094864
matt-petty,161,4.269725158146481,0.6376829637134885,9.521242766105683,4.259077874042478,-0.04907891737180355,0.6387480826940777
matt-pfeffer3,366,4.911296408065256,0.6016192486180314,8.197093755170256,4.6846537187861275,0.2541038238236603,0.6230957397789989
matt-pritchard,87,3.012462658782755,0.7376380138640554,8.198324526622283,3.0133658406799637,0.04742273442649212,0.7375459315965197
matt-pupa,28,2.8559251257650553,0.7039527815128478,,2.8559251257650553,,0.7039527815128478
matt-raines,121,3.2700836063610423,0.7230752819628644,8.592093702439508,3.404561132041423,0.048268549749489964,0.7097232961916403
matt-raoul,237,5.084287859687657,0.5562200492029851,8.652957454688178,4.929425739532789,0.11897909758630479,0.5723564061247319
matt-redman,83,4.749373263924773,0.46559456898606405,9.3506854876412,4.8053895662084924,-0.31646455323081235,0.457356398574657
matt-reed,118,4.018208075837991,0.6401447219600459,,4.018208075837991,,0.6401447219600459
matt-rhodes,153,5.2113025938249455,0.48726479323411487,8.120426177950673,5.188843889369664,0.042075506571870785,0.49002087912335285
matt-ridings,196,6.386367399883018,0.3193692136493729,9.252866741901409,6.634265361414253,-0.16353563849359298,0.28313083959155017
matt-roberts,26,3.7626650096387966,0.4691550631607702,9.946484759408,4.910557333266999,-0.6407887237554033,0.19337390012602576
matt-ross,184,4.861996633537456,0.5621312223724936,9.312204737865754,4.8513767888896435,-0.06615181435433203,0.5632843902924971
matt-rycroft,215,4.617987140629226,0.6149423870830456,9.680167284204432,4.619374035516569,-0.027060506343640746,0.6148060268530259
matt-s,267,5.0807524888378355,0.5639623325436286,7.680539246044801,4.826047301254272,0.2715841890746831,0.5898644627866043
matt-s0,191,4.411115403892705,0.6001399202568299,7.572797878117382,4.259206841569474,0.20483469816278452,0.6165818584296743
matt-saunders,137,3.9192611198723095,0.6413988625506971,,3.9192611198723095,,0.6413988625506971
matt-sawkill,108,4.456039002073582,0.5776384695030885,,4.456039002073582,,0.5776384695030885
matt-sawyer,59,3.8942607860023197,0.6054656876187546,,3.8942607860023197,,0.6054656876187546
matt-scott,223,5.653280901299923,0.466903420401557,8.272862533860481,5.517441432630593,0.11016521823810357,0.4827185425812038
matt-secoske,54,4.607134616917023,0.4457565987523818,,4.607134616917022,,0.445756598752382
matt-sidman,209,3.7368520824162657,0.6998655970273807,8.243199355630397,3.713886904261255,0.21185645112730314,0.7020033745662855
matt-skudlarek,182,4.735740387278457,0.6137076147852054,7.712264979109121,4.732344911634765,0.3007901905178209,0.6140329443863581
matt-smith48,149,4.864761992939105,0.5546275541155283,,4.864761992939105,,0.5546275541155283
matt-springer,59,4.4619986035122965,0.48319608038169026,,4.4619986035122965,,0.48319608038169026
matt-stein59,211,5.331596910043607,0.5131299573896226,7.7972524246821395,5.192960065189248,0.20620192868661202,0.5285032152804291
matt-stiles,242,4.083973748056388,0.6718092157477992,,4.083973748056388,,0.6718092157477992
matt-tillman,277,3.9246314278474017,0.697625828796128,7.588383499206362,3.7737032598402425,0.33702067322857615,0.7109735192577977
matt-todd,340,5.386974564157473,0.5545980377922626,8.883660139735571,5.308164953222245,0.16539099072075808,0.5623186196429154
matt-tong,54,5.127224600610921,0.27964025612511006,7.992637827052588,5.937336288213332,-0.29165750796786843,0.03883948438535589
matt-trotta,337,6.011100157509062,0.46408798254503114,6.1506364579840405,5.092387014826032,0.44876347569663255,0.5614957368675468
matt-trush,260,5.48212479799505,0.49050266816068105,6.923508364323189,5.310102743634892,0.31522804022079376,0.5100522663122803
matt-van-horn,736,6.030832865611611,0.5325575051934271,5.899347320632731,4.852071816911058,0.5445195868399363,0.6371920884081602
matt-vekasy,126,4.609876565442845,0.5554111141823557,,4.609876565442845,,0.5554111141823557
matt-walker,194,3.7875790433349894,0.6895600978188724,,3.7875790433349894,,0.6895600978188724
matt-walsh,301,6.1497258362269225,0.42604849205812073,6.839794116352067,5.811777657729193,0.3431074698011643,0.4649641773579307
matt-westgate,87,5.157671275105645,0.4031101463935118,8.295934678182464,5.199398890298085,-0.18285845253779515,0.3966160134255166
matt-white1,192,5.0477821508119,0.5296357966975184,9.159357621029784,5.089503813991108,-0.07764933517908665,0.5248776529082917
matt-wilkinson,100,5.0842259630718685,0.4248236926579869,7.401144858714142,5.8649082600994795,-0.039060129687428245,0.3011640811036761
matt-wolff,140,5.017831278185593,0.5041665230354251,7.904571305576971,4.989600222267318,0.06940663068234625,0.5076358437452704
matt-wurst,538,4.935742241035205,0.629740767745832,7.46128850347036,4.545452790912301,0.3967634035594154,0.663288672702978
matt-yu,412,5.383597199168571,0.5555324932274595,6.942049940045214,4.878771917587488,0.3955285961929444,0.6043161577084006
