placeid,mean,median,std,count,nunique,target,category
bowlmor-lanes-new-york,0.44468887558068376,0.4448588755294471,0.09773873756593113,190,156,Pi,Nightlife Spots
bowlmor-lanes-new-york,0.44468887558068376,0.4448588755294471,0.09773873756593113,190,156,Pi,Arts & Entertainment
boxers-nyc-sportsbar-new-york,0.4558091605644275,0.46464205969465494,0.07471940033511414,216,73,Pi,Nightlife Spots
bozu-brooklyn,0.4269281558334481,0.4292635223965228,0.0857387558832415,109,67,Pi,Food
bp,0.5333679981845469,0.5365174850875617,0.07488751154578045,262,130,Pi,Travel Spots
bp,0.5333679981845469,0.5365174850875617,0.07488751154578045,262,130,Pi,Shops
bradley-international-airport-bdl-windsor-locks,0.4820364264525884,0.48874724652591456,0.09145103248204706,175,65,Pi,Travel Spots
brain-wash-cafe-san-francisco,0.4388626774078834,0.4356583977903052,0.0792918505341199,171,79,Pi,Food
brandenburger-tor-berlin,0.5561791158843037,0.5561147831317782,0.10711239081147154,75,58,Pi,Arts & Entertainment
brandy-library-lounge-new-york,0.40606915332964577,0.40339527298668426,0.07566474892566474,104,76,Pi,Nightlife Spots
brass-monkey-new-york,0.4329343634495196,0.43252753059078347,0.0912647438246188,467,303,Pi,Nightlife Spots
brasserie-les-halles-new-york,0.45291958089111267,0.4629396778623086,0.09076150498001927,230,158,Pi,Food
bravo-pizza-new-york,0.462501612016301,0.4572332609185371,0.07579862380929757,86,56,Pi,Food
bread-new-york,0.4042134909051483,0.3874506712246949,0.07719928660833413,193,114,Pi,Food
bread-tribeca-new-york,0.4231603731246052,0.4052071264736037,0.08781995352613983,98,59,Pi,Food
brendas-french-soul-food-san-francisco,0.4218501113939602,0.4303685029870141,0.07696093055054515,92,62,Pi,Food
brgr-new-york,0.43560809166629527,0.4361687745952207,0.08318620455024442,132,95,Pi,Food
brick-lane-curry-house-new-york,0.45156827329786786,0.4393099443959207,0.088879056502943,89,62,Pi,Food
brick-store-pub-decatur,0.5039712663462182,0.4957960672620076,0.08660843693569631,149,55,Pi,Food
brickhouse-cafe-san-francisco,0.4660125950155377,0.45909378054273625,0.0759656418233103,431,156,Pi,Food
brighton-railway-station-brighton,0.532924743915342,0.5315383940153664,0.07553320369826402,198,61,Pi,Travel Spots
brinkleys-new-york,0.45769070743424733,0.4425084880003643,0.1117258201039223,263,134,Pi,Nightlife Spots
brisbane-airport-bne-brisbane,0.4823903989569419,0.4914718512758666,0.1059951872932463,83,53,Pi,Travel Spots
british-library-london,0.47564368274349067,0.4633722375369667,0.1253551306294744,81,56,Pi,"Homes, Work, Others"
british-museum-london,0.49517343015182314,0.4857540263312146,0.09815211608963587,144,108,Pi,Arts & Entertainment
brits-pub-eating-establishment-minneapolis,0.4826734253915734,0.4767584324901556,0.08139658441966131,220,91,Pi,Nightlife Spots
bronx-zoo-bronx,0.48359200030711236,0.47414896059368045,0.11340011373961918,112,86,Pi,Arts & Entertainment
bronx-zoo-bronx,0.48359200030711236,0.47414896059368045,0.11340011373961918,112,86,Pi,Parks & Outdoors
brooklyn-academy-of-music-brooklyn,0.4307788800353103,0.42412780626530333,0.09582717892771751,180,112,Pi,Arts & Entertainment
brooklyn-ale-house-new-york,0.44741116561775807,0.4275609318861845,0.08027681712325106,87,62,Pi,Nightlife Spots
brooklyn-botanic-garden-brooklyn,0.43936542657141503,0.4453810593665098,0.10033512003393365,279,163,Pi,Parks & Outdoors
brooklyn-boulders-brooklyn,0.43943802190958964,0.45766910736600064,0.06983786134618779,552,58,Pi,"Homes, Work, Others"
brooklyn-bowl-brooklyn,0.4230829217372359,0.4191823484576375,0.08497049171918557,1067,524,Pi,Arts & Entertainment
brooklyn-brewery-brooklyn,0.43120256319059447,0.42457735628677684,0.08495006841586987,290,203,Pi,Food
brooklyn-bridge-new-york,0.5104929963230371,0.49469441844992323,0.1058921178859054,1555,580,Pi,"Homes, Work, Others"
brooklyn-bridge-new-york,0.5104929963230371,0.49469441844992323,0.1058921178859054,1555,580,Pi,Parks & Outdoors
brooklyn-bridge-new-york,0.5104929963230371,0.49469441844992323,0.1058921178859054,1555,580,Pi,Travel Spots
brooklyn-bridge-park-brooklyn,0.4897850676925272,0.5087089248157726,0.07770855046315299,683,215,Pi,Parks & Outdoors
brooklyn-bridge-park-pier-1-brooklyn,0.4530666550786774,0.4533430663402346,0.08748559640912904,273,169,Pi,Parks & Outdoors
brooklyn-bridge-park-pier-6-brooklyn,0.43478385480207477,0.4204523256761523,0.09635617346638885,127,85,Pi,Parks & Outdoors
brooklyn-central-library-brooklyn,0.43574868405826445,0.4383147858383391,0.07831176637969776,131,67,Pi,"Homes, Work, Others"
brooklyn-central-library-brooklyn,0.43574868405826445,0.4383147858383391,0.07831176637969776,131,67,Pi,Shops
brooklyn-flea-market-brooklyn,0.44104039044454907,0.43615428048052696,0.0902587383610371,595,301,Pi,Shops
brooklyn-flea-market-brooklyn,0.44104039044454907,0.43615428048052696,0.0902587383610371,595,301,Pi,Food
brooklyn-heights-promenade-brooklyn,0.44927429126364116,0.42805796201977875,0.09290549851189249,162,91,Pi,Parks & Outdoors
brooklyn-ice-cream-factory-dumbo-brooklyn,0.4420839767165718,0.444110872405982,0.08391940707436714,107,98,Pi,Food
brooklyn-industries-brooklyn,0.4650359215762639,0.4795239977427054,0.09632008719888255,96,69,Pi,Shops
brooklyn-industries-new-york,0.47874438858049173,0.48193782042747196,0.08371637418660195,95,67,Pi,Shops
brooklyn-label-brooklyn,0.44539943677693067,0.45257336652340113,0.07339291435125002,177,76,Pi,Food
brooklyn-museum-brooklyn,0.45434012249523725,0.45794640375535023,0.10075312744627478,730,294,Pi,Arts & Entertainment
brooklyn-public-house-brooklyn,0.4105389991267436,0.4068623187840857,0.07536587615333343,209,83,Pi,Food
brooklyn-social-club-brooklyn,0.417102234319072,0.4096419007021341,0.07118061847109086,145,87,Pi,Nightlife Spots
brooklynqueens-expressway-brooklyn,0.49195790398194084,0.49012664101684056,0.07622279106719271,138,80,Pi,Arts & Entertainment
brooklynqueens-expressway-brooklyn,0.49195790398194084,0.49012664101684056,0.07622279106719271,138,80,Pi,Parks & Outdoors
broome-street-bar-new-york,0.44888228596283397,0.4393012244806812,0.08968271523609352,80,64,Pi,Nightlife Spots
brother-jimmys-bbq-new-york,0.4638170219320835,0.48109894492823724,0.0924417148591992,524,269,Pi,Food
brother-jimmys-new-york,0.4582624829342956,0.4746229964876941,0.08132420690624469,291,143,Pi,Food
brother-jimmys-new-york,0.4582624829342956,0.4746229964876941,0.08132420690624469,291,143,Pi,Nightlife Spots
brouwers-seattle,0.46544411048210044,0.45358776210896146,0.07299154389988562,133,62,Pi,Nightlife Spots
bruar-falls-brooklyn,0.4312195280877621,0.43477578772345177,0.08168044376225954,97,70,Pi,Arts & Entertainment
brunos-san-francisco,0.434258672446814,0.4280547905063968,0.08732243204046383,75,60,Pi,Nightlife Spots
brussels-airport-bru-zaventem,0.5175997773285173,0.5024784968504558,0.0785616297676516,178,66,Pi,Travel Spots
bryant-lake-bowl-minneapolis,0.4492754365661643,0.4506791292078874,0.052096826678083304,179,50,Pi,Arts & Entertainment
bryant-park-grill-new-york,0.46326089284283606,0.46649143851567515,0.09813673439881498,103,80,Pi,Food
bryant-park-new-york,0.499568187157546,0.4753783881336837,0.12346859970482627,1779,699,Pi,Parks & Outdoors
bryant-park-the-southwest-porch-new-york,0.43076464260825365,0.3983975708534496,0.10259387959881354,94,59,Pi,Nightlife Spots
bua-new-york,0.41513459789458673,0.3993084798140406,0.09586373539241436,288,154,Pi,Nightlife Spots
bubble-lounge-san-francisco,0.43110851349410106,0.42648167790675034,0.08729574824468485,98,76,Pi,Nightlife Spots
bubbys-brooklyn-brooklyn,0.44482740994714176,0.431056242412309,0.08991678139633968,149,89,Pi,Food
bubbys-new-york,0.4453990229012774,0.4308393092778394,0.09564521480360233,348,179,Pi,Food
buckingham-fountain-chicago,0.469998687146958,0.4529786684670654,0.08273888506087503,79,61,Pi,Parks & Outdoors
buckingham-palace-london,0.5730596482629668,0.5683903608657855,0.11586841109521653,208,112,Pi,"Homes, Work, Others"
buckshot-san-francisco,0.4173737546452554,0.4072736340477268,0.07062300683572391,141,72,Pi,Nightlife Spots
buddakan-new-york,0.43538360115616304,0.4294295556916585,0.08960290979060258,150,117,Pi,Food
buena-vista-cafe-san-francisco,0.4586088280306273,0.44238245132125165,0.07254250101178603,109,69,Pi,Nightlife Spots
buffalo-billiards-austin,0.4560098038060572,0.4487363053323345,0.0903810374179757,349,231,Pi,Nightlife Spots
buffalo-billiards-washington,0.46187852824100756,0.44419405215988805,0.0952091990280116,141,65,Pi,Arts & Entertainment
buffalo-niagara-international-airport-buf-cheektow,0.4859908285092402,0.4704321597586625,0.08176037518899901,341,106,Pi,Travel Spots
building-on-bond-brooklyn,0.4385748490629165,0.4400635952199206,0.07434777158735055,296,97,Pi,Food
bull-bear-chicago,0.46805242926582513,0.4590232884155852,0.07870429905628501,88,52,Pi,Food
bull-mccabes-new-york,0.43985386136074833,0.4301164397526816,0.0890176875588007,132,68,Pi,Nightlife Spots
bullitt-san-francisco,0.45770259623751364,0.44329003990785576,0.08575845568397064,185,84,Pi,Nightlife Spots
burger-bar-san-francisco,0.46363925454471866,0.4580186340370735,0.09357410821374419,167,118,Pi,Food
burger-joint-san-francisco,0.4840788186728687,0.49854332356583403,0.08804170263112471,127,62,Pi,Food
burger-king,0.5314553070627164,0.5295422305043387,0.0915386938665289,812,432,Pi,Food
burger-king-sao-paulo,0.5162378993777659,0.5225701401255116,0.09663982062847627,118,66,Pi,Food
burgermeister-san-francisco,0.47813660465292224,0.46253940776215563,0.08415132243110077,86,52,Pi,Food
burma-superstar-restaurant-san-francisco,0.43654704236920777,0.4266703168198142,0.08096343142767154,139,101,Pi,Food
burp-castle-new-york,0.4405123244773656,0.4478093780185703,0.07593660246411513,173,104,Pi,Nightlife Spots
bus-stop-san-francisco,0.44771192843544044,0.4355136958379395,0.06965924935005072,103,59,Pi,Nightlife Spots
busaba-eathai-london,0.4771533569767484,0.46340024256087997,0.10357056301589525,134,80,Pi,Food
busboys-poets-washington,0.4689490958880253,0.4485609935396351,0.09432670485194773,242,101,Pi,Food
busboys-poets-washington,0.4689490958880253,0.4485609935396351,0.09432670485194773,242,101,Pi,Shops
busch-stadium-st-louis,0.49001589413354696,0.49957125291519516,0.09690300924033708,109,53,Pi,Arts & Entertainment
bushwick-country-club-brooklyn,0.44768949446375067,0.44984756545061616,0.07604135807792559,234,104,Pi,Nightlife Spots
butter-lane-new-york,0.41977286817216386,0.41220806577446006,0.07481438208056013,191,110,Pi,Food
butter-new-york,0.4536627005744316,0.4572607506859382,0.10184165176244304,126,103,Pi,Nightlife Spots
butter-new-york,0.4536627005744316,0.4572607506859382,0.10184165176244304,126,103,Pi,Food
butter-san-francisco,0.42746409686518977,0.42794530451663687,0.07975824104863473,110,81,Pi,Nightlife Spots
buttermilk-channel-brooklyn,0.4264793087910208,0.4201777330618705,0.07511002140286693,229,135,Pi,Food
bwi-amtrakmarc-rail-station-linthicum,0.4816216437183512,0.4616910755052144,0.08088727873144538,110,63,Pi,Travel Spots
bxl-cafe-new-york,0.4416035258647046,0.4289524286702077,0.09333182858950514,77,51,Pi,Nightlife Spots
cable-car-powell-turnaround-san-francisco,0.48083233676347487,0.46129970468758236,0.08146339305982274,129,51,Pi,Travel Spots
cabrito-new-york,0.40783540530301415,0.4133620435968951,0.06894536315158385,145,82,Pi,Food
caesars-atlantic-city-hotel-casino-atlantic-city,0.46852411604039895,0.46000771414873975,0.08080200803397428,93,67,Pi,Arts & Entertainment
caesars-atlantic-city-hotel-casino-atlantic-city,0.46852411604039895,0.46000771414873975,0.08080200803397428,93,67,Pi,Nightlife Spots
caesars-palace-hotel-casino-las-vegas,0.4884374276769967,0.4859203171485352,0.0974879678491762,490,277,Pi,Travel Spots
caesars-palace-hotel-casino-las-vegas,0.4884374276769967,0.4859203171485352,0.0974879678491762,490,277,Pi,Arts & Entertainment
cafe-charbon-new-york,0.4297814806075349,0.4150612336271815,0.075292756273134,123,95,Pi,Food
cafe-cluny-new-york,0.4175842744026002,0.4259760383813493,0.0842232253880567,121,66,Pi,Food
cafe-colette-brooklyn,0.4357941092960231,0.44102850316567055,0.06786530551461344,80,50,Pi,Parks & Outdoors
cafe-de-la-presse-san-francisco,0.48115644242884376,0.5003789573024949,0.0851932246487521,190,78,Pi,Food
cafe-du-monde-new-orleans,0.46228287530839396,0.45327368564643017,0.09032229111072673,191,139,Pi,Food
cafe-du-nord-san-francisco,0.44754322619092135,0.4312153992271425,0.08171196886140529,172,113,Pi,Food
cafe-du-soleil-san-francisco,0.48749741145505043,0.5143657403661323,0.09365783356663591,213,58,Pi,Food
cafe-duke-new-york,0.4764334225764327,0.47668655081849787,0.08154844564720297,225,69,Pi,Food
cafe-duke-soho-new-york,0.472175640938454,0.4833388680717673,0.08920418974589306,209,73,Pi,Food
cafe-flore-san-francisco,0.43663208460839925,0.43126099895171666,0.08329195349136588,129,70,Pi,Food
cafe-gitane-new-york,0.4403294722686553,0.43517622518072685,0.08943677337260608,212,121,Pi,Food
cafe-grumpy-brooklyn,0.4349414314609544,0.4228983306400245,0.07181825942304705,325,77,Pi,Food
cafe-grumpy-new-york,0.4527983352742094,0.4398220538975549,0.07292801778209303,472,147,Pi,Food
cafe-habana-new-york,0.4269918728333011,0.4086565052699184,0.08713578441234202,382,233,Pi,Food
cafe-lalo-new-york,0.44636927105013846,0.461743172326715,0.07887719715494185,93,53,Pi,Food
cafe-luluc-brooklyn,0.42438789207828864,0.44095941465090155,0.07392819070664261,78,52,Pi,Food
cafe-metro-new-york,0.5225751844827768,0.5358246468144099,0.0758026926353848,478,100,Pi,Food
cafe-mogador-new-york,0.4369832521294562,0.423800342635734,0.08614382766725256,185,120,Pi,Food
cafe-noir-new-york,0.42415153691293417,0.4193279385150604,0.08345357068046769,157,92,Pi,Food
cafe-orlin-new-york,0.4158600830910151,0.38719580309886104,0.07733193361099425,236,129,Pi,Food
cafe-ost-new-york,0.430930418173737,0.40547261170355536,0.0863574277675417,187,77,Pi,Food
cafe-pedlar-brooklyn,0.43022607108343947,0.42703093203998205,0.05466643806592968,302,65,Pi,Food
cafe-pick-me-up-new-york,0.42356625459816627,0.42448145852579117,0.07554253598186145,101,53,Pi,Food
cafe-restaurant-dauphine-amsterdam,0.5303383768544729,0.5405522712765491,0.05893513776121942,290,70,Pi,Food
cafe-saint-ex-washington,0.4722500871031838,0.4662833979523845,0.0989517778389481,72,51,Pi,Food
cafe-select-new-york,0.43205654821335215,0.4293810187762146,0.07951184959951489,250,146,Pi,Food
cafe-steinhof-brooklyn,0.4421824019105958,0.427202146551665,0.08462807450365871,64,50,Pi,Food
cafetasia-new-york,0.4502752707734691,0.46000771414873975,0.08785600021581912,83,55,Pi,Food
cafeteria-new-york,0.434238193238704,0.4283027788777952,0.09271121750142157,329,224,Pi,Food
caffe-centro-san-francisco,0.5072869071816183,0.4899076356571582,0.12174214581338214,483,124,Pi,Food
caffe-del-doge-palo-alto,0.4484017301383173,0.45171584815965626,0.0604199868702612,245,80,Pi,Food
caffe-falai-new-york,0.41578457566793764,0.426726835723753,0.07921872070887694,95,51,Pi,Nightlife Spots
caffe-falai-new-york,0.41578457566793764,0.426726835723753,0.07921872070887694,95,51,Pi,Food
caffe-nero-london,0.5156923170375028,0.5206473513181469,0.09025033316974929,324,141,Pi,Food
cake-shop-new-york,0.43413423880100366,0.43774200063808194,0.07804162980987371,229,134,Pi,Food
calexico-taco-cart-broadway-broome-new-york,0.4494977534228478,0.47170557595635676,0.08083143772257075,216,75,Pi,Food
calexico-taco-cart-wooster-prince-new-york,0.45415186529969337,0.4670140096647634,0.08947840970824214,264,108,Pi,Food
calgary-international-airport-yyc-calgary,0.523880811296369,0.5724297658547814,0.08170643308057517,155,54,Pi,Food
calgary-international-airport-yyc-calgary,0.523880811296369,0.5724297658547814,0.08170643308057517,155,54,Pi,Travel Spots
caliente-cab-company-new-york,0.4468132417823475,0.44647878717161205,0.08721789937379401,55,53,Pi,Food
california-academy-of-sciences-san-francisco,0.4504210381484447,0.43879217659191605,0.09416498502656688,442,310,Pi,Arts & Entertainment
california-pizza-kitchen-new-york,0.4607445162240002,0.46389965035361413,0.09826455565786754,76,56,Pi,Food
calle-ocho-new-york,0.4433713340836285,0.44814775009816016,0.1084946666246816,115,74,Pi,Food
cambridge-brewing-company-cambridge,0.4963938388190023,0.501557551489746,0.0910340650245849,139,65,Pi,Nightlife Spots
cambridgeside-galleria-cambridge,0.5518242524624868,0.5712469016611013,0.08130297076539775,507,85,Pi,Shops
cameo-gallery-brooklyn,0.42040722915204815,0.4228983306400245,0.07365278232874832,108,69,Pi,Nightlife Spots
camp-brooklyn,0.4266884659895727,0.4255499368654918,0.06775911206219846,88,62,Pi,Nightlife Spots
campbell-apartment-new-york,0.48000864281792405,0.45318202046724176,0.11468261794538386,172,107,Pi,Nightlife Spots
canadian-tire-toronto,0.5470358427397977,0.5387655031038296,0.0719580762611152,163,53,Pi,Shops
canal-room-new-york,0.4298999723451842,0.41550462235602603,0.09193667953492518,92,77,Pi,Nightlife Spots
candlestick-park-san-francisco,0.4597409842257406,0.4427649818546322,0.0880172955375662,88,71,Pi,Arts & Entertainment
canters-delicatessen-los-angeles,0.4628973777719754,0.4392925045654418,0.09960719315420577,85,60,Pi,Shops
cantina-san-francisco,0.43477350409186105,0.42993405781466076,0.08115049076241779,125,85,Pi,Nightlife Spots
capitale-new-york,0.4457226699582964,0.4338601801570271,0.08963753359248847,62,54,Pi,Nightlife Spots
capitol-city-brewing-company-washington,0.5027153583816734,0.4853830264836856,0.11034053311720787,138,82,Pi,Nightlife Spots
caracas-arepa-bar-brooklyn,0.4148312880678281,0.41546509740881066,0.0811031560034029,197,111,Pi,Food
caracas-arepa-bar-new-york,0.41995652526344746,0.4224460600532325,0.0839919302995133,262,181,Pi,Food
caribou-coffee-washington,0.4815079639462985,0.4960209706299186,0.07852286092817144,235,68,Pi,Food
carmines-new-york,0.4352685982606668,0.4275109543622171,0.08851586396469979,85,72,Pi,Food
carnegie-deli-new-york,0.4662537189298179,0.46178011516165063,0.07698921638619123,66,59,Pi,Food
carnegie-hall-isaac-stern-auditoriumronald-o-perel,0.4303883306892689,0.443966104844551,0.1002728488935233,128,101,Pi,Arts & Entertainment
carnival-nyc-new-york,0.4235143624496064,0.41006651434620073,0.09631840835585143,87,70,Pi,Shops
casa-mono-new-york,0.4424913049561748,0.44549261209613406,0.08766307269166823,74,63,Pi,Food
casanova-cocktail-lounge-san-francisco,0.46621616537219296,0.4653878878858579,0.08553044633173666,199,125,Pi,Nightlife Spots
cascal-mountain-view,0.4772764186209479,0.45264721829808297,0.10560362044998453,94,67,Pi,Food
casino-el-camino-austin,0.4539617698657862,0.4642742141729463,0.08366939991855325,95,79,Pi,Nightlife Spots
cask-n-flagon-boston,0.49532027024178993,0.4639796231341712,0.10984959721983795,87,53,Pi,Nightlife Spots
castro-theater-san-francisco,0.44944293885318165,0.4528727194703629,0.08481493323174695,124,83,Pi,Arts & Entertainment
cathedrale-notre-dame-de-paris-paris,0.49633277248847296,0.5067375772603611,0.0841373243607136,122,77,Pi,"Homes, Work, Others"
cb2-new-york,0.4522879050549347,0.4606062356641989,0.09520192467239365,124,85,Pi,Shops
cbs-interactive-san-francisco,0.4640055214153958,0.4325936253203469,0.07258908538294331,362,54,Pi,"Homes, Work, Others"
cedar-door-austin,0.46175221495396335,0.4760541185528987,0.092040061257696,219,157,Pi,Nightlife Spots
cedar-street-courtyard-austin,0.4502658997470413,0.4443927079277661,0.08416558327925802,428,280,Pi,Nightlife Spots
celebrate-brooklyn-prospect-park-bandshell-brookly,0.431536205866222,0.42238152425884395,0.09337435151157517,364,218,Pi,Arts & Entertainment
cellar-bar-at-bryant-park-hotel-new-york,0.45520084418708945,0.4548695592793568,0.09486038134431912,65,54,Pi,Nightlife Spots
centennial-olympic-park-atlanta,0.49569669230357494,0.4870400456737239,0.07779625507048188,71,51,Pi,Parks & Outdoors
cento-san-francisco,0.5054997390759451,0.5396366743427778,0.07015575911733866,524,65,Pi,Food
central-bar-new-york,0.43769693145577626,0.4229601920599842,0.09279426959913285,289,164,Pi,Food
central-park-bethesda-fountain-new-york,0.5052172720310156,0.47668655081849787,0.10903608505345316,89,69,Pi,Parks & Outdoors
central-park-great-lawn-new-york,0.46531488373179214,0.46834929416982884,0.09891178738415192,184,129,Pi,Parks & Outdoors
central-park-loeb-boathouse-restaurant-new-york,0.4562910325616608,0.4696297283613622,0.09964011161296026,122,107,Pi,Food
central-park-new-york,0.49782226849155714,0.49188187599346594,0.11134427499068635,1650,708,Pi,Parks & Outdoors
central-park-runningbike-loop-new-york,0.5231184248209869,0.5645176836601195,0.10982667478851377,172,60,Pi,College & Education
central-park-sheep-meadow-new-york,0.4418015752956003,0.41992674423950177,0.09358682296845934,258,153,Pi,Parks & Outdoors
central-park-south-new-york,0.4954311449807362,0.4892177545050461,0.10641380599265221,96,81,Pi,Parks & Outdoors
central-park-summerstage-new-york,0.419641868691514,0.4096419007021341,0.0910664675968917,245,196,Pi,Arts & Entertainment
central-park-the-lake-new-york,0.4671609034599716,0.4668882136788165,0.11646487139960304,86,68,Pi,Parks & Outdoors
central-park-the-mall-new-york,0.43678957560272447,0.4226139847991113,0.10048493298802956,87,73,Pi,Parks & Outdoors
central-park-the-pond-new-york,0.45860108237025,0.44105317045080444,0.1086964095945883,87,71,Pi,Parks & Outdoors
central-park-the-rocks-new-york,0.46467828748285983,0.47385232182059556,0.1036547505198433,74,70,Pi,Parks & Outdoors
central-park-west-new-york,0.4977077073672408,0.49600287401640486,0.10859902766987076,81,62,Pi,Parks & Outdoors
central-park-zoo-new-york,0.475727795730984,0.47757429809754043,0.09373472024929952,164,147,Pi,Arts & Entertainment
central-station-sydney,0.602842199620936,0.5723955205061492,0.08707404201289548,975,80,Pi,Travel Spots
centre-georges-pompidou-paris,0.5208351727113741,0.5670730350825616,0.08876629111479171,116,55,Pi,Arts & Entertainment
centre-pompidou-paris,0.5278027304577508,0.5595525249482397,0.08631260077324164,78,53,Pi,Arts & Entertainment
century-20-daly-city-daly-city,0.46872256506322146,0.45838608867015723,0.07869824246779607,103,51,Pi,Arts & Entertainment
century-21-new-york,0.4783035463217913,0.48921397036784997,0.08300280339751542,220,138,Pi,Shops
century-san-francisco-centre-9-xd-san-francisco,0.4502933960406258,0.4458226892890865,0.0814781727339255,317,185,Pi,Arts & Entertainment
cercle-rouge-new-york,0.4567696671473114,0.46571573722601267,0.08768696941350242,74,51,Pi,Food
ces-2010-las-vegas-convention-center-las-vegas,0.48439361482034043,0.47513963303846923,0.08953756529113122,185,64,Pi,"Homes, Work, Others"
cha-cha-cha-san-francisco,0.4445744565370955,0.44591156777231417,0.07545405942803814,77,64,Pi,Food
chaat-cafe-folsom-san-francisco,0.4490646985803924,0.4430315895352984,0.07249935047256367,88,54,Pi,Food
champions-sports-bar-restaurant-austin,0.4609038562924251,0.4545639272941025,0.08447068448231405,215,139,Pi,Nightlife Spots
chapters-toronto,0.5149803101647492,0.5089642378578548,0.06974407615618484,104,55,Pi,Shops
chapters-toronto,0.5149803101647492,0.5089642378578548,0.06974407615618484,104,55,Pi,Food
char-no-4-brooklyn,0.42075840138562215,0.41490279165460103,0.07572409976389638,254,140,Pi,Food
charlies-kitchen-cambridge,0.5176195076779362,0.5469840168356599,0.08430776507022786,306,74,Pi,Food
charlotte-douglas-international-airport-clt-charlo,0.500610852136383,0.5082649978688807,0.09133685224581506,1057,433,Pi,Travel Spots
chase-bank,0.5003445831810026,0.49265863197288456,0.08737803003408189,143,63,Pi,
chase-bank-new-york,0.523347510800457,0.5376277629883625,0.09169552761590154,307,106,Pi,Shops
chase-field-phoenix,0.49011172997087465,0.47541206871796515,0.07682651782818131,131,51,Pi,Arts & Entertainment
chat-n-chew-new-york,0.4175842917457118,0.38593066495686934,0.0972129725331658,111,77,Pi,Food
chavellas-brooklyn,0.43571344141900326,0.4417339513256329,0.07819254567757723,136,60,Pi,Food
chaya-brasserie-san-francisco,0.4235401380564563,0.4046239995888376,0.09664401684435064,66,50,Pi,Food
chelsea-brewing-company-new-york,0.43202970619206815,0.3948416827125571,0.09848189428958795,124,73,Pi,Food
chelsea-clearview-cinemas-new-york,0.4298701118284726,0.4229433226584225,0.08788638240384009,268,177,Pi,Arts & Entertainment
chelsea-market-new-york,0.4744811067421085,0.46438166884050797,0.0817461121538871,1509,488,Pi,Food
chelsea-market-new-york,0.4744811067421085,0.46438166884050797,0.0817461121538871,1509,488,Pi,Shops
chelsea-piers-new-york,0.46210316249608707,0.47350881487734964,0.08774689805140659,184,125,Pi,Parks & Outdoors
chelsea-piers-sports-center-new-york,0.44449329309158303,0.4482732387265273,0.05818424778051518,355,72,Pi,Parks & Outdoors
chelsea-piers-sports-center-new-york,0.44449329309158303,0.4482732387265273,0.05818424778051518,355,72,Pi,"Homes, Work, Others"
cherry-tavern-new-york,0.42041597369862455,0.4192498408069044,0.08276800984962362,146,75,Pi,Nightlife Spots
chesapeake-house-travel-plaza-north-east,0.4847374798547627,0.48535914181976164,0.08173588010299068,68,52,Pi,"Homes, Work, Others"
chevron,0.5404903146934047,0.5556718068117191,0.09201279592192828,385,160,Pi,
chevys-soma-san-francisco,0.43079760450735555,0.42794530451663687,0.09541703416266546,79,59,Pi,Food
chez-maman-san-francisco,0.4297482818173949,0.4283027788777952,0.07620616763322799,109,57,Pi,Food
chez-papa-resto-san-francisco,0.4506581114057069,0.42968673784969097,0.08553149299213843,172,50,Pi,Food
chicago-midway-international-airport-mdw-chicago,0.47803645634619896,0.4764010176789602,0.0863257207082879,1087,450,Pi,Travel Spots
chicago-ohare-international-airport-ord-chicago,0.48115817088243273,0.47668655081849787,0.09509472489404293,3828,1262,Pi,Travel Spots
chicago-ord-terminal-1-chicago,0.45415906122745375,0.42711828243022304,0.09092596434278713,109,58,Pi,Travel Spots
chicago-theatre-chicago,0.47707855586094977,0.47940891218132436,0.09570782686733836,110,95,Pi,Arts & Entertainment
chicago-union-station-chicago,0.5145534131080981,0.5185619745378912,0.07855186356028776,657,153,Pi,"Homes, Work, Others"
chicago-union-station-chicago,0.5145534131080981,0.5185619745378912,0.07855186356028776,657,153,Pi,Travel Spots
chick-fil-a,0.4921755698729668,0.48035035299337825,0.09147741850741853,102,67,Pi,
chick-fil-a-atlanta,0.5384358308822831,0.5458719355019863,0.06953422153057336,318,90,Pi,Food
chick-fil-a-atlanta,0.5384358308822831,0.5458719355019863,0.06953422153057336,318,90,Pi,Travel Spots
chikalicious-dessert-bar-new-york,0.4353865949570772,0.4386672469793751,0.07655823837988594,100,50,Pi,Food
chilis,0.509440146673212,0.5168928045873142,0.09108910511879069,74,52,Pi,Food
chinatown-brasserie-new-york,0.43291722867655263,0.4293810187762146,0.0919176811116155,130,83,Pi,Food
chinatown-new-york,0.48168708680427763,0.5022039535517586,0.09040017905917312,104,62,Pi,Parks & Outdoors
chinatown-new-york,0.48168708680427763,0.5022039535517586,0.09040017905917312,104,62,Pi,Food
chinatown-new-york,0.48168708680427763,0.5022039535517586,0.09040017905917312,104,62,Pi,Travel Spots
chinatown-san-francisco,0.5561079676473779,0.5471406549255472,0.1222864480455456,121,59,Pi,Parks & Outdoors
chinatown-san-francisco,0.5561079676473779,0.5471406549255472,0.1222864480455456,121,59,Pi,Food
chino-latino-minneapolis,0.4731757063581849,0.4683423453124927,0.07267871310128257,86,50,Pi,Food
chipotle-mexican-grill-chicago,0.49343238701566206,0.4859713085531742,0.08000493265168176,386,106,Pi,Food
chipotle-mexican-grill-los-angeles,0.46006056082579366,0.44071545005899293,0.09730379289580499,146,54,Pi,Food
